X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,collectionKey,otherCatalogNumbers,fieldNotes,dynamicProperties,county,references,created,associatedSequences,higherClassification,taxonID,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,coordinateUncertaintyInMeters,habitat,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,identificationQualifier,georeferencedDate,individualCount,nomenclaturalStatus,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,informationWithheld,typeStatus,organismID,locationID,datasetID,accessRights,typifiedName,recordedByIDs.type,recordedByIDs.value,locationRemarks,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.510833,-24.017778,"2412489499",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,-24.017778,-46.510833,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:24Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2884282","6","7707728","220","1353","8802","2884049","2884282","2884282",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria beaurepairei,Pouteria,beaurepairei,SPECIES,ACCEPTED,NA,NA,Santa Catarina,"2017","8","27",2017-08-27T00:00:00Z,NA,2021-04-06T14:39:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1415917,"1765",Bairro Jardim Trevo.,Praia Grande,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2412489499",NA,RB,urn:catalog:JBRJ:RB:1415917,Physical Object,RB01415917,"G.M. Antar; V.B. Caetano",JBRJ,NA,NA,"Lima; R.G. Antar",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,NA,NA,NA,RB 791511,"Mata atlântica, mata ciliar, vegetação secundária, solo organo-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PRAIA GRANDE,"3541000"
-47.31605,-24.02022,"2459844772",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,-24.02022,-47.31605,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884282","6","7707728","220","1353","8802","2884049","2884282","2884282",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria beaurepairei,Pouteria,beaurepairei,SPECIES,ACCEPTED,2013-04-29T00:00:00Z,NA,São Paulo,"2013","4","29",2013-04-29T00:00:00Z,2020-11-04T14:19:43Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:123587,"975.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459844772",pt,ESA,BRA:ESALQ:ESA:123587,Collection,"123587","Colletta, G.D. ; Souza, V.C.",Universidade de São Paulo,Universidade de São Paulo,"Árvore, 25","Ivanauskas, N.M.",Pouteria beaurepairei (Glaz. & Raunk.) Baehni,"480","0",51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
