X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,locality,continent,otherCatalogNumbers,gadm,fieldNotes,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,references,created,associatedSequences,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,habitat,institutionID,identificationQualifier,establishmentMeans,informationWithheld,verbatimEventDate,verbatimLocality,preparations,locationRemarks,previousIdentifications,rights,reproductiveCondition,higherGeography,georeferenceRemarks,georeferenceSources,dynamicProperties,eventID,eventRemarks,higherGeographyID,locationID,accessRights,identificationID,datasetID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,coordinateUncertaintyInMeters,verbatimElevation,georeferenceProtocol,http...unknown.org.recordId,verbatimCoordinateSystem,georeferencedBy,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,projectId,locationAccordingTo,vernacularName,acceptedNameUsage,verbatimSRS,materialSampleID,parentNameUsageID,disposition,acceptedNameUsageID,samplingProtocol,parentNameUsage,organismID,identificationRemarks,georeferencedDate,typeStatus,infraspecificEpithet,typifiedName,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.0014,-23.148,"1090582153",Rollinia emarginata Schltdl.,-23.148,-47.0014,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3158617","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Rollinia,emarginata,SPECIES,SYNONYM,LC,2014-05-09T00:00:00Z,NA,NA,São Paulo,"2014","5","9",2014-05-09T00:00:00Z,2019-01-25T17:38:13Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55379,"69",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090582153",pt,IAC,BRA:IAC:IAC:55379,Collection,"55379",T.P. Pires,IAC,Instituto Agronômico de Campinas,NA,T.P. Pires,Rollinia emarginata Schltdl.,Parque do Cerrado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.461047,-23.783147,"2452931542",Annona emarginata (Schltdl.) H.Rainer,-23.783147,-46.461047,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2011-05-01T00:00:00Z,NA,NA,São Paulo,"2008","6","5",2008-06-05T00:00:00Z,2019-11-21T12:58:17Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426204,"8212",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931542",pt,SP,BRA:IBT:SP:426204,Collection,"426204","Búgola Silva, F; Pelissari, G; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ",Instituto de Botânica,Instituto de Botânica,NA,"Almeida Scabbia, RJ",Annona emarginata (Schltdl.) H.Rainer,"Parque Andreense, Clube Campista da Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.8842,-23.1864,"1090574377",Annona emarginata (Schltdl.) H.Rainer,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2016-05-12T00:00:00Z,NA,NA,São Paulo,"2006","1","23",2006-01-23T00:00:00Z,2019-01-25T17:38:11Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:47504,"4114",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090574377",pt,IAC,BRA:IAC:IAC:47504,Collection,"47504",L.C. Bernacci,IAC,Instituto Agronômico de Campinas,NA,J. Lopes,Annona emarginata (Schltdl.) H.Rainer,"IAC, Estação Experimental (Centro de Fruticultura), em cultivo, coleção",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1090572292",Rollinia emarginata Schltdl.,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3158617","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Rollinia,emarginata,SPECIES,SYNONYM,LC,2005-03-11T00:00:00Z,NA,NA,São Paulo,"2005","3","11",2005-03-11T00:00:00Z,2019-01-25T17:38:13Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45425,s/nº,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090572292",pt,IAC,BRA:IAC:IAC:45425,Collection,"45425",J.E. Bettiol Neto,IAC,Instituto Agronômico de Campinas,"Nome popular: araticum-de-terra-fria. Utilizado como porta-enxerto para atemóia, apresentando melhor resultado do que o araticum-mirim",L.C. Bernacci,Rollinia emarginata Schltdl.,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1090572305",Annona emarginata (Schltdl.) H.Rainer,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2016-05-12T00:00:00Z,NA,NA,São Paulo,"2005","3","11",2005-03-11T00:00:00Z,2019-01-25T17:38:11Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45426,s/nº,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090572305",pt,IAC,BRA:IAC:IAC:45426,Collection,"45426",J.E. Bettiol Neto,IAC,Instituto Agronômico de Campinas,"Nome popular: araticum-de-terra-fria. Utilizado como porta-enxerto para atemóia, apresentando melhor resultado do que o araticum-mirim",J. Lopes,Annona emarginata (Schltdl.) H.Rainer,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.478333,-23.317778,"1423926299",Annona emarginata (Schltdl.) H.Rainer,-23.317778,-47.478333,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2018-04-04T00:00:00Z,"761",NA,São Paulo,"2005","3","11",2005-03-11T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1173004,NA,Jundiaí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423926299",NA,RB,urn:catalog:JBRJ:RB:1173004,Physical Object,RB01173004,J.E. Bettiol Neto,JBRJ,NA,NA,A.Lobão,Annona emarginata (Schltdl.) H.Rainer,"IAC, Estação experimental, em coleção (Banco de Germoplamas), procedente de cultivo em São Bento do Sapucaí (SP); cultivada",NA,RB 659119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PORTO FELIZ,"3540606"
-46.884167,-23.186389,"1423933956",Annona emarginata (Schltdl.) H.Rainer,-23.186389,-46.884167,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2018-04-04T00:00:00Z,"761",NA,São Paulo,"2005","3","11",2005-03-11T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1185490,s.n.,Jundiaí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423933956",NA,RB,urn:catalog:JBRJ:RB:1185490,Physical Object,RB01185490,J.E. Bettiol Neto,JBRJ,NA,"Arvoreta jovem, ca. 3 m de altura, com peças do perianto cilíndrico-achatadas, vináceas; fruto amarelo pálido, cônico",A.Lobão,Annona emarginata (Schltdl.) H.Rainer,"IAC - Estação Experimental, em coleção (banco de Germoplasma), procedente de cultivo em São Bento do Sapucai (SP). Cultivada",NA,RB 664256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1090572321",Rollinia emarginata Schltdl.,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3158617","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Rollinia,emarginata,SPECIES,SYNONYM,LC,2005-04-08T00:00:00Z,NA,NA,São Paulo,"2005","4","8",2005-04-08T00:00:00Z,2019-01-25T17:38:13Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45428,s/nº,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090572321",pt,IAC,BRA:IAC:IAC:45428,Collection,"45428",J.E. Bettiol Neto,IAC,Instituto Agronômico de Campinas,nome popular: araticum-mirim. Utilizado como porta-enxerto para atemóia,L.C. Bernacci,Rollinia emarginata Schltdl.,"IAC, Estação Experimental, em cultivo doméstico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.481389,-23.425,"1089024320",Annona emarginata (Schltdl.) H.Rainer,-23.425,-46.481389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5541643","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Annona,emarginata,SPECIES,ACCEPTED,LC,2009-02-01T00:00:00Z,NA,NA,São Paulo,"1984",NA,NA,1984-01-01T00:00:00Z,2019-08-20T13:02:39Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:61344,"8191",Guarulhos,UEC - Herbário da Universidade Estadual de Campinas,"1089024320",pt,UEC,BRA:UNICAMP:UEC:61344,Collection,"61344","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",UNICAMP,Universidade Estadual de Campinas,"flor, Mata mesófila semidecídua. C/ flor.","Lopes, JC",Annona emarginata (Schltdl.) H.Rainer,"Aeroporto Internacional de São Paulo, Sítio 40, nº 5192.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.2703797464348,-22.9341549708613,"1931105620",Rollinia emarginata Schltdl.,-22.9341549708613,-46.2703797464348,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:23Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3158617","6","7707728","220","718","9291","3155252","5541643","5541643",Annona emarginata (Schltdl.) H.Rainer,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona emarginata,Rollinia,emarginata,SPECIES,SYNONYM,LC,1993-01-01T00:00:00Z,NA,NA,São Paulo,"1979","11","5",1979-11-05T00:00:00Z,NA,2021-03-30T13:07:23Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,ec2513f9-1a7b-4bb9-b2f8-2405d0316f84,"10612",NA,Vascular plants,"1931105620",en,NY,ec2513f9-1a7b-4bb9-b2f8-2405d0316f84,PhysicalObject,"395742",H. de F. Leitão Filho,NY,NA,NA,P. J. M. Maas,Rollinia emarginata Schltdl.,Rodovia para Montes-Verdes,SOUTH_AMERICA,NA,NA,NA,NA,NA,ICN,Joanópolis,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361888,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,05 Nov 1979,NA,sheet,NA,NA,NA,NA,NA,NA,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","30","22329",NA,Other source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JOANÓPOLIS,"3525508"
