X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,gadm,collectionKey,language,ownerInstitutionCode,continent,identificationQualifier,institutionKey,infraspecificEpithet,individualCount,preparations,coordinateUncertaintyInMeters,references,habitat,institutionID,county,georeferencedDate,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,higherGeography,eventRemarks,higherClassification,identificationRemarks,verbatimElevation,rights,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,taxonID,http...unknown.org.recordEnteredBy,reproductiveCondition,fieldNumber,verbatimLocality,previousIdentifications,nomenclaturalStatus,bibliographicCitation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,datasetID,identificationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,organismID,locationID,verbatimCoordinateSystem,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.288611,-23.7675,"1090147242",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:42Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:6622,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",NA,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090147242",HUFSJ,BRA:UFSJ:HUFSJ:6622,Collection,"6622","Faria, JEQ; Lima, MEL",NA,UFSJ,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel)",NA,Myrcia eriopus Mart. ex DC.,NA,NA,NA,2019-02-27T17:03:06Z,NA,af314548-b20e-41e3-9120-47467ad8a9cf,pt,Universidade Federal de São João Del Rei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.288611,-23.7675,"1213655559",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:08Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2021-03-30T12:56:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:199092,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",Santo André,UB - Herbário da Universidade de Brasília,"1213655559",UB,BRA:UNB:UB:199092,Collection,"199092","Faria, JEQ; Lima, MEL",NA,UnB,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel); Borda de floresta ombrófila densa","Faria, JEQ",Myrcia eriopus Mart. ex DC.,2012-11-01T00:00:00Z,"866","0",2019-11-01T18:06:08Z,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,pt,Universidade de Brasília,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.288611,-23.7675,"1265927655",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:10Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,Sp,"2012","11","21",2012-11-21T00:00:00Z,2021-04-08T12:21:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:90637,"3029","Paranapiacaba, Estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Municipal Nascentes de Paranapiacaba.",SANTO ANDRE,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1265927655",CEN,BRA:CENARGEN:CEN:90637,Collection,"90637",Jair Eustáquio Quintino de Faria Jr.,NA,Cenargen,NA,"Caule rugoso, botões florais verdes (Coletado material em sílica gel). Doação Universidade de Brasília. Brasil. São Paulo.",J. E. Q. Faria Júnior,Myrcia eriopus Mart. ex DC.,2012-11-01T00:00:00Z,"866","0",2020-09-02T19:33:57Z,NA,24c42d8b-3272-4695-8fb8-c187d933d718,pt,Empresa Brasileira de Pesquisa Agropecuária,NA,NA,NA,NA,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.283333,-23.766667,"1424488301",Myrcia eriopus Mart. ex DC.,-23.766667,-46.283333,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","12","21",2012-12-21T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:871312,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da água Fria. Parque Natural Municipal Nascentes de Paranapiacaba.",Santo André,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424488301",RB,urn:catalog:JBRJ:RB:871312,Physical Object,RB00871312,J.E.Q. Faria,RB 603253,JBRJ,Floresta Ombrófila Densa,"Árvore ca 8m alt.; caule rugoso; botões florais verdes",J.E.Q. Faria,Myrcia eriopus Mart. ex DC.,NA,"866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MOGI DAS CRUZES,"3530607"
-45.771389,-23.544167,"1234558602",Myrcia eriopus Mart. ex DC.,-23.544167,-45.771389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2006","7","18",2006-07-18T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:185301,"181","Brasil, São Paulo, Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande.",Pindamonhangaba,UEC - Herbário da Universidade Estadual de Campinas,"1234558602",UEC,BRA:UNICAMP:UEC:185301,Collection,"185301","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM",NA,UNICAMP,NA,Arvoreta pequeno porte.,"Sobral, MEG",Myrcia eriopus Mart. ex DC.,2007-06-01T00:00:00Z,"557","0",2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SALESÓPOLIS,"3545001"
-45.323611,-23.367778,"1234558586",Myrcia eriopus Mart. ex DC.,-23.367778,-45.323611,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2006","10","12",2006-10-12T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:185300,"051","Brasil; São Paulo; Município de Guaratinguetá; Fazenda Esperança.",Guaratinguetá,UEC - Herbário da Universidade Estadual de Campinas,"1234558586",UEC,BRA:UNICAMP:UEC:185300,Collection,"185300","Ferreira, MI; Yamaki, HO; Silva, MJ; Souza, JSB; Leandro, DS; Diniz Filho, VJ",NA,UNICAMP,NA,"Árvore 2m alt.; Flores brancas; Frutos ovais vermelhos.","Sobral, MEG",Myrcia eriopus Mart. ex DC.,2007-06-01T00:00:00Z,"539","0",2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-45.9375,-23.075,"1424072966",Myrcia eriopus Mart. ex DC.,-23.075,-45.9375,"gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:12Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"1986","1","19",1986-01-19T00:00:00Z,2021-04-06T14:39:12Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:311840,"1499",Reserva Florestal de Boa Vista.,São José dos Campos,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424072966",RB,urn:catalog:JBRJ:RB:311840,Physical Object,RB00311840,"A.F.Silva; L.Capellari Jr",RB 273060,JBRJ,NA,"Árvore de ate 7m, casca castanho- claro, lenho creme com rápida oxidação, súber áspero com fissuras superficiais, flores aromáticas branco- amareladas, folhas revolutas",G.M.Barroso,Myrcia eriopus Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1208844192",Myrcia eriopus Mart. ex DC.,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"1986","11","19",1986-11-19T00:00:00Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:54369,"1499",Flora da Reserva Florestal da Boa Vista.,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1208844192",UEC,BRA:UNICAMP:UEC:54369,Collection,"54369","Silva, AF; Capellari Jr, L",NA,UNICAMP,NA,"Árvore de até 7m, casca castanho-claro, lenho creme com rápida oxidação, súber áspero com fissuras superficiais, flores aromáticas branco-amareladas, folhas de bordas recurvados.",NA,Myrcia eriopus Mart. ex DC.,NA,NA,NA,2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1208844183",Myrcia eriopus Mart. ex DC.,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"1986","12","12",1986-12-12T00:00:00Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:53245,"1534",Flora da Reserva Florestal da Boa Vista.,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1208844183",UEC,BRA:UNICAMP:UEC:53245,Collection,"53245","Silva, AF; Capellari Jr, L",NA,UNICAMP,NA,"Árvore de até 12m, frutos imaturos de verde a laranja-amarelo, casca carmim, lenho creme escuro, suber liso, folha de verde mais escuro e brilhante na face superior, planta com cheiro de cedrinho.",NA,Myrcia eriopus Mart. ex DC.,NA,NA,NA,2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1208844184",Myrcia eriopus Mart. ex DC.,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"1986","12","12",1986-12-12T00:00:00Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:53246,"1532",Flora da Reserva Florestal da Boa Vista.,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1208844184",UEC,BRA:UNICAMP:UEC:53246,Collection,"53246","Silva, AF; Capellari Jr, L",NA,UNICAMP,NA,"Árvore de até 15m, folhas verde mais escuro e brilhantes na face superior, casca marfim, lenho marfim de rápida oxidação, súber liso, planta com cheiro de cedrinha.",NA,Myrcia eriopus Mart. ex DC.,NA,NA,NA,2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
