X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,collectionKey,institutionKey,continent,gadm,preparations,county,verbatimLocality,references,habitat,institutionID,identificationRemarks,verbatimElevation,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,higherClassification,fieldNotes,georeferenceSources,dynamicProperties,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,eventRemarks,organismName,disposition,organismID,identificationQualifier,coordinateUncertaintyInMeters,georeferenceProtocol,verbatimCoordinateSystem,previousIdentifications,samplingProtocol,datasetID,accessRights,georeferencedDate,georeferenceRemarks,identificationID,projectId,depth,depthAccuracy,namePublishedInYear,eventTime,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,rights,typeStatus,reproductiveCondition,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,infraspecificEpithet,establishmentMeans,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,informationWithheld,recordedByIDs.type,recordedByIDs.value,eventID,higherGeographyID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.315833,-24.020278,"1089111759",Elaphoglossum glaziovii (Fée) Brade,-24.020278,-47.315833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2018-08-01T00:00:00Z,"562","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-03-01T19:43:39Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:176157,"15593","Reserva Votoramtim, Complexo Juquiá, Trilha entre Caixa d'Água e a Vila de Moradores - UHE Barra.",Miracatu,UEC - Herbário da Universidade Estadual de Campinas,"1089111759",pt,UEC,BRA:UNICAMP:UEC:176157,Collection,"176157","Salino, A; Almeida, TE; Cabral, FN; Potascheff, CM; Fagundes, IC; Liboni, AP",UNICAMP,Universidade Estadual de Campinas,"Curso de Taxonomia de Campo USP/ESALQ - Unicamp.&nf;Prensado em álcool.; Erva epífita a 2,m de altura.; Floresta Ombrófila Densa.&nf;Beira de trilha, no interior de floresta.","Dittrich, VAO",Elaphoglossum glaziovii (Fée) Brade,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-47.315833,-24.020278,"1802867453",Elaphoglossum glaziovii (Fée) Brade,-24.020278,-47.315833,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:44Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2013-03-26T00:00:00Z,"562","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2019-11-07T14:16:23Z,2021-04-08T12:11:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:163072,"15593","Curso Taxonomia de Campo USP/ESALQ - UNICAMP.Reserva Votorantim, Complexo Juquiá, trilha entre a Caixa d'água e a Vila de Moradores - UHE Barra.Floresta ombrófila densa.",Miracatu,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802867453",pt,BHCB-SL,BRA:UFMG:BHCB-SL:163072,Collection,"163072","Salino, A; et al.",NA,NA,"Erva epífita a 2,5m de altura, beira de trilha, no interior de floresta.","Salino, A",Elaphoglossum glaziovii (Fée) Brade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-45.9,-23.65,"1929844936",Elaphoglossum glaziovii (Fée) Brade,-23.65,-45.9,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:37Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2014-01-01T00:00:00Z,"950",NA,São Paulo,"2008","12","10",2008-12-10T00:00:00Z,NA,2021-03-30T13:06:37Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,931778ef-1032-4cd6-96fb-0d008b026696,"2008",Estação Biológica de Boracéia,NA,Vascular plants,"1929844936",en,NY,931778ef-1032-4cd6-96fb-0d008b026696,PhysicalObject,"720366",J. Prado,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum glaziovii (Fée) Brade,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2500320,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,3117 ft,10 Dec 2008,ICN,"34","34",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SALESÓPOLIS,"3545001"
-46.7353,-23.9853,"1928532680",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.9853,-46.7353,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:33Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2014-01-01T00:00:00Z,"800","0",São Paulo,"2001","4","12",2001-04-12T00:00:00Z,NA,2021-03-30T13:06:33Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,3615010a-6ee2-42b5-9e24-7ac331c7d096,"6502","Parque Estadual da Serra do Mar, Núcleo de Curucutu, trilha para o Rio Branco",NA,Vascular plants,"1928532680",en,NY,3615010a-6ee2-42b5-9e24-7ac331c7d096,PhysicalObject,"01402642",A. Salino,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,São Paulo,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2965527,"Floresta Nebular e Campo de Altitude, epífita a 1,5 m de altura no interior da floresta",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,2625 ft,12 Apr 2001,ICN,"10","10",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7353,-23.9853,"1929131723",Elaphoglossum glaziovii (Fée) Brade,-23.9853,-46.7353,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:05Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2014-01-01T00:00:00Z,"800","0",São Paulo,"2001","4","10",2001-04-10T00:00:00Z,NA,2021-03-30T13:07:05Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,607255a0-d09b-4d72-b4a6-0e4f9f34e225,"6442","Parque Estadual da Serra do Mar, Núcleo de Curucutu, Trilha do Campo",NA,Vascular plants,"1929131723",en,NY,607255a0-d09b-4d72-b4a6-0e4f9f34e225,PhysicalObject,"886076",A. Salino,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum glaziovii (Fée) Brade,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,São Paulo,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980226,No interior de floresta.,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,2625 ft,10 Apr 2001,ICN,"10","10",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7353,-23.9853,"1929661006",Elaphoglossum glaziovii (Fée) Brade,-23.9853,-46.7353,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:21Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2014-01-01T00:00:00Z,"800","0",São Paulo,"2001","4","10",2001-04-10T00:00:00Z,NA,2021-03-30T13:07:21Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,85f4afa3-160a-46d2-bf24-cce8d658b6e9,"6442","Parque Estadual da Serra do Mar, Núcleo de Curucutu, Trilha do Campo",NA,Vascular plants,"1929661006",en,NY,85f4afa3-160a-46d2-bf24-cce8d658b6e9,PhysicalObject,"886075",A. Salino,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum glaziovii (Fée) Brade,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,São Paulo,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980161,No interior de floresta.,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,2625 ft,10 Apr 2001,ICN,"10","10",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-47.9201985500018,-24.3838724313406,"1930577904",Elaphoglossum glaziovii (Fée) Brade,-24.3838724313406,-47.9201985500018,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:49Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2014-01-01T00:00:00Z,NA,NA,São Paulo,"1994","7","20",1994-07-20T00:00:00Z,NA,2021-03-30T13:06:49Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,c6b88694-6753-41cd-8393-98b123f77c95,"1978","Fazenda Intervales, Base de Saibadela",NA,Vascular plants,"1930577904",en,NY,c6b88694-6753-41cd-8393-98b123f77c95,PhysicalObject,"809737",A. Salino,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum glaziovii (Fée) Brade,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,Sete Barras,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808995,Floresta atlantica.,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,20 Jul 1994,ICN,"20","20",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,"34059",Other source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.3297,-23.9406,"1930521697",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.9406,-46.3297,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:17Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2013-03-21T00:00:00Z,NA,NA,Rio de Janeiro,"1990","11","20",1990-11-20T00:00:00Z,NA,2021-03-30T13:07:17Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,c2bf8121-8283-496c-a42a-4a6d594767b9,"2485",Morro do Cruzeiro,NA,Vascular plants,"1930521697",en,NY,c2bf8121-8283-496c-a42a-4a6d594767b9,PhysicalObject,"01402645",C. Farney,NY,NA,NA,F. B. Matos,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,Paraty,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2971346,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,20 Nov 1990,ICN,"32","32",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.332222,-23.961944,"1717011286",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.961944,-46.332222,"conti,cdround,gass84,osiic,colmano,inmafu",aab0cf80-0c64-11dd-84d1-b8a03c50a862,883ee5d0-9177-423d-a636-0284e8a4de46,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2021-04-16T07:04:46Z,2021-04-16T07:18:59Z,"771",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1874","12","15",1874-12-15T00:00:00Z,2017-12-14T00:00:00Z,2021-04-16T07:18:59Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,NA,LD:General:1906223,NA,Santos,NA,NA,"1717011286",NA,General,LD:General:1906223,NA,"1906223",Hj. Mosén,LD,NA,NA,NA,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,NA,02e2fd00-e98e-4856-a184-57f4a2d83a02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICN,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RT90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.29971,-23.777841,"1928981568",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.777841,-46.29971,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:36Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2014-01-01T00:00:00Z,NA,NA,São Paulo,NA,NA,NA,NA,NA,2021-03-30T13:06:36Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,55d99af5-c4c5-4056-aa72-126393c4f8aa,"8390",Paranapiacaba.,NA,Vascular plants,"1928981568",en,NY,55d99af5-c4c5-4056-aa72-126393c4f8aa,PhysicalObject,"1015660",A. C. Brade,NY,NA,NA,"F. B. Matos; J. T. Mickel",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110943,Talschluchten (ravines),http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,"3976.57","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,2016-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
