X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,institutionKey,occurrenceRemarks,gadm,otherCatalogNumbers,fieldNotes,habitat,higherGeography,georeferenceProtocol,eventRemarks,identificationQualifier,higherClassification,coordinateUncertaintyInMeters,continent,references,institutionID,county,preparations,georeferencedDate,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,typeStatus,dynamicProperties,fieldNumber,verbatimLocality,organismID,locationID,datasetID,accessRights,nomenclaturalStatus,taxonID,bibliographicCitation,infraspecificEpithet,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,previousIdentifications,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,acceptedNameUsage,disposition,reproductiveCondition,iucnRedListCategory,verbatimElevation,identificationRemarks,individualCount,rights,georeferencedBy,georeferenceVerificationStatus,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,projectId,namePublishedInYear,nameAccordingTo,verbatimCoordinateSystem,identificationID,parentNameUsage,georeferenceRemarks,lifeStage,materialSampleID,parentNameUsageID,acceptedNameUsageID,samplingProtocol,waterBody,verbatimSRS,verbatimTaxonRank,eventID,namePublishedIn,created,associatedSequences,associatedTaxa,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,higherGeographyID,depth,depthAccuracy,island,associatedReferences,locationRemarks,dataGeneralizations,taxonConceptID,vernacularName,eventTime,taxonRemarks,islandGroup,identifiedByIDs.type,identifiedByIDs.value,establishmentMeans,gadm.level0.gid,gadm.level0.name,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,programmeAcronym,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.615278,-23.6425,"2452939164",Calyptranthes grandifolia Berg,-23.6425,-46.615278,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,NA,"824","0",São Paulo,"2013","1","31",2013-01-31T00:00:00Z,2019-11-21T13:11:05Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454678,"78","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 1266",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452939164",pt,SP,BRA:IBT:SP:454678,Collection,"454678","Kondrat, H",Instituto de Botânica,Instituto de Botânica,"Kondrat, H",Calyptranthes grandifolia Berg,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.633056,-23.437778,"1226939022",Calyptranthes grandifolia Berg,-23.437778,-46.633056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,2015-05-30T00:00:00Z,"1010","0",Sp,"2012","5","29",2012-05-29T00:00:00Z,2021-03-04T18:45:12Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:49827,"02",Parque Estadual da Cantareira,São Paulo,SPSF - Herbário Dom Bento José Pickel,"1226939022",pt,SPSF,BRA:IF:SPSF:49827,Collection,"49827",M.K.Mori & L.F. Aquino & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.D.Valeck,IF,Instituto Florestal,O.T. Aguiar,Calyptranthes grandifolia Berg,NA,"COLETA: Árvore, 8 m de altura, com frutos imaturos.; GEOGRAFIA: Núcleo Pedra Branca, Floresta Ombrófila Densa Montana, floresta madura.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.523056,-23.358056,"1086909195",Calyptranthes grandifolia Berg,-23.358056,-46.523056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,2008-08-31T00:00:00Z,"1087","0",Sp,"2008","3","10",2008-03-10T00:00:00Z,2021-03-04T18:45:12Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40631,"189","P.E.Cantareira, região da Hortolândia",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086909195",pt,SPSF,BRA:IF:SPSF:40631,Collection,"40631",C. de Moura & F.A.R.D.P Arzolla & F.E.S.P.Vilela & J.A.Pastore,IF,Instituto Florestal,O.T. Aguiar,Calyptranthes grandifolia Berg,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 6m, botões cor creme.; GEOGRAFIA: Vertente Sul da Serra da Pirucaia;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.618333,-23.4375,"1089077372",Calyptranthes grandifolia Berg,-23.4375,-46.618333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,2007-02-08T00:00:00Z,"950","0",São Paulo,"2007","1","17",2007-01-17T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:133723,"1037","Parque Estadual da Cantareira, proximidades da estrada da Roseira",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089077372",pt,UEC,BRA:UNICAMP:UEC:133723,Collection,"133723","Arzolla, FARDP; Moura, C; Vilela, FESP",UNICAMP,Universidade Estadual de Campinas,"Aguiar, OT",Calyptranthes grandifolia Berg,NA,"Árvore, 5m alt., com flores e botões florais.; Flroesta Ombrófila Densa Montana, estádio maduro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1252617374",Calyptranthes grandifolia Berg,-23.663056,-46.7725,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,1995-01-01T00:00:00Z,NA,NA,São Paulo,"1993","1","15",1993-01-15T00:00:00Z,2019-11-13T14:26:35Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:118010,"321",NA,São Paulo,SPF - Herbário da Universidade de São Paulo,"1252617374",pt,SPF,BRA:USP:SPF:118010,Collection,"118010","Garcia, RJF",USP,Universidade de São Paulo,"Garcia, RJF",Calyptranthes grandifolia Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1252617393",Calyptranthes grandifolia Berg,-23.663056,-46.7725,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,1995-01-01T00:00:00Z,NA,NA,São Paulo,"1992","5","10",1992-05-10T00:00:00Z,2019-11-13T14:26:35Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:118008,"66",NA,São Paulo,SPF - Herbário da Universidade de São Paulo,"1252617393",pt,SPF,BRA:USP:SPF:118008,Collection,"118008","Garcia, RJF",USP,Universidade de São Paulo,"Garcia, RJF",Calyptranthes grandifolia Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1252617402",Calyptranthes grandifolia Berg,-23.663056,-46.7725,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,1995-01-01T00:00:00Z,NA,NA,São Paulo,"1992","7","21",1992-07-21T00:00:00Z,2019-11-13T14:26:35Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:118009,"119",NA,São Paulo,SPF - Herbário da Universidade de São Paulo,"1252617402",pt,SPF,BRA:USP:SPF:118009,Collection,"118009","Garcia, RJF",USP,Universidade de São Paulo,"Garcia, RJF",Calyptranthes grandifolia Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46,-23.58333,"1260473265",Calyptranthes grandifolia Berg,-23.58333,-46,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:56Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,"860",NA,São Paulo,"1987","2","4",1987-02-04T00:00:00Z,NA,2021-04-13T11:22:56Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:309205,Custodio Filho 4659,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 8",NA,Tropicos,"1260473265",NA,MO,urn:catalog:MO:Tropicos:309205,PhysicalObject,"309205",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,M. L. Kawasaki,Calyptranthes grandifolia Berg,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,ICNafp,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,87-9,NA,NA,NA,NA,NA,No opinion,"22100294",http://www.tropicos.org/Specimen/309205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BIRITIBA MIRIM,"3506607"
-46,-23.58333,"1260474629",Calyptranthes grandifolia Berg,-23.58333,-46,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:57Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,"800",NA,São Paulo,"1987","2","3",1987-02-03T00:00:00Z,NA,2021-04-13T11:22:57Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:309333,Custodio Filho 4559,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 3",NA,Tropicos,"1260474629",NA,MO,urn:catalog:MO:Tropicos:309333,PhysicalObject,"309333",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,M. L. Kawasaki,Calyptranthes grandifolia Berg,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,ICNafp,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,87-3,NA,NA,NA,NA,NA,No opinion,"22100294",http://www.tropicos.org/Specimen/309333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BIRITIBA MIRIM,"3506607"
-46.624975,-23.643586,"2270559320",Calyptranthes grandifolia Berg,-23.643586,-46.624975,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:46Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"3181557","6","7707728","220","690","5014","3181245","3181557","3181557",Calyptranthes grandifolia Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Calyptranthes,Calyptranthes grandifolia,Calyptranthes,grandifolia,SPECIES,ACCEPTED,1998-01-01T00:00:00Z,NA,NA,Sao Paulo,"1934","1","30",1934-01-30T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:46Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"3076291",NA,São Paulo. Nativa no Jardim Botânico.,NA,NA,"2270559320",NA,Plants,c1e001a9-9533-452a-927d-338d61ca006d,NA,ASU0060138,O. Handro,ASU,NA,M. L. Kawasaki,Calyptranthes grandifolia Berg,530c45d0-e0f7-401d-b3f6-34f58482c485,"Árvore grande da mata, flores alvas.",NA,"279642",NA,NA,NA,NA,NA,NA,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes,"2000",NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3076291,NA,NA,NA,NA,NA,NA,NA,"30",a2e32c87-d320-4a01-bafd-a9182ae2e191,GoogleEarth,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,http://creativecommons.org/licenses/by-nc/3.0/,alorozco,reviewed - high confidence,urn:uuid:c1e001a9-9533-452a-927d-338d61ca006d,Jordan 2012_04_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
