X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,decimalLatitude,decimalLongitude,geodeticDatum,otherCatalogNumbers,fieldNotes,elevation,elevationAccuracy,depth,depthAccuracy,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,coordinateUncertaintyInMeters,verbatimElevation,georeferencedDate,georeferenceProtocol,georeferenceSources,habitat,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,higherClassification,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,previousIdentifications,organismID,locationID,datasetID,accessRights,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.446389,-23.776389,"1424407079",Leandra brackenridgei (A.Gray) Cogn.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:33Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,NA,São Paulo,"2008","8","14",2008-08-14T00:00:00Z,NA,2021-04-06T14:39:33Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:704237,"128","Parque Andreense, Rua Belga.",Santo André,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424407079",NA,RB,urn:catalog:JBRJ:RB:704237,Physical Object,RB00704237,"G. Pelissari; R.J.A. Scabbia, A.M.K. Yang",JBRJ,NA,"Árvore ca. de 3,0m alt. Início de formação de botçoes florais. Frutos verdes até arroxeados.",M.K. Caddah,Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.776389,-46.446389,WGS84,RB 544641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.945556,-23.825556,"1090824623",Leandra pilonensis Wurdack,"gass84,incomis,diffown",09010edb-5e55-4dc0-8a97-a26a3bb89e85,9610290b-e0ea-439b-b726-ba11bcecfb86,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:23:25Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3862504","6","7707728","220","690","6683","3188558","10765019","10765019",Miconia pilonensis (Wurdack) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pilonensis,Leandra,pilonensis,SPECIES,SYNONYM,LC,2011-04-01T00:00:00Z,São Paulo,"2010","9","29",2010-09-29T00:00:00Z,2019-05-06T14:59:27Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,HUFU - Herbarium Uberlandense,BRA:UFU:HUFU:59490,"7855","RPPN Paiol Maria, Trilha das Canelas.",São Lourenço da Serra,HUFU - Herbarium Uberlandense,"1090824623",pt,HUFU,BRA:UFU:HUFU:59490,Collection,"59490","Lombardi, J.A.; Saka, M.N. & Santos, L.B.",UFU,Universidade Federal de Uberlândia,"Arbusto, ca. 1 m alt. Folhas papiráceas, botões verdes.; Interior de Mata Atlântica Secundária.","Romero, R.",Leandra pilonensis Wurdack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.825556,-46.945556,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO LOURENÇO DA SERRA,"3549953"
-46.3,-23.75,"1930544214",Leandra pilonensis Wurdack,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:44Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3862504","6","7707728","220","690","6683","3188558","10765019","10765019",Miconia pilonensis (Wurdack) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pilonensis,Leandra,pilonensis,SPECIES,SYNONYM,LC,1963-01-01T00:00:00Z,São Paulo,"1959","12","6",1959-12-06T00:00:00Z,NA,2021-03-30T13:06:44Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,c460b89f-103b-437c-9181-d60b8912f797,"44564",Biological Station (Sao Paulo) at Paranapiacaba,NA,Vascular plants,"1930544214",en,NY,c460b89f-103b-437c-9181-d60b8912f797,PhysicalObject,"520495",B. Maguire,NY,NA,NA,J. J. Wurdack,Leandra pilonensis Wurdack,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=282364,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,06 Dec 1959,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"34",Sao Paulo,sheet,"34",http://biocol.org/urn:lsid:biocol.org:col:15556,-23.75,-46.3,WGS84,NA,NA,"822.5","30.5",NA,NA,NA,NA,NA,NA,2600-2800 ft,2016-06-02,Other collections,From another label,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MOGI DAS CRUZES,"3530607"
