X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,institutionKey,locality,identifiedBy,individualCount,gadm,preparations,otherCatalogNumbers,nomenclaturalStatus,nomenclaturalCode,fieldNumber,taxonID,bibliographicCitation,collectionID,eventID,institutionID,dynamicProperties,eventRemarks,higherGeographyID,rights,identificationRemarks,higherGeography,verbatimLocality,locationID,accessRights,identificationID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,higherClassification,county,habitat,georeferenceProtocol,taxonRemarks,references,verbatimEventDate,verbatimElevation,coordinateUncertaintyInMeters,georeferencedDate,georeferenceSources,fieldNotes,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,infraspecificEpithet,typeStatus,typifiedName,georeferenceRemarks,previousIdentifications,verbatimCoordinateSystem,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.425556,-23.391111,"1889169456",Paspalum falcatum Nees ex Steud.,-23.391111,-46.425556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4111284","6","7707728","196","1369","3073","2705540","4111284","4111284",Paspalum falcatum Nees ex Steud.,Plantae,Tracheophyta,Poales,Poaceae,Paspalum,Paspalum falcatum,Paspalum,falcatum,SPECIES,ACCEPTED,"773","0",SOUTH_AMERICA,Sp,"2014","3","10",2014-03-10T00:00:00Z,2021-03-04T18:42:13Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52871,"3284",Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1889169456",pt,SPSF,BRA:IF:SPSF:52871,Collection,"52871",R.T.Shirasuna,IF,Instituto Florestal,"COLETA: Herbácea com aprox. 60cm de altura. Inflorescência passada castanha.; GEOGRAFIA: Em brejo. Rodoanel norte, lote 6, OAE 604.;",Paspalum falcatum Nees ex Steud.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.425444,-23.391194,"2452943025",Paspalum falcatum Nees ex Steud.,-23.391194,-46.425444,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4111284","6","7707728","196","1369","3073","2705540","4111284","4111284",Paspalum falcatum Nees ex Steud.,Plantae,Tracheophyta,Poales,Poaceae,Paspalum,Paspalum falcatum,Paspalum,falcatum,SPECIES,ACCEPTED,"773","0",NA,São Paulo,"2014","3","10",2014-03-10T00:00:00Z,2019-11-21T13:16:25Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:488139,"3284",Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452943025",pt,SP,BRA:IBT:SP:488139,Collection,"488139","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,Paspalum falcatum Nees ex Steud.,2014-01-01T00:00:00Z,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,"OAE 604, Lote 6.","Shirasuna, RT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
