X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,continent,modified,institutionKey,geodeticDatum,language,ownerInstitutionCode,collectionKey,georeferenceVerificationStatus,elevation,elevationAccuracy,institutionID,county,rights,higherGeography,georeferenceProtocol,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,endDayOfYear,startDayOfYear,typeStatus,infraspecificEpithet,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimEventDate,nomenclaturalCode,collectionID,georeferenceSources,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.95,-23.3,"1424162478",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:14Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,NA,São Paulo,"1980","5","10",1980-05-10T00:00:00Z,2021-04-06T14:39:14Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:429573,"012",Ilha de S. Sebastião.,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424162478",RB,urn:catalog:JBRJ:RB:429573,Physical Object,RB00429573,José E.R. Colares,RB 209347,JBRJ,Floresta Ombrófila,"Arbusto de 3,5m de altura, folhas verdes, flor vermelha, frequência fraca. Folha: SF.23-YD",M. Monge,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.3,-46.95,NA,NA,NA,WGS84,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.6361,-23.5475,"1090537879",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2010-05-15T00:00:00Z,São Paulo,"1936","7","15",1936-07-15T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:7539,s/nº,Horto Florestal de São Paulo,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090537879",IAC,BRA:IAC:IAC:7539,Collection,"7539",M. Koscinski,NA,IAC,NA,"SYNTYPUS: Stifftia grazielae Leitão - Bragantia, 29(16): 176 (1970). Material recebido do Sr. Bento Pickel em 27 de julho de 1944. Nome popular: rabo-de-cotia, jambeiro-do-mato, esponjeira e diadema",M. Monge,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.5475,-46.6361,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SYNTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
