X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,otherCatalogNumbers,fieldNotes,gadm,individualCount,preparations,references,created,associatedSequences,higherClassification,taxonID,typeStatus,nomenclaturalStatus,nomenclaturalCode,county,bibliographicCitation,collectionID,identificationQualifier,habitat,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,verbatimElevation,higherGeography,verbatimCoordinateSystem,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,organismID,locationID,datasetID,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,http...unknown.org.recordId,rights,reproductiveCondition,fieldNumber,identificationRemarks,eventID,dynamicProperties,eventRemarks,higherGeographyID,verbatimLocality,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,previousIdentifications,geologicalContextID,informationWithheld,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,typifiedName,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.31,-24.02,"2459850575",Magnolia ovata (A.St.-Hil.) Spreng.,-24.02,-47.31,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2013-03-26T00:00:00Z,"516","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2020-11-04T14:12:26Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128420,"1074.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850575",pt,ESA,BRA:ESALQ:ESA:128420,Collection,"128420","Polisel, R.T.",Universidade de São Paulo,Universidade de São Paulo,"Planta jovem de 1,5 m de altura.","Ivanauskas, N.M. & Souza, V.C.",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-47.92,-24.18,"2309753856",Magnolia ovata (A.St.-Hil.) Spreng.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:07Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:07Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718144,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2309753856",NA,NA,MG718144,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718144,2018-10-04,MG718144,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;Magnoliidae;Magnoliales;Magnoliaceae;Magnolia","152188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.92,-24.18,"2310401271",Magnolia ovata (A.St.-Hil.) Spreng.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:11Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:11Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718691,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2310401271",NA,NA,MG718691,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718691,2018-10-04,MG718691,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;Magnoliidae;Magnoliales;Magnoliaceae;Magnolia","152188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-45.183333,-23.4,"1889187096",Magnolia ovata (A.St.-Hil.) Spreng.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2009-01-01T00:00:00Z,"1017.5","27.5",São Paulo,"2009","11","2",2009-11-02T00:00:00Z,2021-03-01T19:33:16Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200460,N1627,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187096",pt,UEC,BRA:UNICAMP:UEC:200460,Collection,"200460","Pereira, LS; Belinello, R; Leal, DAG",UNICAMP,Universidade Estadual de Campinas,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica",NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-47.1,-23.966667,"1086907716",Magnolia ovata (A.St.-Hil.) Spreng.,-23.966667,-47.1,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2019-07-02T00:00:00Z,"700","0",Sp,"2006","9","7",2006-09-07T00:00:00Z,2021-03-04T18:44:30Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39085,"404",Recanto da Paz,Juquitiba,SPSF - Herbário Dom Bento José Pickel,"1086907716",pt,SPSF,BRA:IF:SPSF:39085,Collection,"39085",R.T. Polisel,IF,Instituto Florestal,"COLETA: Árvore 15 m de altura, flores com pétalas brancas e carpídeos vináceos.; GEOGRAFIA: Chácara vizinha ao Recanto da Paz, próximo do Poço do Caipira.;",J.B.Baitello,Magnolia ovata (A.St.-Hil.) Spreng.,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUITIBA,"3526209"
-46.716667,-23.55,"1234543927",Talauma ovata A.St.-Hil.,-23.55,-46.716667,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153277","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Talauma,ovata,SPECIES,SYNONYM,LC,NA,NA,NA,São Paulo,"2003","2","6",2003-02-06T00:00:00Z,2019-11-13T14:24:08Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:158657,"233","Cidade Universitária Armando de Salles Oliveira, Instituto de Biociências, atrás do Centro Didático.",São Paulo,SPF - Herbário da Universidade de São Paulo,"1234543927",pt,SPF,BRA:USP:SPF:158657,Collection,"158657","Mendonça, FB",USP,Universidade de São Paulo,NA,"Mendonça, FB",Talauma ovata A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.636125,-23.657066,"1928387027",Talauma ovata A.St.-Hil.,-23.657066,-46.636125,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:07Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153277","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Talauma,ovata,SPECIES,SYNONYM,LC,NA,NA,NA,São Paulo,"1987","8","13",1987-08-13T00:00:00Z,NA,2021-03-30T13:07:07Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,2ba46391-879b-4cf4-8456-74afcd3a6ae4,"20",Parque Estadual das Fontes do Ipirange - Vila Facchini.,NA,Vascular plants,"1928387027",en,NY,2ba46391-879b-4cf4-8456-74afcd3a6ae4,PhysicalObject,"01081556",R. de Mello-Silva,NY,NA,NA,R. de Mello-Silva,Talauma ovata A.St.-Hil.,SOUTH_AMERICA,NA,NA,NA,NA,sheet,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237909,NA,NA,NA,NA,NA,NA,ICN,Diadema,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,Mata Perturbada.,13 Aug 1987,http://biocol.org/urn:lsid:biocol.org:col:15556,"22","22",NA,NA,NA,"974.25",2016-03-21,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-45.9375,-23.075,"1089018885",Talauma ovata A.St.-Hil.,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153277","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Talauma,ovata,SPECIES,SYNONYM,LC,NA,NA,NA,São Paulo,"1985","10","24",1985-10-24T00:00:00Z,2021-03-01T19:33:17Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:54466,"1327",Flora da Reserva Florestal da Boa Vista,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089018885",pt,UEC,BRA:UNICAMP:UEC:54466,Collection,"54466","Silva, AF",UNICAMP,Universidade Estadual de Campinas,"Árvore de até 20m, ramos aromáticos, frutos c/ sementes de auto vermelho vistas quando da deiscência",NA,Talauma ovata A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1090838361",Magnolia ovata (A.St.-Hil.) Spreng.,-23.075,-45.9375,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:04Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,NA,NA,São Paulo,"1985","10","24",1985-10-24T00:00:00Z,2020-12-21T00:18:10Z,2021-04-08T12:09:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,BRA:UFV:VIC:10970,s.n.,Flora da Reserva Florestal da Boa Vista,São José dos Campos,VIC - Herbário da Universidade Federal de Viçosa,"1090838361",pt,VIC,BRA:UFV:VIC:10970,Collection,"10970","Silva, A.F.",UFV,Universidade Federal de Viçosa,"#?#Árvore de ate 20 m, ramos aromáticoa, frutos de sementes de auto vermelho vistas quando da descencia.",NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.481389,-23.425,"1089037125",Talauma ovata A.St.-Hil.,-23.425,-46.481389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153277","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Talauma,ovata,SPECIES,SYNONYM,LC,NA,NA,NA,São Paulo,"1984","6","20",1984-06-20T00:00:00Z,2021-03-01T19:33:17Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:79121,UEC26944,Aeroporto Internacional de São Paulo,Guarulhos,UEC - Herbário da Universidade Estadual de Campinas,"1089037125",pt,UEC,BRA:UNICAMP:UEC:79121,Collection,"79121","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",UNICAMP,Universidade Estadual de Campinas,"com frutos; Mata Mesófila Semidecídua",NA,Talauma ovata A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
