X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,gadm,otherCatalogNumbers,fieldNotes,coordinateUncertaintyInMeters,references,habitat,institutionID,county,preparations,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,identificationQualifier,individualCount,datasetID,rights,http...unknown.org.recordId,reproductiveCondition,dynamicProperties,nomenclaturalStatus,taxonID,bibliographicCitation,identificationRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,higherClassification,georeferencedDate,verbatimElevation,eventRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,verbatimCoordinateSystem,typeStatus,organismID,locationID,accessRights,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.614167,-23.641944,"2452936568",Inga sellowiana Benth.,-23.641944,-46.614167,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,NA,"832","0",NA,São Paulo,"2013","9","26",2013-09-26T00:00:00Z,2019-11-21T13:05:50Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454645,"192","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 1056",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452936568",pt,SP,BRA:IBT:SP:454645,Collection,"454645","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,"Kondrat, H",Inga sellowiana Benth.,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-45.546389,-23.594167,"1089103782",Inga sellowiana Benth.,-23.594167,-45.546389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,2011-10-01T00:00:00Z,"850","50",NA,São Paulo,"2011","6","30",2011-06-30T00:00:00Z,2021-03-01T19:30:41Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166960,"246",Parque Estadual da Serra do Mar. Mata Atlântica.,Paraibuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103782",pt,UEC,BRA:UNICAMP:UEC:166960,Collection,"166960","Stefani, EJF; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,Árvore com 13 m.,"Stefani, EJF",Inga sellowiana Benth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PARAIBUNA,"3535606"
-46.810556,-23.828889,"1086906174",Inga sellowiana Benth.,-23.828889,-46.810556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,2012-05-10T00:00:00Z,"740","0",SOUTH_AMERICA,Sp,"2007","10","9",2007-10-09T00:00:00Z,2021-03-04T18:43:15Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37493,"1540",Parque da Várzea do Embu-Guaçu,Embu-Guaçu,SPSF - Herbário Dom Bento José Pickel,"1086906174",pt,SPSF,BRA:IF:SPSF:37493,Collection,"37493",J. A. Pastore & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,IF,Instituto Florestal,"COLETA: Vegetação de várzea.&nf;Árvore 10m, flores secas marrons e frutos imaturos verdes.;",J.A.Pastore,Inga sellowiana Benth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU-GUAÇU,"3515103"
-46.889722,-23.636944,"1086906587",Inga sellowiana Benth.,-23.636944,-46.889722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,2006-01-23T00:00:00Z,NA,NA,SOUTH_AMERICA,Sp,"2005","12","13",2005-12-13T00:00:00Z,2021-03-04T18:43:15Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37946,"244",Itatuba,Embú,SPSF - Herbário Dom Bento José Pickel,"1086906587",pt,SPSF,BRA:IF:SPSF:37946,Collection,"37946",R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos,IF,Instituto Florestal,"COLETA: Árvore de 9m.; GEOGRAFIA: Comunidade Terapêutica.;",G.A.D.C. Franco,Inga sellowiana Benth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU DAS ARTES,"3515004"
-47.994167,-24.141667,"1089073242",Inga sellowiana Benth.,-24.141667,-47.994167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,NA,NA,NA,NA,São Paulo,"2002","4","21",2002-04-21T00:00:00Z,2019-08-20T13:13:48Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128243,"419","Parque Estadual Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São miguel Arcanjo-Sete Barras (SP 139, KM 69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.",Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1089073242",pt,UEC,BRA:UNICAMP:UEC:128243,Collection,"128243","Gomes, SM; Souza, VC; Rodrigues, RR; Nakakura, HCC; Antunes, RM; Gomes, PB; Melo, MS",UNICAMP,Universidade Estadual de Campinas,"Árvore de 8m. de altura; frutos verdes.","Scalon, VR; Uliana, VLCR",Inga sellowiana Benth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.956771,-23.695816,"1090570140",Inga sellowiana Benth.,-23.695816,-46.956771,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,2000-06-13T00:00:00Z,NA,NA,NA,São Paulo,"2000","6","13",2000-06-13T00:00:00Z,2019-01-25T17:35:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43221,"3514","Morro Grande, Reserva, área B, indivíduo B 49.2",Cotia,IAC - Herbário do Instituto Agronômico de Campinas,"1090570140",pt,IAC,BRA:IAC:IAC:43221,Collection,"43221","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Inga sellowiana Benth.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,COTIA,"3513009"
-46.2756,-22.9303,"1090559133",Inga sellowiana Benth.,-22.9303,-46.2756,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,1994-09-20T00:00:00Z,NA,NA,NA,São Paulo,"1994","4","20",1994-04-20T00:00:00Z,2019-01-25T17:35:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:31675,"340",Fazenda Santa Cruz,Joanópolis,IAC - Herbário do Instituto Agronômico de Campinas,"1090559133",pt,IAC,BRA:IAC:IAC:31675,Collection,"31675",G.F. Árbocz,IAC,Instituto Agronômico de Campinas,NA,J.Y. Tamashiro,Inga sellowiana Benth.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JOANÓPOLIS,"3525508"
-46.621883,-23.654505,"1927884802",Inga sellowiana Benth.,-23.654505,-46.621883,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:05Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1972","2","21",1972-02-21T00:00:00Z,NA,2021-03-30T13:07:05Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,0843d527-741c-43c6-8faa-05f20c60b798,"10",Nativa no Parque do Estado e Jardim Botanico,Sao Paulo,Vascular plants,"1927884802",en,NY,0843d527-741c-43c6-8faa-05f20c60b798,PhysicalObject,"413882",J. S. Silva,NY,NA,NA,"A. C. Filho; W. Mantovani",Inga sellowiana Benth.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,NA,"2176.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93238,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,Sao Paulo,sheet,21 Feb 1972,ICN,"Georeferencing Quick Reference Guide, Version 2012","52","52",http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.618358,-23.646109,"1929899985",Inga sellowiana Benth.,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:24Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1946","1","31",1946-01-31T00:00:00Z,NA,2021-03-30T13:07:24Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,97036357-f8d4-4a63-8b07-36aeb616b8af,"3242",Nativa no Jardim Botanico,Sao Paulo,Vascular plants,"1929899985",en,NY,97036357-f8d4-4a63-8b07-36aeb616b8af,PhysicalObject,"413900",M. Kuhlmann,NY,NA,NA,NA,Inga sellowiana Benth.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,NA,"1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93255,Mata,http://biocol.org/urn:lsid:biocol.org:col:15556,Sao Paulo,sheet,31 Jan 1946,ICN,"Georeferencing Quick Reference Guide, Version 2012","31","31",http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.618358,-23.646109,"1928732346",Inga sellowiana Benth.,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:31Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5358124","6","7707728","220","1370","5386","2965936","5358124","5358124",Inga sellowiana Benth.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga sellowiana,Inga,sellowiana,SPECIES,ACCEPTED,EN,1931-01-01T00:00:00Z,NA,NA,SOUTH_AMERICA,São Paulo,"1931","11","13",1931-11-13T00:00:00Z,NA,2021-03-30T13:06:31Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,4431b520-889f-4900-8efc-77a1e9db503b,"28452",Jardim Botanico,NA,Vascular plants,"1928732346",en,NY,4431b520-889f-4900-8efc-77a1e9db503b,PhysicalObject,"413899",F. C. Hoehne,NY,NA,NA,F. C. Hoehne,Inga sellowiana Benth.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,NA,"1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93244,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,Sao Paulo,sheet,13 Nov 1931,ICN,"Georeferencing Quick Reference Guide, Version 2012","31","31",http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
