X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,collectionKey,identifiedBy,elevation,elevationAccuracy,otherCatalogNumbers,continent,references,institutionKey,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,gadm,rights,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,higherGeography,verbatimCoordinateSystem,typeStatus,identificationRemarks,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.1,-23.515556,"1042674644",Pouteria oxypetala T.D.Penn.,-23.515556,-47.1,"elmms,gass84,gdativ,colmano,inmano",3cc6171e-8c52-4f65-ad7a-32c74e395f29,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,ada4205f-679c-4a86-9759-ff652ac467b3,BR,DWC_ARCHIVE,2021-03-28T01:58:27Z,2021-03-30T10:17:59Z,"127",c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,PRESERVED_SPECIMEN,PRESENT,"2884992","6","7707728","220","1353","8802","2884049","2884992","2884992",Pouteria oxypetala T.D.Penn.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria oxypetala,Pouteria,oxypetala,SPECIES,ACCEPTED,EN,São Paulo,"2002","8","27",2002-08-27T00:00:00Z,2014-09-26T00:00:00Z,2021-03-30T10:17:59Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Instituto Nacional de Pesquisas da Amazônia (INPA),urn:catalog:inpa:herbarium:208873,"819","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Macieira, L2, P15.",NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1042674644",pt,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",urn:catalog:inpa:herbarium:208873,Collection,"224708",Mike Hopkins,Instituto Nacional de Pesquisas da Amazônia (INPA),NA,NA,Pouteria oxypetala T.D.Penn.,2009-11-01T00:00:00Z,NA,"Faria, A.D. de","427","427",NA,SOUTH_AMERICA,NA,NA,NA,NA,01.263.896/0015-60,NA,NA,Campinas,NA,NA,NA,NA,NA,License Elements,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO ROQUE,"3550605"
-47.1,-23.515556,"1042674628",Pouteria oxypetala T.D.Penn.,-23.515556,-47.1,"elmms,gass84,gdativ,colmano,inmano",3cc6171e-8c52-4f65-ad7a-32c74e395f29,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,ada4205f-679c-4a86-9759-ff652ac467b3,BR,DWC_ARCHIVE,2021-03-28T01:58:27Z,2021-03-30T10:18:01Z,"127",c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,PRESERVED_SPECIMEN,PRESENT,"2884992","6","7707728","220","1353","8802","2884049","2884992","2884992",Pouteria oxypetala T.D.Penn.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria oxypetala,Pouteria,oxypetala,SPECIES,ACCEPTED,EN,São Paulo,"2000","12","17",2000-12-17T00:00:00Z,2014-09-26T00:00:00Z,2021-03-30T10:18:01Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Instituto Nacional de Pesquisas da Amazônia (INPA),urn:catalog:inpa:herbarium:208872,"293","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L8, P7.",NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1042674628",pt,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",urn:catalog:inpa:herbarium:208872,Collection,"224707",Mike Hopkins,Instituto Nacional de Pesquisas da Amazônia (INPA),NA,NA,Pouteria oxypetala T.D.Penn.,2009-11-01T00:00:00Z,NA,"Faria, A.D. de","427","427",NA,SOUTH_AMERICA,NA,NA,NA,NA,01.263.896/0015-60,NA,NA,Campinas,NA,NA,NA,NA,NA,License Elements,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO ROQUE,"3550605"
