X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,fieldNotes,gadm,institutionKey,higherGeography,county,preparations,accessRights,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,coordinateUncertaintyInMeters,references,habitat,institutionID,verbatimElevation,georeferencedDate,verbatimEventDate,georeferenceProtocol,endDayOfYear,startDayOfYear,georeferenceSources,fieldNumber,verbatimLocality,previousIdentifications,higherClassification,individualCount,typeStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,organismID,locationID,datasetID,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.343083,-23.769056,"1090162798",Matelea glaziovii (E.Fourn.) Morillo,-23.769056,-46.343083,"gass84,colmafu,inmano",df761c30-988d-4ff8-b7d4-b24ff51c0c8d,a22bfc81-4a56-411f-9a83-860e28e22374,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:06:58Z,2021-04-08T12:07:04Z,"269",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3572487","6","7707728","220","412","6701","3170475","3572487","3572487",Matelea glaziovii (E.Fourn.) Morillo,Plantae,Tracheophyta,Gentianales,Apocynaceae,Matelea,Matelea glaziovii,Matelea,glaziovii,SPECIES,ACCEPTED,2011-10-01T00:00:00Z,"775","0",NA,São Paulo,"2011","4","6",2011-04-06T00:00:00Z,2014-04-04T21:26:08Z,2021-04-08T12:07:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d77c4235-0e76-4089-ad1e-350046d4b32c,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IRAI - Herbário do Parque da Ciência Newton Freire Maia,BRA:PNFM:IRAI:7121,"334","Reserva Biológica do Alto da Serra de Paranapiacaba, estrada SP 122, próximo a casa do Sr. Vitor",Santo André,IRAI - Herbário do Parque da Ciência Newton Freire Maia,"1090162798",pt,IRAI,BRA:PNFM:IRAI:7121,Collection,"7121","Villagra, B.L.P.",PNFM,Parque da Ciência Newton Freire Maia,"Trepadeira herbácea volúvel, flores esverdeadas","Villagra, B.L.P.",Matelea glaziovii (E.Fourn.) Morillo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.6304063522203,-23.5441635944115,"1931075768",Phaeostemma riedelii E.Fourn.,-23.5441635944115,-46.6304063522203,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:54Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3577897","6","7707728","220","412","6701","7312300","3577897","3577897",Phaeostemma riedelii E.Fourn.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Phaeostemma,Phaeostemma riedelii,Phaeostemma,riedelii,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1958","12","6",1958-12-06T00:00:00Z,NA,2021-03-30T13:06:54Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,e9ee05d8-13d4-4bb6-816f-9a1c3b7d0c10,NA,Sao Paulo: Serra da Cantareira,NA,Vascular plants,"1931075768",en,NY,e9ee05d8-13d4-4bb6-816f-9a1c3b7d0c10,PhysicalObject,"440143",W. Hoehne,NY,NA,NA,W. Hoehne,Phaeostemma riedelii E.Fourn.,NA,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,Sao Paulo,sheet,NA,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"53584",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=537695,Na mata,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,06 Dec 1958,Other source,"34","34",CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
