X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,infraspecificEpithet,institutionKey,otherCatalogNumbers,fieldNotes,dynamicProperties,county,identificationQualifier,individualCount,preparations,georeferenceVerificationStatus,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,fieldNumber,verbatimEventDate,higherGeography,georeferenceRemarks,previousIdentifications,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,establishmentMeans,references,informationWithheld,institutionID,locationRemarks,rights,reproductiveCondition,endDayOfYear,startDayOfYear,verbatimElevation,eventID,higherGeographyID,locationID,accessRights,identificationID,habitat,http...unknown.org.recordId,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,georeferenceProtocol,eventRemarks,lifeStage,islandGroup,verbatimCoordinateSystem,georeferencedDate,organismID,datasetID,coordinateUncertaintyInMeters,island,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferencedBy,taxonRemarks,projectId,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,associatedReferences,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,disposition,verbatimTaxonRank,http...unknown.org.recordEnteredBy,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,recordedByIDs.type,recordedByIDs.value,organismRemarks,identifiedByIDs.type,identifiedByIDs.value,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,iucnRedListCategory,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.45,-24.07,"2459845360",Tillandsia tenuifolia L.,-24.07,-47.45,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2013-04-12T00:00:00Z,NA,NA,NA,São Paulo,"2013","3","27",2013-03-27T00:00:00Z,2020-11-04T14:03:57Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:124182,"1827.0",Reserva Particular da Votorantim (CBA). Trilha Dezembro - entre UHE Alecrim e UHE Porto Rosa. Floresta Ombrofila Densa na margem do rio Dezembro.,Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459845360",pt,ESA,BRA:ESALQ:ESA:124182,Collection,"124182","Flores, T.B. ; Rodrigues, R.R.",Universidade de São Paulo,Universidade de São Paulo,"Epífita, Inflorescência rosa, flores alvas.","Forster, W.",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-47.34451,-24.03158,"2459846984",Tillandsia tenuifolia L.,-24.03158,-47.34451,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2013-04-12T00:00:00Z,NA,NA,NA,São Paulo,"2013","3","31",2013-03-31T00:00:00Z,2020-11-04T14:03:57Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:124065,"926.0",Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa,Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459846984",pt,ESA,BRA:ESALQ:ESA:124065,Collection,"124065","Cabral, F.N. ; Potascheff, C.M.",Universidade de São Paulo,Universidade de São Paulo,"Epífita a 2m. Com inflorescência com brácteas rosas, com pétalas na base creme/amarelado, alvas no ápice.","Forster, W.",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-47.34451,-24.03158,"2459848251",Tillandsia tenuifolia L.,-24.03158,-47.34451,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2013-04-12T00:00:00Z,NA,NA,NA,São Paulo,"2013","3","31",2013-03-31T00:00:00Z,2020-11-04T14:03:57Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:125352,"926.0",Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa,Miracatu,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459848251",pt,ESA,BRA:ESALQ:ESA:125352,Collection,"125352","Cabral, F.N.",Universidade de São Paulo,Universidade de São Paulo,"Epífita a 2m. Com inflorescência com brácteas rosas, com pétalas na base creme/amarelado, alvas no ápice.","Forster, W.",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-46.511111,-22.8375,"1090695425",Tillandsia tenuifolia L.,-22.8375,-46.511111,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2010-06-01T00:00:00Z,"750","0",NA,São Paulo,"2009","11","16",2009-11-16T00:00:00Z,2020-06-15T18:29:41Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:51701,"449",Parque Ecológico da Pavuna,Botucatu,HRCB - Herbário Rioclarense,"1090695425",pt,HRCB,BRA:UNESP-RC:HRCB:51701,Collection,"51701","Santos, L.B.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Epífita, folhas carnosas, acinzentadas, brácteas rosa com base amarela, corola azul","Santos, L.B.",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BRAGANÇA PAULISTA,"3507605"
-46.511111,-22.8375,"1094895683",Tillandsia tenuifolia L.,-22.8375,-46.511111,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:29Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,NA,"750","0",NA,São Paulo,"2009","11","16",2009-11-16T00:00:00Z,2019-10-07T12:20:42Z,2021-04-08T12:39:29Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:178593,"449","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final a direita e a esquerda.",Botucatu,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094895683",pt,HUEFS,BRA:UEFS:HUEFS:178593,Collection,"178593","Santos, L.B.",UEFS,Universidade Estadual de Feira de Santana,"Mata Atlantica, Floresta Estacional Semidecídua.",NA,Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BRAGANÇA PAULISTA,"3507605"
-47.916667,-24.166667,"1089081444",Tillandsia tenuifolia L.,-24.166667,-47.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2004-09-01T00:00:00Z,NA,NA,NA,São Paulo,"2003","5","14",2003-05-14T00:00:00Z,2019-08-20T12:59:17Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:138823,"1055","Parque Estadual Carlos Botelho, Estrada de acesso a parcela.",Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1089081444",pt,UEC,BRA:UNICAMP:UEC:138823,Collection,"138823","Breier, TB; Singer, RB",UNICAMP,Universidade Estadual de Campinas,NA,"Breier, TB",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-48.083333,-24.233333,"1090690283",Tillandsia tenuifolia L.,-24.233333,-48.083333,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:24Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,2002-08-01T00:00:00Z,NA,NA,NA,São Paulo,"2002","5",NA,2002-05-01T00:00:00Z,2020-06-15T18:29:41Z,2021-04-08T12:23:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:36262,"288",Parque Estadual Intervales,Sete Barras,HRCB - Herbário Rioclarense,"1090690283",pt,HRCB,BRA:UNESP-RC:HRCB:36262,Collection,"36262","Guilherme, F.A.G.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Epífita; bloco 2 da fitossociologia. Infrutescências velhas.","Proença, S.L.",Tillandsia tenuifolia L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.7,-23.866667,"2452875381",Tillandsia tenuifolia L.,-23.866667,-46.7,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,1997-01-30T00:00:00Z,NA,NA,NA,São Paulo,"1996","3","29",1996-03-29T00:00:00Z,2019-11-21T13:02:48Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:295203,"818","Cratera de Colônia. Parelheiros. Estrada da Vargem grande, nº 433. Área tombada pelo CONDEFHAAT.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452875381",pt,SP,BRA:IBT:SP:295203,Collection,"295203","Garcia, RJF; Ferreira, GMP; Pimentel, CMA",Instituto de Botânica,Instituto de Botânica,NA,"Ogawa, K",Tillandsia tenuifolia L.,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.725,-23.946111,"2452867842",Tillandsia tenuifolia L.,-23.946111,-46.725,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,1998-03-01T00:00:00Z,NA,NA,NA,São Paulo,"1995","2","14",1995-02-14T00:00:00Z,2019-11-21T13:02:48Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:277335,"384",NA,São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452867842",pt,SP,BRA:IBT:SP:277335,Collection,"277335","Godoy, SAP; Pereira, DL; Hoch, AM",Instituto de Botânica,Instituto de Botânica,NA,"Wanderley, MGL",Tillandsia tenuifolia L.,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-45.866667,-23.633333,"2452820411",Tillandsia tenuifolia L.,-23.633333,-45.866667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:15Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2695114","6","7707728","196","1369","3740","8279994","2695114","2695114",Tillandsia tenuifolia L.,Plantae,Tracheophyta,Poales,Bromeliaceae,Tillandsia,Tillandsia tenuifolia,Tillandsia,tenuifolia,SPECIES,ACCEPTED,NA,"920","30",NA,São Paulo,"1983","8","31",1983-08-31T00:00:00Z,2019-11-21T13:02:48Z,2021-04-12T14:22:15Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:193196,"1501",Estação Biológica de Boracéia,Biritiba-Mirim,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452820411",pt,SP,BRA:IBT:SP:193196,Collection,"193196","Custodio Filho, A",Instituto de Botânica,Instituto de Botânica,NA,NA,Tillandsia tenuifolia L.,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SALESÓPOLIS,"3545001"
