X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,typeStatus,otherCatalogNumbers,individualCount,continent,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNotes,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.036389,-23.659306,"1829093131",Eremanthus praetermissus Loeuille & Pirani,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,2021-03-15T21:25:29Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:221600,"830",Pedra do Garrafão. No topo do morro.,Biritiba-Mirim,SPF - Herbário da Universidade de São Paulo,"1829093131",pt,SPF,BRA:USP:SPF:221600,Collection,"221600","Loeuille, B",USP,Universidade de São Paulo,"Arvoreta até 3 m. Flores lilases a esbranquiçadas.; Campo de altitude.","Loeuille, B",Eremanthus praetermissus Loeuille & Pirani,-23.659306,-46.036389,"999","0",WGS84,HOLOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BIRITIBA MIRIM,"3506607"
-46.036389,-23.659444,"2243141265",Eremanthus praetermissus Loeuille & Pirani,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:25Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,NA,2021-04-06T14:39:25Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1409371,"830",Pedra do Garrafão. No topo do morro.,Biritiba-Mirim,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2243141265",NA,RB,urn:catalog:JBRJ:RB:1409371,Physical Object,RB01409371,"B. Loeuille; C.A. Mittelstaedt, F. Reis, D. Coelho & M. Peixoto",JBRJ,NA,Arvoreta até 3 m. Flores lilases a esbranquiçadas.,"Loeuille, B.",Eremanthus praetermissus Loeuille & Pirani,-23.659444,-46.036389,NA,NA,WGS84,ISOTYPE,RB 785567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,BIRITIBA MIRIM,"3506607"
-46.036389,-23.659306,"3025469322",Eremanthus praetermissus Loeuille & Pirani,"cdround,gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:27Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2019-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,NA,2021-04-13T11:23:27Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:101245021,Loeuille 830,Pedra do Garrafão,NA,Tropicos,"3025469322",NA,MO,urn:catalog:MO:Tropicos:101245021,PhysicalObject,"101245021",B. Loeuille|et al.,MO,MOBOT,NA,fide Loeuille et al.,Eremanthus praetermissus Loeuille & Pirani,-23.659306,-46.036389,"999",NA,WGS84,HOLOTYPE,NA,"1",SOUTH_AMERICA,1be3aa67-8f90-4309-92f4-bd55426a8c09,No opinion,ICNafp,Biritiba-Mirim,"100440174",http://www.tropicos.org/Specimen/101245021,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,subset a sinonimos da FB2020,BIRITIBA MIRIM,"3506607"
