X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,continent,modified,collectionKey,language,ownerInstitutionCode,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,institutionKey,fieldNotes,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,institutionID,nomenclaturalCode,preparations,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,references,higherGeography,dynamicProperties,disposition,accessRights,collectionID,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,verbatimEventDate,endDayOfYear,startDayOfYear,higherClassification,datasetID,georeferenceProtocol,organismID,locationID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.021472,-22.887694,"1423839045",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,Minas Gerais,"2002","5","16",2002-05-16T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:125750,"42","Monte Verde, Pedra Redonda",Camanducaia,UEC - Herbário da Universidade Estadual de Campinas,"1423839045",UEC,BRA:UNICAMP:UEC:125750,Collection,"125750","Kinoshita, LS; Meireles, LD; Galvão, JC; Aguirre, GH; Moraes, AR",NA,UNICAMP,"árvore 7m, frutos roxos/negros","Lirio, EJ",Macropeplus dentatus (Perkins) I.Santos & Peixoto,2016-01-01T00:00:00Z,NA,2021-03-01T19:35:44Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,-22.887694,-46.021472,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.7525,-23.219722,"1424017295",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:27Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,São Paulo,"1976","9","29",1976-09-29T00:00:00Z,2021-04-06T14:39:27Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:221680,NA,"Reserva do Instituto Florestal, São José dos alpes, ao lado de Guaratinguetá.",Campos do Jordão,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424017295",RB,urn:catalog:JBRJ:RB:221680,Physical Object,RB00221680,"P.HA DAVIS; N. DA DA CRUZ, J. SEMIR, G.M FELIPPE, L.S. KINOSHITA, G.J SHEPHERD",RB 195687,JBRJ,"ÁRVORE. FLORES AMARELO-CREME, PERFUMADAS",PEIXOTO,Macropeplus dentatus (Perkins) I.Santos & Peixoto,2005-01-01T00:00:00Z,NA,NA,NA,NA,NA,-23.219722,-45.7525,"2000",NA,WGS84,NA,MATA ÚMIDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
