X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,gadm,otherCatalogNumbers,habitat,georeferenceProtocol,verbatimSRS,county,verbatimCoordinateSystem,preparations,samplingProtocol,fieldNotes,references,verbatimEventDate,institutionID,dataGeneralizations,higherClassification,collectionID,individualCount,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,vernacularName,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,associatedSequences,georeferenceVerificationStatus,iucnRedListCategory,endDayOfYear,startDayOfYear,identificationRemarks,verbatimElevation,rights,fieldNumber,coordinateUncertaintyInMeters,georeferenceSources,dynamicProperties,identificationQualifier,datasetID,identificationID,higherGeography,organismID,locationID,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimLocality,reproductiveCondition,georeferencedDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,http...unknown.org.recordId,associatedOccurrences,establishmentMeans,previousIdentifications,infraspecificEpithet,typeStatus,taxonRemarks,typifiedName,identificationReferences,georeferencedBy,georeferenceRemarks,disposition,eventRemarks,locationRemarks,lifeStage,eventID,higherGeographyID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.29368,-24.01288,"2459851037",Ocotea odorifera (Vell.) Rohwer,-24.01288,-47.29368,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,NA,"410","0",NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-11-04T14:12:04Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128522,"886.0","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459851037",pt,ESA,BRA:ESALQ:ESA:128522,Collection,"128522","Delfini, C.",Universidade de São Paulo,Universidade de São Paulo,"Indivíduo jovem, ca. 2m alt.","Souza, V.C.",Ocotea odorifera (Vell.) Rohwer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-46.614167,-23.641944,"2452938280",Ocotea odorifera (Vell.) Rohwer,-23.641944,-46.614167,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,NA,"832","0",NA,São Paulo,"2013","9","26",2013-09-26T00:00:00Z,2019-11-21T13:07:32Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454661,"196","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 2, espécime nº 1041",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452938280",pt,SP,BRA:IBT:SP:454661,Collection,"454661","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,"Nicolau, SA",Ocotea odorifera (Vell.) Rohwer,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-45.540278,-23.589167,"1089103813",Ocotea odorifera (Vell.) Rohwer,-23.589167,-45.540278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,2011-11-01T00:00:00Z,"850","50",NA,São Paulo,"2011","7","1",2011-07-01T00:00:00Z,2021-03-01T19:32:41Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167014,"314",Parque Estadual da Serra do Mar.,Paraibuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103813",pt,UEC,BRA:UNICAMP:UEC:167014,Collection,"167014","Stefani, EJF; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,"Árvore com 12 m.; Mata atlântica.","Barbosa, TDM",Ocotea odorifera (Vell.) Rohwer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PARAIBUNA,"3535606"
-46.866667,-23.183333,"1089092343",Ocotea pretiosa Mez,-23.183333,-46.866667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4176434","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,pretiosa,SPECIES,SYNONYM,2008-04-01T00:00:00Z,"1105","185",NA,São Paulo,"2008","2","28",2008-02-28T00:00:00Z,2019-08-20T13:16:41Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:152300,s.n.,"Serra do Japi, Mata semidecídua",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1089092343",pt,UEC,BRA:UNICAMP:UEC:152300,Collection,"152300","Caselli, CB; Souza, JC",UNICAMP,Universidade Estadual de Campinas,NA,"Tamashiro, JY",Ocotea pretiosa Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.965,-23.231944,"1252619198",Ocotea odorifera (Vell.) Rohwer,-23.231944,-46.965,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,2004-11-01T00:00:00Z,"983","0",NA,São Paulo,"2004","10","19",2004-10-19T00:00:00Z,2019-11-13T14:21:13Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:166553,"1067",Reserva Biológica Municipal da Serra do Japi,Jundiaí,SPF - Herbário da Universidade de São Paulo,"1252619198",pt,SPF,BRA:USP:SPF:166553,Collection,"166553","Assis, LCS",USP,Universidade de São Paulo,NA,"Assis, LCS",Ocotea odorifera (Vell.) Rohwer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.965,-23.231944,"2284129415",Ocotea odorifera (Vell.) Rohwer,-23.231944,-46.965,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:26Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,2004-11-01T00:00:00Z,"983","0",SOUTH_AMERICA,São Paulo,"2004","10","19",2004-10-19T00:00:00Z,2020-12-21T19:31:12Z,2021-04-08T12:46:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:409549,"1067",Parque Municipal da Serra do Japi,Jundiaí,MBM - Herbário do Museu Botânico Municipal,"2284129415",pt,MBM,BRA:MBM:MBM:409549,Collection,"409549","Assis, L.C.S.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.",MBM,Museu Botânico Municipal de Curitiba,"Árvore ca. 10 m. Material em sílica gel.; Floresta Estacional Semidecidual, na borda da floresta.","Assis, L.C.S.",Ocotea odorifera (Vell.) Rohwer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.092403,-23.689749,"1090570054",Ocotea odorifera (Vell.) Rohwer,-23.689749,-47.092403,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,2001-01-09T00:00:00Z,NA,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2019-01-25T17:35:13Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43152,"3445","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 47.0",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570054",pt,IAC,BRA:IAC:IAC:43152,Collection,"43152","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Ocotea odorifera (Vell.) Rohwer,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-46.927972,-23.111861,"1090561128",Ocotea odorifera (Vell.) Rohwer,-23.111861,-46.927972,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,1998-03-26T00:00:00Z,NA,NA,NA,São Paulo,"1997","5","16",1997-05-16T00:00:00Z,2019-01-25T17:41:53Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:33693,"672","IAC, Estação Experimental",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090561128",pt,IAC,BRA:IAC:IAC:33693,Collection,"33693",S.L. Jung-Mendaçolli et al.,IAC,Instituto Agronômico de Campinas,NA,J.B. Baitello,Ocotea odorifera (Vell.) Rohwer,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.927972,-23.111861,"1090562475",Ocotea odorifera (Vell.) Rohwer,-23.111861,-46.927972,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,1998-03-26T00:00:00Z,NA,NA,NA,São Paulo,"1997","10","24",1997-10-24T00:00:00Z,2019-01-25T17:41:53Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:35277,"777","IAC, Estação Experimental",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090562475",pt,IAC,BRA:IAC:IAC:35277,Collection,"35277",S.L. Jung-Mendaçolli et al.,IAC,Instituto Agronômico de Campinas,NA,J.B. Baitello,Ocotea odorifera (Vell.) Rohwer,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.1125,-23.523889,"1089038093",Ocotea odorifera (Vell.) Rohwer,-23.523889,-47.1125,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4177566","6","7707728","220","407","6688","3034076","4177566","4177566",Ocotea odorifera (Vell.) Rohwer,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea odorifera,Ocotea,odorifera,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1993","10","26",1993-10-26T00:00:00Z,2021-03-01T19:32:41Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:80448,"269",Mata da Câmara.,São Roque,UEC - Herbário da Universidade Estadual de Campinas,"1089038093",pt,UEC,BRA:UNICAMP:UEC:80448,Collection,"80448","Cardoso-Leite, E; Oliveira, A",UNICAMP,Universidade Estadual de Campinas,"13 m alt.; Mata mesófila semidecídua.","Baitello, JB",Ocotea odorifera (Vell.) Rohwer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO ROQUE,"3550605"
