X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,institutionKey,verbatimEventDate,higherGeography,county,georeferenceRemarks,previousIdentifications,verbatimElevation,identifiedBy,georeferenceSources,typeStatus,otherCatalogNumbers,fieldNotes,gadm,preparations,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,institutionID,nomenclaturalCode,georeferenceProtocol,organismID,locationID,datasetID,higherClassification,collectionID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.726061,-23.900342,"1087651349",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,-23.900342,-46.726061,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:52Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8273552","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Aureliana,sellowiana,SPECIES,SYNONYM,"806","0",SOUTH_AMERICA,São Paulo,"2009","10","12",2009-10-12T00:00:00Z,2020-12-11T14:41:38Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:145006,"69","Distrito de Parelheiros. Estrada para Engenheiro M, Após cerca de 100 metros da entrada direita para a Ponte seca, na beira do córrego. Floresta Ombrófila Densa, beira de estrada.",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087651349",pt,BHCB,BRA:UFMG:BHCB:145006,Collection,"145006","Rodrigues, IMC; Stehmann, JR; Giacomin, LL; Hattori, EKO; Thode, VA",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,Árvore ca 7m. Com botões florais e frutos imaturos. Indivíduo 1.,Aureliana sellowiana (Sendtn.) Barboza & Stehmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.726061,-23.900342,"1087651352",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,-23.900342,-46.726061,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:52Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8273552","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Aureliana,sellowiana,SPECIES,SYNONYM,"806","0",SOUTH_AMERICA,São Paulo,"2009","10","12",2009-10-12T00:00:00Z,2020-12-11T14:41:38Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:145007,"70","Distrito de Parelheiros. Estrada para Engenheiro M, Após cerca de 100 metros da entrada direita para a Ponte seca, na beira do córrego. Floresta Ombrófila Densa, beira de estrada.",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087651352",pt,BHCB,BRA:UFMG:BHCB:145007,Collection,"145007","Rodrigues, IMC; Stehmann, JR; Giacomin, LL; Hattori, EKO; Thode, VA",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,Indivíduo 2 a ca. de 3 m. do indivíduo 1. Material para sílica,Aureliana sellowiana (Sendtn.) Barboza & Stehmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.725278,-23.897778,"1135820483",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,-23.897778,-46.725278,"gass84,typstativ,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:50Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8273552","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Aureliana,sellowiana,SPECIES,SYNONYM,"605","0",SOUTH_AMERICA,São Paulo,"2008","4","15",2008-04-15T00:00:00Z,2020-12-11T14:41:38Z,2021-04-08T12:21:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:176466,"2024","Desde Parelheiros rumbo a Eng. Marsilac, a 300m de la Estrada Ponte Seca rumbo a Marsilac",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1135820483",pt,BHCB,BRA:UFMG:BHCB:176466,Collection,"176466","Barboza, GE; Romero, MV; Bertone, G",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arbolito de ca. 5m alt., hojas levemente discoloras; flores 1 o 2 por nudo; corola carnosa, gruesa, por fuera verdosa y con manchas violáceas e n su interior; nectario amarillo pálido, estilo blanquecino.",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,2010-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.725278,-23.897778,"2252403493",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,-23.897778,-46.725278,"cdround,typstativ,colmano,inmafu",ab61ad8f-953f-4c7c-80b2-e1fb50fd8187,7a6bdf66-ef5c-4a81-b731-2e328f4881eb,4fd221cd-129c-404f-ab62-fdd2377d12ac,AR,DWC_ARCHIVE,2021-03-26T03:23:24Z,2021-03-30T12:21:26Z,"47",497c081b-8157-4287-bb5c-291a4c71439c,PRESERVED_SPECIMEN,PRESENT,"8273552","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Aureliana,sellowiana,SPECIES,SYNONYM,NA,NA,SOUTH_AMERICA,São Paulo,"2008","4","15",2008-04-15T00:00:00Z,NA,2021-03-30T12:21:26Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,CORD-7f434c06-db74-42f1-a5ab-282da85f556a-AR,"2024","Desde Parelheiros rumbo a Eng. Marsilac, a 300 m de la Estrada Ponte Seca rumbo a Marsilac.",NA,NA,"2252403493",NA,NA,CORD-7f434c06-db74-42f1-a5ab-282da85f556a-AR,NA,CORD 00004287CORD 00004288,"Barboza, G. E. | Romero, M. V. & Bertone, G.",CORD,NA,"Arbolito de ca. 5 m alt.; hojas levemente discoloras; flores 1 o 2 por nudo; corola carnosa, gruesa, por fuera verdosa y con manchas violáceas en su interior; nectario amarillo pálido, estilo blanquecino. Cfr.: Syst. Bot. 35 (2): 421. 2010.",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,2010-01-01T00:00:00Z,d7475b3a-52a4-4fa7-8136-5311900cdfcd,15/04/2008,Sudamérica | Brasil | São Paulo,São Paulo,Puntual,"Solanaceae | Aureliana sellowiana (Sendtn.) Barboza et Stehman | Barboza, G. E. | 2010","605","Barboza, G. E.",GPS Ensign - Datum WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.725278,-23.897778,"2452931255",Witheringia sellowiana Sendtn.,-23.897778,-46.725278,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7449029","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Witheringia,sellowiana,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"2008","4","15",2008-04-15T00:00:00Z,2021-02-25T21:37:30Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426566,"2024","Desde Parelheiros rumo a Eng. Marsilac, a 300 m de la Estrada Ponte Seca rumo a Marsilac",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931255",pt,SP,BRA:IBT:SP:426566,Collection,"426566","Barboza, GE; Romero, MV; Bertone, G",Instituto de Botânica,Instituto de Botânica,"Arbolito ca. 5 m alt.; hojas levemente discoloras; flores 1 o 2 por nudo; corola carnosa, gruesa, por fuera verdosa y con manchas violáceas en su interior; nectario amarillo pálido, estilo blanquecino",Witheringia sellowiana Sendtn.,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,EPITYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.725278,-23.897778,"2452931532",Witheringia sellowiana Sendtn.,-23.897778,-46.725278,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7449029","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Witheringia,sellowiana,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"2008","4","15",2008-04-15T00:00:00Z,2021-02-25T21:37:30Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426566A,"2024","Desde Parelheiros rumo a Eng. Marsilac, a 300 m de la Estrada Ponte Seca rumo a Marsilac",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931532",pt,SP,BRA:IBT:SP:426566A,Collection,426566A,"Barboza, GE; Romero, MV; Bertone, G",Instituto de Botânica,Instituto de Botânica,"Arbolito ca. 5 m alt.; hojas levemente discoloras; flores 1 o 2 por nudo; corola carnosa, gruesa, por fuera verdosa y con manchas violáceas en su interior; nectario amarillo pálido, estilo blanquecino",Witheringia sellowiana Sendtn.,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,EPITYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.774722,-23.457778,"1135820306",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,-23.457778,-46.774722,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:49Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10365859","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Athenaea,sellowiana,SPECIES,ACCEPTED,"849","0",SOUTH_AMERICA,São Paulo,"2007","7","26",2007-07-26T00:00:00Z,2020-12-11T14:41:36Z,2021-04-08T12:21:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:123388,"862","Parque Estadual do Jaraguá, Trilha do Mauro",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1135820306",pt,BHCB,BRA:UFMG:BHCB:123388,Collection,"123388","Souza, FM; Sousa, RC; Silva, JB; Costa, ZS",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Árvore, 3m. Frutos imaturos verdes. SAD 69, 23K.",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,2019-08-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.775278,-23.988889,"1424506829",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,-23.988889,-46.775278,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"8273552","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Aureliana,sellowiana,SPECIES,SYNONYM,"750",NA,NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:938604,"2232",Parque Estadual da Serra do Mar. Núcleo Curucutu.,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424506829",NA,RB,urn:catalog:JBRJ:RB:938604,Physical Object,RB00938604,"F.T. Farah; et al",JBRJ,NA,"Arvoreta, ca. 4m alt. Botões e frutos imaturos verdes",Aureliana sellowiana (Sendtn.) Barboza & Stehmann,2018-03-03T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,J.R.STEHMANN,NA,NA,RB 621216,Floresta ribeirinha ao longo do Rio Mambu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,ITANHAÉM,"3522109"
-46.733611,-23.987778,"1087646178",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,-23.987778,-46.733611,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:53Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10365859","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Athenaea,sellowiana,SPECIES,ACCEPTED,"0","0",SOUTH_AMERICA,São Paulo,"1996","12","19",1996-12-19T00:00:00Z,2020-12-11T14:41:36Z,2021-04-08T12:21:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:133519,"956","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para rio Embu-Guaçu",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087646178",pt,BHCB,BRA:UFMG:BHCB:133519,Collection,"133519","Garcia, RJF; Coffani-Nunes, JV; Sordi, SJ de; Oliveira, LF; Soares, JM",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Árvore, 4m alt., DAP. 10cm, flores: pétalas externamente branco-esverdeadas e internamente com manchas vináceas, frutos verdes.",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,2019-08-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.733611,-23.987778,"2452882884",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,-23.987778,-46.733611,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10365859","6","7707728","220","1176","7717","3234419","10365859","10365859",Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,Plantae,Tracheophyta,Solanales,Solanaceae,Athenaea,Athenaea sellowiana,Athenaea,sellowiana,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1996","12","19",1996-12-19T00:00:00Z,2019-11-21T13:19:24Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:305987,"956","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha para rio Embu-Guaçu",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452882884",pt,SP,BRA:IBT:SP:305987,Collection,"305987","Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM",Instituto de Botânica,Instituto de Botânica,NA,Athenaea sellowiana (Sendtn.) I.M.C.Rodrigues & Stehmann,2019-09-18T00:00:00Z,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,"Stehmann, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
