X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,otherCatalogNumbers,fieldNotes,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,institutionKey,habitat,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,lifeStage,coordinateUncertaintyInMeters,references,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,county,preparations,collectionID,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimElevation,georeferencedDate,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,fieldNumber,verbatimLocality,datasetID,organismID,locationID,accessRights,recordedByIDs.type,recordedByIDs.value,informationWithheld,identificationRemarks,dynamicProperties,disposition,reproductiveCondition,locationRemarks,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.6333,-23.6,"1320644125",Allophylus melanophloeus Radlk.,-23.6,-46.6333,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:27:45Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5577243","6","7707728","220","933","6657","3189992","5577243","5577243",Allophylus melanophloeus Radlk.,Plantae,Tracheophyta,Sapindales,Sapindaceae,Allophylus,Allophylus melanophloeus,Allophylus,melanophloeus,SPECIES,ACCEPTED,NA,"760",NA,SOUTH_AMERICA,São Paulo,"1961","3","1",1961-03-01T00:00:00Z,NA,2021-03-30T11:27:45Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,151c91ba-a521-4735-8c11-5abf8db7fb67,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/39840ced9-596c-4634-a745-09af935529e0,"26","Parque do Estado (on old maps ""Parque de Agua Funda"") grounds of the Instituto de Botânica, ca. 10 km S and 0.8 km E of center of São Paulo (Praça de Sé).",NA,NMNH Extant Biology,"1320644125",NA,Botany,http://n2t.net/ark:/65665/39840ced9-596c-4634-a745-09af935529e0,PhysicalObject,"2700623",C. G. Fonseca,US,NA,NA,"Coelho, R. L. G.",Allophylus melanophloeus Radlk.,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1",586ee56e-b0fe-4dff-b7f9-aeb104f3308a,Along Av. Miguel Estefano in small-tree hedge.,"South America - Neotropics, Brazil, São Paulo",http://biocol.org/urn:lsid:biocol.org:col:34871,"60","60","Plantae, Dicotyledonae, Sapindales, Sapindaceae",Fruiting,NA,NA,01 Mar 1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.621883,-23.654505,"1929811521",Allophylus melanophloeus Radlk.,-23.654505,-46.621883,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:16Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5577243","6","7707728","220","933","6657","3189992","5577243","5577243",Allophylus melanophloeus Radlk.,Plantae,Tracheophyta,Sapindales,Sapindaceae,Allophylus,Allophylus melanophloeus,Allophylus,melanophloeus,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1944","12","19",1944-12-19T00:00:00Z,NA,2021-03-30T13:07:16Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,90ba3294-32f8-4dd1-8962-6d835ee9df25,s.n.,Parque do Estado de São Paulo.,NA,Vascular plants,"1929811521",en,NY,90ba3294-32f8-4dd1-8962-6d835ee9df25,PhysicalObject,"720649",W. Hoehne,NY,NA,NA,NA,Allophylus melanophloeus Radlk.,NA,NA,NA,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"35","35",NA,NA,"2176.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519305,19 Dec 1944,ICN,"Georeferencing Quick Reference Guide, Version 2012",NA,sheet,http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,2016-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
