X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,coordinateUncertaintyInMeters,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,continent,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,county,dynamicProperties,georeferenceProtocol,nomenclaturalCode,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,infraspecificEpithet,typeStatus,typifiedName,preparations,fieldNumber,verbatimLocality,organismID,locationID,datasetID,accessRights,collectionID,nomenclaturalStatus,taxonID,bibliographicCitation,otherCatalogNumbers,identificationID,habitat,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.350556,-23.971111,"1090878518",Plantago catharinea Decne.,-23.971111,-46.350556,"gass84,colmafu,inmano",4d0fa690-1551-46f0-9a22-acfec0e00dd0,503e9b26-09b5-4c40-b42a-bb476319a8ad,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:56Z,2021-04-08T12:19:24Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,2015-01-01T00:00:00Z,"1","0",São Paulo,"2015","10","30",2015-10-30T00:00:00Z,2019-12-06T22:30:08Z,2021-04-08T12:19:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ddf57b90-626a-4b0d-a452-63cb972046e6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIES - Herbário Central da Universidade Federal do Espírito Santo VIES,BRA:UFES:VIES:25018,"819","Aterro na beira da praia no bairro José Menino, próximo aos memoriais à imigração japonesa no Brasil.",Santos,VIES - Herbário Central da Universidade Federal do Espírito Santo VIES,"1090878518",pt,VIES,BRA:UFES:VIES:25018,Collection,"25018","Hassemer, G.",UFES,Universidade Federal do Espírito Santo,NA,G. Hassemer,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.350556,-23.970833,"1853940824",Plantago catharinea Decne.,-23.970833,-46.350556,"cdround,gass84,colmafu,inmafu",b9a43c60-d2b6-445c-9362-2db65465c963,34e6e625-47cf-4d42-8054-af0c2f1b6e64,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:08Z,2021-04-08T12:11:38Z,"250",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,2015-01-01T00:00:00Z,"1","0",São Paulo,"2015","10","30",2015-10-30T00:00:00Z,2020-10-14T13:04:50Z,2021-04-08T12:11:38Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,224a3405-9ef5-4f5d-a2f0-f1a0e47f844a,627ddbec-9628-4339-8a63-71f0f33fe728,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,FURB - Herbário Dr. Roberto Miguel Klein,BRA:FURB:FURB:58951,"819","aterro na beira da praia no bairro José Menino, próximo aos memoriais à imigração japonesa no Brasil.",Santos,FURB - Herbário Dr. Roberto Miguel Klein,"1853940824",pt,FURB,BRA:FURB:FURB:58951,Collection,"58951","Hassemer, G.",Universidade Regional de Blumenau,Universidade Regional de Blumenau,NA,"Hassemer, G.",Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.350633,-23.971069,"1853947174",Plantago catharinea Decne.,-23.971069,-46.350633,"gass84,colmafu,inmano",a8e78a51-12b2-4ca1-8945-6d909022ef6a,6cc5aff1-f24c-4d67-a827-a666dc680b66,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:21:02Z,2021-04-08T12:21:47Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,2015-01-01T00:00:00Z,"1","0",São Paulo,"2015","10","30",2015-10-30T00:00:00Z,2021-03-04T14:06:08Z,2021-04-08T12:21:47Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,91921794-bd39-42c7-bba0-44727d901640,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HURB - Herbário do Recôncavo da Bahia,BRA:UFRB:HURB:17792,"819","Aterro na Beira da praia no Bairro José Menino; Próximo aos memoriais à imigração japonesa do Brasil",Santos,HURB - Herbário do Recôncavo da Bahia,"1853947174",pt,HURB,BRA:UFRB:HURB:17792,Collection,"17792","Hassemer, G.",UFRB,Universidade Federal do Recôncavo da Bahia,NA,G. Hassemer,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.35056,-23.97111,"1899850035",Plantago catharinea Decne.,-23.97111,-46.35056,"colmano,inmafu",7f5260c2-f762-11e1-a439-00145eb45e9a,4e11d750-bafb-11d9-8e53-b8a03c50a862,602f1096-f762-11e1-a439-00145eb45e9a,AT,BIOCASE,2021-04-19T11:04:02Z,2021-04-19T12:26:04Z,"136",4e11d750-bafb-11d9-8e53-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,"1",NA,NA,"2015","10","30",2015-10-30T00:00:00Z,NA,2021-04-19T12:26:04Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,78c4f8e3-0c77-4a48-8cd8-07a471957b7b,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,https://w.jacq.org/W20180009067,NA,"Brazil, São Paulo, Santos, aterro na beira da praia no bairro José Menino, próximo aos memoriais à imigração japonesa no Brasil, 23°58'15.85""S, 46°21'02.28""W, 1 m",NA,NA,"1899850035",NA,Herbarium W,https://w.jacq.org/W20180009067,NA,2018-0009067,"Hassemer,G.",W,NA,NA,Hassemer,Plantago catharinea Decne.,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.350633,-23.971069,"1944851950",Plantago catharinea Decne.,-23.971069,-46.350633,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:14:00Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,2015-01-01T00:00:00Z,NA,NA,São Paulo,"2015","10","30",2015-10-30T00:00:00Z,2021-02-11T20:21:15Z,2021-04-08T12:14:00Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:93110,"819",aterro na beira da praia no bairro José Menino,Santos,UPCB - Herbário do Departamento de Botânica,"1944851950",pt,UPCB,BRA:UFPR:UPCB:93110,Collection,"93110","Hassemer, G.",UFPR,Universidade Federal do Paraná,próximo aos memoriais à imigração japonesa no Brasil..,"Hassemer, G.",Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-46.350633,-23.971069,"2235922558",Plantago catharinea Decne.,-23.971069,-46.350633,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:28:13Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,"1",NA,São Paulo,"2015","10","30",2015-10-30T00:00:00Z,NA,2021-03-30T11:28:13Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3694ab3d5-9987-4f88-a1ca-fde7e520412e,"819","Santos, José Menino",NA,NMNH Extant Biology,"2235922558",NA,Botany,http://n2t.net/ark:/65665/3694ab3d5-9987-4f88-a1ca-fde7e520412e,PhysicalObject,"3724758",G. Hassemer,US,NA,NA,NA,Plantago catharinea Decne.,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1",SOUTH_AMERICA,"South America, Brazil, São Paulo",http://biocol.org/urn:lsid:biocol.org:col:34871,"303","303","Plantae, Dicotyledonae, Plantaginales, Plantaginaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTOS,"3548500"
-47,-24.283333,"1087493868",Plantago catharinea Decne.,-24.283333,-47,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1979","11","3",1979-11-03T00:00:00Z,2021-02-08T14:09:48Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:7425,"5",NA,Peruíbe,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087493868",pt,BOTU,BRA:UNESP-IBB:BOTU:7425,Collection,"7425","Castellani, M.R.",Universidade Estadual Paulista,Universidade Estadual Paulista,"vegetação de dunas, com plantas herbáceas e alguns arbustos pequenos; flores com pétalas paleáceas, com coloração castanha.",NA,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47,-24.283333,"1087493881",Plantago catharinea Decne.,-24.283333,-47,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1979","11","3",1979-11-03T00:00:00Z,2021-02-08T14:09:48Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:7424,"5",NA,Peruíbe,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087493881",pt,BOTU,BRA:UNESP-IBB:BOTU:7424,Collection,"7424","Rossi, J.V.",Universidade Estadual Paulista,Universidade Estadual Paulista,"vegetação de dunas, com plantas herbáceas e alguns arbustos pequenos; flores com pétalas paleáceas, com coloração castanha.",NA,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47,-24.283333,"1087493888",Plantago catharinea Decne.,-24.283333,-47,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1979","11","3",1979-11-03T00:00:00Z,2021-02-08T14:09:48Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:7421,"5",NA,Peruíbe,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087493888",pt,BOTU,BRA:UNESP-IBB:BOTU:7421,Collection,"7421","Canthack, R.A.D.",Universidade Estadual Paulista,Universidade Estadual Paulista,"vegetação de dunas, com plantas herbáceas e alguns arbustos pequenos; flores com pétalas paleáceas, com coloração castanha.",NA,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47,-24.283333,"1087493890",Plantago catharinea Decne.,-24.283333,-47,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7302952","6","7707728","220","408","2420","3189695","7302952","7302952",Plantago catharinea Decne.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago,Plantago catharinea,Plantago,catharinea,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1979","11","3",1979-11-03T00:00:00Z,2021-02-08T14:09:48Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:7420,"5",NA,Peruíbe,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087493890",pt,BOTU,BRA:UNESP-IBB:BOTU:7420,Collection,"7420","Marques, L.A.",Universidade Estadual Paulista,Universidade Estadual Paulista,"vegetação de dunas, com plantas herbáceas e alguns arbustos pequenos; flores com pétalas paleáceas, com coloração castanha.",NA,Plantago catharinea Decne.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
