X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,otherCatalogNumbers,fieldNotes,typeStatus,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.738722,-23.999556,"1252620731",Ocotea curucutuensis Baitello,-23.999556,-46.738722,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4183118","6","7707728","220","407","6688","3034076","4183118","4183118",Ocotea curucutuensis Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea curucutuensis,Ocotea,curucutuensis,SPECIES,ACCEPTED,2011-05-01T00:00:00Z,"775","0",NA,São Paulo,"2006","11","27",2006-11-27T00:00:00Z,2019-11-13T14:21:09Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:202666,"1194","Parque Estadual da Serra do Mar, Núcleo Curucutu.",Itanhaém,SPF - Herbário da Universidade de São Paulo,"1252620731",pt,SPF,BRA:USP:SPF:202666,Collection,"202666","Assis, LCS",USP,Universidade de São Paulo,NA,"Assis, LCS",Ocotea curucutuensis Baitello,NA,NA,NA,NA,subset a sinonimos da FB2020,ITANHAÉM,"3522109"
-46.7,-23.983333,"1089068221",Ocotea curucutuensis Baitello,-23.983333,-46.7,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4183118","6","7707728","220","407","6688","3034076","4183118","4183118",Ocotea curucutuensis Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea curucutuensis,Ocotea,curucutuensis,SPECIES,ACCEPTED,NA,"750","50",NA,São Paulo,"2001","4","12",2001-04-12T00:00:00Z,2021-03-01T19:32:36Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121509,"2156","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco.",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068221",pt,UEC,BRA:UNICAMP:UEC:121509,Collection,"121509","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY",UNICAMP,Universidade Estadual de Campinas,"Árvore, ca. 8 m alt. Folhas com face abaxial ferrugíneas (principalmente as mais jovens), flores creme.; Transição Floresta Altomontana-Floresta de encosta com campos adjacentes. Interior da mata de encosta.",NA,Ocotea curucutuensis Baitello,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7,-23.983333,"1252619251",Ocotea curucutuensis Baitello,-23.983333,-46.7,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4183118","6","7707728","220","407","6688","3034076","4183118","4183118",Ocotea curucutuensis Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea curucutuensis,Ocotea,curucutuensis,SPECIES,ACCEPTED,2005-04-01T00:00:00Z,"750","50",NA,São Paulo,"2001","4","12",2001-04-12T00:00:00Z,2019-11-13T14:21:09Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:168573,"2156","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco.",São Paulo,SPF - Herbário da Universidade de São Paulo,"1252619251",pt,SPF,BRA:USP:SPF:168573,Collection,"168573","Farah, FT",USP,Universidade de São Paulo,NA,"Assis, LCS",Ocotea curucutuensis Baitello,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
