"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"17","2021-03-15 16:37:00-03","NY","NYBG","00051997","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","R. M. Harley","10447","1968","10","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00051997",NA,"Correga do Gato ca. 51 km along road S from Base camp","Magnoliophyta","Cornales",NA,"Cham.","R. R. Haynes; L. B. Holm-Nielsen","Mato Grosso","NY00051997_01",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","2283014","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","H. S. Irwin","18726","1968","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2458679' target='other'> <mi>dwc_moreinfo</mi></a>","NY02283014",NA,"15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Goiás","NY02283014_01",NA,"-48.77","-15.8","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","393830","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","H. S. Irwin","14755","1966","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=27285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393830",NA,"(Drainage of the Rio Corrente, Western Bahia); Rio Piau, ca. 150 km S.W. of Barreiras","Magnoliophyta","Cornales",NA,"Cham.","R. R. Haynes; L. B. Holm-Nielsen","Bahia","NY00393830_01","Sao Desidério","-44.9731","-12.3633","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00051993","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","W. R. Anderson","6752","1973","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00051993",NA,"Chapada dos Veadeiros, ca. 29 km by road N of Alto Paraíso","Magnoliophyta","Cornales",NA,"Cham.","R. R. Haynes","Goiás","NY00051993_01","Cavalcante","-47.3324","-13.9331","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00051995","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","G. T. Prance","58473","1964","07","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939571' target='other'> <mi>dwc_moreinfo</mi></a>","NY00051995",NA,"2-6 km north of Miracema do Norte. Northern Goiás.","Magnoliophyta","Cornales",NA,"Cham.","E. Forero","Tocantins","NY00051995_01","Miracema do Tocantins","-48.3917","-9.5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01081479","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","G. Eiten","1639","1959","12","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081479",NA,"Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4 km NNW of Padua Sales. (About 27 km NW of city of Moji-Mirim). 2 km N of river.","Magnoliophyta","Cornales",NA,"Cham.",NA,"São Paulo","NY01081479_01","Moji-Guaçu","-47.142","-22.242","575","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","393831","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","H. S. Irwin","14746","1966","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=27286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393831",NA,"(Drainage of the Rio Corrente, Western Bahia); Rio Piau, ca. 150 km S.W. of Barreiras","Magnoliophyta","Cornales",NA,"Cham.","R. R. Haynes; L. B. Holm-Nielsen","Bahia","NY00393831_01","Sao Desidério","-44.9731","-12.3633","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","393826","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","J. A. Steyermark","131356","1985","09","05","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=27288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393826",NA,"130 km SW of Caicara del Orinoco","Magnoliophyta","Cornales",NA,"Cham.","J. A. Steyermark","Bolívar",NA,NA,"-66.67","6.83","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","02482711","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","B. V. Rabelo","629","1980","07","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2793072' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482711",NA,"Curicaca.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Amapá","NY02482711_01","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","02283012","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","W. W. Thomas","4295","1985","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2458677' target='other'> <mi>dwc_moreinfo</mi></a>","NY02283012",NA,"Lake 2 Km NW of Luciara.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Mato Grosso","NY02283012_01","Luciára","-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00051996","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","B. Maguire","56311","1963","08","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00051996",NA,"15-120 km beyond Alto Araguaia, road to Cuiaba. Brasilia-Acre Highway.","Magnoliophyta","Cornales",NA,"Cham.","G. Agostini","Mato Grosso","NY00051996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","02482710","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","P. J. Edwards","2479","1987","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2793071' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482710",NA,"Reserva Ecológica de Maracá.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Roraima","NY02482710_01","Alto Alegre","-61.4975","2.8958","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2016-09-27 04:15:00-03","NY","NYBG","393827","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","M. J. Jansen-Jacobs","3628","1994","02","09","South America","Guyana","sheet",NA,"nr. 3628 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=27282' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393827",NA,"Rupununi. Shea Village","Magnoliophyta","Cornales",NA,NA,"M. J. Jansen-Jacobs",NA,NA,NA,"-59.15","2.82","160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00838080","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","W. R. Anderson","6752","1973","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00838080",NA,"Chapada dos Veadeiros, ca. 29 km by road N of Alto Paraíso","Magnoliophyta","Cornales",NA,"Cham.","R. R. Haynes","Goiás","NY00838080_01","Cavalcante","-47.3324","-13.9331","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00838082","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","J. A. Ratter","R1270","1968","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00838082",NA,"51 km N. of Xavantina on the Xavantina - São Felix road.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Mato Grosso","NY00838082_01",NA,"-52.33","-14.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","393828","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","S. Halloy","4394","1995","08","13","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=27283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393828",NA,"Margen NW de Laguna Guarasug'we","Magnoliophyta","Cornales",NA,"Cham.","M. H. Nee","Santa Cruz",NA,"José Miguel de Velasco","-61.5489","-13.5981","210","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00838083","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","R. McConnell","R1132","1968","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00838083",NA,"9 km E of base Camp of the Expedition. (Base Camp ca. 270 km N of Xavantina)","Magnoliophyta","Cornales",NA,"Cham.",NA,"Mato Grosso","NY00838083_01",NA,"-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","2283013","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","G. Eiten","8684","1968","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2458678' target='other'> <mi>dwc_moreinfo</mi></a>","NY02283013",NA,"ca. 210 km along new road NNE of village of Xavantina. (ca. 50 km due S of Royal Society - Royal Geographic Society Base Camp.) At Corrégo do Gato.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Mato Grosso","NY02283013_01","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","2283016","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","G. Eiten","8465-B","1968","08","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2458681' target='other'> <mi>dwc_moreinfo</mi></a>","NY02283016",NA,"Serra do Roncador. 235 km along new road NNE of village of Xavantina. (25 km due S of Royal Society-Royal Geographic Society Base Camp.) At Lagoa do Sucuri.","Magnoliophyta","Cornales",NA,"Cham.",NA,"Mato Grosso","NY02283016_01","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-06-29 11:28:42-03","UFRJ","RFA","34045","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","F.A. Esteves","72","2005",NA,NA,NA,"Brasil",NA,NA,NA,"RFA35294",NA,"Carajás, Lagoa N1B",NA,NA,NA,"Cham.","A. Danza & M.D.M. Vianna","Pará",NA,"Pará",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-06-29 11:28:42-03","UFRJ","RFA","34046","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","F.A. Esteves","163","2005",NA,NA,NA,"Brasil",NA,NA,NA,"RFA35290",NA,"Carajás, Lagoa N8",NA,NA,NA,"Cham.","A. Deuza & M.D.M. Vianna","Pará",NA,"Pará",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-30 12:51:12-03","EAO","IAN","144876","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Ratter, JA; McConnell, R","270","1968","05","03","Southern America","Brasil",NA,NA,"Growing in a shallow lake.","IAN144876",NA,"51Km N of Xavantina on the Xavantina-São Félix road.","Monocotiledônea",NA,NA,"Cham.",NA,"Mato Grosso",NA,"Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA
"39","2021-03-30 12:51:12-03","EAO","IAN","112736","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pena, BS da","14","1962","04","05","Southern America","Brasil",NA,NA,"Dentro d'água, flor amarela.","IAN112736",NA,"Fazenda Santo Andre, Municipe de Mauna.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
"40","2021-03-30 12:51:12-03","EAO","IAN","112736","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pena, BS da","14","1962","04","05","Southern America","Brasil",NA,NA,"Dentro d'água, flor amarela.","IAN112736",NA,"Fazenda Santo Andre, Municipe de Mauna.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
"41","2021-03-30 12:51:12-03","EAO","IAN","115184","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Oliveira, E","2395","1963","03","27","Southern America","Brasil",NA,NA,"Planta aquática, cor amarelo-clara.","IAN115184",NA,"Caminho para Jacarenim, Serra de Almeirim.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
"42","2021-03-30 12:51:12-03","EAO","IAN","115184","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Oliveira, E","2395","1963","03","27","Southern America","Brasil",NA,NA,"Planta aquática, cor amarelo-clara.","IAN115184",NA,"Caminho para Jacarenim, Serra de Almeirim.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
"43","2021-03-30 12:51:12-03","EAO","IAN","53861","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Black, GA","8516","1949","10","10","Southern America","Brasil",NA,NA,NA,"IAN053861",NA,"L. Lua de Pista, Oiapoque; campo atrás do campo de aviação. Água cheia de algas podres fétidas, mas com peixes.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
"44","2021-03-30 12:51:12-03","EAO","IAN","53861","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Black, GA","8516","1949","10","10","Southern America","Brasil",NA,NA,NA,"IAN053861",NA,"L. Lua de Pista, Oiapoque; campo atrás do campo de aviação. Água cheia de algas podres fétidas, mas com peixes.","Monocotiledônea",NA,NA,"Cham.","Matias, LQ","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"02","16",NA,NA,NA,NA
