"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","recordNumber","continentOcean","coordinatePrecision","geoFlag","class","order","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","preparationType","typeStatus","individualCount","sex"
"16","2019-08-27 13:26:31-03","IAP","PACA-AGP","256","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","J. Dutra, Pabst","1954","09","03","C. Orth SJ","1932","12","06","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"HA 256 Habitat: In silvula campestri Fenofase: flor Hábito: epífito","PACA000256",NA,"Magnoliophyta",NA,NA,"29946","auto","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA
"17","2019-08-27 13:26:31-03","IAP","PACA-AGP","37389","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Emrich-Rambo-Pabst","1954","09","03","Rambo, B.","1948","07","08","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In silva campestri Fenofase: fruto submaturo Hábito: epífito","PACA037389",NA,"Magnoliophyta",NA,NA,"29946","auto","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA
"18","2019-08-27 13:26:31-03","IAP","PACA-AGP","69746","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","rhomboglossum","Campylocentrum rhomboglossum","Hoehne","G. Pabst","1963","05","27","J. C .Sacco","1959","09","30","Brasil","RS","Pelotas","I.A.S. Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,"Herbário PEL - 4267 Habitat: Epífita comum","PACA069746",NA,"Magnoliophyta","1404",NA,"51462","auto","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-01 16:20:06-03","UNICAMP","UEC","98106","S","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2017","01","26","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; et al.","1997","12","18","Brazil","Paraná","Sengés","Fazenda Pisa-Papel e Celulose","-49.403889","-24.202222","-49.403889","-24.202222","Erva epífita. Flores brancas.; Floresta Higrófila. Mata perturbada.","UEC064660",NA,"Liliopsida","758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-10-14 10:03:58-03","FURB","FURB","20390","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2013","10","07","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08","-48.8700000","-28.0800000","Epífita IFFSC e173a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; pastagem Habito: epífita de arbórea;","FURB46949","FURB46949",NA,"1066",NA,NA,NA,NA,NA,"526","526",NA,NA,NA,NA,NA
"21","2020-10-14 10:03:58-03","FURB","FURB","27344","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2013","10","07","Korte, A.; Kniess, A.","2010","06","08","Brasil","Santa Catarina","Santa Terezinha","Imbuial.","-49.9505556","-26.6402777","-49.9505556","-26.6402777","Florística IFFSC 852 (Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; Fruto com fruto; flor branca","FURB46950","FURB46950",NA,"3661",NA,NA,NA,NA,NA,"626","626",NA,NA,NA,NA,NA
"22","2020-10-14 10:03:58-03","FURB","FURB","34188","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2013","10","07","Korte, A.","2011","03","03","Brasil","Santa Catarina","Lontras","Concórdia.","-49.5","-27.18","-49.5000000","-27.1800000","Florística IFFSC 515 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita;","FURB46951","FURB46951",NA,"6120",NA,NA,NA,NA,NA,"343","343",NA,NA,NA,NA,NA
"23","2019-11-08 08:54:16-03","FURB","FURB","40627","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2013","10","07","Verdi, M.; Jarenkow, J.A.","2012","12","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul","(n/d).","-52.7905555","-30.5930555","-52.7905555","-30.5930555",NA,"FURB04367","FURB04367",NA,"6311",NA,NA,NA,NA,NA,"480","480",NA,NA,NA,NA,NA
"24","2020-10-14 10:03:58-03","FURB","FURB","43869","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Caetano, JO","2013","11","08","Caetano, J.O.; Laitano, T. & Guimarães, L.","2013","11","08","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4919444","-26.8988889","-49.4919444","-26.8988889",NA,"FURB34631","FURB34631",NA,"49",NA,NA,NA,NA,NA,"840","840",NA,NA,NA,NA,NA
"25","2020-12-21 16:38:16-03","MBM","MBM","318894","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Engels, M.E.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Ribas, O.S.","2006","05","19","Brazil","Paraná","Lapa","Colônia Augusta","-49.7158012390137","-25.7696990966797",NA,NA,"Epífita, flor alvacenta.; Orla de capão com araucária.","MBM318894","MBM318894",NA,"4767","Southern America","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-12-21 16:38:16-03","MBM","MBM","49112","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1954","01",NA,"Brazil","Paraná","Tibagi","Fazenda Monte Alegre (Fzda. Velha)","-50.4136009216309","-24.5093994140625",NA,NA,NA,"MBM049112","MBM049112",NA,"3289","Southern America","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-12-21 16:38:18-03","MBM","MBM","49116","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","rhomboglossum","Campylocentrum rhomboglossum","Hoehne & Schltr.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1949","04","03","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM049116","MBM049116",NA,"1430","Southern America","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2015-09-14 18:21:11-03","MNHN","RECOLNAT_MNHN_P","P00361625","PreservedSpecimen",NA,"Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa",NA,NA,NA,"Glaziou, A.","1871","6","27","Brésil",NA,NA,"Rio : entre Rio para e Capinary -na Chappada Vifrente da Ritine",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00361625' target='other'> <mi>dwc_moreinfo</mi></a>","P00361625","P00361625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142","hb",NA,NA,NA
"29","2015-09-03 20:02:29-03","MNHN","RECOLNAT_MNHN_P","P00366484","PreservedSpecimen",NA,"Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa",NA,NA,NA,"Dusén, P.","1915","12","23","Brésil",NA,NA,"Parana : Jaguaria Hyva",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00366484' target='other'> <mi>dwc_moreinfo</mi></a>","P00366484","P00366484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA
"30","2015-09-14 18:20:46-03","MNHN","RECOLNAT_MNHN_P","P00366488","PreservedSpecimen",NA,"Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa",NA,NA,NA,"Lourteig, A.","1967","12","17","Brésil",NA,NA,"E Santa Catarina, Mun. Mantador, Matador, selva humeda",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00366488' target='other'> <mi>dwc_moreinfo</mi></a>","P00366488","P00366488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2301","hb",NA,NA,NA
"31","2015-09-03 20:02:29-03","MNHN","RECOLNAT_MNHN_P","P00366491","PreservedSpecimen",NA,"Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.",NA,NA,NA,NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,"Prov. de San-Paolo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00366491' target='other'> <mi>dwc_moreinfo</mi></a>","P00366491","P00366491_01 P00366491_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","hb","type",NA,NA
"32","2017-12-15 13:58:41-02","MNHN","RECOLNAT_MNHN_P","P00366492","PreservedSpecimen",NA,"Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00366492' target='other'> <mi>dwc_moreinfo</mi></a>","P00366492","P00366492_01 P00366492_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 122","hb","type",NA,NA
"33","2020-12-11 11:44:21-03","UFMG","BHCB","132506","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.",NA,"2013","07","16","Batista, JAN; Ramalho, AJ; Barbosa, AR","2009","02","02","Brasil","Minas Gerais","Caldas","Serra de Caldas, Pedra do Coração","-46.386100769043","-21.9235992431641",NA,NA,"Erva epífita, em mata no cume da serra. Borda da mata, local aberto, seco. Flores amarelo-claro; Flores amarelo-claro; Erva epífita, em mata no cume da serra. Borda da mata, local aberto, seco.","BHCB001086","BHCB001086","Monocotyledon","2792","Southern America","25710","auto",NA,NA,"1484","1484",NA,NA,NA,NA,NA
"34","2019-04-07 11:43:00-03","MO","MOBOT","101123854","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","fide Pessoa & Alves",NA,NA,NA,"G. Pabst",NA,NA,NA,"Brazil","Paraná","Curitiba","without locality","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Pabst 551","South America","25180","auto",NA,NA,NA,NA,NA,NA,"Neotype","1",NA
"35","2019-04-07 09:19:00-03","MO","MOBOT","101123852","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","fide Pessoa & Alves",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali loco accurate haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA
"36","2019-04-07 12:16:00-03","MO","MOBOT","101123855","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","fide Pessoa & Alves",NA,NA,NA,"Per Dusén","1908","2","28","Brazil","Paraná",NA,"Capão Grande",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7463","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA
"37","2010-02-10 19:19:00-02","MO","MOBOT","2254705","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Correa, M. N.",NA,NA,NA,"Renée H. Fortunato|et al.","1991","11","10","Argentina","Formosa","Pilcomayo","Pto. Santa María, camino a los Tres Pomelos",NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 2142","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2018-05-17 05:28:00-03","MO","MOBOT","2254735","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Correa, M. N.",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","13","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, pequeño bañado de altura adyacente a la divisa del parque","-53.83333","-26.41666",NA,NA,NA,NA,NA,NA,"Múlgura 2647","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2019-04-07 09:28:00-03","MO","MOBOT","101123853","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","fide Pessoa & Alves",NA,NA,NA,"J. Dutra",NA,"1",NA,"Brazil","Rio Grande do Sul","São Leopoldo","Quinta do Manuel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Dutra 846","South America","10287","auto",NA,NA,NA,NA,NA,NA,"Lectotype","1",NA
"40","2013-01-28 05:13:00-02","MO","MOBOT","100245860","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","rhomboglossum","Campylocentrum rhomboglossum","Hoehne & Schltr.","M. Correa",NA,NA,NA,"Andres E. Johnson","1991","3","23","Argentina","Misiones","San Pedro","El Piñalito.",NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 0183","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"41","2021-03-01 11:49:56-03","UFPE","UFP","86155","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum",NA,"Pessoa, E","2013","12",NA,"França, F; Melo, E","1998","05","09","Brasil","Parana","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"Erva epífita, folhas crassas, pétalas brancas, coluna verde e polínea amarela.","UFP086155",NA,NA,"2520",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-09-12 05:00:02-03","US","US","2857625","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","rhomboglossum","Campylocentrum rhomboglossum","Hoehne & Schltr.",NA,NA,NA,NA,"F. C. Hoehne","1920","11","26","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4591","South America - Neotropics",NA,NA,"Monocotyledonae","Orchidales",NA,NA,NA,NA,"Isotype","1",NA
"43","2021-03-15 18:29:06-03","USP","SPF","193653","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, EM","2013","07","29","Hatschbach, G","1982","03","02","Brasil","Paraná","Contenda","Município do Xisto.","-49.5346984863281","-25.6756000518799",NA,NA,"Flor alva.; Capão.","SPF00193653",NA,NA,"44623",NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-11-13 11:27:43-03","USP","SPF","72268","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, EM","2013","07","29","Orth, C","1936","12","14","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"SPF00072268",NA,NA,"s.n.",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 18:29:06-03","USP","SPF","72265","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, EM","2013","07","29","Handro, O","1936","01","10","Brasil","São Paulo","São Paulo","Água Funda.","-46.6300010681152","-23.5400009155273",NA,NA,"Epífita na mata. Flores alvas.; Nativa do Jardim Botânico.","SPF00072265",NA,NA,"s.n.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-11-13 11:27:43-03","USP","SPF","72266","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","rhomboglossum","Campylocentrum rhomboglossum","Hoehne & Schltr.",NA,NA,NA,NA,"Hoehne, FC","1920","11","26","Brasil","São Paulo","São Paulo","Butantan. Cultivado na estufa.","-46.6300010681152","-23.5400009155273",NA,NA,"Fl. alva.","SPF00072266","SPF00072266",NA,"s.n.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"47","2019-10-07 09:19:50-03","UEFS","HUEFS","34165","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","E.Pessoa","2013","12",NA,"França, F.","1998","05","09","Brasil","Paraná","Quatro Barras","Borda do Campo. Distrito Borda do Campo.","-49.039722","-25.391944","49W2'23''","25S23'31''","Mata de Araucária atropizada.","HUEFS0034165","HUEFS0034165","Angiospermae","2520",NA,NA,NA,"Lilianae","Asparagales","850","850",NA,NA,NA,NA,NA
"48","2019-01-25 15:43:45-02","IAC","IAC","3109","S","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","E.M. Pessoa","2017","01","26","O. Zagatto & A. Vetorato","1938","12","04","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-01-25 15:43:45-02","IAC","IAC","3571","S","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","E.M. Pessoa","2017","01","26","N.G. Blanco","1939","01","25","Brasil","São Paulo","Campinas","Campo Redondo","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-12 16:58:07-03","UEL","FUEL","43883","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2017","03","08","Hatschbach, G","1982","03","02","Brasil","Paraná","Contenda","Rodovia do Xisto, Capão.","-49.5346984863281","-25.6756000518799",NA,NA,NA,"OK",NA,"Tracheophyta","44623",NA,"22732","auto",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-12 16:58:07-03","UEL","FUEL","25655","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2017","03","08","Hertel, R","1949","04","15","Brasil","Paraná","Piraquara","Volta Grande","-49.0633010864258","-25.4416999816895",NA,NA,NA,"OK",NA,"Tracheophyta","440",NA,"12577","auto",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-12 16:58:07-03","UEL","FUEL","31812","PreservedSpecimen","Plantae","Orchidaceae","Campylocentrum","densiflorum","Campylocentrum densiflorum","Cogn.","Pessoa, E","2017","03","08","Sacco, JC",NA,NA,NA,"Brasil","Rio Grande do Sul","Pelotas","Horto Botânico I.A.S., A.S.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"Tracheophyta","1404",NA,"51462","auto",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA
