"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","locality","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"479","2021-03-30 12:46:47-03","EAO","IAN","165488","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Nitta, A","1996","12","03","Brasil","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,"IAN165488",NA,NA,NA,"Inflorescência.","Southern America",NA,NA,"17514","Dicotiledônea",NA,"Jardim do Sr. Okabe.",NA,"97524","auto",NA,NA,NA,NA,NA,NA
"480","2021-03-30 12:46:47-03","EAO","IAN","165488","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Nitta, A","1996","12","03","Brasil","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,"IAN165488",NA,NA,NA,"Inflorescência.","Southern America",NA,NA,"17514","Dicotiledônea",NA,"Jardim do Sr. Okabe.",NA,"97524","auto",NA,NA,NA,NA,NA,NA
"481","2021-03-30 12:46:47-03","EAO","IAN","55210","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guimarães, EF","2007","11","26","Costa, AS; Carvalho, AMV de","1938","11","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"IAN055210",NA,NA,NA,"Arbusto.","Southern America",NA,NA,"s.n.","Dicotiledônea",NA,"Fazenda Sete Quedas.",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"482","2021-03-30 12:46:47-03","EAO","IAN","162382","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.",NA,NA,NA,NA,"Granville, JJ de","1975","03","09","Guiana Francesa",NA,NA,NA,NA,NA,NA,"IAN162382",NA,"650","650","Arbrisseau du sous bois de 1 a 1,50 de haut.",NA,NA,NA,"2366","Dicotiledônea",NA,"Sommet des Monts Galbao à 10km au sud de Ouest de Saul.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-04-08 17:43:18-03","EAO","IAN","8738","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.",NA,NA,NA,NA,"Pavon",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"IAN008738","IAN008738_f",NA,NA,NA,"Southern America",NA,NA,"s.n.","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2013-07-03 11:19:00-03","EBDA","BAH","4837","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","W. C. Burger","1982",NA,NA,"M. Araquistain","1980","03","03","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, 2m de altura.",NA,NA,NA,"1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-07-03 11:19:00-03","EBDA","BAH","4816","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","W. Burger","1981",NA,NA,NA,NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest, shrub, spikes erching dull white to pale green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-07-03 11:19:00-03","EBDA","BAH","4814","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","W. Burger","1981",NA,NA,NA,NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tricket, shrub, spikes dull white to green, arching.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2013-07-03 11:19:00-03","EBDA","BAH","7902","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","H. S. Brito & E. B. dos Santos",NA,NA,NA,"L. A. Mattos Silva","1988","05","24","Brasil","Bahia","Ilhéus","-39.0494","-14.7889",NA,NA,NA,NA,"50","50","Arbusto, 3m de altura. Flores jovens, cremes e quando adultas tornam-se esverdeadas.",NA,NA,NA,"2417",NA,NA,"Área do CEPEC (Centro de Pesquisa do Cacau), km 22 da rodovia Ilhéus / Itabuna (BR 415)",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"488","2013-07-03 11:19:00-03","EBDA","BAH","7213","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (NY)","1984",NA,NA,"Thomas B. Croat","1983","05","11","Colombia","Choco","Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,"Shrub 2m; spikes whitish, curved.",NA,NA,NA,"56619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2013-07-03 11:19:00-03","EBDA","BAH","6421","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","W. Burger","1981",NA,NA,"Warren Douglas Stevens","1979","10","25","Nicaragua","Jinotega",NA,"-86.166667","13.25","86W 10'","13N 15'",NA,NA,"1200","1400","Lower slope, along trail, ahrub 2m. Tall, spikes gray-green, curved.",NA,NA,NA,NA,NA,NA,"N slope of Volcán Yalí",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-01-20 14:40:47-03","UPM","MACK","2928","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. G. Silva","2016",NA,NA,"L. T. A. Vieira","2015","10","03","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,"HMACK00002928-L.T.A.Vieira398-3/10/2015,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,NA,NA,NA,NA,NA,"398",NA,NA,"Parque Estadual do Juquery",NA,"12135","auto",NA,NA,NA,NA,NA,NA
"491","2019-12-12 15:31:47-03","UFABC","HUFABC","000576","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Sanches, T A","2017","11","18","Brasil","São Paulo","Franco da Rocha","-46.689197","-23.343056","-46.689197","-23.343056","HUFABC000576","HUFABC000576",NA,NA,"Arbusto, chegando em torno de 2m alt. Florescência",NA,NA,NA,"2","Angiospermas",NA,"Parque Estadual do Juquery, Na estrada para trilhas Parque do Juquery, a esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-12-12 15:31:47-03","UFABC","HUFABC","000735","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Ivanauskas, N",NA,NA,NA,"Teixeira-Costa, L; Rodrigues, D","2014","10","08","Brasil","São Paulo","São Paulo","-46.716972","-23.566194","-46.716972","-23.566194","HUFABC000735","HUFABC000735",NA,NA,"Herbácea, c.a. 2 metros. Borda da mata.",NA,NA,NA,"74","Angiospermas",NA,"Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-02-27 21:09:26-03","PUCPR","HUCP","19438","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt",NA,NA,NA,NA,"Bolson, M","2008","02","17","Brasil","Paraná","Palotina","-53.8400001525879","-24.283899307251",NA,NA,"HUCP00016190","HUCP00016190",NA,NA,NA,NA,NA,NA,"150","Magnoliidae",NA,"Parque Estadual de São Camilo",NA,"20826","auto",NA,NA,NA,NA,NA,NA
"494","2020-02-27 21:09:26-03","PUCPR","HUCP","20415","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Selusniaki, M",NA,NA,NA,"Bonaldi, R","2008","10","04","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00016426","HUCP00016426",NA,NA,NA,NA,NA,NA,"406","Magnoliidae",NA,"Tinguçu",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"495","2020-02-27 21:09:26-03","PUCPR","HUCP","25574","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Queiroz","2019","08","21","Selusniaki, M","2012","11","05","Brasil","Paraná",NA,NA,NA,NA,NA,"HUCP00025574",NA,NA,NA,NA,NA,NA,NA,"3508","Magnoliidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-02-27 21:09:26-03","PUCPR","HUCP","6227","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Calleja, R",NA,NA,NA,"Costa, DAL","1974","11",NA,"Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"HUCP00016405","HUCP00016405",NA,NA,"ALCB 00649.",NA,NA,NA,"s.n.","Magnoliidae",NA,"Arredore Instituto Biologia",NA,"26018","auto",NA,NA,NA,NA,NA,NA
"497","2020-02-27 21:09:26-03","PUCPR","HUCP","20075","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Beltrami, L","2009","04","16","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00016374","HUCP00016374",NA,NA,NA,NA,NA,NA,"1062","Magnoliidae",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"498","2020-02-27 21:09:26-03","PUCPR","HUCP","15392","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Queiroz","2019","08","21","Rosa, EL","2001","06","09","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"HUCP00016232","HUCP00016232",NA,NA,NA,NA,NA,NA,"011","Magnoliidae",NA,"Parque Cambuí",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"499","2020-02-27 21:09:26-03","PUCPR","HUCP","17182","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Queiroz","2019","08","21","Beltrami, L; Bonaldi, R","2005","11","22","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUCP00016284","HUCP00016284",NA,NA,NA,NA,NA,NA,"050/051","Magnoliidae",NA,"Estrada da Graciosa",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"500","2020-02-27 21:09:26-03","PUCPR","HUCP","16646","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Silva, MC",NA,NA,NA,"Ribas, OS","2002","01","10","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00016242","HUCP00016242",NA,NA,NA,NA,NA,NA,"4211","Magnoliidae",NA,"Colônia Quintilha",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"501","2020-02-27 21:09:26-03","PUCPR","HUCP","15125","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Queiroz","2019","08","21","Libsch, D",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00016820","HUCP00016820",NA,NA,NA,NA,NA,NA,"s.n.","Magnoliidae",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"502","2020-02-27 21:09:26-03","PUCPR","HUCP","18876","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","Bittencourt","Selusniaki, M",NA,NA,NA,"Bonaldi, R","2007","12","08","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00016294","HUCP00016294",NA,NA,NA,NA,NA,NA,"310","Magnoliidae",NA,"Serra da Prata",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"503","2021-03-02 16:29:06-03","CPAN-UFMS","COR","8792","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Damasceno Júnior, G. A.","2001","11","20","Damasceno Júnior, G. A.; Nakajima, J. N.; Romero, R. & Pott, V. J.","2001","11","20","Brasil","Mato Grosso do Sul","Corumbá","-57.678333","-17.798611","57º40'42''W","17º47'55''S",NA,NA,"90","90","Arbusto com 5 m de altura Habito: Arbusto",NA,NA,NA,"2952",NA,NA,"Fazenda Acurizal - retiro 'Rumo ao Oeste'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-11-26 18:09:11-03","CPAN-UFMS","COR","16407","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guimarães, E. F.",NA,NA,NA,"Martinelli, G.; Moraes, M. A.; Fernandez, E. & Pougy, M",NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito","-56.675833","-20.920833","56º40'33''W","20º55'15''S",NA,NA,NA,NA,"Arbusto com 1,80 m de altura; inflorescência com espigas verde-acinzentado; folhas verdes discolores Habito: Arbusto",NA,NA,NA,"16852",NA,NA,"Fazenda Alto Salobra; próximo aos limites do PARNA da Serra da Bodoquena; estrada para a fazenda Califórnia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-11-26 18:09:11-03","CPAN-UFMS","COR","6110","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. A. Damasceno Jr.",NA,NA,NA,"Damasceno - Júnior, G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1998","08","31","Brasil","Mato Grosso do Sul","Costa Rica","-53.463889","-18.251667","53º27'50''W","18º15'6''S",NA,NA,NA,NA,"Com Flor: creme Habito: subarbusto",NA,NA,NA,"1295",NA,NA,"Córrego água limpa.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-11-26 18:09:11-03","CPAN-UFMS","COR","9978","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Resende, U. M.",NA,NA,NA,"Resende, U. M.; Aragaki, S.","2005","05","25","Brasil","Mato Grosso do Sul","Bodoquena","-56.715278","-20.539167","56º42'55''W","20º32'21''S",NA,NA,NA,NA,"Arbusto, ciófito; flor verde; estado de conservação regular Habito: Arbusto",NA,NA,NA,"1222",NA,NA,"Margem da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-11-26 18:09:11-03","CPAN-UFMS","COR","11913","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","09","05","Brasil","Mato Grosso do Sul","Bonito","-56.546111","-20.973333","56º32'46''W","20º58'24''S",NA,NA,"433","433","Arbusto, 1,9 m de altura Habito: Arbusto",NA,NA,NA,"3730",NA,NA,"Fazenda Santa Laura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-26 18:09:11-03","CPAN-UFMS","COR","16611","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Damasceno-Júnior",NA,NA,NA,"G.A. Damasceno-Junior; J.N. Nakajima.; R. Romero; V.J. Pott;","2001","11","20","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"5 m de altura",NA,NA,NA,"2952",NA,NA,"Retiro Rumo ao Oeste da Fazenda Acurizal. Mata semidecidua de planicie com acuri no sub-bosque.",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"509","2020-11-26 18:09:11-03","CPAN-UFMS","COR","387","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Conceição, C.A.","1983","04","18","Brasil","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1382",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"510","2021-03-02 16:29:06-03","CPAN-UFMS","COR","6098","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.","G. A. Damasceno Jr.",NA,NA,NA,"Damasceno Júnior;G.A.; Nakagima,J. e equipe do projeto Aquarap","1998","09","06","Brasil","Mato Grosso do Sul","Bonito","-56.636389","-21.253889","56º38'11''W","21º15'14''S",NA,NA,NA,NA,"na sombra da mata; Com Flor: creme esverdeada Habito: arbusto de 1,8 m",NA,NA,NA,"1652",NA,NA,"Ressurgência do rio Formoso. Mata ciliar; rico em calcário; suavemente ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-03-02 16:29:06-03","CPAN-UFMS","COR","6100","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.","G. A. Damasceno Jr.",NA,NA,NA,"Damasceno Júnior;G.A.; Nakagima,J. e equipe do projeto Aquarap","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","-56.546111","-20.972222","56º32'46''W","20º58'20''S",NA,NA,NA,NA,"Com Flor: creme Habito: arbusto de 3 m",NA,NA,NA,"1634",NA,NA,"Ponte sobre o rio Formoso. Estrada para Bodoquena. Mata ciliar; rico em calcário; suavemente ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-11-26 18:09:11-03","CPAN-UFMS","COR","11911","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.",NA,NA,NA,NA,"Damasceno Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","09","06","Brasil","Mato Grosso do Sul","Porto Murtinho","-56.733333","-21.239444","56º44'0''W","21º14'22''S",NA,NA,"531","531","Planta com 2,20 m de altura",NA,NA,NA,"3789",NA,NA,"Fazenda Harmonia - estrada interna para o rio Perdido",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-03-02 16:29:06-03","CPAN-UFMS","COR","6099","PreservedSpecimen","Plantae","Piperaceae","Piper","angustifolium","Piper angustifolium","Ruiz & Pav.","G. A. Damasceno Jr.",NA,NA,NA,"Damasceno Júnior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1998","09","03","Brasil","Mato Grosso do Sul","Bonito","-56.429167","-21.435833","56º25'45''W","21º26'9''S",NA,NA,NA,NA,"ombrófila Habito: arbusto",NA,NA,NA,"1592",NA,NA,"Rio da Prata. Mata de ciliar; rico em calcário; suavemente ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-10-09 11:22:39-03","UFBA","ALCB","0643","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1983","11",NA,"Silva, AAJ da","1961","09","21","Brasil","Bahia","Salvador","-38.5","-12.833333","-38.5","-12.833333","ALCB002452","ALCB002452",NA,NA,NA,"Southern America",NA,NA,"s/n","Dicotyledon",NA,"Região Metropolitana Salvador, Ondina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-10-09 11:22:39-03","UFBA","ALCB","0644","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1983","11",NA,"Costa, AL","1969","11","15","Brasil","Bahia","Salvador","-38.5","-12.833333","-38.5","-12.833333","ALCB002629","ALCB002629",NA,NA,NA,"Southern America",NA,NA,"s/n","Dicotyledon",NA,"Região Metropolitana Salvador, Mata dos Oitis. Pau da Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-10-09 11:22:39-03","UFBA","ALCB","0647","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1983","11",NA,"Torrend, Padre CSJ",NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,"ALCB002628","ALCB002628",NA,NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-10-09 11:22:39-03","UFBA","ALCB","0648","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1983","11",NA,"Costa, AL","1956",NA,NA,"Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002627","ALCB002627",NA,NA,NA,"Southern America",NA,NA,"310","Dicotyledon",NA,"Região Metropolitana Salvador, Jardim Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-10-09 11:22:39-03","UFBA","ALCB","0649","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1974","10",NA,"Costa, AL","1983","11","11","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002482","ALCB002482",NA,NA,NA,"Southern America",NA,NA,"s/n","Dicotyledon",NA,"Região Metropolitana Salvador, arredores do Instituto de Biologia. Ondina.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-10-09 11:22:39-03","UFBA","ALCB","101351","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2011","09",NA,"Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","05","10","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002630","ALCB002630",NA,NA,"de ca 1,50 m de altura. Folhas discolores com pelos híspidos. Inflorescência espiga.; estádio médio de regeneração","Southern America",NA,NA,"18522","Dicotyledon",NA,"Região Metropolitana Salvador, Paralela, Condomínio Grenville, no sub-bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-10-09 11:22:39-03","UFBA","ALCB","104475","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Gomes, FS","2012","03",NA,"Gomes, FS; Guedes, ML","2012","03","03","Brasil","Bahia","Esplanada","-37.836667","-12.053889","-37.836667","-12.053889","ALCB002455","ALCB002455","52","52","de ca 1,60 m de altura. Folhas cartáceas, discolores. Inflorescência espiga com flores cremes. Fotos 446 e 447.","Southern America",NA,NA,"1084","Dicotyledon",NA,"Litoral Norte, Entrada para Jandaíra, estrada de Barro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-10-09 11:22:39-03","UFBA","ALCB","104536","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2012","05",NA,"Guedes, ML; Oliveira, DSC de; Melo, E; et al.","2012","03","05","Brasil","Paraíba","Alagoa Nova","-35.754444","-7.076667","-35.754444","-7.076667","ALCB002454","ALCB002454","470","470","de ca 2 m de altura. Folhas discolores. Inflorescência espiciforme, flores cremes.","Southern America",NA,NA,"19435","Dicotyledon",NA,"Sítio do Preguiçoso",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-10-09 11:22:39-03","UFBA","ALCB","104986","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML; Mattos Andrade, PE de","2012","07",NA,"Mattos Andrade, PE de; Guedes, ML; Queiroz, EP; Gomes, FS; et al.","2012","04","16","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002463","ALCB002463",NA,NA,"com folhas cartáceas, discolores. Face abaxial esbranquiçada. Inflorescência espiga esverdeadas.","Southern America",NA,NA,"09","Dicotyledon",NA,"Região Metropolitana Salvador, Barragem do Cobre",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-10-09 11:22:39-03","UFBA","ALCB","105192","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Tereixa, SR","2012","08",NA,"Queiroz, EP; Mattos Andrade, PE de; Texeira, SR; Oliveira, D","2012","06","05","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002464","ALCB002464",NA,NA,"Folhas assimétrica. Inflorescência espigas, flores cremes.","Southern America",NA,NA,"5357","Dicotyledon",NA,"Região Metropolitana Salvador, Base Naval de Aratu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-10-09 11:22:39-03","UFBA","ALCB","106240","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML; Gomes, FS","2012","10",NA,"Mattos Andrade, PE de; Gomes, FS; Queiroz, EP; Guedes, ML; et al.","2012","10","03","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB008598","ALCB008598",NA,NA,"de ca 1,3 m de altura. Folhas levemente discolores. Inflorescência em espigas, flores cremes.","Southern America",NA,NA,"135","Dicotyledon",NA,"Região Metropolitana Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-10-09 11:22:39-03","UFBA","ALCB","111233","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2014","02",NA,"Guedes, ML; Silva, MS dos; et al.","2013","10","18","Brasil","Bahia","Elísio Medrado","-39.516667","-12.933333","-39.516667","-12.933333","ALCB002479","ALCB002479",NA,NA,"Folhas membranáceas, discolores, hasperas. Inflorescência espiciforme.","Southern America",NA,NA,"21042","Dicotyledon",NA,"Serra da Jibóia.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-10-09 11:22:39-03","UFBA","ALCB","127862","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2017","05",NA,"Guedes, ML; Maia Neto, AL; Alunos de Botânica BIOC05","2017","04","02","Brasil","Bahia","Igrapiúna","-39.151667","-13.876389","-39.151667","-13.876389","ALCB044604","ALCB044604",NA,NA,"Folhas com a face adaxial ásperas e na face abaxial vilosa. Inflorescência do tipo espiga.","Southern America",NA,NA,"25543","Dicotyledon",NA,"Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-10-09 11:22:39-03","UFBA","ALCB","128311","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Melo, A","2017","10","25","Sousa, NXM","2016","08","20","Brasil","Bahia","Livramento de Nossa Senhora",NA,NA,NA,NA,"ALCB046084","ALCB046084",NA,NA,"ca. 1,60 m, folhas verdes, inflorescência verde.","Southern America",NA,NA,"189","Dicotyledon",NA,"Estrada Livramento/Rio de Contas, BA 148, Usina Pedro Mandu, as margens do Rio Brumado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-10-09 11:22:39-03","UFBA","ALCB","136302","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2019","07",NA,"Guedes, ML; Alunos de Botânica Econômica","2019","05","17","Brasil","Bahia","Uruçuca","-39.466667","-14.983333","-39.466667","-14.983333","ALCB059395","ALCB059395",NA,NA,"Folhas membranáceas. discolores, aromáticas. Inflorescência espiga opositifolia.","Southern America",NA,NA,"31599","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-10-09 11:22:39-03","UFBA","ALCB","132430a","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,"2018","08",NA,"Guedes, ML","2018","03","05","Brasil","Bahia","Ibicaraí","-39.583333","-14.85","-39.583333","-14.85","ALCB049312","ALCB049312",NA,NA,"Folhas membranáceas, discolores, lâmina foliar assimétrica. Inflorescência opositifolia, espiciforme.","Southern America",NA,NA,"30360a","Dicotyledon",NA,"Patioba.",NA,NA,NA,NA,NA,NA,NA,NA,NA
