"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","class","order","individualCount","phylum","typeStatus"
"1","2020-12-21 16:38:21-03","MBM","MBM","1325","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae","Schltr.","Pabst, G.","Hatschbach, G.","14585","1966","08","12","Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768","45291","MBM001325","MBM001325","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-02-11 17:20:55-03","UFPR","UPCB","82284","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae","Schltr.","Smidt, E.C.","Klein, J.","212","2013","11","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525","76715","UPCB0036236","UPCB0036236","auto","2015","01","20","Possui amostra de DNA..",NA,NA,NA,NA,NA
"3","2014-02-26 21:47:00-03","MO","MOBOT","2518064","PreservedSpecimen","Plantae","Orchidaceae","Beadlea","dutraei","Beadlea dutraei","(Schltr.) Garay",NA,"Diego Legrand","Legrand 831","1933",NA,NA,"South America","Uruguay","Lavalleja",NA,"Minas, Cerro del Penitente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-09-12 05:00:02-03","US","US","2509084","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae",NA,NA,"G. Hatschbach","14585","1966","8","2","South America - Neotropics","Brazil","Paraíba",NA,NA,NA,NA,NA,"US00007394","US00007394_01",NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","1",NA,NA
"5","2019-07-09 12:43:23-03","F","FMNH-SEEDPLANTS","V0436059F","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","dutraei","Cyclopogon dutraei",NA,NA,"G. G. Hatschbach","14585","1966","8","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0436059F","V0436059F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"Spermatophyta",NA
"6","2021-02-08 12:52:13-03","UFRGS","ICN","015171","S","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae","Schltr.","Pabst, GFJ","Rambo, B","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Gravataí","no mato junto ao Itacolomí","-50.9919013977051","-29.9444007873535","25424","ICN00038950",NA,"auto","1952","06","21",NA,NA,NA,NA,"Monocotyledon",NA
"7","2021-02-08 12:52:13-03","UFRGS","ICN","014839","S","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae","Schltr.","Schlechter","Dutra, J","839","1922","08","25","América do Sul","Brasil","RS","São Leopoldo","Quinta São Manuel","-51.1472015380859","-29.7602996826172","10287","ICN00000437","ICN00000437 ICN00000437_1","auto",NA,NA,NA,"Num telhado.",NA,NA,NA,"Monocotyledon","Isotypus"
"8","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","81941","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","dutrae","Cyclopogon dutrae","Schltr.","Colla, F. B.","Camargo, O.R.","210","1957","10",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Estação Experimental de Fruticultura","-51.3478012084961","-29.2250003814697","19545","HAS0081941",NA,"auto","2013","05","16","No mato ralo",NA,NA,NA,"Magnoliophyta",NA
