"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified"
"13","2020-12-21 16:20:29-03","MBM","MBM","59085","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & R.M. Carvalho-Okano","PARATYPE","Semir, J.; et al.; et al.","4381","1973","09","04","Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"MBM059085","MBM059085","Pirani, J.R.",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"14","2020-12-21 16:20:29-03","MBM","MBM","375501","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & R.M. Carvalho-Okano",NA,"Araujo, A.O.; Romão, G.O.; Vieira, S.; Romão, G.O.; Vieira, S.","305","2003","01","08","Southern America","Brazil","Minas Gerais","Diamantina","Na estrada para Mendanha","-43.543333","-18.18",NA,"Arbusto 80cm; corola branca, estames amarelos.","MBM375501","MBM375501","Biral, L.","1230","1230",NA,NA,"-43.543333","-18.18",NA,NA,"2011","11",NA
"15","2020-12-21 16:20:29-03","MBM","MBM","59084","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & R.M. Carvalho-Okano","PARATYPE","Joly, A.B.; et al.; et al.","4607","1973","10","20","Southern America","Brazil","Minas Gerais","Jaboticatubas","Km 129 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,"Mata ciliar. Arbusto 3m. Flores creme; Arbusto, 3m, flores creme.; Mata ciliar.","MBM059084","MBM059084","Pirani, J.R.",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"16","2020-12-21 16:20:29-03","MBM","MBM","235555","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & R.M. Carvalho-Okano","PARATYPE","Pirani, J.R.","11449","1989","05","20","Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 111 da Rodovia Belo Horizonte-Conceição do Mato Dentro. Vale do Córrego Vitalino","-43.7144012451172","-19.1688995361328",NA,"Arvoreta entre rochas à margem do córrego, heliófila. Caule levemente alaranjado, ramos ascendentes com folhagem verde-escura lustrosa na face superior, verde-clara opaca na face inferior. Frutos amarelos e alaranjados, alguns aberto","MBM235555","MBM235555","Pirani, J.R.",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"17","2020-12-21 16:20:32-03","MBM","MBM","338182","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","rupestris","Monteverdia rupestris","(Pirani & R.M. Carvalho-Okano) & Biral",NA,"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J","32619","2007","02","18","Southern America","Brazil","Minas Gerais","Santana do Pirapama","Serra do Cipó, Serra da Lapa. Distrito de São José da Cachoeira. Trilha para a Cachoeira Bonita","-43.776389","-18.977778",NA,"Arbusto com ramos prostrados, ca. 1,5m alt.; frutos laranja, com arilo branco.; Beira de córrego pedregoso em área de cerrado. No leito do rio.","MBM338182","MBM338182","Biral, L.","680","680",NA,NA,"-43.776389","-18.977778",NA,NA,"2019","02",NA
"18","2019-11-01 15:28:08-03","PUC-RIO","FCAB","4561","PreservedSpecimen","Plantae",NA,"Angiospermae","Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"A.B. Joly","s.n.","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Km 129 ao longo da rodovia Lagoa Santa - Conceição","-43.7449989318848","-19.513599395752",NA,"Arbusto 3m. Flores creme.; Mata ciliar.","004561",NA,"J.R. Pirani",NA,NA,NA,NA,NA,NA,"31264","auto","1998",NA,NA
"19","2020-12-11 11:34:29-03","UFMG","BHCB","49030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-12-11 11:34:29-03","UFMG","BHCB","49044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-12-11 11:34:29-03","UFMG","BHCB","116934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Souza, VC de; Zappi, DC; Hind, DJN; Paula-Souza, J; Jennings, L; Romão, GO; Rando, JG; Ferrei","32619","2007","02","18","Southern America","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó.","-44.043098449707","-19.0060997009277",NA,"Rupícola à beira de córrego",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43251","auto",NA,NA,NA
"22","2020-12-11 11:34:29-03","UFMG","BHCB","202058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Monteverdia","rupestris","Monteverdia rupestris","(Pirani & Carv.-Okano) Biral",NA,"Rezende, SG","7483","2019","06","06","Southern America","Brasil","Minas Gerais","Jaboticatubas","Parque Estadual da Serra do Cipó, Distrito de São José da Serra.","-43.625556","-19.441944",NA,"Campo Rupestre Quartzítico","BHCB202058","BHCB202058",NA,NA,NA,NA,NA,"-43.625556","-19.441944",NA,NA,NA,NA,NA
"23","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56796","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Souza, V.C.","25258","2001","07","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.576944","-19.380278",NA,"Arvoreta, ca. 2m alt; flores creme; frutos alaranjados. Caule avermelhado",NA,NA,"Biral, L.","1010","1010",NA,NA,"43º34'37W","19º22'49S",NA,NA,"2011","11",NA
"24","2019-11-13 11:17:44-03","USP","SPF","129582","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Pirani, JR","4201","1998","03","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.600833","-19.303056",NA,NA,"SPF00129582",NA,"Pirani, JR","1113","1113",NA,NA,"-43.600833","-19.303056",NA,NA,"1999",NA,NA
"25","2019-11-13 11:17:44-03","USP","SPF","160851","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Mota, RC","2145","2003","09","13",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal Ribeirão do Campo","-43.569667","-19.091833",NA,NA,"SPF00160851",NA,"Mota, RC",NA,NA,NA,NA,"-43.569667","-19.091833",NA,NA,NA,NA,NA
"26","2019-11-13 11:17:44-03","USP","SPF","179009","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Pirani, JR","5591","2007","01","19",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada","-43.758917","-18.842583",NA,NA,"SPF00179009",NA,"Biral dos Santos, L","1200","1200",NA,NA,"-43.758917","-18.842583",NA,NA,"2012","05",NA
"27","2019-11-13 11:17:44-03","USP","SPF","182720","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Souza, VC","32619","2007","02","18",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.776389","-18.977778",NA,NA,"SPF00182720",NA,"Groppo, M","680","680",NA,NA,"-43.776389","-18.977778",NA,NA,"2007",NA,NA
"28","2019-11-13 11:17:44-03","USP","SPF","204551","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Pirani, JR","6355","2011","03","25",NA,"Brasil","Minas Gerais","Santana do Riacho","APA Morro da Pedreira","-43.533333","-19.25",NA,NA,"SPF00204551",NA,"Pirani, JR","1230","1230",NA,NA,"-43.533333","-19.25",NA,NA,"2011",NA,NA
"29","2019-11-13 11:17:44-03","USP","SPF","66659","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","paratype","Pirani, JR","CFSC11449","1989","05","20",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SPF00066659",NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-11-13 11:17:44-03","USP","SPF","80000","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","paratype","Joly, AB","CFSC3691","1972","11","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00080000",NA,"Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"31","2021-02-09 18:35:42-03","USP","SPF","20312","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","holotype","Furlan, A; Cordeiro, I; Kawasaki, ML; Pirani, JR","CFSC7506","1981","10","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Cachoeira do Sr. Cornélio. Rio Indequicé. Alto do Morro. Perto da Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto 1m. Flores creme-esverdeadas.","SPF00020312","SPF00020312",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"32","2019-11-13 11:17:44-03","USP","SPF","63119","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","paratype","Simão, R","CFSC10427","1987","09","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00063119",NA,"Biral dos Santos, L",NA,NA,NA,NA,NA,NA,"26557","auto","2012","05",NA
"33","2019-11-13 11:17:44-03","USP","SPF","64436","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","paratype","Pirani, JR","CFSC9215","1983","11","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00064436",NA,"Pirani, JR",NA,NA,NA,NA,NA,NA,"26557","auto","1999",NA,NA
"34","2017-04-07 11:02:01-03","F","FMNH-SEEDPLANTS","V0418922F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris",NA,NA,"J. R. Pirani",NA,"1989","5","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418922F","V0418922F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-08-18 16:12:51-03","CEPLAC","CEPEC","83525","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","rupestris","Monteverdia rupestris",NA,"Paratipo","J. R. Pirani",NA,"1978","07","28",NA,"Brasil","Minas Gerais","santana do riacho","Serra do Cipó,Km 111 da Rod. BH./Conceicao do Mato Dentro.Vale do Córrego Vitalino","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"30/12/1995",NA,NA,"26557","auto",NA,NA,NA
"36","2020-10-22 10:12:34-03","IBt","SP","185019","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Wanderley, MGL","511","1978","11","03",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Groppo Jr, M",NA,NA,NA,NA,NA,NA,"31264","auto","2004",NA,NA
"37","2020-10-22 10:12:34-03","IBt","SP","154872a","Extra","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Semir, J; Sazima, M; Giulietti, AM","CFSC4381","1973","09","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP000466","SP000466","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"38","2020-10-22 10:12:34-03","IBt","SP","154872","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Semir, J; Sazima, M; Giulietti, AM","CFSC4381","1973","09","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP000468","SP000468","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"39","2020-10-22 10:12:34-03","IBt","SP","144695","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Semir, J; Sazima, M; Giulietti, AM","CFSC4381","1973","09","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP000465","SP000465","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"40","2020-10-22 10:12:34-03","IBt","SP","143468","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Menezes, NL","CFSC4293","1973","07","26",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Só frutos. Árvore pequena - arbsuto nas margens do rio","SP000467","SP000467","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"41","2020-10-22 10:12:34-03","IBt","SP","155361","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano",NA,"Silvestre, MSF","192","1978","11","03",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 117. Beira do riacho do Vitalino","-43.7449989318848","-19.513599395752",NA,"Arbusto semi prostado na beira do riacho, com cerca de 2m de altura, flores creme e frutos",NA,NA,"Groppo Jr, M",NA,NA,NA,NA,NA,NA,"31264","auto","2004",NA,NA
"42","2020-10-22 10:12:34-03","IBt","SP","145404","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Joly, AB","CFSC3691","1972","11","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Margem do riacho","-43.7449989318848","-19.513599395752",NA,"Arbusto 2 a 3 m alt. Flores branco-esverdeadas","SP000462","SP000462","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"43","2020-10-22 10:12:34-03","IBt","SP","144693a","Extra","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, P","CFSC4607","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 129 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Mata ciliar","-43.7449989318848","-19.513599395752",NA,"Arbusto ca. 3 m alt., flores creme","SP000464","SP000464","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"44","2020-10-22 10:12:34-03","IBt","SP","144693","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, P","CFSC4607","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 129 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Mata ciliar","-43.7449989318848","-19.513599395752",NA,"Arbusto ca. 3 m alt., flores creme","SP000463","SP000463","Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
"45","2021-02-04 09:01:20-03","IBt","SP","154871","S","Plantae",NA,NA,"Celastraceae","Maytenus","rupestris","Maytenus rupestris","Pirani & Carv.-Okano","Paratype","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, P","CFSC4607","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 129 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Mata ciliar","-43.7449989318848","-19.513599395752",NA,"Arbusto ca. 3 m alt., flores creme",NA,NA,"Pirani, JR",NA,NA,NA,NA,NA,NA,"31264","auto","1999",NA,NA
