"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"149","2019-11-27 13:51:57-03","UFS","ASE","32804","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Mota, AC","2015","05","11","Prata, AP; Barbosa, P; Santos, E","2014","01","30","Brasil","Sergipe","Canindé de São Francisco","Assentamento Alto Bonito - Agrovila Boa Fé.","-37.43433","-9.43474","-37.43433","-9.43474",NA,NA,"Herbácea.; Caatinga","ASE0004375","ASE0004375","Southern America",NA,NA,"Magnoliophyta",NA,"3686",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:01:37-03","UNICAMP","UEC","21958","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Valls, JFM","1978",NA,NA,"Allem, AC; Vieira, G","1978","03","20","Brazil","Rio Grande do Sul","Livramento","Sobre solo pedregoso, à beira da rodovia.&nf;Solo argiloso.",NA,NA,NA,NA,NA,NA,"Erva estolonífera, prostrada, reptante.&nf;Abundante no local. Aparentemente adventícia e não nativa.","UEC088373","UEC088373",NA,NA,NA,"Liliopsida",NA,"1929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:01:37-03","UNICAMP","UEC","142521","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","12","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088366","UEC088366",NA,NA,NA,"Liliopsida",NA,"414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"152","2019-08-20 10:01:37-03","UNICAMP","UEC","142515","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2002","12",NA,"Lima, AS; Costa, IR; Nakakura, HCC; Ogawa, CY","2001","06","02","Brazil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088368","UEC088368",NA,NA,NA,"Liliopsida",NA,"298","16085","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:01:37-03","UNICAMP","UEC","142522","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Lima, AS; Costa, IR; Nakakura, HCC; Ogawa, CY","2001","06","03","Brazil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088367","UEC088367",NA,NA,NA,"Liliopsida",NA,"305","16085","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:01:37-03","UNICAMP","UEC","142514","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Lima, AS; Nakakura, HCC","2003","05","11","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,"Liliopsida",NA,"390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:01:37-03","UNICAMP","UEC","142516","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","09","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088363","UEC088363",NA,NA,NA,"Liliopsida",NA,"369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-08-20 10:01:37-03","UNICAMP","UEC","142517","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Lima, AS; Nakakura, HCC","2003","04","27","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.",NA,NA,NA,NA,NA,"Liliopsida",NA,"348","16085","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-08-20 10:01:37-03","UNICAMP","UEC","142524","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","09","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde-claro, fruto verde-claro.","UEC088362","UEC088362",NA,NA,NA,"Liliopsida",NA,"366","16085","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:01:37-03","UNICAMP","UEC","142518","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Lima, AS; Nakakura, HCC","2003","04","27","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088370","UEC088370",NA,NA,NA,"Liliopsida",NA,"346","16085","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-08-20 10:01:37-03","UNICAMP","UEC","142519","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","12","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.","UEC088361","UEC088361",NA,NA,NA,"Liliopsida",NA,"431","16085","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:01:37-03","UNICAMP","UEC","142520","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","13","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088365","UEC088365",NA,NA,NA,"Liliopsida",NA,"437","16085","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:01:37-03","UNICAMP","UEC","142523","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Nakakura, HCC","2003","05","12","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.","UEC088364","UEC088364",NA,NA,NA,"Liliopsida",NA,"425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:01:37-03","UNICAMP","UEC","142349","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","06",NA,"Lima, AS; Nakakura, HCC","2003","04","27","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde-claro.",NA,NA,NA,NA,NA,"Liliopsida",NA,"347","16085","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:01:37-03","UNICAMP","UEC","142513","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, HCC","2003","05",NA,"Lima, AS; Nakakura, HCC","2003","05","11","Brazil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Litorâneo.","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,"Liliopsida",NA,"402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-08-20 10:01:37-03","UNICAMP","UEC","67680","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Martins, E; et al.","1993","11","10","Brazil","São Paulo","Ubatuba","Próximo à praia do Núcleo de picinguaba., Mata de planície.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Erva de planície.&nf;Erva em tubos rizomatosa-estolonífera.","UEC088359","UEC088359",NA,NA,NA,"Liliopsida",NA,"29219","34265","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:20:38-03","UNICAMP","UEC","176150","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nascimento-Junior, JE","2012","04","01","Nascimento-Junior, JE; Melo, D; Carregosa-Silva, T; Santos, LAS; Menezes, IR","2011","08","05","Brazil","Sergipe","Barra dos Coqueiros","Povoado Jatobá","-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,"Restinga. Anteduna. Campo aberto não inundável.","UEC051236","UEC051236",NA,NA,NA,"Liliopsida",NA,"1028","26796","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-19 14:08:53-03","UFRPE","PEUFR","2692","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"E.C. Tenório","1969","02","05","Brasil","Paraíba","Areia","Campus da Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"PEUFR002692",NA,NA,NA,NA,NA,NA,"639","15425","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-19 14:08:53-03","UFRPE","PEUFR","3156","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","E.C. Tenório","1971",NA,NA,"E.C. Tenório","1971","05","28","Brasil","Pernambuco","São Jose da Coroa Grande","Sítio Santo Antônio.","-35.1478004455566","-8.897780418396",NA,NA,NA,NA,NA,"PEUFR003156",NA,NA,NA,NA,NA,NA,"1306","13319","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-04-22 16:26:53-03","UFPB","JPB","22106","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Filgueiras, TS","2003",NA,NA,"Moura, OT","1993","01","09","Brasil","Paraíba","Conde","Tabatinga, Terrestre. restinga Prox. maceió 3.","-34.9075","-7.26","-34.9075","-7.26","112","112","; DESC: Herbáceo. Planta nas margens do maceió, ficando até mezes submergida:",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon","783D",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:26:53-03","UFPB","JPB","3083","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Filgueiras, TS","2003","03","07","Xavier, LP","1972","03","14","Brasil","Paraíba","Cabedelo","Mangue do Jaguaribe Estr. de cabedelo.","-34.833889","-6.981111","-34.833889","-6.981111","3","3","; DESC: Grama de áreas salgadas.",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon","JPB3083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-22 16:26:53-03","UFPB","JPB","40239","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Gadelha Neto, PC; Lima, IB; Silva, CS","2008","02","20","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Vegetando em área estuarina.","-34.978611","-6.493611","-34.978611","-6.493611",NA,NA,"; HABITAT: Manguezal; DESC: Sustrato argiloso. Erva com cerca de 25cm. Flor esverdeada. Fruto cariopse.",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon","2089",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-22 16:26:53-03","UFPB","JPB","58034","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, C da","2017","08","16","Freitas, GB; Almeida, ACC","2009","03","27","Brasil","Paraíba","João Pessoa","Ponta do Seixas, Dunas de praia urbana de João Pessoa","-34.848611","-7.1375","-34.848611","-7.1375","47","47","; DESC: planta numero 74","JPB0058034",NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon","JPB58034",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-22 16:26:53-03","UFPB","JPB","58063","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, C da","2017","08","16","Freitas, GB; Almeida, ACC","2009","02","26","Brasil","Paraíba","João Pessoa","Bessa, Dunas do estuário do Rio Jaguaribe","-34.848611","-7.1375","-34.848611","-7.1375","47","47","; DESC: planta numero 20","JPB0058063",NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon","JPB58063",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-01-17 11:23:41-02","PUCRS","MPUC","6857","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","C.R. Dillemburg",NA,NA,NA,NA,"1989","11","26","Brasil","RS",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"174","2019-01-17 11:23:41-02","PUCRS","MPUC","7499","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Equipe do Projeto","2010","01","01",NA,"1988","03","02","Brasil","RS","Uruguaiana",".","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"175","2019-01-17 11:23:41-02","PUCRS","MPUC","7258","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Equipe do Projeto",NA,NA,NA,NA,"1988","03","03","Brasil","RS","Uruguaiana",".","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"176","2019-01-17 11:23:41-02","PUCRS","MPUC","20609","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","L. Eggers",NA,NA,NA,NA,"1988","04","23","Brasil","RS","São Lourenço do Sul",".","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,"48842","auto","Liliopsida",NA,NA,"1",NA,NA,NA
"177","2019-01-17 11:23:41-02","PUCRS","MPUC","7259","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Equipe do Projeto",NA,NA,NA,NA,"1988","03","03","Brasil","RS","Uruguaiana",".","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"178","2020-10-14 10:05:03-03","FURB","FURB","32973","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Trevisan, R","2011",NA,NA,"Korte, A.","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.5994444","-27.9047222","-48.5994444","-27.9047222","15","15","Florística IFFSC 228 (Erva Terrícola) Habitat: Restinga; Estágio Avançado; banhado Habito: erva terrícola;","FURB39319","FURB39319",NA,NA,NA,NA,NA,"5382",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-08 08:55:07-03","FURB","FURB","3405","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Roedel, T.","2004","08","21","Brasil","Santa Catarina","Navegantes","Praia de Navegantes.","-48.6444444","-26.9047222","-48.6444444","-26.9047222",NA,NA,NA,"FURB03154","FURB03154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:05:03-03","FURB","FURB","48114","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Funez, L.A.","2015","04","18","Funez, L.A.","2015","04","18","Brasil","Santa Catarina","Florianópolis",NA,"-48.5277778","-27.6261111","-48.5277778","-27.6261111","5","5",NA,"FURB48114","FURB48114",NA,NA,NA,NA,NA,"4375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:05:03-03","FURB","FURB","66093","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gonzatti, F.","2019","11",NA,"Gonzatti, F.; Bordin, J.; Luz, F.","2019","11","11","Brasil","Rio Grande do Sul","Osório","Atlântida Sul e Mariápolis.","-50.0702778","-29.8722223","-50.0702778","-29.8722223",NA,NA,"Erva de rizoma submerso em área úmida de entre dunas.","FURB66093","FURB66093",NA,NA,NA,NA,NA,"5170",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:54:38-03","UCS","HUCS","11703","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Llamas, F.","1993","09","02","Espanha","Leon","Grulleros",NA,NA,NA,NA,NA,NA,NA,"Borda de mata com bastante matéria orgãnica.",NA,NA,NA,NA,NA,"Angiospermae","Poales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:54:38-03","UCS","HUCS","16452","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Llamas, F.","1993","09","02","Espanha","Leon","Grulleros",NA,NA,NA,NA,NA,NA,NA,"Borda de mata com bastante matéria orgânica.",NA,NA,NA,NA,NA,"Angiospermae","Poales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:54:38-03","UCS","HUCS","50615","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Gonzatti, F.","2019","11",NA,"Gonzatti, F.","2019","11","11","Brasil","Rio Grande do Sul","Osório","Atlântida Sul e Mariápolis","-50.070289","-29.872353","-50.070289","-29.872353",NA,NA,"Erva de rizoma submerso em área úmida de entre dunas.",NA,NA,NA,NA,NA,"Angiospermae","Poales","5170",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:54:38-03","UCS","HUCS","3118","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Renvoize, A.S.","1987",NA,NA,"Hatschbach, G.","1985","02","20","Brasil","Paraná","Antonina","Res.Biol. de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Poales","49928","38300","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-04-27 16:11:12-03","UFES","VIES","9401","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Pereira, O.J.","1992","02","12","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","02","12","Brasil","Espírito Santo","Aracruz","Barra do Sahy.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES009401","VIES009401",NA,NA,NA,NA,NA,"2628","37987","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-04-27 16:11:12-03","UFES","VIES","16065","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gomes, J.M.L.","1994","05","03","Gomes, J.M.L.","1994","05","03","Brasil","Espírito Santo","Guarapari","Ilha de Guararema.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES016065","VIES016065",NA,NA,NA,NA,NA,"2083","28401","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-06-27 10:26:22-03","UFES","VIES","4255","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Longhi-Wagner, H.","1992",NA,NA,"Gomes, J.M.L.; Pereira, O.J.","1990","04","18","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES004255","VIES004255",NA,NA,NA,NA,NA,"1000","28401","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-12 18:12:25-03","UFES","VIES","294","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Burman, A.G.","1988","05","23","Freitas, E.A.S.","1984","05","15","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES000294","VIES000294",NA,NA,NA,NA,NA,"s.n.","15291","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-04-27 16:11:12-03","UFES","VIES","5788","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gomes, J.M.L.","1991","08","16","Pereira, O.J.; Gomes, J.M.L. & Vinha, P.C.","1991","08","16","Brasil","Espírito Santo","Cariacica","Foz do Rio Itanguá.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,"VIES005788","VIES005788",NA,NA,NA,NA,NA,"2381","18507","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-07-05 19:08:46-03","UFES","VIES","41995","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Maciel, J.R.; Amorim, B.S.; Alves-Araújo, A.","2014","03","22","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES041995",NA,NA,NA,NA,NA,NA,"1880","41644","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-12 18:12:25-03","UFES","VIES","7440","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gomes, J.M.L.","1992",NA,NA,"Gomes, J.M.L.; Dinniz, R.","1992","07","21","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES007440","VIES007440",NA,NA,NA,NA,NA,"s.n.","28401","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-06-27 10:26:22-03","UFES","VIES","4270","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Longhi-Wagner, H.","1992",NA,NA,"Gomes, J.M.L.","1990","05","15","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES004270","VIES004270",NA,NA,NA,NA,NA,"1115","28401","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-06-27 10:26:22-03","UFES","VIES","4542","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Longhi-Wagner, H.","1992",NA,NA,"Pereira, O.J.","1989","04","24","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES004542","VIES004542",NA,NA,NA,NA,NA,"1954","28401","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-06-27 10:26:22-03","UFES","VIES","6764","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Vinha, P.C.",NA,NA,NA,"Vinha, P.C.","1993","01","04","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES006764","VIES006764",NA,NA,NA,NA,NA,"1403","28401","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-06-29 09:31:47-03","UFRRJ","RBR","46531","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","C. Silva","2020","01","23","J.F. Xavier; R.S. Goulart, I.A.F. Avila, I.S. Coelho","2020","01","22","Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba","-43.575","-23.002778","43º34'30''W","23º0'10''S",NA,NA,NA,"RBR00046531","RBR00046531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-14 16:14:38-03","UFC","EAC","45316","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2007","11","02","Ribeiro, A.R.O.; Oliveira, R.C.; et al.","2007","11","02","Brasil","Rio Grande do Norte","Baía Formosa","Próx. à Barra do Sagi, Substrato arenoso","-34.977778","-6.466667","-34.977778","-6.466667","31","31","Erva estolonífera, abundante; Dunas litorâneas","EAC0045316","EAC0045316","Southern America",NA,NA,"Monocotyledon",NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-14 16:14:38-03","UFC","EAC","30377","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Castro, A.S.F.","2001","02","09","Castro, A.S.F.","2001","01","14","Brasil","Ceará","Beberibe","Próximo de Paripueia, Litoral, praia","-38.1305999755859","-4.17971992492676",NA,NA,NA,NA,"Erva; Litorâneo","EAC0030377","EAC0030377","Southern America",NA,NA,"Monocotyledon",NA,"928","49277","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-14 16:14:38-03","UFC","EAC","44264","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sousa, D.J.L.","2009","01","13","Sousa, D.J.L.; et al.","2008","08","27","Brasil","Ceará","Caucaia","APA Lagamar do Cauípe","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Macrófita aquática; Litorâneo","EAC0044264","EAC0044264","Southern America",NA,NA,"Monocotyledon",NA,"37","40484","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-14 16:14:38-03","UFC","EAC","44263","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sousa, D.J.L.","2009","01","13","Sousa, D.J.L.; et al.","2008","08","27","Brasil","Ceará","Caucaia","APA Lagamar do Cauípe","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Macrófita aquática; Litorâneo","EAC0044263","EAC0044263","Southern America",NA,NA,"Monocotyledon",NA,"44","40484","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-14 16:14:38-03","UFC","EAC","1309","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, G.A.","1955","06","26","Brasil","Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0001309","EAC0001309","Southern America",NA,NA,"Monocotyledon",NA,"98","19924","auto",NA,NA,NA,NA,NA,NA,NA
