"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"165","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749154","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Davidse G; Huber O","1978","04","17","Venezuela",NA,NA,"Depto. Atures: 23 km NE of Puerto Ayacucho and 10 km E of the highway, hills and base of hills, near Cachama. Evergreen forest at base of mountains; along cano among large boulders.","-67.4","5.85",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749154",NA,NA,"Southern America","-67.4","5.85",NA,NA,NA,"Rosales","NL-U1749154",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"166","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749155","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Flora Falcon","1979","06","13","Venezuela",NA,NA,"Estado Falcon, El Cantón, a 5 km N de Nirimire. Al lado de un Riecito.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749155 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749155",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749155",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"167","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749157","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Solomon JC","1982","05","16","Bolivia",NA,NA,"Province of Vaca Diez, Departamneto of Beni: Riberalta, inundated areas at edge of river, SW of town.","-66.083333","-11",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749157",NA,NA,"Southern America","-66.083333","-11.0",NA,NA,NA,"Rosales","NL-U1749157",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"168","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749158","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Solomon JC","1980","02","15","Bolivia",NA,NA,"Department La Paz. Province Nor Yungas; 3.4 km from Yolosa Junction on road to Coroica. Mixed coffee ann banana fields on steep west facing slopes.","-67.733333","-16.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749158",NA,NA,"Southern America","-67.733333","-16.216667",NA,NA,NA,"Rosales","NL-U1749158",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"169","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749159","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Maas PJM; Escobar E","1972","01","03","Colombia",NA,NA,"Colombiana, el Valle, Cordillera Central near Palmira: Subandine forest near La Montañita.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749159",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749159",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"170","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749160","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Soejarto DD; Vogelmann H; Olday F; Hernández E","1964","08","06","Colombia",NA,NA,"Riverbank. Fls. Com. de Putumayo: Río Putumayo, above the confluence with Río Mocoa. Along Ravine.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749160",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749160",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"171","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749161","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Wessels Boer JG","1967","08","03","Venezuela",NA,NA,"Territorí Amazonas, along road from Puerto Ayacucho to Sanariapo about 25 km south of Puerto Ayacucho. Somewhat disturbed mesophytic forest and savanna.","-67.583333","5.5",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749161",NA,NA,"Southern America","-67.583333","5.5",NA,NA,NA,"Rosales","NL-U1749161",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"172","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749162","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Wessels Boer JG","1967","08","03","Venezuela",NA,NA,"Territorí Amazonas, along road from Puerto Ayacucho to Sanariapo about 25 km south of Puerto Ayacucho. Somewhat disturbed mesophytic forest and savanna.","-67.583333","5.5",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749162",NA,NA,"Southern America","-67.583333","5.5",NA,NA,NA,"Rosales","NL-U1749162",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"173","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749163","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Schunke Vigo J","1974","07","21","Peru",NA,NA,"Quebrada de Cchiyacu de Lopuna (Carretera a Progrese) Dpto. San Martín, prov. Mariscal Cáceres, Dtto. Tocache Nuevo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749163",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749163",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"174","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749164","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Steyermark JA; Dunsterville E; Dunsterville GCK","1972","03","22","Venezuela",NA,NA,"Estado Zulia: Sierra de Perija: Bosque húmedo a lo largo de la quebrada del Río Omira-kuná (Tumuriasa), cerra de la frontera. Colomo-Venezolana suroeste de Pishikakao e Iría.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749164 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749164",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749164",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"175","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749165","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Cuatrecasas J","1943","06","04","Colombia","Chocó",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749165",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749165",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"176","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749166","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Steyermark JA; Fernández JE","1967","08","24","Venezuela",NA,NA,"Estado Zulia: Sierra de Perija: Selva macrotérmica, faldas inferiores con piedra calcárea, a lo largo del Río Yasa, arriba de ''Kasmera'' (Estanción Biológica de la Universidad del Zulia), al Suroeste de Machiques.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749166",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749166",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"177","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749167","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Ellenberg H","1957","09","12","Peru",NA,NA,"Cecropia-Auenwald, Insel Muyuy, südl. Iquitos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749167",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749167",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"178","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749168","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Ellenberg H","1957","07","20","Peru",NA,NA,"Pucallpa, Insel in Ucayali, Hamburg.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749168 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749168",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749168",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"179","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749169","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Smith HH","1898","04","01","Colombia",NA,NA,"plants of santa Marta, unite states of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749169 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749169",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749169",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"180","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749170","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Mexia YEJ","1936","10","22","Peru",NA,NA,"South America, Departamento and Provincia Huanuco. Right bank of Rio Huallaga; below the Cayumba; partially cleared forest by roadside.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749170 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749170",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749170",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"181","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749171","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Brooke WMA","1950","10","13","Bolivia",NA,NA,"Unduavi district.","-65","-14",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749171",NA,NA,"Southern America","-65.0","-14.0",NA,NA,NA,"Rosales","NL-U1749171",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"182","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749172","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Mexia YEJ","1932","01","29","Peru",NA,NA,"Departamento de Loreto. Distrito de Iquitos. Rio Napo near Mazán; steep bank in shade.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749172",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749172",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"183","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749173","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Belshaw CM","1937","09","12","Peru",NA,NA,"Department San Marti, Province Lamas. District Lamas. Along Río Cumbaquiri.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749173",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749173",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"184","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749174","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Mexia YEJ","1936","09","30","Peru",NA,NA,"South America, departamento and Provincia Huanuco. Distrito Churubamba; Hacienda Mercedes; La Purisima; border of forest.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749174 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749174",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749174",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"185","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749175","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Krukoff BA","1939","07","01","Bolivia",NA,NA,"South America, Bolivia: Depatment of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749175",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749175",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"186","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749177","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Lawrance AE","1932","08","02","Colombia",NA,NA,"Stream-side in thin forest. Region of Mt. Chapon, extreem western part of Dept. Boyaca, north-west of Bogota.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749177",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749177",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"187","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749188","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Cremers GA",NA,NA,NA,"Granville J-J de","1976","09","16","French Guiana","Saint-Laurent-du-Maroni",NA,"Saül: Circuit ORSTOM du Grand Boeuf Mort.","-53.233333","3.6",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749188 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749188",NA,NA,"Southern America","-53.233333","3.6",NA,NA,NA,"Rosales","NL-U1749188",NA,NA,NA,"Magnoliopsidae","U 0183566",NA,NA,NA,NA
"188","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749189","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Clarke HD; David K; Chin C; Perry C","1997","07","23","Guyana","Cuyuni-Mazaruni",NA,"Guyana. Cuyuni-Mazaruni Region. Paruima, 1.5 km N; slopes of Warimatipu below summit.","-61.065556","5.833889",NA,"Semi-disturbed forest on brown sand, with Pentaclethra, Humiria & Cecropia.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749189 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749189",NA,NA,"Southern America","-61.065556","5.833889",NA,NA,NA,"Rosales","NL-U1749189",NA,NA,NA,"Magnoliopsidae","U 0182161",NA,NA,NA,NA
"189","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749190","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Berg CC",NA,NA,NA,"Dubs B; Egewarth EL","1998","05","21","Brazil","Mato Grosso",NA,NA,"-55.916667","-9.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749190",NA,NA,"Southern America","-55.916667","-9.583333",NA,NA,NA,"Rosales","NL-U1749190",NA,NA,NA,"Magnoliopsidae","U 0112128",NA,NA,NA,NA
"190","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749193","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT; Silva NT","1964","10","25","Brazil",NA,NA,"Exploration of New Brazilian Highways. Serra do Caiapó, Goiás. 48 km south of Caiaponia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749193 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749193",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749193",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"191","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749198","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Silva AS; et al.","1977","10","30","Brazil",NA,NA,"Brazilian Amazonia, State of Pará. BR 230, Transamazon Highway. Altamira, Embrapa, experimental station. Transamazonica; km 23, Altamira-Itaituba, Capoeira on terra firme.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749198 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749198",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749198",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"192","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749200","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Berg CC; Henderson AJ","1977","10","13","Brazil",NA,NA,"Brazilian Amazonia. Tate of Pará, Serra dos Carajás. Serra Norte, ca 25-35 km SE of AMZA Exploration Camp. Along streamlet.","-50.25","-6",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749200",NA,NA,"Southern America","-50.25","-6.0",NA,NA,NA,"Rosales","NL-U1749200",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"193","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749203","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Rosa NA; Vilar H","1978","12","17","Brazil",NA,NA,"Amazonia, Maranhao, Fezenda Sta. Maria. margem asquerda da Rod. BR-222, km 45 de Açeilandia, Floresta de terra firme, relove plano.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749203",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749203",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"194","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749204","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Berg CC; et al.","1973","10","14","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grosso. Near Humboldt Centre, along road to RioAripuana, downstram from Salto dos Dardanelos. Capoeira.","-59.35","-10.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749204",NA,NA,"Southern America","-59.35","-10.2",NA,NA,NA,"Rosales","NL-U1749204",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"195","2020-02-08 10:26:56-03","NBC","NL-BOTANY","U.1749206","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Rosa NA","1981","04","09","Brazil",NA,NA,"Plantas da Amazonia. Pará, Tucurui. Margem direita da rodovia Tucurui, Reppartimento km 16. Capoeira de terra firme e mata parturbada.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749206",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749206",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"196","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749207","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT","1980","11","02","Peru",NA,NA,"Brazilian Amazonia-State of Pará. Rio Ampiyacu above Pebas, Loreto, Peru.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749207",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749207",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"197","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749208","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Krukoff BA","1936","09","11","Brazil",NA,NA,"Brazilian Amazonia, Basin of Rio Solimoes. State of Amazonas: Municipality Sao Paulo de Olivença, near Palmares.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749208",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749208",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"198","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749210","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Berg CC; Henderson AJ","1977","10","13","Brazil",NA,NA,"Brazilian Amazonia. Tate of Pará, Serra dos Carajás. Serra Norte, ca 25-35 km SE of AMZA Exploration Camp. Along streamlet.","-50.25","-6",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749210",NA,NA,"Southern America","-50.25","-6.0",NA,NA,NA,"Rosales","NL-U1749210",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"199","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749211","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Silva AS; et al.","1977","10","30","Brazil",NA,NA,"Brazilian Amazonia, State of Pará. BR 230, Transamazon Highway. Altamira, Embrapa, experimental station. Transamazonica; km 23, Altamira-Itaituba, Capoeira on terra firme.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749211 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749211",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749211",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"200","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749212","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT; Lleras E; Coelho DF","1973","10","22","Brazil",NA,NA,"Brazilian Amazonia, State of Mato Grossa, Vicinity of Buriti; Chapada dos Guimeraes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749212",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749212",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"201","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749213","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Oldeman RAA","1966","02","08","French Guiana","Saint-Laurent-du-Maroni",NA,NA,"-53.233333","3.6",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749213 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749213",NA,NA,"Southern America","-53.233333","3.6",NA,NA,NA,"Rosales","NL-U1749213",NA,NA,NA,"Magnoliopsidae","U 0084294",NA,NA,NA,NA
"202","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749215","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Prévost M-F",NA,NA,NA,"Prévost M-F","1999","05","08","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749215",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749215",NA,NA,NA,"Magnoliopsidae","U 0133245",NA,NA,NA,NA
"203","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749216","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Clarke HD",NA,NA,NA,"Clarke HD",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749216",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749216",NA,NA,NA,"Magnoliopsidae","U 0025379 | 83344",NA,NA,NA,NA
