"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"289","2021-04-07 11:48:37-03","UFMS","CGMS","22222","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","B.G. Fina","346","2003","09","03",NA,"Brasil","Mato Grosso do Sul",NA,"-55.7872009277344","-20.4710998535156",NA,"Flores presentes. Habitat: Cerradão. Habito: Árvore. 6,00m de altura.","CGMS1051631",NA,"B.G. Fina","Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-04-07 11:48:37-03","UFMS","CGMS","37909","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","P.I. Martins; I.M. Bortolotto, A.G.R. Castro, D.C. Louise","55","2010","05","24",NA,"Brasil","Mato Grosso do Sul","Distrito de Duque Estrada.","-56.3782997131348","-20.2406005859375",NA,"Fruto marrom e grande. Habitat: Cultivado em quintais. Habito: Árvore. 6,00m de altura.","CGMS1067322",NA,NA,"Miranda",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-04-07 11:48:37-03","UFMS","CGMS","33579","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","S.R. Zacharias; O.B. Silva","218","2011","08","24",NA,"Brasil","Mato Grosso do Sul","Assentamento Nova Querência - Lote 86.","-54.8602981567383","-20.4421997070312",NA,"Flor verde e marrom. Habitat: Cerrado. Cerrado sensu stricto (quintal de casa). Habito: Árvore. 8,00m de altura.","CGMS1062974",NA,"S.R. Zacharias; A. Pott","Terenos",NA,NA,"52758","auto",NA,NA,"2011","11","09",NA,NA,NA,NA,NA,NA
"292","2021-04-07 11:48:37-03","UFMS","CGMS","33545","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","S.R. Zacharias; O. Copatti","127","2011","07","10",NA,"Brasil","Mato Grosso do Sul","Assentamento Nova Querência - Lote 87.","-54.8602981567383","-20.4421997070312",NA,NA,"CGMS1062940",NA,"S.R. Zacharias","Terenos",NA,NA,"52758","auto",NA,NA,"2011","11","09",NA,NA,NA,NA,NA,NA
"293","2019-11-27 13:52:53-03","UFS","ASE","1873","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St. Hill","O.A. Salgado","90","1979","08","13","Southern America","Brasil","Piauí",NA,"-41.733333","-5.3",NA,"Árvore. 8. metro. tronco cinza com 25 cm de diâmetro; frutos amarronzados, quando jovens.; Árvore. 8. metro. tronco cinza com 25 cm de diâmetro; frutos amarronzados, quando jovens.","ASE0013856",NA,"Andrade-Lima, D de","Castelo do Piauí",NA,NA,NA,NA,"-41.733333","-5.3","1979","10","02",NA,NA,NA,NA,NA,NA
"294","2020-06-07 20:20:22-03","UFCG","CSTR","3339","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St-Hil","Queiroga, I.S.","187","2012","03","16",NA,"Brasil","Paraíba","Sítio Maniçoba II","-37.801700592041","-6.77027988433838",NA,"Arbusto com cerca de 5 m de altura; folhas cartáceas; fruto vermelho-alaranjado.; Margem do riacho dos Carneiros",NA,NA,"Queiroga, I.S.","Pombal",NA,NA,"28929","auto",NA,NA,"2012","03","16",NA,NA,NA,NA,NA,NA
"295","2021-03-01 16:40:47-03","UNICAMP","UEC","46138","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A.St.-Hil.","Castro, AJ","s.n.","1982","05",NA,NA,"Brazil","Piauí","Fazenda piloto Chapada Grande (missão alemã/DNOCS)","-42.1310997009277","-7.0252799987793",NA,"Arvoreta","UEC177799","UEC177799","Castro, AJ","Oeiras",NA,NA,"54774","auto",NA,NA,"1982","05",NA,NA,NA,NA,NA,NA,NA
"296","2021-03-01 16:40:47-03","UNICAMP","UEC","120022","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Alencar, ME","367","1998","09","20",NA,"Brazil","Piauí","PARNA de Sete Cidades, Vicinal para a cachoeira do Riachão (1ª cidade).","-41.670556","-4.1075",NA,"árvore ca. 6,0m, flores amarelas. Subst. areno-pedregoso.; Cerrado.","UEC160125","UEC160125","Acevedo-Rodriguez, P","Pirarucura","165","165",NA,NA,"-41.670556","-4.1075","1999","06","01",NA,NA,NA,NA,NA,NA
"297","2021-03-01 16:40:47-03","UNICAMP","UEC","119850","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Alencar, ME","805","1999","10","18",NA,"Brazil","Piauí","PARNA de Sete Cidades, Cachoeira do Riachão (1ª cidade).","-41.670556","-4.1075",NA,"Árvore ca. 7,0m, flores amarelo-ferrugíneas, frutos imaturos. Subst. areno pedregoso.; Mata fria.","UEC160126","UEC160126","Acevedo-Rodriguez, P","Pirarucura","165","165",NA,NA,"-41.670556","-4.1075","1999","06",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-01 16:40:47-03","UNICAMP","UEC","14357","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Duarte, AP","1253","1948","08","03",NA,"Brazil","Ceará","Serra do Araripe",NA,NA,NA,"Árvore de 8metros ou mais, de frutos grandes empregados na fabricação de sabão. Indo desde o sertão","UEC018343","UEC018343","Duarte, AP",NA,NA,NA,NA,NA,NA,NA,"1948",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:40:47-03","UNICAMP","UEC","97656","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1161","1997","02","21",NA,"Brazil","Mato Grosso","Estrada Chapada dos Guimarães-Cuiabá e estrada vicinal Cuiabá-Fazenda Ponderosa.","-55.72","-15.5325",NA,"Árvore com altura 10m, fruto deiscente, tronco com casca lisa.","UEC011957","UEC011957","Dário, FR; Nave, AG","Chapada dos Guimarães",NA,NA,NA,NA,"-55.72","-15.5325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-01 16:40:47-03","UNICAMP","UEC","145178","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Ishii, IH; Porfírio, GEO; Sciamarelli, A; Alves, F; Gonçalves, P","258","2002","10","18",NA,"Brazil","Mato Grosso do Sul","margem baia Mandioré.","-57.543333","-18.082472",NA,"Árvore, flor, fruto marrom.","UEC037873","UEC037873","Ishii, IH","Corumbá","105","105",NA,NA,"-57.543333","-18.082472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-01 16:40:47-03","UNICAMP","UEC","165232","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Ferrucci, MS; Dematteis, M; Pieszko, GE; Urdampilleta, JD","2342","2006","03","31",NA,"Bolivia","Santa Cruz","25 km de San Javier, camino a San Ramón.","-62.483056","-16.473889",NA,"Arbol de ca. 5 m alt.; frutos castaños.; Cerrado degradado arbustivo, suelo pedregoso.","UEC050127","UEC050127","Ferrucci, MS","Ñuflo de Chavez","288","288",NA,NA,"-62.483056","-16.473889","2006",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-01 16:40:47-03","UNICAMP","UEC","169127","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silva, GP; Silveira, AM; Dias, EBA; et al.","12058","2007","07","17",NA,"Brazil","Tocantins","Portaria principal do canteiro de obras CSSC.&nf;Ambiente: cerrado sensu stricto.&nf;Relevo: plano.&nf;Substrato: solo argilo-arenoso.","-48.233889","-12.789722",NA,"Material coletado: exsicatas.&nf;Uso: &nf;Frequência relativa: frequente.&nf;Cor da flor: vinácea.&nf;Cor do fruto: maduro marrom.&nf;Hábito: árvore com 12 m de altura.&nf;Pétalas vináceas na parte adaxial, verde na parte abaxial, antereas creme,","UEC007726","UEC007726",NA,"Parana","260","260",NA,NA,"-48.233889","-12.789722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-01 16:40:47-03","UNICAMP","UEC","169272","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silva, GP; Coelho, ML; Souza, SP; Lima, VP","5224","2001","07","10",NA,"Brazil","Goiás","Canteiro da obra, rio do Carmo, km próximo a porteira trancada.","-48.132222","-13.395278",NA,"Árvore com 8 m de altura. Flor creme. Fruto marron. Frutos no viveiro.; Cerrado típico. Relevo ondulado. Solo arenoso.&nf;Área de influência indireta da futura Hidroelétrica de Cana Brava.","UEC007577","UEC007577","Silva, GP","Cavalcante","370","370",NA,NA,"-48.132222","-13.395278","2001","07",NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:40:47-03","UNICAMP","UEC","197021","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Coelho, RLG; Colletta, GD; Flores, TB","757","2016","02","13",NA,"Brazil","Goiás","Estrada a direita chegando em Rio Quente sentido o Eko Aventura Park. Lado direito.","-48.765556","-17.764167",NA,"Árvore de 12m alt. Frutos fechados castanhos.","UEC142506","UEC142506","Coelho, RLG","Rio Quente","680","680",NA,NA,"-48.765556","-17.764167","2016","02","13",NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:40:47-03","UNICAMP","UEC","91447","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Kirkbride, MCG; Kirkbride Jr, JH","1298","1980","07","17",NA,"Brazil","Distrito Federal","Leste do Córrego bananal Norte do Ribeirão Burado e DF 2.","-47.9","-15.583333",NA,"Árvore até 7m, ramas com flores sem folhas e galhos com folhas sem flores, ramificações das inflorescências verde abaixo e vermelho em cima. Pétalas verdes com linhas vermelhas. Estames e ovário verde.; Área onde mata decidua encontra","UEC031077","UEC031077",NA,"Brasília","920","920",NA,NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:40:47-03","UNICAMP","UEC","169145","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silva, GP; Silva, JC; Faria, JG","4210","1999","07","27",NA,"Brazil","Goiás","Estrada vicinal de acesso ao lago, na margem esquerda do Bagagem (João Coragem) a 3,7 Km do asfalto.&nf;Ambiente: cerrado/pastagem.&nf;Relevo: plano no local.&nf;Substrato: solo areno-argiloso.","-48.4597015380859","-14.4738998413086",NA,"Material coletado: Exsicatas.&nf;Uso: taxonômico.&nf;Frequência relativa: ocasional no local.&nf;Cor da flor: verde-amarelado.&nf;Cor do fruto: &nf;Hábito: árvore com 6 m de altura x 20 cm de DAP.&nf;Pétalas com parte interna vinácea e externa ver","UEC007590","UEC007590","Silva, GP","Niquelândia","570","570","74171","auto",NA,NA,"1999","07",NA,NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:40:47-03","UNICAMP","UEC","29621","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Oliveira Filho, AT","13974","1982","07","07",NA,"Brazil","Mato Grosso",NA,"-55.749698638916","-15.460599899292",NA,"Arvoreta de 6m, frutos na carpoteca.; No sopé da chapada.","UEC037874","UEC037874",NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:40:47-03","UNICAMP","UEC","44111","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Oliveira Filho, A","240","1984","11","15",NA,"Brazil","Mato Grosso","Rodovia MT 305, Km 14.","-56.0966987609863","-15.5960998535156",NA,"Árvore com ca. 5m alt. Frutos imaturos.; Cerrado.","UEC160120","UEC160120",NA,"Cuiabá",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:40:47-03","UNICAMP","UEC","95045","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Nogueira-Borges, HB","35466","1996","08","06",NA,"Brazil","Mato Grosso","Fazenda experimental UFMT, cerrado.","-56.0766983032227","-15.8655996322632",NA,"Árvore +/-3,0m, botões e flores. Monóica - flores masculinas com corola vinácea na face ventral e amarela na dorsal, anhoceu amarelo; flores femininas com ovário e estaminódios amarelos, odor adocicado nas duas formas.","UEC160122","UEC160122",NA,"Santo Antônio do Leverger",NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:40:47-03","UNICAMP","UEC","14355","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Hatschbach, G","24600","1970","08","12",NA,"Brazil","Mato Grosso do Sul","Col. Paxixi","-55.7872009277344","-20.4710998535156",NA,"Árvore típica do cerrado, 6m, flor verde, lado interno das pétalas vinosas, fruto grande.","UEC018341","UEC018341","Joly, CA","Aquidauana",NA,NA,"212961","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:40:47-03","UNICAMP","UEC","143456","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silva, RR; Velásquez, JS","697","2004","12","19",NA,"Brazil","Mato Grosso do Sul","Serra Tromba dos Macacos, Acesso fazenda Vovô Osvaldo.","-57.6533012390137","-19.0091991424561",NA,"Árvore de 12m de altura. Frutos imaturos verdes.; Planalto residual do Urucum.&nf;Interior de floresta estacional semidecídual.&nf;Solo litólico de ferro.","UEC160127","UEC160127","Silva, RR","Corumbá",NA,NA,"295160","auto",NA,NA,"2004","12","19",NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:40:47-03","UNICAMP","UEC","14360","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","2444","1976","07","29",NA,"Brazil","Minas Gerais","Rodovia Corinto - Curvelo.","-44.4564018249512","-18.3808002471924",NA,"Flores esverdeadas e vinho, frutos. Flores divlinas em plantas monoícas.","UEC160129","UEC160129","Joly, CA","Corinto",NA,NA,"49021","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:40:47-03","UNICAMP","UEC","14366","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Gibbs, PE; Leitão Filho, HF; Kinoshita, LS; Semir, J; Taroda, N","2646","1976","09","06",NA,"Brazil","Minas Gerais","Estrada rumo à Itumbiara, km 76.","-48.940601348877","-20.0247001647949",NA,"Árvore 4-5m, em floração, flores creme esverdeadas, com pétalas internamente cor de vinho; sem folha e com frutos maduros do ano anterior.","UEC160128","UEC160128","Pennington, TD","Frutal",NA,NA,"46367","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:40:47-03","UNICAMP","UEC","14364","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Joly, CA","7320","1977","09","09",NA,"Brazil","Minas Gerais","Horto florestal do IBDF.","-44.4042015075684","-19.2744007110596",NA,"Árvore até 8m, folhas glabras ao tato; flores com pétalas esverdeadas externa/te e vinho interna/te. Frutos maduros com lar. máx. média 8,1cm (6,3-9,1cm) e alt. máx. média 6,1cm (3,7-6,3cm).","UEC037875","UEC037875","Joly, CA","Paraopeba",NA,NA,"26090","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:40:47-03","UNICAMP","UEC","14365","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Joly, CA","7321","1977","09","09",NA,"Brazil","Minas Gerais","Horto florestal do IBDH.","-44.4042015075684","-19.2744007110596",NA,"Árvore até 7m; folhas glabras ao tato; flores com pétalas externa/te esverdeadas e interna/te vinho. Frutos maduros com larg. máx. média 7,8cm (9,9-5,7cm) e alt. máx. média 5,1cm (3,7-6,3cm).","UEC160121","UEC160121","Joly, CA","Paraopeba",NA,NA,"26090","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:40:47-03","UNICAMP","UEC","14356","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Duarte, AP","s.n.","1950","09","01",NA,"Brazil","Minas Gerais",NA,"-46.5181007385254","-18.5788993835449",NA,"Pequena árvore de cerrado, com5-6m, flores de cor esverdeada. planta comum também às caatingas do Nordeste.","UEC160123","UEC160123","Duarte, AP","Patos de Minas",NA,NA,"69541","auto",NA,NA,"1952","08","08",NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:40:47-03","UNICAMP","UEC","14362","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Sucre, D; et al.","9338","1972","06","24",NA,"Brazil","Piauí","Caldeirão.","-41.7769012451172","-4.2733302116394",NA,"A raiz é usada para envenenar peixes e as sementes para fazer sabão. Árvore com 7 metros de altura. Frutos na carpoteca. Folhas com cheiro muito ativo.","UEC160124","UEC160124","Joly, CA","Piripiri","220","220","32461","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:40:47-03","UNICAMP","UEC","71997","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Santin, DA; Cielo-Filho, R","32030","1995","10","11",NA,"Brazil","São Paulo","Unicamp - Instituto de Biologia.","-47.060001373291","-22.8999996185303",NA,"Possuí pétalas marrons.","UEC018346","UEC018346","Ferrucci, MS","Campinas",NA,NA,"23900","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:40:47-03","UNICAMP","UEC","78795","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Bernacci, LC; Belinello, R; Moreira, JLA; Sciamarelli, A; Andrade, PRP; Silva, AMC","1794","1995","05","18",NA,"Brazil","São Paulo","Antigo Porto Militão","-49.9099998474121","-20.0799999237061",NA,"Árvore ca. 8m alt., frutos em maturação; mata mesófila","UEC177800","UEC177800","Bernacci, LC","Cardoso",NA,NA,"22486","auto",NA,NA,"1995","05","18",NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:40:47-03","UNICAMP","UEC","14359","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Joly, CA; et al.","6801","1977","06","09",NA,"Brazil","São Paulo","Faz. Campininha.","-46.9421997070312","-22.372200012207",NA,"Árvore até 10m; pétalas externa/te esverdeadas e interna/te vinho.; Cerrado.","UEC037876","UEC037876","Joly, CA","Mogi Guaçu",NA,NA,"39309","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:40:47-03","UNICAMP","UEC","14363","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Gibbs, PE; Leitão Filho, HF; Andrade, JB","2001","1976","06","01",NA,"Brazil","São Paulo","Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,"Árvore de 3-4m, folhas e frutos.","UEC114503","UEC114503","Joly, CA","Mogi Guaçu",NA,NA,"39309","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:40:47-03","UNICAMP","UEC","14361","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Felippe, GM; Joly, CA","7352","1978","03","30",NA,"Brazil","São Paulo","Estrada São Carlos - Ribeirão Preto.","-48.0699996948242","-21.5799999237061",NA,"Árvore atpe 10m, folhas glabras e frutos pequenos trígonos (ilha com 8 indivíduos adultos e todos com folhas glabras).","UEC018342","UEC018342","Joly, CA","Rincão",NA,NA,"21075","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 16:40:47-03","UNICAMP","UEC","14358","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Gibbs, PE; Joly, CA","8424","1978","08","24",NA,"Brazil","São Paulo","Na beira de estrada São Carlos-Ribeirão Prêto.","-48.0699996948242","-21.5799999237061",NA,"Frutos maduros, larg. máx. média 7,1 (7,2-7,0cm) e alt. máx. média 4,8 (4,6-5,0cm), depositado na carpoteca.&nf;Flores do material regristrado com número 7352 (coletada do mesmo indivíduo).","UEC018344","UEC018344","Joly, CA","Rincão",NA,NA,"21075","auto",NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"324","2020-05-20 15:14:12-03","UFPB","JPB","3285-A","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Fernandes, A","JPB3285-A",NA,NA,NA,"Southern America","Brasil","Ceará",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,"Crato",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-04-22 16:24:56-03","UFPB","JPB","52324","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Loiola, MIB","487","1998","08","30","Southern America","Brasil","Ceará","Clube Recreativo Granjeiro.","-39.4094009399414","-7.23416996002197",NA,"; DESC: Borda da Mata. Árvore, 7m de altura. Botões esverdeados; cálice esverdeado; pétalas com fase superior vinácea e face inferior verde; filetes esverdeados e anteras amarelas; solo argiloso arenoso, morrom escuro, com poucos aflo","JPB0052324",NA,"Pereira, LA","Crato",NA,NA,"30071","auto",NA,NA,"2012","11","22",NA,NA,NA,NA,NA,NA
"326","2019-11-06 09:57:35-03","UFOP","OUPR","26085","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Pacelli-Freitas, G.P.; Scalon, V.R.; Milliken, W. & Baracat, A.","247","2011","03","22",NA,"Brasil","Minas Gerais","Estrada de Rio das Pedras sentido Sítio Toucan Cipó. Mata em beira da estrada","-43.773611","-19.004444",NA,"Árvore, 4m de altura. Frutos maduros marrons. tingui. Caminhada com Sr. José Rosa",NA,NA,NA,"Santana de Pirapama",NA,NA,NA,NA,"-43.773611","-19.004444","2011",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-06 09:57:35-03","UFOP","OUPR","9149","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Roschel, M.B.; Guimarães, R.","727","2000","05","02",NA,"Brasil","Minas Gerais","Vale do Jequitinhonha, Estrada de Berilo para Chapada do Norte","-42.4655990600586","-16.9517002105713",NA,"Cerrado. Arvoreta. Fruto imaturo de cor verde",NA,NA,"Ferrucci, M.S.","Berilo",NA,NA,"31142","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","238","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","A.M. Miranda","s.n.","2005","01","23",NA,"Brasil","Maranhão","Cerradão",NA,NA,NA,NA,NA,NA,"A.M. Miranda","São Felix de Balsos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","83025","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Melo, A","1392","2017","04","14",NA,"Brasil","Piauí","Boa Vista","-45.411389","-9.659444",NA,"Árvore ca. 10m de altura com frutos marrons ainda imaturos.; Savana arborizada. Campo Cerrado.",NA,NA,"Melo, A","Gilbués","386","386",NA,NA,"-45.411389","-9.659444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","461","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Melo, A","1392","2017","04","14",NA,"Brasil","Piauí","Boa Vista","-45.411389","-9.659444",NA,"Árvore ca. 10m de altura com frutos marrons ainda imaturos.; Savana arborizada. Campo Cerrado.",NA,NA,"Melo, A","Gilbués","386","386",NA,NA,"-45.411389","-9.659444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","452","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Yoshida-Arns, K; Alves, M; Alves-Araújo, A; Pessoa, E; Almeida, GO; Jesus, B; Ribeiro, M","218",NA,NA,NA,NA,"Brasil","Bahia","Estação Ecológica do Rio Preto, Cerrado.","-45.1930999755859","-11.0482997894287",NA,NA,NA,NA,NA,"Formosa do Rio Preto",NA,NA,"155006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-04-23 11:53:58-03","UNEMAT","HERBAM","18556","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Antunes, E.C.; Antunes, L.L.","302","2012","04","25",NA,"Brasil","Mato Grosso",NA,"-59.7858009338379","-13.6631002426147",NA,NA,"HERBAM018556",NA,NA,"Comodoro",NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","2358","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St..-Hil.","Pirani, J.R.","4765","2001","01","21",NA,"Brasil","Goiás","Ca. 1 km do trevo da cidade","-49.656472","-18.265",NA,NA,"BOTUW002358",NA,NA,"Bom Jesus de Goiás","543","543",NA,NA,"49º 39' 23,3 W","18º 15' 54,0 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-08-16 08:41:04-03","UTFPR","HCF","13590","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","E.A. Silveira","1746","2001","09","18",NA,"Brasil","MT",NA,NA,NA,NA,"árvore de 7 m de altura, flores marrons. Solo: argilo-arenoso. Vegetação: Floresta semidecídua.",NA,NA,NA,"Córrego do Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
