"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"47","2016-11-14 15:27:57-02","MNHN","RECOLNAT_MNHN_P","P00117162","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","pallida","brevifolia","Leandra pallida brevifolia","Cogn.",NA,"Ule, E.",NA,"1891","3",NA,NA,"Brésil",NA,"Entre rochados na margem de Serra Gerard, estado de Sta Catharina",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117162' target='other'> <mi>dwc_moreinfo</mi></a>","P00117162","P00117162_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1752",NA
"48","2021-02-11 17:19:46-03","UFPR","UPCB","90804","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Bacci, L.F. | Zorzanelli, J.P.F.","49","2013","06","18",NA,"Brasil","Minas Gerais","Serra do Caparaó","-41.4951","-20.2908","1818","1818",NA,"Ervas ca. 60cm alt. Botões florais jovens..","UPCB0027706","UPCB0027706","Reginato, M.","Alto Caparaó","2013",NA,NA,NA,NA,NA,NA,"-41.4951","-20.2908",NA,NA
"49","2021-02-11 17:19:46-03","UFPR","UPCB","88360","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Fraga, C.N. | Oliveira, C.C.","3473","2012","11","07",NA,"Brasil","Rio de Janeiro","Subida para as Prateleiras. Campo de altitude","-44.670278","22.398889","2474","2474",NA,"Arbusto decumbente, sempre próximoa rochas. Flores com sépalas verdes, pétalas, estames e estilete brancos..","UPCB0029198","UPCB0029198","Reginato, M.","Resende","2017",NA,NA,NA,NA,NA,NA,"-44.670278","22.398889",NA,NA
"50","2021-02-11 17:19:46-03","UFPR","UPCB","84281","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Reginato, M.","1449","2013","02","10",NA,"Brasil","Rio de Janeiro","P. N. do Itatiaia, Agulhas negras","-44.62904","-22.385714",NA,NA,NA,"Arbusto 30 cm, frutos verdes. Campo de altitude, local bastante úmido..","UPCB0013760","UPCB0013760",NA,"Itatiaia",NA,NA,NA,NA,NA,NA,NA,"-44.62904","-22.385714",NA,NA
"51","2021-02-11 17:19:46-03","UFPR","UPCB","84282","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Reginato, M.","1448","2013","02","10",NA,"Brasil","Rio de Janeiro","P. N. do Itatiaia, Agulhas negras","-44.62904","-22.385714",NA,NA,NA,"Arbusto 40 cm. Frutos verdes. Campo de Altitude..","UPCB0013759","UPCB0013759",NA,"Itatiaia",NA,NA,NA,NA,NA,NA,NA,"-44.62904","-22.385714",NA,NA
"52","2021-02-11 17:19:46-03","UFPR","UPCB","85982","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Reginato, M | Meyer, F.S.","1508","2016","01","05",NA,"Brasil","Santa Catarina","Morro da Igreja, captação de água do Cindacta","-49.480347","-28.123151",NA,NA,NA,"Interior da Mata Nebular. Arbusto 0.4m. Pétalas e estames alvos..","UPCB0013757","UPCB0013757","Reginato, M.","Urubici","2016",NA,NA,NA,NA,NA,NA,"-49.480347","-28.123151",NA,NA
"53","2021-02-11 17:19:46-03","UFPR","UPCB","89393","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Lucas, E.J. et al.","521","2006","11","19",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino","-43.032222","-22.465","2118","2118",NA,"Subarbusto de c. 40 cm de altura; corola alva..","UPCB0030604","UPCB0030604","Reginato, M.","Teresópolis","2017",NA,NA,NA,NA,NA,NA,"-43.032222","-22.465000",NA,NA
"54","2021-02-11 17:19:46-03","UFPR","UPCB","91187","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Meyer, F.S. | Reginato, M.","2076","2014","10","06",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos, Parque Nacional da Serra dos Órgãos","-43.028144","-22.460148",NA,NA,NA,"Arbusto 40-70 cm alt. Flores com pétalas, anteras e filetes brancos. Coletada ao lado do Abrigo 4, na base da Pedra do Sino, em Floresta Ombrófila Densa Altomontana..","UPCB0028372","UPCB0028372","Reginato, M.","Teresópolis","2016",NA,NA,"01",NA,NA,NA,"-43.028144","-22.460148",NA,NA
"55","2021-02-11 17:19:46-03","UFPR","UPCB","90810","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Bacci, L.F. | Zorzanelli, J.P.F.","48","2013","06","18",NA,"Brasil","Minas Gerais","Serra do Caparaó","-41.4951","-20.2908","1818","1818",NA,"Ervas ca. 60cm alt. Botões florais jovens..","UPCB0027682","UPCB0027682","Reginato, M.","Alto Caparaó","2013",NA,NA,NA,NA,NA,NA,"-41.4951","-20.2908",NA,NA
"56","2021-02-11 17:19:46-03","UFPR","UPCB","56346","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Leoni, L.S.","2765","1995","01","12",NA,"Brasil","Minas Gerais","Parque Estadual","-42.5208015441895","-20.6667003631592","1920","1920",NA,"Subarbusto ca. 1,5-1,7m, corola brancacenta. Campo de altitude..","UPCB0014452","UPCB0014452","Martins, A.B.","Araponga","1996",NA,NA,"06",NA,"16385","auto",NA,NA,NA,NA
"57","2021-02-11 17:19:46-03","UFPR","UPCB","83012","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Goldenberg, R.","2179","2015","05","28",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Macieira; vegetação arbustiva de altitude.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Arbusto 30 cm, prostrado, à sombra; inflorescências jovens..","UPCB0013768","UPCB0013768","Reginato, M.","Alto Caparaó","2016",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"58","2021-02-11 17:19:46-03","UFPR","UPCB","80316","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Reginato, M.","1483","2014","10","07",NA,"Brasil","Rio de Janeiro","P. N. da Serra dos Órgãos. Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Arbusto 0,4m. Pétalas e estames alvos, marrom quando velhos. Campo de Altitude..","UPCB0013758","UPCB0013758","Reginato, M.","Teresópolis","2014",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"59","2021-02-11 17:19:46-03","UFPR","UPCB","72956","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Reginato, M.","1349","2012","02","16",NA,"Brasil","Rio de Janeiro","P.N. do Itatiaia. Trilha para o Agulhas Negras","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Arbusto 0.3m do campo. Frutos imaturos verdes..","UPCB0013766","UPCB0013766","Reginato, M.","Itatiaia","2012",NA,NA,"03","01","19648","auto",NA,NA,NA,NA
"60","2021-02-11 17:19:46-03","UFPR","UPCB","34659","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Santos, E.P. et al.","288","1996","11","23",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","1400","1400",NA,"Erva de ± 30 cm, cálice levemente violáceo no ápice, corola alva, anteras róseas na face interna. Campo de altitude, solo inundado..","UPCB0014838","UPCB0014838","Reginato, M.","Guaratuba","2016",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"61","2021-02-11 17:19:46-03","UFPR","UPCB","40436","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Santos, E.P. et al.","823","1999","11","19",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","1400","1400",NA,"Erva de ± 40 cm, flores alvas. Campo de altitude..","UPCB0014837","UPCB0014837","Reginato, M.","Guaratuba","2016",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"62","2021-02-11 17:19:46-03","UFPR","UPCB","52137","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Goldenberg, R.","794","2005","10","24",NA,"Brasil","Paraná","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Subarbusto 30-40cm, flores com pétalas e estames brancos. Floresta ombrófila densa. Alt.: 1580m s.n.m..","UPCB0013764","UPCB0013764","Goldenberg, R.","Campina Grande do Sul","2005",NA,NA,"01","01","55154","auto",NA,NA,NA,NA
"63","2021-02-11 17:19:46-03","UFPR","UPCB","52136","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Goldenberg, R.",NA,"2005","10","24",NA,"Brasil","Paraná","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Subarbusto 30cm, flores com pétalas e estames brancos. Floresta ombrófila densa. Alt.: 1520m s.n.m..","UPCB0013767","UPCB0013767","Goldenberg, R.","Campina Grande do Sul","2005",NA,NA,"01","01","55154","auto",NA,NA,NA,NA
"64","2010-04-15 17:18:00-03","MO","MOBOT","3229181","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Alexander C. Brade","Brade 17050","1941",NA,NA,"South America","Brazil","Minas Gerais","Serra do Caparaó.",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2010-04-15 17:18:00-03","MO","MOBOT","3229360","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Alexander C. Brade","Brade 21188","1951",NA,NA,"South America","Brazil","São Paulo","Serra da Bocaina.",NA,NA,NA,NA,NA,NA,NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-04-26 13:20:00-03","MO","MOBOT","101041854","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Marcelo Reginato|et al.","Reginato 1448","2013","2","10","South America","Brazil","Rio de Janeiro","P.N. do Itatiaia, Agulhas Negras. -22.385714, -44.62904.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"M. Reginato","Itatiaia",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,"1"
"67","2018-04-26 13:47:00-03","MO","MOBOT","101041868","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"Marcelo Reginato|F.S. Meyer","Reginato 1483","2014","10","7","South America","Brazil","Rio de Janeiro","P.N. da Serra dos Órgãos. Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"M. Reginato","Teresópolis",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1"
"68","2008-05-27 22:02:00-03","MO","MOBOT","3394561","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida","brevifolia","Leandra pallida brevifolia","Cogn.",NA,"J. Cordeiro","Cordeiro 912","1992","2","19","South America","Brazil","Santa Catarina","Serra do Iquererim (mun. Campo Alegre)",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3394561","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","pallida","brevifolia","Leandra pallida brevifolia","Cogn.",NA,"J. Cordeiro","Cordeiro 912","1992","2","19","South America","Brazil","Santa Catarina","Serra do Iquererim (mun. Campo Alegre)",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-06-26 16:29:00-03","MO","MOBOT","101138185","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","leapallida",NA,"Miconia leapallida","R. Goldenb.","Original Material","Auguste F.M. Glaziou","Glaziou 3956","1869","10","11","South America","Brazil","Rio de Janeiro","ad Serra dos Orgâos",NA,NA,NA,NA,NA,NA,NA,NA,"fide Michelangeli et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2019-06-26 16:41:00-03","MO","MOBOT","101138187","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","leapallida",NA,"Miconia leapallida","R. Goldenb.","Syntype","Auguste F.M. Glaziou","Glaziou 8693","1876","10","28","South America","Brazil","Rio de Janeiro","Campos de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"fide Michelangeli et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","48800",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"L.F. Bacci; J.P.F. Zorzanelli","48","2013","06","18",NA,"Brasil","Minas Gerais","Serra do Caparaó","-41.830833","-20.485556","1818","1818",NA,"Ervas ca 60cm alt., botões florais jovens","MBML048800","MBML048800","M. Reginato/2013","Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41W49'51","20S29'8",NA,NA
"73","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","48837",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"R. Goldenberg; T. Carrijo & M. Garbin","2179","2013","05","28",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Macieira; vegetação arbustiva de altitude","-41.829167","-20.48",NA,NA,NA,"Arbusto 30 cm, prostrado, à sombra; inflorescências jovens","MBML048837","MBML048837","M.Reginato/18-08-2015","Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41W49'45","20S28'48",NA,NA
"74","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","19748",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida",NA,"Leandra pallida","Cogn.",NA,"M. Kuhlmann","2239","1949","11","27",NA,"Brasil","São Paulo","Subida p/ o Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Sem informação.","MBML019748","MBML019748","S. Chiea/VI-1987","Campos do Jordão",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"75","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","41436",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida","var. caparoensis","Leandra pallida var. caparoensis","Brade",NA,"T.M. Machado; R.C. Forzza, J.R. Stehmann & A.M. Amorim","267","2010","12","01",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para Cachoeira do Aurélio","-41.833333","-20.466667","1834","1834",NA,"Arbusto 70cm alt., em Mata Nebular. Cálice e corola alvo","MBML041436","MBML041436","R. Goldenberg/2015","Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41W50'","20S28'",NA,NA
"76","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","46691",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida","var. caparoensis","Leandra pallida var. caparoensis","Brade",NA,"T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1324","2012","10","20",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó - Cachoeira do Aurélio","-41.818769","-20.468997",NA,NA,NA,"Arvoreta ca 2m alt., flores alvas","MBML046691","MBML046691","R. Goldenberg/2015","Dores do Rio Preto",NA,NA,NA,NA,NA,NA,NA,"41W49'7,57","20S28'8,39",NA,NA
"77","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","41436",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida","var. caparoensis","Leandra pallida var. caparoensis","Brade",NA,"T.M. Machado; R.C. Forzza, J.R. Stehmann & A.M. Amorim","267","2010","12","01",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para Cachoeira do Aurélio","-41.833333","-20.466667","1834","1834",NA,"Arbusto 70cm alt., em Mata Nebular. Cálice e corola alvo","MBML041436","MBML041436","R. Goldenberg/2015","Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41W50'","20S28'",NA,NA
"78","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","46691",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","pallida","var. caparoensis","Leandra pallida var. caparoensis","Brade",NA,"T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1324","2012","10","20",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó - Cachoeira do Aurélio","-41.818769","-20.468997",NA,NA,NA,"Arvoreta ca 2m alt., flores alvas","MBML046691","MBML046691","R. Goldenberg/2015","Dores do Rio Preto",NA,NA,NA,NA,NA,NA,NA,"41W49'7,57","20S28'8,39",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2742676","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"G. Eiten & L. T. Eiten","6548","1965","11","3","South America - Neotropics","Brazil","Rio de Janeiro","Mt. Itatiáia, planalto. In valley to Pedra do Altar","-44.68","-22.42",NA,NA,NA,NA,"US01902150","US01902150_01 US01902150_02",NA,"Resende",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2566928","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"G. Hatschbach","17312","1967","10","5","South America - Neotropics","Brazil","Paraná","Pico da Caratuva","-49.0553016662598","-25.3055992126465","1950",NA,NA,NA,"US01902151","US01902151_01 US01902151_02",NA,"Campina Grande do Sul",NA,"Dicotyledonae",NA,NA,NA,"55154","auto",NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2687741","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"G. Eiten & L. T. Eiten","6675","1965","11","6","South America - Neotropics","Brazil","Rio de Janeiro","Mt. Itatiáia, west edge of planalto, at km 12 along road to shelter house, Abrigo Rebouças","-44.7","-22.42","2250",NA,NA,NA,"US01902142","US01902142_01 US01902142_02",NA,"Resende",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2343037","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"O. Barth","504","1959","10","25","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"US01902146","US01902146_01 US01902146_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2324784","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"L. Smith & R. Reitz","10462","1957","1","25","South America - Neotropics","Brazil","Santa Catarina","Fazenda Campo dos Padres","-49.489200592041","-27.7971992492676","1650",NA,NA,NA,"US01902138","US01902138_01 US01902138_02",NA,"Bom Retiro",NA,"Dicotyledonae",NA,NA,NA,"35974","auto",NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2623328","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida","hispidula","Leandra pallida hispidula","Brade","Isotype","A. C. Brade","21188","1951","10","10","South America - Neotropics","Brazil","São Paulo","Serra da Bocaina.",NA,NA,NA,NA,NA,NA,"US00120678","US00120678_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2324843","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"R. Reitz & D. Klein","7775","1958","12","10","South America - Neotropics","Brazil","Santa Catarina","Curral Falso","-49.624698638916","-28.3369007110596","1500",NA,NA,NA,"US01902139","US01902139_01 US01902139_02",NA,"Bom Jardim da Serra",NA,"Dicotyledonae",NA,NA,NA,"32577","auto",NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2601178","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"F. Atala","334","1960","11","14","South America - Neotropics","Brazil","Minas Gerais","Serra do Caparaó, Macieiras",NA,NA,NA,NA,NA,NA,"US01902152","US01902152_01 US01902152_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2782784","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"A. Krapovickas","27220","1975","1","30","South America - Neotropics","Brazil","Rio de Janeiro","Parque Nac. Itatiaia, camino a Prateleiras",NA,NA,"2000",NA,NA,NA,"US01902135","US01902135_01 US01902135_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2964961","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"G. Hatschbach & R. Kummrow","45567","1968","10","8","South America - Neotropics","Brazil","Rio de Janeiro","Parque Itatiaia, planalto",NA,NA,NA,NA,NA,NA,"US01902144","US01902144_01 US01902144_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2324782","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"L. Smith, R. Reitz & R. Klein","7763","1956","11","17","South America - Neotropics","Brazil","Santa Catarina","Fazenda Campo dos Padres, Campo dos Padres","-49.489200592041","-27.7971992492676","1650",NA,NA,NA,"US01902141","US01902141_01 US01902141_02",NA,"Bom Retiro",NA,"Dicotyledonae",NA,NA,NA,"35974","auto",NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","3241123","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"J. Cordeiro & E. Barbosa","912","1992","11","19","South America - Neotropics","Brazil","Santa Catarina","Serra do Iquererim","-49.2655982971191","-26.1924991607666","1000",NA,NA,NA,"US01902145","US01902145_01 US01902145_02",NA,"Campo Alegre",NA,"Dicotyledonae",NA,NA,NA,"37493","auto",NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","2324783","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"L. Smith & R. Reitz","10338","1957","1","23","South America - Neotropics","Brazil","Santa Catarina","Fazenda Santo Antônio, Campo dos Padres","-49.489200592041","-27.7971992492676","1650",NA,NA,NA,"US01902137","US01902137_01 US01902137_02",NA,"Bom Retiro",NA,"Dicotyledonae",NA,NA,NA,"35974","auto",NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2848170","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"P. J. M. Maas & G. Martinelli","3175","1977","10","11","South America - Neotropics","Brazil","Rio de Janeiro","Parque Nacional do Itatiaia",NA,NA,"2300",NA,NA,NA,"US01902147","US01902147_01 US01902147_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2324780","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"L. Smith & Klein, R.","7403","1956","11","8","South America - Neotropics","Brazil","Santa Catarina","Alpine camp, Morro Iquererim","-49.2655982971191","-26.1924991607666","1300","1500",NA,NA,"US01902148","US01902148_01 US01902148_02",NA,"Campo Alegre",NA,"Dicotyledonae",NA,NA,NA,"37493","auto",NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","2939511","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"P. Occhioni","9219","1980","11","19","South America - Neotropics","Brazil","Rio de Janeiro","Parque Nac. do Itatiaia - Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01902143","US01902143_01 US01902143_02",NA,"Itatiaia",NA,"Dicotyledonae",NA,NA,NA,"19648","auto",NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","1932433","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"L. Smith","1681","1929","1","5","South America - Neotropics","Brazil","Rio de Janeiro","Agulhas Negras, Mt. Itatiaya, Estação Biológica","-44.68","-22.4","2300","2931",NA,NA,"US01902136","US01902136_01 US01902136_02",NA,"Itatiaia",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","3309903","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"G. Hatschbach & J. M. Silva","61313","1994","11","24","South America - Neotropics","Brazil","Rio Grande do Sul","Fortaleza","-50.1446990966797","-29.0478000640869","1100",NA,NA,NA,"US01902140","US01902140_01 US01902140_02",NA,"Cambará do Sul",NA,"Dicotyledonae",NA,NA,NA,"30776","auto",NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","2340628","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida",NA,"Leandra pallida",NA,NA,"R. Reitz & D. Klein","7769","1958","12","10","South America - Neotropics","Brazil","Santa Catarina","Curral Falso","-49.624698638916","-28.3369007110596","1500",NA,NA,NA,"US01902149","US01902149_01 US01902149_02",NA,"Bom Jardim da Serra",NA,"Dicotyledonae",NA,NA,NA,"32577","auto",NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2623586","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","pallida","villosula","Leandra pallida villosula","Brade","Isotype","A. C. Brade","17050","1941","9","30","South America - Neotropics","Brazil","Minas Gerais","Serra do Caparao.",NA,NA,NA,NA,NA,NA,"US00120677","US00120677_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
