"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","typeStatus"
"11","2021-03-15 16:37:00-03","NY","NYBG","1843460","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","L. Coradin","6573","1983","07","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2076199' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843460","Magnoliophyta","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Ibotirama","Rodovia (BR-242) Ibotirama-Barreiras km 30.","-43.5","-12.2","NY01843460_01","G. P. Lewis","540","540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","02206139","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus uleanus","A. M. V. de Carvalho","2964","1990","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16137' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206139","Magnoliophyta","Fabales","uleanus","(Harms) G.P.Lewis & A.Delgado","Bahia","Palmeiras","Ca. km 250 da rodovia BR 242","-41.5589","-12.5292","NY02206139_01","J. L. de A. Moreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","1843659","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus uleanus","L. Coradin","6047","1983","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2078881' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843659","Magnoliophyta","Fabales","uleanus","(Harms) G.P.Lewis & A.Delgado","Bahia","Campo Formoso","Estrada Alagoinhas-Agua Preta km 3","-40.32","-10.5","NY01843659_01",NA,"680","680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1843655","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus uleanus","R. M. Harley","16875","1974","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2078578' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843655","Magnoliophyta","Fabales","uleanus","(Harms) G.P.Lewis & A.Delgado","Bahia",NA,"22 km nort-west of Lagoinha (which is 5.5 km SW of Delfino) on side road to Minas do Mimoso","-41.33","-10.33","NY01843655_01",NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-11-19 15:44:05-03","UNEB","HUNEB","6092","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Melo, E.de","3167","1999","11","17",NA,"Brasil",NA,NA,NA,"HUNEB0006092","Angiospermae","Florideophycidae",NA,"(Harms) G. P. Lewis & A. Delgado","Bahia","Morro do Chapéu","Lajedo próximo à Rodovia 052","-41.331111","-11.490833",NA,NA,NA,NA,"Dicotyledoneae","41W19'52''","11S29'27''",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-11-19 15:44:05-03","UNEB","HUNEB","1235","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Queiroz, L.P.de","17649","1994","06","16",NA,"Brasil",NA,NA,"rupestre, com árvores esparsas. Solo arenoso com fragmentos e afloramentos rochosos.","HUNEB0001235","Angiospermae","Florideophycidae",NA,"(Harms) G. P. Lewis & A. Delgado","Bahia","Gentio do Ouro","ca. 25 km de Xique-Xique, na estrada para Santo Inácio.","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"54643","auto",NA,NA,NA,NA,NA,NA
"17","2019-11-19 15:44:05-03","UNEB","HUNEB","2870","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Jesus, N.G.","46567","2000","02","29",NA,"Brasil",NA,NA,"Caatinga arbustiva-arbórea.","HUNEB0002870","Angiospermae","Florideophycidae",NA,"Harms.","Bahia","Pilão Arcado","Torre da Telemar.","-42.391389","-9.966389",NA,NA,NA,NA,"Dicotyledoneae","42W23'29''","9S57'59''",NA,NA,NA,NA,NA,NA,NA,NA
"18","2013-07-03 10:59:32-03","EBDA","BAH","10129","S","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:16:44-03","UFBA","ALCB","95438","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","17223","2010","06","05","Southern America","Brasil",NA,NA,"escandente. Folhas com folíolos cartáceos, discolores. Flores com corola lilás. Frutos imaturos, verdes.","ALCB031809","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Sobradinho","Baixo Médio São Francisco, Entrada para a subida do Morro do Serrote","-40.807778","-9.390556","ALCB031809","Guedes, ML; Gomes, FS","398","398",NA,"-40.807778","-9.390556",NA,NA,"2010","07",NA,NA,NA,NA
"20","2019-10-09 11:16:44-03","UFBA","ALCB","01817","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Costa, AL","s/n","1974","07","20","Southern America","Brasil",NA,NA,NA,"ALCB031982","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Barra","Médio São Francisco, Faz. Grande, as margens da lagoa do limoeiro","-43.133333","-11.083333","ALCB031982","Ribeiro, CL",NA,NA,NA,"-43.133333","-11.083333",NA,NA,"2018","03","16",NA,NA,NA
"21","2019-10-09 11:16:44-03","UFBA","ALCB","029320","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Queiroz, LP de","2630","1992","02","14","Southern America","Brasil",NA,NA,"Volúvel, caule lenhoso para a base. Folhas membranáceas. Cálice esverdeado, estandarte e alas branco-amareladas com tons róseos e carena quase branca.; Na encosta ocidental da Serra da Jibóia, com muitos emergentes de Cereus.","ALCB031974","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Mucugê","Chapada Diamantina, Ca. 11,0km S de João Correia. 2,0km E de Brejo de Cima, na estrada Abaíra-Mucugê","-41.5575","-13.316944","ALCB031974","Ribeiro, CL","840","840",NA,"-41.5575","-13.316944",NA,NA,"2018","03","16",NA,NA,NA
"22","2020-08-11 00:16:03-03","UFBA","ALCB","038699","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Roque, N; Woodgyer, EM; Lima, R; Nobre, PH; Conceição, AA; Salimena-Pires, FR; Stannard,","PCD2318","1996","03","12","Southern America","Brasil",NA,NA,"Inflorescências eretas, flores de cálice verde, pétalas liláses com base alva, carena alva. Frutos imaturos verdes.; Vegetação ecótone com árvores espinhosas de 3 m e 'Bursera leptophloes' de até 10 m. Afloramento rochoso.","ALCB033258","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Várzea Nova","Piemonte da Diamantina, Tábua","-41.221389","-11.094722","ALCB033258","Ribeiro, CL","1045","1045",NA,"-41.221389","-11.094722",NA,NA,"2018","03","16",NA,NA,NA
"23","2019-10-09 11:16:44-03","UFBA","ALCB","038775","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Harley, RM; Saar, E; Passos Júnior, LA; Stannard, B; Guedes, ML; Atkins, S","PCD5174","1997","02","06","Southern America","Brasil",NA,NA,"Trepadeira herbácea: Folhas com folíolos concolores. Flores rosa pálido, com vexilo rosa mais escuro; Solo arenoso com afloramentos rochosos.&nf;Caatinga","ALCB031813","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Paramirim","Chapada Diamantina, Ao redor da Barragem de Zabumbão","-42.210833","-13.435","ALCB031813","Queiroz, LP de","670","670",NA,"-42.210833","-13.435",NA,NA,"2000","07",NA,NA,NA,NA
"24","2019-10-09 11:16:44-03","UFBA","ALCB","038779","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Passos Júnior, LA; Saar, E; Guedes, ML; Stannard, B","5453","1997","02","11","Southern America","Brasil",NA,NA,"Caule vináceo. Folhas membranáceas, levemente discolores. Botões com cálice verde, manchado de vinho; flores com pétalas róseas. Frutos imaturos verdes.","ALCB031812","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Caetité","Serra Geral, Caminho para Brejinho de Ametista","-42.541389","-14.146667","ALCB031812","Queiroz, LP de","960","960",NA,"-42.541389","-14.146667",NA,NA,"2000","07",NA,NA,NA,NA
"25","2020-08-11 00:16:03-03","UFBA","ALCB","039117","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Stannard, B; Conceição, AA; Giulietti, AM; Atkins, S; Woodgyer, EM","PCD2499","1996","03","17","Southern America","Brasil",NA,NA,"Trepadeira herbácea: sobre arbustos. Inflorescência eretas, botões verdes, flores em antese de cálice verde-arroxeado, corola lilás claro passando a creme. Frutos imaturos verdes.; Caatinga com muita jurema e outras plantas espinhosas","ALCB031814","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Uibaí","Irecê, Serra Azul","-42.141389","-11.336111","ALCB031814","Queiroz, LP de","600","600",NA,"-42.141389","-11.336111",NA,NA,"2000","07",NA,NA,NA,NA
"26","2019-10-09 11:16:44-03","UFBA","ALCB","047915","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Fonseca, MR; Jesus, NG de; Cavalcanti, G; Silva, IH; Saar, E","PFBa7333","2000","03","28","Southern America","Brasil",NA,NA,"Herbácea, caule vináceo. Folhas membranáceas, discolores, pecíolos vináceos, lâmina foliar vilosa. Escapo floral longo, estriado de vinho; flores com cálice verde-vináceo, pétalas levemente vináceas; tubo estaminal alvo.; Solo litólic","ALCB031755","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Juazeiro","Baixo Médio São Francisco, Serra do Mulato","-40.684167","-9.746667","ALCB031755","Ribeiro, CL",NA,NA,NA,"-40.684167","-9.746667",NA,NA,"2018","03","16",NA,NA,NA
"27","2019-10-09 11:16:44-03","UFBA","ALCB","106482","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Oliveira, GR de; Roque, N; Stadnik, A; Borges, RL; Santana, FA","36","2012","07","21","Southern America","Brasil",NA,NA,"Ca. 3m, folíolos discolores. Cálice verde, corola branca com tons vináceos. Fruto verde.","ALCB031808","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Licínio de Almeida","Serra Geral, Trilha do Saco da Onça. Prox. ao limite Licínio de Almeida/Urandi","-42.573056","-14.745556","ALCB031808","Queiroz, LP de","1024","1024",NA,"-42.573056","-14.745556",NA,NA,"2012","11",NA,NA,NA,NA
"28","2019-10-09 11:16:44-03","UFBA","ALCB","113315","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Roque, N; Alves, M; Hurbath, F; Cordeiro, I","4168","2014","02","22","Southern America","Brasil",NA,NA,"Ca. 1,2m de altura. Folhas levemente discolores. Sépalas verde-vináceas corola amarela. Frutos imaturos verdes.; Mata Semidecidual. Caatinga sobre afloramento rochoso.","ALCB031806","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Licínio de Almeida","Fazenda Tabuleiro, Xaxá.","-42.551389","-14.652222","ALCB031806","Ramos, G","949","949",NA,"-42.551389","-14.652222",NA,NA,"2014","08","20",NA,NA,NA
"29","2019-10-09 11:16:44-03","UFBA","ALCB","115408","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Roque, N; Campos, L; Gandara, A","22144","2014","08","07","Southern America","Brasil",NA,NA,"com folhas trifolioladas. Inflorescência terminal, botões esverdeados, flores com cálice verde-vináceo, pétalas amarelas.","ALCB031807","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Licínio de Almeida","Fazenda Xaxá.","-42.546944","-14.655833","ALCB031807","Oliveira, GR de","923","923",NA,"-42.546944","-14.655833",NA,NA,"2014","08",NA,NA,NA,NA
"30","2019-10-09 11:16:44-03","UFBA","ALCB","132632","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Cardoso, D; Cruz, AL da","4151","2016","11","09","Southern America","Brasil",NA,NA,"frequente. DNA.; sobre solo arenoso e com afloramentos de arenito","ALCB049416","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Morro do Chapéu","Lajes, ca. 25 km no lado esquerdo da BA-052 sentido Irec?.","-41.331944","-11.494444","ALCB049416",NA,"960","960",NA,"-41.331944","-11.494444",NA,NA,NA,NA,NA,NA,NA,NA
"31","2019-10-09 11:16:44-03","UFBA","ALCB","65853","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Alunos de Botânica III; Alunos de Botânica III","11035","2004","04","03","Southern America","Brasil",NA,NA,"herbácea, vilosa. Folhas membranáceas, vilosas. Inflorescência axilar, com nodosidade. Botões vináceos. Frutos imaturos.; arbustiva-arbórea","ALCB031751","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Morro do Chapéu","Piemonte da Diamantina, Lages","-41.15","-11.55","ALCB031751","Ribeiro, CL",NA,NA,NA,"-41.15","-11.55",NA,NA,"2018","03","16",NA,NA,NA
"32","2019-10-09 11:16:44-03","UFBA","ALCB","67767","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Roque, N; Alunos de Botânica III","1157","2004","09","05","Southern America","Brasil",NA,NA,"Sépalas verdes, corola lilás.","ALCB031752","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.341389","-11.496389","ALCB031752","Ribeiro, CL","928","928",NA,"-41.341389","-11.496389",NA,NA,"2018","03","16",NA,NA,NA
"33","2019-10-09 11:16:44-03","UFBA","ALCB","82328","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Lima, DS; Valadão, RM","14354","2007","12","19","Southern America","Brasil",NA,NA,"Folhas com folíolos cartáceos. Inflorescência com raque e cálice das flores vináceas, pétalas alvas. Ocasional.","ALCB031811","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, Bloco III","-42.466667","-14.066667","ALCB031811","Guedes, ML; Gomes, FS",NA,NA,NA,"-42.466667","-14.066667",NA,NA,"2008","02",NA,NA,NA,NA
"34","2019-10-09 11:16:44-03","UFBA","ALCB","83971","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Gomes, FS","14477","2008","05","22","Southern America","Brasil",NA,NA,"sarmentosa. Folhas com folíolos membranáceos, levemente discolores. Inflorescência com flores liláses. Imaturos verdes.","ALCB031810","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, área antropizada","-42.536667","-14.363056","ALCB031810 ALCB031810_1","Guedes, ML","964","964",NA,"-42.536667","-14.363056",NA,NA,"2008","06",NA,NA,NA,NA
"35","2019-10-09 11:16:44-03","UFBA","ALCB","94489","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Lisboa, MS; Gomes, FS; Alencar, AP; Alunos de Botânica III","17044","2010","04","25","Southern America","Brasil",NA,NA,"herbácea, Folhas com folíolos vilosos subdeltóides ou subrombóides. Inflorescência com flores liláses. Frutos imaturos verdes.","ALCB031728","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Morro do Chapéu","Piemonte da Diamantina, Caminho para o Parque do Morro do Chapéu","-41.331389","-11.494167","ALCB031728 ALCB031728_1","Ribeiro, CL","926","926",NA,"-41.331389","-11.494167",NA,NA,"2018","03","16",NA,NA,NA
"36","2019-10-09 11:16:44-03","UFBA","ALCB","040267","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, ML; Giulietti, AM; Hind, DJN; Smith, S; Harley, RM; Silva, EM da; Bautista, HP","PCD3034","1996","06","24","Southern America","Brasil",NA,NA,"Trepadeira lenhosa: Folhas verde-acinzentadas. Flores de cálice verde-vináceo e corola nova amarelada passando a lilás, carena creme. Frutos imaturos verdes passando a maduros verdeácinzentados.; Campo arenoso com árvores perenifólias","ALCB031981","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Xique-Xique","Irecê, Próximo a Xique-Xique","-42.716667","-11.1","ALCB031981","Ribeiro, CL","500","500",NA,"-42.716667","-11.1",NA,NA,"2018","03","16",NA,NA,NA
"37","2019-10-09 11:16:44-03","UFBA","ALCB","038740a","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Gasson, P; Harley, RM; Giulietti, AM; Nic Lughadha, E","PCD6117","1997","03","07","Southern America","Brasil",NA,NA,"Cálic verde-vináceo, corola com estandarte rosa, alas rosa-claro com estrias rosa mais escuro, carena branca. Fruto castanho-amarelado. Ocasional. Xiloteca.; Caatinga arbórea. Solo muito pedregoso.","ALCB031980","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Senhor do Bonfim","Piemonte da Diamantina, Delfino, Estrada Delfino-Mimoso de Minas, 20 km de Delfino","-41.343056","-10.491944","ALCB031980","Ribeiro, CL","826","826",NA,"-41.343056","-10.491944",NA,NA,"2018","03","16",NA,NA,NA
"38","2019-10-09 11:16:44-03","UFBA","ALCB","64395","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Batista, MA","s/n","2000","04","11","Southern America","Brasil",NA,NA,"Trepadeira herbácea. Folíolos membranáceos, dicolores, viloso. Flores roxas. Fruto imaturo verde. As flores visitadas por pássaros, abelhas e vespas.; Caatinga","ALCB031697","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Irecê","Santo Inácio, Gentil do Ouro","-42.721389","-11.111111","ALCB031697","Ribeiro, CL",NA,NA,NA,"-42.721389","-11.111111",NA,NA,"2018","03","16",NA,NA,NA
"39","2019-10-09 11:16:44-03","UFBA","ALCB","01810","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Pinto, GCP","s/n","1971","04",NA,"Southern America","Brasil",NA,NA,"Muito robusto, volúvel.; Caatinga e Cerrado.","ALCB031975","Dicotyledon",NA,NA,"(Harms) G.P.Lewis & A. Delgado","Bahia","Ibotirama","Médio São Francisco","-43.216667","-12.183333","ALCB031975","Lewis, GP",NA,NA,NA,"-43.216667","-12.183333",NA,NA,"1982","02",NA,NA,NA,NA
"40","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2039809","PreservedSpecimen","Plantae","Leguminosae-Pap.","Mysanthus","uleanus","Mysanthus uleanus","Ule EHG",NA,"1907","02","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2039809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2039809",NA,"Fabales",NA,"(Harms) G.P.Lewis & A.Delgado",NA,NA,"Bletterpflanze in der terrado tao Ignacio, Estado de Bahia.",NA,NA,"NL-L2039809","Egan AN",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
