"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount"
"54","2020-06-25 16:06:18-03","FUVATES","HVAT","90","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","E. Freitas","E. Freitas","726","2011","01","25","Brasil","Rio Grande do Sul","Viamão","Itapua, Praia da Varzinha.","-51.023333","-30.081111","-51º1'24''W","-30º4'52''S",NA,NA,NA,"HVAT00000090",NA,"2011","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-20 15:00:15-03","FUVATES","HVAT","4520","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","F. Gonzatti","F. Gonzatti","422","2012","03","11","Brasil","Rio Grande do Sul","Balneário Pinhal","Canal entre as lagoas Azul e Cerquinha.","-50.265","-30.228056","50º15'54''W","30º13'41''S",NA,NA,"Doação do Herbário HUCS, registro HUCS 38317; Planta com espinhos, flor lilás; Em banhado.","HVAT00004520",NA,"2012","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-25 16:06:18-03","FUVATES","HVAT","92","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","K. Hagelund","K. Hagelund","10832","1977","01","24","Brasil","Rio Grande do Sul","Torres",NA,"-49.726944","-29.335278","-49º43'37''W","-29º20'7''S",NA,NA,"Doação do Herbário ICN, registro ICN 162427","HVAT00000092",NA,"1977","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-25 16:06:18-03","FUVATES","HVAT","3127","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","E. Freitas","E. Freitas","747","2011","02","05","Brasil","Rio Grande do Sul","Mostardas","Bacopari, margens da Lagoa Bacopari.","-50.921111","-31.106944","-50º55'16''W","-31º6'25''S",NA,NA,"Subarbusto","HVAT00003127",NA,"2011","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-25 16:06:18-03","FUVATES","HVAT","4428","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","K. Hagelund","K. Hagelund","10832","1977","01","24","Brasil","Rio Grande do Sul","Torres","BR 101, aproximadamente km 85.","-49.726944","-29.335278","-49º43'37''W","-29º20'7''S",NA,NA,"Doação do Herbário ICN, registro ICN 162427","HVAT00004428",NA,"1977","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-26 14:12:40-03","CPACT","ECT","1457","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","G.Heiden","G.Heiden","1047","2009","05","25","Brasil","Rio Grande do Sul","Rio Grande","Ilha dos Marinheiros. Estrada que contorna a ilha. Vegetação costeira, banhados.","-52.194722","-32.026667","52º11'41''W","32º1'36''S","2","2",NA,"ECT0001457","ECT0001457","2009","05","25","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2143844","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,"A. A. Beetle","1705","1952","7","22","Brazil","Rio Grande do Sul",NA,"Brazil, Rio Grande do Sul at Itapoan; S of Porto Alegre, in brackish water in sand dunes",NA,NA,NA,NA,NA,NA,NA,"US01214459","US01214459_01",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","921531","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,"A. Stewart","2001","1905",NA,NA,"Ecuador","Colón",NA,"Galapagos, Chatham island, Wreck Bay",NA,NA,NA,NA,"610",NA,NA,"US01214461","US01214461_01",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2706745","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,"G. Hatschbach","29398","1973",NA,NA,"Brazil","Santa Catarina","Laguna","Estr.p/Farol Sta. Marta (mun. Laguna)","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"US01214458","US01214458_01",NA,NA,NA,NA,"Malvales","South America",NA,"21199","auto","Dicotyledonae",NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2104105","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,"B. Rambo","44761","1949","12","14","Brazil","Rio Grande do Sul",NA,"Rio Grande do Sul, Lagoa dos Barros p. Osorio",NA,NA,NA,NA,NA,NA,NA,"US01214460","US01214460_01",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"64","2020-09-02 16:32:37-03","Cenargen","CEN","91356","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","G. L. Esteves","Glocimar Pereira-Silva","13185","2008","04","22","Brasil","TO","BABACULANDIA","Saída da cidade na direção de Wanderlândia.","-47.785555","-7.1905555","-47.785555","-7.1905555","180","180","Área de influência direta (APP).","CEN00091356","CEN00091356","2008","10",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4"
"65","2019-11-13 11:24:49-03","USP","SPF","11183","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Hoehne, W","Hoehne, W","s.n.","1944","03","15","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00011183",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"66","2019-10-07 09:33:17-03","UEFS","HUEFS","236400","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.",NA,"Melo, E.","13661","2017","11","03","Brasil","Bahia","Morro de Chapéu","Chapada Diamantina. Cachoeira Domingos Lopes.","-40.905556","-11.5575","40W54'20''","11S33'27''","660","660","Mata ciliar.","HUEFS0236400","HUEFS0236400",NA,NA,NA,"Angiospermae","Malvales",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"67","2019-10-07 09:33:17-03","UEFS","HUEFS","10263","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.",NA,"Hatschbach, G.","55709","1991","08","20","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,"5","10",NA,"HUEFS0010263","HUEFS0010263",NA,NA,NA,"Angiospermae","Malvales",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"68","2019-10-07 09:33:17-03","UEFS","HUEFS","117341","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius subsp. rivularis","(Brem.& Oberm.) Exell",NA,"Hatschbach, G.","79244","2005","03","17","Brasil","Santa Catarina","Laguna","Praia do Sol.","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Restinga.","HUEFS0117341","HUEFS0117341",NA,NA,NA,"Angiospermae","Malvales",NA,NA,"21199","auto","Rosanae","subsp. rivularis",NA,NA
"69","2020-04-30 20:20:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"70","2015-03-13 18:50:02-03","F","FMNH-SEEDPLANTS","V0240288F","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0240288F","V0240288F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"71","2015-03-13 18:50:02-03","F","FMNH-SEEDPLANTS","V0240285F","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0240285F","V0240285F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"72","2020-04-30 20:21:38-03","F","FMNH-SEEDPLANTS","V0240286F","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,"RRC ID Flag","J. Campos","2363","1996","2","3","Peru","Cajamarca",NA,NA,"-78.8333","-6.25",NA,NA,NA,NA,NA,"V0240286F","V0240286F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"2363",NA
"73","2015-03-13 18:50:02-03","F","FMNH-SEEDPLANTS","V0240287F","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0240287F","V0240287F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"74","2020-10-08 11:58:02-03","URICER","HPBR","402","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","ZANIM,E.M.","ZANIN,E.M.",NA,"1985","04","26","Brasil","RS","Tramandaí","Lagoa Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,"HPBR000402","HPBR000402","1985","04","26",NA,NA,NA,NA,"21077","auto",NA,NA,NA,"1"
"75","2020-11-04 17:29:40-03","UEM","HUEM","14982","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","M.G.Bovini","Ma.C.Souza; Garcia, RS; Harthman, VC; Vianna, LF; J.M.Garcia; A.Soares","2044","2008","05","21","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, margem direita, Parque Estadual do Rio Ivinhema","-53.55","-22.833333","-53.55","-22.833333","245","245","Arbustiva; flores coloração rosa; barranca da margem do rio; solo úmido sujeito a inundação.",NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 17:29:40-03","UEM","HUEM","32440","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Barboza, E","Silva, JM; Saridakis, DP","8651","2014","10","28","Brasil","Paraná","Pontal do Paraná","Balneário Barrancos., Restinga, no intercordão.","-48.235","-25.3624","-48.235","-25.3624","5","5","Arbusto, 2,0m de altura. Flores de coloração vinho.","HUEM000016650","HUEM000016650","2014","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-06-07 11:24:55-03","UEM","HUEM","17512","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","M.G.Bovini","A.L.A. Sampaio; Rafael; Gustavo","s.n.","2009","11","27","Brasil","Mato Grosso do Sul","Batayporã","rio Baía","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arbusto; flores vistosas coloração rosa; várzea",NA,NA,"2011","05",NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA
"78","2020-11-12 17:01:26-03","UEL","FUEL","49948","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Gonzatti, F","Gonzatti, F","422","2012","03","11","Brasil","Rio Grande do Sul","Balneário Pinhal","Canal entre as Lagoas Azul e Cerquinha, em banhado","-50.265","-30.228056","-50.265","-30.228056","10","10",NA,NA,NA,"2012","03",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-12 17:01:26-03","UEL","FUEL","54454","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Demeda, C","Demeda, C","66","2015","01","10","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto","-50.238611","-29.871667","-50.238611","-29.871667",NA,NA,NA,"OK",NA,"2015","01","27","Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-12 17:01:26-03","UEL","FUEL","39448","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius rivularis","(Bremek. & Ober.) Exell","Krapovickas, A","Hatschbach, G","79244","2005","03","17","Brasil","Santa Catarina","Laguna","Praia do Sol","-48.7807998657227","-28.4825000762939",NA,NA,"3","10",NA,NA,NA,"2005",NA,NA,"Tracheophyta","Malvales",NA,NA,"21199","auto",NA,"rivularis",NA,NA
"81","2020-08-20 14:57:33-03","UFSC","FLOR","50766","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Verdi, M.","Verdi, M.","6231","2012","05","31","Brasil","Rio Grande do Sul","Tramandaí","Canal entre os Lagos da Custódia e do Gentil.","-50.183889","-30.045278","50º11'2''W","30º2'43''S","2","2","arbusto, flor vinho","FLOR0050766",NA,"2012","05",NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-08-20 20:39:51-03","UFSC","FLOR","53943","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Ferreira, J.P.R.","Ferreira, J.P.R.","495","2014","02","13","Brasil","Santa Catarina","Florianópolis","Na Lagoa Pequena, Campeche.","-48.476667","-27.655","48º28'36''W","27º39'18''S",NA,NA,"Macrófita aquática emergente; planta armada, flores roxas","FLOR0053943",NA,"2014",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-20 14:57:33-03","UFSC","FLOR","57656","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Demeda, C.","Demeda, C.","66","2015","01","10","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto.","-50.238611","-29.871667","50º14'19''W","29º52'18''S",NA,NA,"arbusto","FLOR0057656",NA,"2015","01","27",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-08-20 14:57:33-03","UFSC","FLOR","41695","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M.","Andrade, A.B.","50","1996","11","21","Brasil","Santa Catarina","Florianópolis","Margens da Lagoa do Rio Tavares ou Lagoa Pequena, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"flor vinho, 1,5m altura Habitat: margens da lagoa","FLOR0041695",NA,"2019","09","11",NA,"Malvales",NA,NA,"27000","auto",NA,NA,NA,NA
"85","2020-01-31 10:38:49-03","IFAM","EAFM","6910","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius",NA,"Gonzatti, F.","Gonzatti, F.","422","2012","03","11","Brasil","Rio Grande do Sul","Mun. de Balneário Pi",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: Em banhado.; DESC: Planta com espinhos; flores liláses; 10 m.",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-04 15:44:49-03","IF","SPSF","36849","PreservedSpecimen","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius ssp. rivularis",NA,NA,"G. Hatschbach","79244","2005","03","17","Brasil","SC","Laguna","Praia do Sol","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: restinga, depressão brejosa&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Malvales","América do Sul",NA,"21199","auto","Magnoliopsida","ssp. rivularis",NA,NA
"87","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.",NA,"Sellow, F","786",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco haud accuratius indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"88","2021-02-08 12:43:20-03","UFRGS","ICN","088063","S","Plantae","Malvaceae","Hibiscus","cf. diversifolius","Hibiscus cf. diversifolius","Jacq.","Zé Cecílio","Zé Cecílio","s.n.","1984","03","23","Brasil","RS","Imbé","Rio Tramandaí, CECLIMAR","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"11309","auto",NA,NA,NA,NA
"89","2021-02-08 12:43:20-03","UFRGS","ICN","000462","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.",NA,"Schultz, AR","462","1945","12","19","Brasil","RS",NA,"Lagoa dos Barros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"90","2021-02-08 12:43:20-03","UFRGS","ICN","122729","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Kinupp, VF","Azevedo-Gonçalves, CF; Gonçalves, CN","297","2000","03","19","Brasil","RS","Arroio do Conde","Eldorado do Sul",NA,NA,NA,NA,"15","15",NA,NA,NA,"2006","04","10","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:43:20-03","UFRGS","ICN","163231","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Grings, M; Schneider, AA","974","2010","02","05","Brasil","RS","Viamão","Capão da Porteira","-50.602222","-30.123333","-50.602222","-30.123333","20","20","arbusto de 2 m de alt. em densa população; flores de cor lilás-escura; frutificando; em vala úmida na beira da rodovia",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:43:20-03","UFRGS","ICN","194937","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Heiden, G","Heiden, G; Neitzke, RS; Romano, C","1047","2009","05","25","Brasil","RS","Rio Grande","Ilha dos Marinheiros.","-52.194722","-32.026667","-52.194722","-32.026667",NA,NA,"Doação Herbário ECT; Subarbusto, ca. 2m, flores com corola rosa-escuro",NA,NA,"2009","05","25","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:43:20-03","UFRGS","ICN","000246","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Schultz, AR","Schultz, AR","246","1940","01","13","Brasil","RS","Barra do Ribeiro",NA,"-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"Banhado",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31686","auto",NA,NA,NA,NA
"94","2021-02-08 12:43:20-03","UFRGS","ICN","016375","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Rambo, B","48766","1950","09","11","Brasil","RS","Osório","Lagoa dos Barros, beira da lagoa","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Arbusto até 3 metros, com grandes flores purpúreas",NA,NA,"1983","01",NA,"Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA
"95","2021-02-08 12:43:20-03","UFRGS","ICN","003861","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Baptista, LRM","s.n.","1965","08","04","Brasil","RS","Porto Alegre","Ilha","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"1983","01",NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA
"96","2021-02-08 12:43:20-03","UFRGS","ICN","034778","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Longhi, H; Bins; Butignol","s.n.","1977","05","07","Brasil","RS","Porto Alegre","Ilha da Casa da Pólvora","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA
"97","2021-02-08 12:43:20-03","UFRGS","ICN","162427","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Hagelund, K","Hagelund, K","10832","1977","01","24","Brasil","RS","Torres","BR 101 +/- km 85","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA
"98","2021-02-08 12:43:20-03","UFRGS","ICN","162424","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas -, A","Hagelund, K","7552","1974","01","04","Brasil","RS","Torres","Itapeva perto da Lagoa","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA
"99","2021-02-08 12:43:20-03","UFRGS","ICN","157733","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Hagelund, K","15052","1984","02","07","Brasil","SC","São João do Sul","beira Mambituba","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"2010","04","17","Dicotyledon",NA,"América do Sul",NA,"13742","auto",NA,NA,NA,NA
"100","2021-02-08 12:43:20-03","UFRGS","ICN","128747","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Kinupp, VF","Kinupp, VF; Irgang, BE","2545","2002","12","07","Brasil","RS","Capivari do Sul","rio Capivari RST 101","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Arbusto; 1,50m de altura; flores com corola roxa; anteras amarelas; acúleos amarronzados; margem do rio Capivari; RST 101; solo arenoso; também ocorrendo em áreas úmidas.",NA,NA,"2006","04","10","Dicotyledon",NA,"América do Sul",NA,"17105","auto",NA,NA,NA,NA
"101","2021-02-08 12:43:20-03","UFRGS","ICN","169565","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Ritter, MR","Menezes, LS","22","2010","01","10","Brasil","RS","Imbé","margem norte da laguna Tramandaí","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"Flor roxa",NA,NA,"2010","07","21","Dicotyledon",NA,"América do Sul",NA,"11309","auto",NA,NA,NA,NA
"102","2021-02-08 12:43:20-03","UFRGS","ICN","003246","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Schultz, AR","s.n.","1958","09","21","Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,"1983","01",NA,"Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA
"103","2021-02-08 12:43:20-03","UFRGS","ICN","004531","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Schultz, AR; Flores, F; Irgang, B","s.n.","1967","11","16","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"1983","01",NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA
"104","2021-02-08 12:43:20-03","UFRGS","ICN","032917","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Krapovickas, A","Hagelund, K","8847","1975","01","29","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"É a mesma do ICN 162426",NA,NA,"1976",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA
"105","2021-02-08 12:43:20-03","UFRGS","ICN","162425","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Hagelund, K","8847","1975","01","29","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"É o mesmo do ICN 032917",NA,NA,"2009","11","05","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA
"106","2021-02-08 12:43:20-03","UFRGS","ICN","087744","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Kinupp, VF","Assunção, AF","s.n.","1986","05","21","Brasil","RS","Tramandaí","Ceclimar","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"Subarbusto de flores cor de vinho, emergente; Lugares úmidos",NA,NA,"2006","04","10","Dicotyledon",NA,"América do Sul",NA,"21077","auto",NA,NA,NA,NA
"107","2021-02-08 12:43:20-03","UFRGS","ICN","053654","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Irgang, B","Irgang, B","s.n.","1983","04","07","Brasil","RS","Tramandaí","Rio Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"21077","auto",NA,NA,NA,NA
"108","2021-02-08 12:43:20-03","UFRGS","ICN","167076","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Grings, M; Mello, AS; Camejo, V","1171","2009","04","18","Brasil","RS","Viamão","Capão da Porteira","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"arbusto formando densa moita; flores de cor lilás; em baixada úmida na beira da estrada",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA
"109","2021-02-08 12:43:20-03","UFRGS","ICN","162195","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Grings, M","688","2009","02","24","Brasil","SC","Florianópolis","Praia do rio Tavares Lagoa Pequena","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto cespitoso de 1,6 m com uma flor em botão de cor lilás; frutificando; em local alagável na beira da Lagoa Pequena",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA
"110","2021-02-08 12:43:20-03","UFRGS","ICN","162426","S","Plantae","Malvaceae","Hibiscus","diversifolius","Hibiscus diversifolius","Jacq.","Grings, M","Hagelund, K","8847","1983","01","09","Brasil","SC","Passo de Torres",NA,"-49.7228012084961","-29.3349990844727",NA,NA,NA,NA,"É a mesma de ICN 032917",NA,NA,"2010","11","05","Dicotyledon",NA,"América do Sul",NA,"14251","auto",NA,NA,NA,NA
