"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"228","2020-12-21 16:32:49-03","MBM","MBM","55144","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Hatschbach, G.","40623",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Iguatemi","Porto Frangeli","-54.5611000061035","-23.6802997589111",NA,NA,"MBM055144","MBM055144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:32:49-03","MBM","MBM","79509","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Hatschbach, G.","45858",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Iguatemi","Rio Joqui","-54.5611000061035","-23.6802997589111",NA,NA,"MBM079509","MBM079509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:32:49-03","MBM","MBM","189185","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Hatschbach, G.","Ferrari Tomé, M.V.","550",NA,NA,NA,"Southern America","Brazil","Paraná","Bandeirantes","Mata do Laranjinha","-50.3675003051758","-23.1100006103516",NA,NA,"MBM189185","MBM189185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:32:49-03","MBM","MBM","342347","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","2012","2008","01","11","Southern America","Brazil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,"Trepadeira volúvel, heliófita, Flores amarelas. Margens do reservatório do Salto São João. Relevo ondulado.","MBM342347","MBM342347",NA,"512","512",NA,NA,NA,"2008",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:32:49-03","MBM","MBM","7244","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Hatschbach, G.; Haas, H.; Haas, H.","15874",NA,NA,NA,"Southern America","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"MBM007244","MBM007244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:32:49-03","MBM","MBM","7231","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Hatschbach, G.; et al.; et al.","15840",NA,NA,NA,"Southern America","Brazil","Paraná","Icaraíma","Entre Icaraíma e Casa Branca","-53.613899230957","-23.3955993652344",NA,NA,"MBM007231","MBM007231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:32:49-03","MBM","MBM","55141","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Hatschbach, G.","40580",NA,NA,NA,"Southern America","Brazil","Paraná","Marechal Cândido Rondon","Porto Mendes","-54.0567016601562","-24.5561008453369",NA,NA,"MBM055141","MBM055141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:32:49-03","MBM","MBM","7342","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Lindeman, J.; Haas, H.; Haas, H.","3522","1966","11","30","Southern America","Brazil","Paraná","Matelândia","Rio Floriano","-53.9963989257812","-25.2408008575439",NA,NA,"MBM007342","MBM007342",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40323","auto",NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:32:49-03","MBM","MBM","179849","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","278",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Bonito do Iguaçu","Rio Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,"MBM179849","MBM179849",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:32:49-03","MBM","MBM","79397","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W.R.","Buttura, E.","624",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Helena","Barranca do Rio São Francisco","-54.3328018188477","-24.8603000640869",NA,NA,"MBM079397","MBM079397",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23937","auto",NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:32:49-03","MBM","MBM","292443","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ribas, O.S.","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","5659","2003","12","18","Southern America","Brazil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,"MBM292443","MBM292443",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:32:49-03","MBM","MBM","297839","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia blanchetiana","Nied.","Ribas, O.S.","Labiak, P.; et al.; et al.","3313","2004","06","27","Southern America","Brazil","Paraná","Capitão Leônidas Marques","Rio Capanema","-53.614200592041","-25.4792003631592",NA,NA,"MBM297839","MBM297839","blanchetiana",NA,NA,NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:32:49-03","MBM","MBM","263899","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia blanchetiana","Nied.","Handro, O.","Tessmann, G.","6009","1937","01","02","Southern America","Brazil","Paraná","Rolândia","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,"MBM263899","MBM263899","blanchetiana",NA,NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:32:51-03","MBM","MBM","395403","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A. Juss.) W.R.Anderson","Cordeiro, J.; David, F.","Engels, M.E.; Michelon, C.; Ferneda Rocha, L.C.; Pereira, S.; Michelon, C.; Ferneda Rocha, L.C.; Pereira, S.","1249","2013","07","16","Southern America","Brazil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,"Liana. Caule castanho. Folhas verdes discolores. Frutos verde claros.; Floresta Estacional Semidecidual.","MBM395403","MBM395403",NA,NA,NA,NA,NA,NA,"2015","01",NA,"16110","auto",NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:32:57-03","MBM","MBM","180864","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","lucida","Tetrapteris lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63000",NA,NA,NA,"Southern America","Brazil","Bahia","Prado","Rodovia para Itamaraju, km 15-25","-39.2207984924316","-17.341100692749",NA,NA,"MBM180864","MBM180864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:32:57-03","MBM","MBM","236675","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","lucida","Tetrapteris lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","69226","1999","05","20","Southern America","Brazil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"MBM236675","MBM236675",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:32:57-03","MBM","MBM","291006","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","lucida","Tetrapteris lucida","A. Juss.","Amorim, A.M.","Castro, R.M.; et al.; et al.","653","2001","10","31","Southern America","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"MBM291006","MBM291006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:32:57-03","MBM","MBM","233440","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","lucida","Tetrapteris lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.; Barboza, E.; Ferreira, L.A.; Barboza, E.; Ferreira, L.A.","68999","1999","02","08","Southern America","Brazil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"MBM233440","MBM233440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:32:57-03","MBM","MBM","67704","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.","43275","1980","11","14","Southern America","Brazil","Paraná","Antonina","Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,"MBM067704","MBM067704",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:32:57-03","MBM","MBM","77596","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.","45268","1982","09","03","Southern America","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,"MBM077596","MBM077596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:32:57-03","MBM","MBM","105512","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A. Juss.","Anderson, W.R.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","59","1986","01","15","Southern America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM105512","MBM105512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:32:57-03","MBM","MBM","162855","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","lucida","Tetrapteris lucida","A. Juss.","Anderson, W.R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59748",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Domingos Martins","Melgaço","-40.6591987609863","-20.3633003234863",NA,NA,"MBM162855","MBM162855",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:32:57-03","MBM","MBM","105503","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A. Juss.","Anderson, W.R.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","2693","1986","01","02","Southern America","Brazil","Paraná","Morretes","Estação Marumbi, Picada para Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,"MBM105503","MBM105503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:32:57-03","MBM","MBM","113374","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Hatschbach, G.; Cervi, A.C.; Cordeiro, J.; Cervi, A.C.; Cordeiro, J.","51044",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Datas","Rod. BR-259","-43.6557998657227","-18.4456005096436",NA,NA,"MBM113374","MBM113374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:32:57-03","MBM","MBM","38568","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Hatschbach, G.","37982",NA,NA,NA,"Southern America","Brazil","Paraná","Antonina","Saíva","-48.7118988037109","-25.4286003112793",NA,NA,"MBM038568","MBM038568",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:32:57-03","MBM","MBM","82573","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Landrum, L.R.","4087",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM082573","MBM082573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:32:57-03","MBM","MBM","38604","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Dziewa, A.","134",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"MBM038604","MBM038604",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:32:57-03","MBM","MBM","102161","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Hatschbach, G.","49348",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Tagaçaba","-51.4580993652344","-25.395299911499",NA,NA,"MBM102161","MBM102161",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:32:57-03","MBM","MBM","41282","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Hatschbach, G.","38592",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Rio Cruzeiro","-48.834400177002","-25.476900100708",NA,NA,"MBM041282","MBM041282",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:32:57-03","MBM","MBM","17052","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Anderson, W.R.","Hatschbach, G.","25820",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,"MBM017052","MBM017052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:32:57-03","MBM","MBM","85594","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapteris","multiflora","Tetrapteris multiflora","(Gr.) A. Juss.","Hoehne, W.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Horto da Faculdade de Farmácia de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM085594","MBM085594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"259","2015-11-07 02:11:23-02","MNHN","RECOLNAT_MNHN_P","P02429187","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429187' target='other'> <mi>dwc_moreinfo</mi></a>","P02429187","P02429187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2015-09-05 09:05:16-03","MNHN","RECOLNAT_MNHN_P","P05597473","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Glaziou, A.",NA,"1876","1","4",NA,"Brasil","Rio de Janeiro",NA,"São Fidelis pres de Campos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597473' target='other'> <mi>dwc_moreinfo</mi></a>","P05597473","P05597473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9686",NA,NA,NA
"261","2015-11-07 02:11:21-02","MNHN","RECOLNAT_MNHN_P","P02429186","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429186' target='other'> <mi>dwc_moreinfo</mi></a>","P02429186","P02429186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2015-11-07 02:11:26-02","MNHN","RECOLNAT_MNHN_P","P02429188","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429188' target='other'> <mi>dwc_moreinfo</mi></a>","P02429188","P02429188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2015-11-07 02:11:28-02","MNHN","RECOLNAT_MNHN_P","P02429189","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429189' target='other'> <mi>dwc_moreinfo</mi></a>","P02429189","P02429189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597456","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"S. bernardino.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597456' target='other'> <mi>dwc_moreinfo</mi></a>","P05597456","P05597456_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3504",NA,NA,NA
"265","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597457","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Schuarz, G.J.",NA,"1947","3","19",NA,"Argentina",NA,NA,"Gob. Misiones, Dep. Guarani. Soberbio.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597457' target='other'> <mi>dwc_moreinfo</mi></a>","P05597457","P05597457_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4381",NA,NA,NA
"266","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597458","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Pedersen, T.M.",NA,"1957","11","27",NA,"Argentina",NA,NA,"Prov. Corrientes, Dep. Empedrado, Estancia Las Tres Marias.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597458' target='other'> <mi>dwc_moreinfo</mi></a>","P05597458","P05597458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4674",NA,NA,NA
"267","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597459","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Weddell, H.A.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597459' target='other'> <mi>dwc_moreinfo</mi></a>","P05597459","P05597459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597460","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Balansa",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597460' target='other'> <mi>dwc_moreinfo</mi></a>","P05597460","P05597460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2404",NA,NA,NA
"269","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597461","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Mroginski, L.|Schinini, A.|Pueyo, H.",NA,"1972","4","9",NA,"Argentina",NA,NA,"Prov. Corrientes, Dep. Gral. Paz, Loc. 12 km E de Itá Ibaté, costa río Paraná.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597461' target='other'> <mi>dwc_moreinfo</mi></a>","P05597461","P05597461_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"690",NA,NA,NA
"270","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597462","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Pedersen, T.M.",NA,"1957","4","17",NA,"Argentina",NA,NA,"Prov. Corrientes, Dep. Empedrado, Estancia Las Tres Marias.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597462' target='other'> <mi>dwc_moreinfo</mi></a>","P05597462","P05597462_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4550",NA,NA,NA
"271","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597463","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Pedersen, T.M.",NA,"1957","5","11",NA,"Argentina",NA,NA,"Prov. Corrientes. Dep. Empedrados. Estancia Las Tres Marias.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597463' target='other'> <mi>dwc_moreinfo</mi></a>","P05597463","P05597463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4550 A",NA,NA,NA
"272","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597464","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"Iter ad Yerbales Montium Sierra de Maracayú. In regione vicine Igatimí.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597464' target='other'> <mi>dwc_moreinfo</mi></a>","P05597464","P05597464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5478",NA,NA,NA
"273","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597465","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"Igatimí.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597465' target='other'> <mi>dwc_moreinfo</mi></a>","P05597465","P05597465_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5478",NA,NA,NA
"274","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597466","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Hassler, E.",NA,"1907","1","1",NA,"Paraguai",NA,NA,"Sierra de Amambay.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597466' target='other'> <mi>dwc_moreinfo</mi></a>","P05597466","P05597466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9976",NA,NA,NA
"275","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597467","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Pedersen, T.M.",NA,"1967","10","12",NA,"Paraguai",NA,NA,"Carayao, Dep. Caaguazu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597467' target='other'> <mi>dwc_moreinfo</mi></a>","P05597467","P05597467_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8617",NA,NA,NA
"276","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597468","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Weddell, H.A.",NA,"1845","4","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597468' target='other'> <mi>dwc_moreinfo</mi></a>","P05597468","P05597468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3106",NA,NA,NA
