"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"45","2020-11-04 11:14:28-03","ESALQ","ESA","72566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Kawasaki, M.L.","Sztutman, M. ; Valmir","327.0","1999","07","20",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA072566","ESA072566",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:14:28-03","ESALQ","ESA","17720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legr.","Aguiar, O.T.","Ivanauskas, N.M. ; Maestro, A.L.","110.0","1995","04","18",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA017720","ESA017720",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:14:28-03","ESALQ","ESA","21182","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","Faria, J.E.Q.","Ivanauskas, N.M.","233.0","1995","06","21",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA021182","ESA021182",NA,NA,"17990","auto","2013","02","01",NA,NA,NA,NA,NA
"48","2020-11-04 11:14:28-03","ESALQ","ESA","109411","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","Faria, J.E.Q.","Duarte, A.R.","506.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109411","ESA109411",NA,NA,"34059","auto","2013","02","01",NA,NA,NA,NA,NA
"49","2015-07-02 14:03:11-03","JBP","HPL","10478","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","R. Tsuji","R. Tsuji","2502","2008","03","09",NA,"Brasil","RS","Três Cachoeiras","Coletado em terreno baldio no limite do município de Três Cachoeiras.","-49.9244","-29.4556",NA,NA,NA,NA,NA,NA,NA,NA,"17224","auto","2008","03","09",NA,NA,NA,NA,NA
"50","2015-07-02 14:03:11-03","JBP","HPL","11712","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"H. Lorenzi","H. Lorenzi","6361","2007","10","09",NA,"Brasil","RS","Morrinhos do Sul","Coletado na localidade de Pixirica, em bosque junto a residência.","-49.9347","-29.365",NA,NA,NA,NA,NA,NA,NA,NA,"12766","auto","2007","10","09",NA,NA,NA,NA,NA
"51","2019-08-27 13:31:18-03","IAP","PACA-AGP","85962","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","M. L. Kawasaki","J. M. Silva","3227","2000","11","23",NA,"Brasil","PR","Tunas do Paraná","Estrada Pacas ao Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,"6m de altura e frutos amarelos. Habitat: floresta atlântica Hábito: árvore","PACA085962",NA,NA,NA,"41885","auto","2001",NA,NA,"Magnoliatae",NA,NA,NA,NA
"52","2019-08-27 13:31:18-03","IAP","PACA-AGP","66864","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","C. D. Legrand","Reitz, R.","18047","1967","03","09",NA,"Brasil","SC","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949","450","450",NA,"15m de altura e flores brancas. Habitat: mata Hábito: árvore","PACA066864",NA,NA,NA,"18275","auto","1967",NA,NA,"Magnoliatae",NA,NA,NA,NA
"53","2019-08-27 13:31:18-03","IAP","PACA-AGP","64724","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","C. D. Legrand","R. Klein","1407","1955","06","10",NA,"Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385","50","50",NA,"15m de altura e flores brancas. Habitat: mata Hábito: árvore","PACA064724",NA,NA,NA,"27253","auto","1961",NA,NA,"Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:31:18-03","IAP","PACA-AGP","55464","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","M. Sobral","Reitz, R.","4132","1951","07","27",NA,"Brasil","SC","Brusque","Mata Malucher","-48.9174995422363","-27.0981006622314",NA,NA,NA,"HBR 6873. Flores brancas. Habitat: in silva Fenofase: flor","PACA055464",NA,NA,NA,"19684","auto","1983","05",NA,"Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:31:18-03","IAP","PACA-AGP","64723","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand","C. D. Legrand","R. M. Klein","1324","1955","04","22",NA,"Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"15m de altura e flores brancas. Habitat: mata Hábito: árvore","PACA064723",NA,NA,NA,"27253","auto","1961",NA,NA,"Magnoliatae",NA,NA,NA,NA
"56","2019-08-20 10:21:02-03","UNICAMP","UEC","136662","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Mazine, FF","Kinoshita, LS; Urbanetz, C; Farah, FT; Obando-Polo, SH","275","2004","10","14",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.985","-24.0575","811","811",NA,NA,"UEC021886",NA,"-47.985","-24.0575",NA,NA,"2013","04","16",NA,NA,NA,NA,NA
"57","2021-03-01 16:36:11-03","UNICAMP","UEC","91335","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria Júnior, JEQ","Ivanauskas, NM","788","1996","04","27",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinsk, Floresta Atlântica.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 10m. Casca externa marrom, descamante. Flores em botão.","UEC106090","UEC106090","-47.876944","-24.675833",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:36:11-03","UNICAMP","UEC","91340","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Ivanauskas, NM","Ivanauskas, NM","835","1996","06","29",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico, Floresta Atlântica.","-47.876944","-24.608333",NA,NA,NA,"Árvore de 8m. Flores em botão.","UEC106095","UEC106095","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:11-03","UNICAMP","UEC","91346","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Aguiar, OT","Ivanauskas, NM; Maestro, AL","110PQ1","1995","04","18",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do I.A.C., Mata Atlântica.","-47.885","-24.608333",NA,NA,NA,"Árvore de 8m, tronco descamante em placas retangulares, levemente suberoso. Flores velhas e em botão.","UEC106093","UEC106093","-47.885","-24.608333",NA,NA,"1995","10","10",NA,NA,NA,NA,NA
"60","2021-03-01 16:36:11-03","UNICAMP","UEC","95550","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria Júnior, JEQ","Ivanauskas, NM","788","1996","04","27",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinsk, Floresta Atlântica.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 10m. Casca externa marrom, descamante. Flores em botão.","UEC106096","UEC106096","-47.876944","-24.675833",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:36:11-03","UNICAMP","UEC","95555","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Ivanauskas, NM","Ivanauskas, NM","835","1996","06","29",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico, Floresta Atlântica.","-47.876944","-24.608333",NA,NA,NA,"Árvore de 8m. Flores em botão.","UEC106097","UEC106097","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:36:11-03","UNICAMP","UEC","95558","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Aguiar, OT","Ivanauskas, NM; Maestro, AL","110PQ1","1995","04","18",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do I.A.C., Mata Atlântica.","-47.885","-24.608333",NA,NA,NA,"Árvore de 8m, tronco descamante em placas retangulares, levemente suberoso. Flores velhas e em botão.","UEC106099","UEC106099","-47.885","-24.608333",NA,NA,"1995","10","10",NA,NA,NA,NA,NA
"63","2021-03-01 16:36:11-03","UNICAMP","UEC","65948","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria Júnior, JEQ","Folli, DA","489","1984","01","29",NA,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Aceiro Milanes, Km 0,250, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore em Floresta Alta, aprox. 15m de altura e fuste de aprox 10m, DAP 23cm. Com flor branca e botão marrom. Fuste cilíndrico e casca escamosa. Material misturado com Eugenia batingabranca Sobral","UEC106072","UEC106072",NA,NA,"48094","auto","2014","05",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:36:11-03","UNICAMP","UEC","36836","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria Júnior, JEQ","Hatschbach, G","s.n.","1968","09","17",NA,"Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708","200","200",NA,"Árvore 12m, tronco 30cm diâmetro, flor alva. Mata pluvial, encosta de morro.","UEC106092","UEC106092",NA,NA,"30514","auto","2014","05",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:36:11-03","UNICAMP","UEC","139661","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Mattos, J","Handro, O","s.n.","1934","10","03",NA,"Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore da mata, flores alvas, frutos alaranjados.","UEC106094","UEC106094",NA,NA,"53584","auto","1961",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-19 14:08:31-03","UFRPE","PEUFR","17478","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","M. Sobral","E. Menezes","21","1994","10","18",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau","-37.166667","-8.616667","790","790",NA,"Arbusto com cerca de 1m; caule marrom lenhoso; folhas pilosas quando jovens e lustrosas quando adultas; flores alvas; estilete branco.","PEUFR017478",NA,"37º10'00W","08º37'00S",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-19 14:08:31-03","UFRPE","PEUFR","23392","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","M. Sobral","K. Andrade; L. Figueirêdo; E. Freire","242","1995","11","19",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Arbusto com cerca de 3m de altura; pétalas verdes; estames castanhos; estilete vináceo.","PEUFR023392",NA,"37º09'15W","08º37'30S",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-26 10:43:28-03","UDESC","LUSC","7109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","SOBRAL, M.","M.Szututman; Walmir","327","1999","07","20",NA,"Brasil","São Paulo","Pariquera-Açu","Parque estadual da Campina do Encantado. Floresta Ombrófila Densa. Floresta Alta de Restinga - Morro do Carrapato.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"LUSC008627","LUSC008627",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-08 08:53:47-03","FURB","FURB","12875","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Oliveira, AA de","Beckhauser, T.A.","64","2006","09","01",NA,"Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","38","38",NA,NA,"FURB02482","FURB02482","-49.0788889","-26.9052778",NA,NA,"2010","04","12",NA,NA,NA,NA,NA
"70","2020-10-14 10:03:22-03","FURB","FURB","17386","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria-Júnior, JEQ","Volkmann, A.",NA,"2009","10","28",NA,"Brasil","Santa Catarina","Gaspar",NA,"-48.9497222","-27.0111111",NA,NA,NA,NA,"FURB32070","FURB32070","-48.9497222","-27.0111111",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:03:22-03","FURB","FURB","19191","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria-Júnior, JEQ","Stival-Santos, A.; Legal, E. & Silveira, S.","823","2009","09","14",NA,"Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","178","178",NA,"Florística IFFSC 753 (Arbórea) Habitat: Floresta Ombrófila Densa; entorno do fragmento, beira de estrada Habito: arbórea; Fruto verde e pilosos;","FURB01307","FURB01307","-48.7786111","-26.8225000",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA
"72","2020-10-14 10:03:22-03","FURB","FURB","19212","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria-Júnior, JEQ","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2782","2009","10","17",NA,"Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","360","360",NA,"Fito IFFSC 28 /L/14 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","FURB32069","FURB32069","-49.8600000","-28.8000000",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:03:22-03","FURB","FURB","36430","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3370","2009","10","13",NA,"Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","380","380",NA,"Voucher estéril IFFSC 21 (Regeneração) LR/158 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB32068","FURB32068","-49.8600000","-28.8900000",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:03:22-03","FURB","FURB","45478","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Oliveira, AA de","Oliveira, A.A. de","883","2015","01","19",NA,"Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","311","311",NA,"Fito IFFSC 37 /N/29","FURB33030","FURB33030","-49.7700000","-28.7100000",NA,NA,"2015","01","19",NA,NA,NA,NA,NA
"75","2020-12-09 14:47:01-03","FURB","FURB","66558","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Kassner-Filho, A.","Kassner-Filho, A.","5781","2020","08","23",NA,"Brasil","Santa Catarina","Taió","Caçador.","-49.8863889","-26.9975","680","680",NA,"fruto amarelado Habitat: borda do fragmento Habito: arbórea","FURB66558","FURB66558","-49.8863889","-26.9975000",NA,NA,"2020","08","23",NA,NA,NA,NA,NA
"76","2021-03-16 17:53:52-03","UCS","HUCS","1126","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legr.","Legrand, C.D.","Klein, R.M.","7757","1968","06","27",NA,"Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina - Morro do Rio Vermelho","-48.5491981506348","-27.596700668335","150","150",NA,"árvore, flor branca, perfumada. 15m.; mata",NA,NA,NA,NA,"27000","auto","1969",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:53:52-03","UCS","HUCS","13130","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legr.","Sobral, M.","Jarenkow, J.A.","2102","1992","04","03",NA,"Brasil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,"árvore ca. 10m alt. Flores brancas, aromáticas.; Mata Atlântica de Encosta",NA,NA,NA,NA,"20837","auto","1993","03",NA,NA,NA,NA,NA,NA
"78","2019-12-19 16:36:57-03","UNESP-IBB","BOTUW","874","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaerskou) Legrand.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"BOTUW000874",NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-19 16:36:57-03","UNESP-IBB","BOTUW","871","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaerskou) Legrand.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"BOTUW000871",NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:31:27-03","UFRRJ","RBR","36666","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"I.A. Silva","23181","1981","01","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada da Gávea, ant. X-2, km 16,140, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00036666",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-21 19:37:33-03","UFC","EAC","24813","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Sobral, M.R.","Jarenkow, J.A.","s.n.","1992","04","03","Southern America","Brasil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Árvore ca. 10m alt, flor branca.; Mata atlântica de encosta","EAC0024813","EAC0024813",NA,NA,"20837","auto","1993","03",NA,NA,NA,NA,NA,NA
"82","2020-01-29 12:17:54-03","UFSM","SMDB","19130","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Sobral, M; Jarenkow, JA","7315","1992","08",NA,NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Chocolateira","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"SMDB019130",NA,NA,NA,"12766","auto","2014","06",NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:36:26-03","MBM","MBM","81792","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Landrum, L.R.","4080","1982","01","06","Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM081792","MBM081792",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:36:26-03","MBM","MBM","8996","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","20360","1968","11","21","Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM008996","MBM008996",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:36:26-03","MBM","MBM","7689","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","19727","1968","09","17","Southern America","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM007689","MBM007689",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:36:26-03","MBM","MBM","7693","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","19633","1968","08","21","Southern America","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM007693","MBM007693",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:36:26-03","MBM","MBM","220019","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Kawasaki, M.L.","Hatschbach, G.","42663","1979","12","14","Southern America","Brazil","Paraná","Balsa Nova","Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM220019","MBM220019",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:36:26-03","MBM","MBM","4507","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.","17814","1967","11","14","Southern America","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM004507","MBM004507",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:36:26-03","MBM","MBM","131676","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53527","1989","10","14","Southern America","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM131676","MBM131676",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:36:26-03","MBM","MBM","9058","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.","20123","1968","10","24","Southern America","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM009058","MBM009058",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:36:26-03","MBM","MBM","199848","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Jarenkow, J.A.","2102","1992","04","03","Southern America","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM199848","MBM199848",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:36:26-03","MBM","MBM","97682","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.; Bresolin, A.; Bresolin, A.","8770","1970","09","23","Southern America","Brazil","Santa Catarina","Florianópolis","Morro da Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM097682","MBM097682",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:36:26-03","MBM","MBM","2724","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.","1324","1955","04","22","Southern America","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM002724","MBM002724",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:36:26-03","MBM","MBM","104301","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","50061","1985","11","21","Southern America","Brazil","Bahia","Maracás","Gameleiras","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,"MBM104301","MBM104301",NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA
