"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"11","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG154","S","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa",NA,NA,"Colombini, M.A.G.; Afonso, C.G.; Pereira, CE.; Starling, M.F.V.",NA,NA,"Brasil","Minas Gerais","Mata PUC Minas",NA,"Nº 77.",NA,NA,"Martins, JC; Santos, RM.","2008","06","26","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG124","S","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa",NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE.",NA,NA,"Brasil","Minas Gerais","Mata PUC Minas",NA,"Nº 14",NA,NA,"Martins, JC; Santos, RM.","2007","12","10","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP160","S","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa",NA,NA,"Afonso, CE; Colombini, MAG; Gomes, JAS; Pereira, CE",NA,NA,"Brasil","Minas Gerais","Mata PUC - Minas",NA,"Tipo de Fruto: Sâmara",NA,NA,NA,NA,NA,NA,"Belo Horizonte","-43.991944","-19.920833",NA,NA,"43°59'31''W","19°55'15''S","917","917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG119","S","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa",NA,NA,"Afonso, CG; Colombini, MAG; Pereira, CE.",NA,NA,"Brasil","Minas Gerais","Mata PUC Minas",NA,"Nº 45",NA,NA,"Martins, JC; Santos, RM.","2007","12","10","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG118","S","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa",NA,NA,"Afonso, CG; Colombini, MAG; Pereira, CE.",NA,NA,"Brasil","Minas Gerais","Mata PUC Minas",NA,"Nº 77.",NA,NA,"Martins, JC; Santos, RM.","2007","12","11","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-06-29 11:30:31-03","UFRJ","RFA","19504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão",NA,NA,NA,NA,"Brasil","Minas Gerais","Instituto Agronômico de Belo Horizonte",NA,NA,"RFA16383",NA,"Mello Barreto","1942","00","00","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020-11-13 09:19:47-03","UFRJ","RFA","9852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão",NA,"G.G. Hatschbach","22194",NA,"Brasil","Paraná",NA,NA,"Árvore 12-15 m, tronco de 35-50 cm, flor alvacente perfumada","RFA28529",NA,"A. Burkart","1969","09","17","Planaltina do Paraná","-52.9138984680176","-23.0067005157471","26604","auto",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-11-24 17:10:44-03","UTFPR","DVPR","2920","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Francisco, EM","2",NA,"Brasil","Paraná","Fazenda Doralice",NA,"Árvore 22m, flor creme esverdeada.; Borda da mata. Beira do rio.","DVPR002920",NA,"Dias, MC","2000","10","16","Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-11-19 15:44:07-03","UNEB","HUNEB","14219","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"E.M.Francisco","20",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,"HUNEB0014219",NA,NA,"2000","10","16","Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"20","2021-04-08 17:42:09-03","EAO","IAN","4271","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Sellow, F","s.n.","Southern America","Brasil",NA,NA,NA,NA,"IAN004271","IAN004271_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-04-08 17:42:09-03","EAO","IAN","89785","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Black, GA","18016","Southern America","Brasil","Bahia","Arredores de Barreiros; Fazenda Baraúna.",NA,NA,"IAN089785",NA,"Rodrigues, RS","1955","01","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-04-08 17:42:09-03","EAO","IAN","160804","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Spada, JS","28","Southern America","Brasil","Espírito Santo","Reserva florestal da CVRD. Est. 231-A, talháo 305 a 100m de B1 - 33-2.",NA,"Árvore em floresta alta, +ou- 35m de altura e fuste de +ou- 30m, DAP 40 cm, diâmetro da copa +ou- 5m. Com flor e botão floral branco. Fuste cilindríco e casca áspera.","IAN160804",NA,"Rodrigues, RS","1977","10","17","Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-04-08 17:42:09-03","EAO","IAN","14556","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Magalhães, MG","s.n.","Southern America","Brasil","Minas Gerais","Carlos Prates. Restos de mata.",NA,"Árvore 8,00 metros de altura. Flores alvas. Pouco frequente.","IAN014556","IAN014556 IAN014556_e IAN014556_e1","Rodrigues, RS","1938","10","12","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-11-26 18:08:27-03","CPAN-UFMS","COR","6222","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Damasceno Júnior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aqu","1619",NA,"Brasil","Mato Grosso do Sul","Rancho Tucano, as margens do rio Formoso. Mata ciliar; rico em calcário; suavemente ondulado.",NA,"Habito: árvore de 7 m",NA,NA,"G. A. Damasceno Júnior","1998","09","05","Bonito","-56.381111","-21.101667",NA,NA,"56º22'52''W","21º6'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-11-26 18:08:27-03","CPAN-UFMS","COR","14748","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Silva,R.R.& Velásquez, JS","1160",NA,"Brasil","Mato Grosso do Sul","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Borda de Floresta Estacional Decidual. ; Solo ferruginoso.;.",NA,"Com fruto:Frutos imaturos verdes.",NA,NA,"Silva,R.R.","2004","09","24","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,"321","321",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-11-26 18:08:27-03","CPAN-UFMS","COR","14660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Silva,R.R.& Velásquez, JS","501",NA,"Brasil","Mato Grosso do Sul","Sopé da Serra Santa Cruz, Planalto Residual do Urucum. Acesso Lago Azul. Interior de Floresta Estacional Decidual; Solo ferruginoso.;.",NA,"Caule internamente amarelo.; Com Fruto: Frutos imaturos vermelhos e maduros castanhos.",NA,NA,"Silva,R.R.","2003","10","29","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,"177","177",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2019-10-09 11:17:23-03","UFBA","ALCB","126249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Lima, HC; Nascimento, MT; Machado, DNS; Faitanin, MA; Broggio, IS","8336","Southern America","Brasil","Rio de Janeiro","Distrito de Funil, estrada SFI-25, Mata do Funil.",NA,"com 5 m alt., rebroto. Tronco com casca lisa e pardacenta, DAP ca 10 cm. Inflorescências congestas em ramos desprovidos de folhas; botões esverdeados; flores perfumadas com cálice alvo-esverdeado, corola alva, levemente esverdeada. Oc","ALCB038152","ALCB038152","Lima, HC","2016","09","19","São Francisco de Itabapoana","-41.205278","-21.548333",NA,NA,"-41.205278","-21.548333","35","35","2016",NA,"09",NA,NA,NA,NA,NA,NA
"28","2019-10-09 11:17:23-03","UFBA","ALCB","52072","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0628","Southern America","Brasil","Bahia","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog",NA,"8,50 m, terrestre, erecta. Folhas membranáceas, discolores, face dorsal escura. Ocasional.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Influenciada pela vegetação adjacente dos campos rupestres e da Mata","ALCB032940","ALCB032940","Cardoso, D","2000","02","02","Lençóis","-41.369167","-12.635556",NA,NA,"-41.369167","-12.635556","950","950","2010",NA,"10","15",NA,NA,NA,NA,NA
"29","2019-10-09 11:17:23-03","UFBA","ALCB","80294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Conceição, AA; Harley, RM; Santos, RM; Rocha, DS","2003","Southern America","Brasil","Bahia","Chapada Diamantina, caieiras",NA,"ca. 4,0m alt. folha cartácea. material coletado:DNA.","ALCB032847","ALCB032847",NA,"2007","04","29","Paramirim","-42.213056","-13.286944",NA,NA,"-42.213056","-13.286944","634","634",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U 0054904","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão",NA,"Bundesforsch. Forst- u. Holzwirtsch.; Reinbek (Hamburg)",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054904 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"Uw 23015",NA,NA,NA,NA
"31","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U 0054905","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão",NA,"Bundesforsch. Forst- u. Holzwirtsch.; Reinbek (Hamburg)",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"Uw 23015",NA,NA,NA,NA
"32","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U 0228146","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão","isotype","Allemão e Cysneiro FF",NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro.",NA,"In sylvis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200228146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0228146","NL-U0228146","Allemão e Cysneiro FF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"33","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U.1243910","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Ferreirea","spectabilis",NA,"Ferreirea spectabilis","Allemão",NA,"Machado-Nunes G",NA,"Southern America","Brazil","Rio de Janeiro","Avellar, civ. Rio de Janeiro.",NA,"In sylvis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1243910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1243910","NL-U1243910","Ducke A","1925","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0228145",NA,NA,NA,NA
"34","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027054","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Balansa B",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027054","NL-L2027054","Schütz Rodrigues R","1882","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488478",NA,NA,NA,NA
"35","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027049","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Sellow F",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027049","NL-L2027049","Schütz Rodrigues R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488480",NA,NA,NA,NA
"36","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027050","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027050","NL-L2027050","Schütz Rodrigues R","1902","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488477",NA,NA,NA,NA
"37","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027051","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Hatschbach GG",NA,"Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027051","NL-L2027051","Schütz Rodrigues R","1969","09","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488475",NA,NA,NA,NA
"38","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027052","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Hassler E",NA,"Southern America","Paraguay","Central",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027052","NL-L2027052","Schütz Rodrigues R","1913","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488476",NA,NA,NA,NA
"39","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027053","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Vincent D",NA,"Southern America","Brazil","Minas Gerais",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027053","NL-L2027053","Schütz Rodrigues R","1913","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488473",NA,NA,NA,NA
"40","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027055","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Balansa B",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027055","NL-L2027055","Schütz Rodrigues R","1882","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488479",NA,NA,NA,NA
"41","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.2027056","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Balansa B",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2027056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2027056","NL-L2027056","Schütz Rodrigues R","1882","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0488474",NA,NA,NA,NA
"42","2020-02-08 09:15:06-03","NBC","NL-BOTANY","U.1317765","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa",NA,"Sweetia fruticosa","Spreng.",NA,"Balansa B",NA,"Southern America","Paraguay","San Tomas",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1317765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1317765","NL-U1317765","Schütz Rodrigues R","1882","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0017718",NA,NA,NA,NA
"43","2020-02-08 09:15:06-03","NBC","NL-BOTANY","L.1064587","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Sweetia","fruticosa","fruticosa","Sweetia fruticosa fruticosa",NA,NA,"Unknown",NA,"Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064587 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1064587","NL-L1064587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"Uw23015",NA,NA,NA,NA
"44","2020-11-04 11:09:32-03","ESALQ","ESA","2249","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Ferreirea","spectabilis",NA,"Ferreirea spectabilis",NA,NA,"Sousa, H.M.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA002249","ESA002249",NA,"1969","08","20","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
