"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"11","2019-10-09 11:22:43-03","UFBA","ALCB","66199","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","DC.","Mattos Silva, LA","Nascimento, JC","03","2003","01","29","Southern America","Brasil","Espírito Santo","Aracruz","Vila do Riacho. Fazenda dos Moraes","-40.2733001708984","-19.8202991485596",NA,"Pequeno porte. Aprox. 80cm. Frutos imaturos, cor verde-escuro. Folhas com as faces adaxial verde-escuro e a abaxial cinzenta.; Mata. Solo argiloso.","ALCB002704","ALCB002704",NA,NA,"2003","37987","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:11:18-03","NBC","NL-BOTANY","U.1484774","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.",NA,"Alston L",NA,"1938","10","25","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1484774 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1484774","NL-U1484774",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0016365",NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:11:18-03","NBC","NL-BOTANY","U.1484775","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.",NA,"Unreadable",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"St. Cath.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1484775 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1484775","NL-U1484775",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:11:18-03","NBC","NL-BOTANY","U.1484776","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","Callejas Posada R","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1484776 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1484776","NL-U1484776",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0061080",NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-11-04 12:18:12-03","ESALQ","ESA","122714","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Colletta, G.D.","Flores, T.B.","1585.0","2012","10","26",NA,"Brasil","Espírito Santo","Ibitirama","Propriedade particular (Alcindo Luis Mota Filho) a 5 Km da entrada do município de Ibitirama #?# Mata de encosta.","-41.6671981811523","-20.5414009094238",NA,"Subarbusto, ca. 2m de alt. Espigas verdes.","ESA122714","ESA122714","803","803","2015","22282","auto","05",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA
"16","2019-02-15 11:47:11-02","IPA","IPA","75958","S","Plantae","Plantae",NA,"Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Yuncler, T.G.","Tavares, S.","529","1960","10","14","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Arbusto a sombra da mata. Inflorescência alvas.","IPA0075958",NA,NA,NA,"1962","18865","auto","05",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"17","2019-11-21 14:41:44-03","UFJF","CESJ","45207","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D. Monteiro","J.M. Silva; E. Barbosa; L.M. Abe","2514","1998","09","06","América do Sul","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, Ribeirão Diamante","-52.8596992492676","-22.656400680542",NA,"Arbusto delgado, 1m, espiga alva. Floresta.","CESJ045207",NA,NA,NA,"2008","16110","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-01 16:37:45-03","UNICAMP","UEC","155908","S","Plantae","Magnoliopsida",NA,"Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Albiens, A","Cunha, NML","116","1988","10","08",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Erva terrestre, 1,0 m altura. Inflorescencia branca.; Estrada da casa da farinha.","UEC076703","UEC076703",NA,NA,"2004","34265","auto","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-16 17:54:09-03","UCS","HUCS","34382","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Silva, C.M.","Silva, J.M.","2514","1998","09","06",NA,"Brasil","Paraná","Ribeirão Diamante","Estação Ecológica de caiuá",NA,NA,NA,"Arbusto delgado,1m, espiga alva.; Floresta",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-04-27 16:11:07-03","UFES","VIES","34876","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","A. Melo","Zorzanelli, J.P.F.; Souza, V.","1589","2016","11","25",NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó. Na trilha próximo à biquinha.","-41.743889","-20.490556",NA,NA,"VIES034876","VIES034876",NA,NA,"2020",NA,NA,"01",NA,NA,"20","41º44'38''W","20º29'26''S",NA,NA,NA,NA,NA
"21","2020-04-27 16:11:07-03","UFES","VIES","16184","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","A. Melo","Pereira, O.J.","6812","2001","01","25",NA,"Brasil","Espírito Santo","Domingos Martins","Rio Jucu.","-40.6591987609863","-20.3633003234863",NA,"Mata ciliar.","VIES016184","VIES016184",NA,NA,"2020","48150","auto","01",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"22","2020-04-27 16:11:07-03","UFES","VIES","36075","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","A. Melo","Sarnaglia-Jr., V.B.; Valadares, R.T.; Dutra, S.S.","213","2010","03","25",NA,"Brasil","Espírito Santo","Serra","APA do Mestre Álvaro. Trilha principal.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES036075","VIES036075","800","800","2020","16451","auto","01",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"23","2020-04-27 16:11:07-03","UFES","VIES","36082","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","A. Melo","Sarnaglia-Jr., V.B.","268","2010","04","25",NA,"Brasil","Espírito Santo","Serra","APA do Mestre Álvaro. Trilha principal.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES036082","VIES036082","650","650","2020","16451","auto","01",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"24","2020-04-27 16:11:07-03","UFES","VIES","33472","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","Silva, M.C.","Magro, A.M.","30","2011","10","09",NA,"Brasil","Minas Gerais","Espera Feliz","RPPN Meu Reino Encantado.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033472","VIES033472",NA,NA,"2012","21988","auto","05",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"25","2020-04-27 16:11:07-03","UFES","VIES","33471","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","Silva, M.C.","Magro, A.M.","15","2011","04","24",NA,"Brasil","Minas Gerais","Espera Feliz","RPPN São Paulo.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033471","VIES033471",NA,NA,"2012","21988","auto","05",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"26","2020-04-27 16:11:07-03","UFES","VIES","12820","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","A. Melo","Martins, G.H.","122","2001","03","14",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas.","-40.4199981689453","-20.2639007568359",NA,NA,"VIES012820","VIES012820",NA,NA,"2020","18507","auto","01",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"27","2020-06-29 09:31:46-03","UFRRJ","RBR","16483","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","D. Sucre","4408","1969","01","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Mata da Lagoinha.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00016483",NA,NA,NA,"2006","57442","auto","03",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"28","2020-06-29 09:31:46-03","UFRRJ","RBR","16484","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","D. Sucre","7391","1971","02","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Mata de Subida do Pico da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00016484",NA,NA,NA,"2006","57442","auto","03",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"29","2020-06-29 09:31:46-03","UFRRJ","RBR","16109","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","D. Sucre; P.I.S. Braga","4339","1968","01","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Pedra da Gavéa.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00016109",NA,"500","500","2006","57442","auto","03",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"30","2020-06-29 09:31:46-03","UFRRJ","RBR","16123","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","D. Sucre","7461","1971","02","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Pedra da Gavéa.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00016123",NA,NA,NA,"2006","57442","auto","03",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"31","2020-06-29 09:31:46-03","UFRRJ","RBR","15317","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.",NA,"H.R.P. Lima; H.R.P. Lima","s/nºs.n.","2005","07","21",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"RBR00015317",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-06-29 09:31:46-03","UFRRJ","RBR","200","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","H. Monteiro","1194","1935","08","00",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Á margem da estrada, na mata da Tijuca. Em excursão com alnos de 2º grau.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00000200",NA,NA,NA,"2006","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-06-29 09:31:46-03","UFRRJ","RBR","16124","S","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C.DC.","D.M. Ferreira","E.F. Guimarães; D. Sucre","104","1966","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Floresta da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00016124",NA,NA,NA,"2006","57442","auto","03",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"34","2020-12-21 16:39:28-03","MBM","MBM","352006","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Yesilyurt, J.C.","Assis, M.C.; et al.; et al.","571","1999","02","12","Southern America","Brazil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia, as margens do Rio Timnuí","-40.6002998352051","-19.9356002807617",NA,"Subarbusto ca. 2m em mata de encosta. Flores creme-esverdeadas e frutos verde-acastanhados.","MBM352006","MBM352006",NA,NA,"2006","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-12-21 16:39:43-03","MBM","MBM","229797","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Hatschbach, G.; Silva, J.M.; Cruz, J.M.; Silva, J.M.; Cruz, J.M.","68297","1998","09","02","Southern America","Brazil","Paraná","Tomazina","Guaviroval","-49.9496994018555","-23.778299331665",NA,"Erva, 70cm, espigas alvas. Mata degradada","MBM229797","MBM229797",NA,NA,"2009","29630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-12-21 16:39:43-03","MBM","MBM","425616","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Martinelli, G.; Baez, C.; Fernandez, E.; Lima, T.; Baez, C.; Fernandez, E.; Lima, T.","19866","2017","04","26","Southern America","Brazil","Rio de Janeiro","Rio Claro","Parque Estadual do Cunhambebe, Bacia do Rio das Pedras, trilha para Pedra Chata","-44.180278","-22.899722",NA,"Arbusto, 1,50m, ciófila; folhas verdes, discolores; flores de cor verde.; Mata de altitude preservada. Mata Atlântica.","MBM425616",NA,"1200","1200","2018",NA,NA,NA,NA,NA,NA,"-44.180278","-22.899722",NA,NA,NA,NA,NA
"37","2020-12-21 16:39:43-03","MBM","MBM","23026","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Pabst, G.; Yuncker, T.G.; Yuncker, T.G.","7046",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,"Arbusto 1-1,50m alt.","MBM023026","MBM023026",NA,NA,"2009","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-12-21 16:39:43-03","MBM","MBM","156481","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","57971",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Domingos Martins","Rio do Galo","-40.6591987609863","-20.3633003234863",NA,"Sublenhosa, 50 cm, espigas alvas. Mata pluvial da encosta de morro","MBM156481","MBM156481","900","900","2009","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-12-21 16:39:43-03","MBM","MBM","229799","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Silva, J.M.; Barboza, E.; Abe, L.B.; Barboza, E.; Abe, L.B.","2514","1998","09","06","Southern America","Brazil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, ribeirão Diamante","-52.8596992492676","-22.656400680542",NA,"Arbusto delgado, 1m, espiga alva. Floresta","MBM229799","MBM229799",NA,NA,"2009","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-12-21 16:39:43-03","MBM","MBM","201739","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65314","1996","09","21","Southern America","Brazil","Paraná","Foz do Iguaçu","Refúgio Biológico de Bela Vista","-54.5881004333496","-25.5478000640869",NA,"Ereta, 1,50m, espiga creme. Mata","MBM201739","MBM201739",NA,NA,"2009","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-12-21 16:39:43-03","MBM","MBM","291608","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","hayneanum","Piper hayneanum","C. DC.","Guimarães, E.F.","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","5581","2003","10","16","Southern America","Brazil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,"Arbusto, 2,50m, espiga creme-alvacenta. Floresta Estacional Semidecídua","MBM291608","MBM291608",NA,NA,"2009","16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-08-15 09:04:10-03","UESC","UESC","23276","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunt",NA,"Ronison R. dos Santos,","167","2015","11","02",NA,"Brasil","Bahia","Arataca",NA,"-39.418056","-15.25",NA,"Arbusto.","UESC0023276",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W25'5''","15S14'60''",NA,NA,NA,NA,NA
"43","2020-08-12 14:52:17-03","UESC","UESC","23144","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth",NA,"Ronison R. dos Santos,","20","2015","10","04",NA,"Brasil","Bahia","Arataca",NA,"-39.418056","-15.25",NA,"Arbusto ca. 1,50 mt.","UESC0023144",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W25'5''","15S14'60''",NA,NA,NA,NA,NA
"44","2020-08-12 14:52:17-03","UESC","UESC","11069","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth",NA,"L.A.M.Silva","4918","2005","09","27",NA,"Brasil","Bahia","Almadina",NA,"-39.603333","-14.705833",NA,"Arbusto, ca de 0,80 m de altura;","UESC0011069",NA,"650","750",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W36'12''","14S42'21''",NA,NA,NA,NA,NA
"45","2020-08-12 14:52:17-03","UESC","UESC","23183","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth.",NA,"Ronison R. dos Santos,","106","2015","10","11",NA,"Brasil","Bahia","Arataca",NA,"-39.418056","-15.25",NA,"Arbusto ca. 1,80 mt.","UESC0023183",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W25'5''","15S14'60''",NA,NA,NA,NA,NA
"46","2020-08-12 14:52:17-03","UESC","UESC","9862","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Paixão,J.L","Regina Sambuichi","467",NA,NA,NA,NA,"Brasil","Bahia","Coaraci",NA,"-39.550278","-14.695556",NA,"Floresta ombrófila densa de encosta.; Planta herbácea.","UESC0009862",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W33'1''","14S41'44''",NA,NA,NA,NA,NA
"47","2020-08-12 14:52:17-03","UESC","UESC","23098","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth",NA,"Ronison R. dos Santos,","21","2015","08","13",NA,"Brasil","Bahia","Arataca",NA,"-39.418056","-15.25",NA,"Arbusto 1,20 metros.","UESC0023098",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W25'5''","15S14'60''",NA,NA,NA,NA,NA
"48","2020-08-12 14:52:17-03","UESC","UESC","3925","S","Plantae","Angiospermae","Florideophycidae","Piperaceae","Ottonia","macrophylla","Ottonia macrophylla","Kunth","Paixão,J.L","L.A.M.Silva","3912","1999","03","17",NA,"Brasil","Bahia","Ilhéus","Olivença","-39.0494003295898","-14.7889003753662",NA,"Mata Higrófila Sul Baiana; Arbustivo, cerca de 60 cm de altura.; Todas as partes da planta, principalmente a raiz, possuem efeito anestésico e são utilizados para aliviar dores de dente.","UESC0003925",NA,NA,NA,NA,"61245","auto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
