"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2020-11-04 11:10:00-03","ESALQ","ESA","9241","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Scaramuzza, C.A.M. ; Souza, V.C.","224.0","1989","05","12",NA,"Brasil",NA,NA,NA,"ESA009241","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA009241",NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"47","2020-11-04 11:10:00-03","ESALQ","ESA","113850","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Handro, O.","995.0","1961","11","15",NA,"Brasil",NA,NA,NA,"ESA113850","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506","ESA113850",NA,NA,NA,NA,"22140","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"48","2020-11-04 11:10:00-03","ESALQ","ESA","114139","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Meira-Neto, J.A.A.","21181.0","1987","06","02",NA,"Brasil",NA,NA,NA,"ESA114139","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516","ESA114139",NA,NA,NA,NA,"21675","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"49","2020-11-04 11:10:00-03","ESALQ","ESA","100949","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lammel, D.R.","26.0","2006","07","15",NA,"Brasil",NA,NA,NA,"ESA100949","Magnoliophyta",NA,NA,"Tamashiro, J.Y.","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","ESA100949",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:10:00-03","ESALQ","ESA","113960","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.","32111.0","2006","02","16",NA,"Brasil",NA,NA,NA,"ESA113960","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516","ESA113960",NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:10:00-03","ESALQ","ESA","40639","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","750.0","1997","12","17",NA,"Brasil",NA,NA,"Arvoreta com 3,5m. Flores amarelos e frutos ferrugineos","ESA040639","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","São Paulo","Itapeva","Estação Ecológica do Município de Itapeva. Cerrado","-48.8699989318848","-23.9799995422363","ESA040639",NA,NA,NA,NA,"42926","auto","-49,071,111","-24,074,722","2010","09","25",NA,NA,NA,NA,NA
"52","2020-11-04 11:10:00-03","ESALQ","ESA","94065","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","32111.0","2006","02","16",NA,"Brasil",NA,NA,"Subarbusto, ca. 60 cm alt.; Vegetativo.","ESA094065","Magnoliophyta",NA,"Benth.",NA,"São Paulo","Itaberá","Beira do Rio Verde. Rodovia Itararé - Itapeva. Campo alagável.","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:10:00-03","ESALQ","ESA","113847","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, A.P.","1231.0","2007","12","20",NA,"Brasil",NA,NA,NA,"ESA113847","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","Minas Gerais","Sapucaí Mirim",NA,NA,NA,"ESA113847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:10:00-03","ESALQ","ESA","131117","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36320.0","2013","02","28",NA,"Brasil",NA,NA,NA,"ESA131117","Magnoliophyta",NA,"Benth.","Souza, V.C.","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871",NA,"540","540",NA,NA,NA,NA,"-22.5971","-43.9871","2013",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:10:00-03","ESALQ","ESA","16345","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G. ; Silva, J.M.","52296.0","1988","08","13",NA,"Brasil",NA,NA,NA,"ESA016345","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615","ESA016345",NA,NA,NA,NA,"47271","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"56","2020-11-04 11:10:00-03","ESALQ","ESA","114154","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J.","505.0","1987","12","15",NA,"Brasil",NA,NA,NA,"ESA114154","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564","ESA114154",NA,NA,NA,NA,"35166","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"57","2020-11-04 11:10:00-03","ESALQ","ESA","114032","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Fiaschi, P.","496.0","2000","12","05",NA,"Brasil",NA,NA,NA,"ESA114032","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","ESA114032",NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"58","2020-11-04 11:10:00-03","ESALQ","ESA","1216","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Catharino, E.L.M.",NA,"1982","07","27",NA,"Brasil",NA,NA,NA,"ESA001216","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"59","2020-11-04 11:10:00-03","ESALQ","ESA","113992","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, A.P.","1065.0","2006","10","16",NA,"Brasil",NA,NA,NA,"ESA113992","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","Paraná","São Luiz do Purunã",NA,NA,NA,"ESA113992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:10:00-03","ESALQ","ESA","38621","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","289.0","1997","12","17",NA,"Brasil",NA,NA,"Arbusto de 2,5 m. Botões amarelados. Flores maduras com estames amarelos.","ESA038621","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","São Paulo","Itapeva","Estação ecológica de Itapeva. Cerrado.",NA,"-24.075","ESA038621",NA,NA,NA,NA,NA,NA,"-49,071,111","-24,075","2010","09","25",NA,NA,NA,NA,NA
"61","2020-11-04 11:10:00-03","ESALQ","ESA","39750","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Carvalho, P.E.","276.0","1987","09","21",NA,"Brasil",NA,NA,NA,"ESA039750","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","São Luiz do Purunã",NA,NA,NA,"ESA039750",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"62","2020-11-04 11:10:00-03","ESALQ","ESA","36595","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Carvalho, P.E.","276.0","1997","09","27",NA,"Brasil",NA,NA,NA,"ESA036595","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","São Luiz do Purunã",NA,NA,NA,"ESA036595",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"63","2020-11-04 11:10:00-03","ESALQ","ESA","80549","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Carpanezzi, A.A. ; Úrio, C.R.","196.0","2000","05","31",NA,"Brasil",NA,NA,NA,"ESA080549","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602","ESA080549",NA,NA,NA,NA,"27346","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"64","2020-11-04 11:10:00-03","ESALQ","ESA","89173","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Maschio, W.","355.0","1998","10","29",NA,"Brasil",NA,NA,NA,"ESA089173","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602","ESA089173",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:10:00-03","ESALQ","ESA","39702","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Ribas, O.S. ; Pereira L.B.S.","1888.0","1997","07","05",NA,"Brasil",NA,NA,NA,"ESA039702","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564","ESA039702",NA,NA,NA,NA,"35166","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"66","2020-11-04 11:10:00-03","ESALQ","ESA","114014","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Fiaschi, P.","29.0","1999","07","30",NA,"Brasil",NA,NA,NA,"ESA114014","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA114014",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:10:00-03","ESALQ","ESA","12393","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C. et al.","4657.0","1994","11","26",NA,"Brasil",NA,NA,NA,"ESA012393","Magnoliophyta",NA,"Benth.","Savassi-Coutinho, A.P.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA012393",NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"68","2020-11-04 11:10:00-03","ESALQ","ESA","113825","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Freitas, L.","459.0","1998","09","07",NA,"Brasil",NA,NA,NA,"ESA113825","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484","ESA113825",NA,NA,NA,NA,"30784","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:55:48-03","ESALQ","ESA","140196","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.","41056.0","2017","08","26",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores amarelas.","ESA140196",NA,NA,"Benth.","Souza, V.C.","São Paulo","Itaberá","Beira do Rio Verde, na estrada que vai para Itararé. Cerrado","-49.1300010681152","-23.8600006103516",NA,"790","790",NA,NA,"29370","auto","-49,198,583","-24,083,583","2017","08","26",NA,NA,NA,NA,NA
"70","2020-11-04 11:10:00-03","ESALQ","ESA","26495","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","389.0","1995","02","12",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m alt. Inflorescência amarela. Frutos amarelos com pilosidade ferrugínea.","ESA026495","Magnoliophyta",NA,"Benth.","Souza, V.C.","São Paulo","Itararé","Mata higrófila de encosta, cerca de 28 Km de Itararé em direção à pedreira São Judas. Cerca de 1 Km da estrada Itararé - Bonsucesso de Itararé. 2a parada.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"1997","02","11",NA,NA,NA,NA,NA
"71","2021-01-14 15:29:56-03","MN","R","3342","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae",NA,"s.n.","1890","03","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:29:56-03","MN","R","219678","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Jordão, L.S.B.","114","2013","05","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro","Teresópolis",NA,"-42.835028","-22.321556",NA,"1165","1165",NA,NA,NA,NA,"42°50'06.1W","22°19'17.6S",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:29:56-03","MN","R","219689","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Jordão, L.S.B.","115","2013","05","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro","Teresópolis",NA,"-42.835306","-22.32175",NA,"1168","1168",NA,NA,NA,NA,"42°50'07.1W","22°19'18.3S",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:29:56-03","MN","R","179843","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Pfeiffer, W.C.","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.","Dutra, V.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","06","25",NA,NA,NA,NA,NA
"75","2021-01-14 15:29:56-03","MN","R","23638","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Sampaio, A.J.","315","1905","11","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Borges, L.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:29:56-03","MN","R","3340","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Widgren, J.F.","s.n.","1845",NA,NA,NA,"Brasil",NA,NA,"Ex herb Brasil Regnellian Musei bot Stockholm.",NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-15 14:42:18-03","MN","R","3341","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Regnell, A.F.","III - 504","1846","06","15",NA,"Brasil",NA,NA,"Ex herb Brasil Regnellian Musei bot Stockholm.",NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:29:56-03","MN","R","220554","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Roppa, O.A.","591","1965","02","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Andrade-Lima, A.D.","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"23696","auto",NA,NA,"1968","03","21",NA,NA,NA,NA,NA
"79","2021-01-14 15:29:56-03","MN","R","66527","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Brade, A.C.","12268","1932","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Jordão, L.","São Paulo","São Paulo","Vila Ema","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2012","09","25",NA,NA,NA,NA,NA
"80","2019-02-22 11:45:39-03","IPA","IPA","14980","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea","Roppa, O.","591","1965","02","24","Southern America","Brasil",NA,NA,"Alt. 2,5 m.","IPA0014980","Plantae",NA,"Benth.","Lima, A.","Minas Gerais","Poços de Caldas","Véu das Noivas.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"23696","auto",NA,NA,"1968","03","14",NA,NA,NA,NA,NA
"81","2019-07-26 11:40:21-03","IPA","IPA","39640","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea","Sello","39640",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039640","Plantae",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-07-26 11:40:21-03","IPA","IPA","64399","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea","Luederwaldt","64399","1918","02","25","Southern America","Brasil",NA,NA,NA,"IPA0064399","Plantae",NA,"Benth.","Hoehne, F.C.","São Paulo",NA,"Vila Prudente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-22 11:45:39-03","IPA","IPA","59184","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.; Silva, J.M.; Silva, J.M.","52296","1988","08","13","Southern America","Brasil",NA,NA,"Arbusto, 3 m.Estames amarelo citrino.","IPA0059184","Plantae",NA,"Benth.","Barneby, R.","Paraná","Irati","BR-277, Km 232. Capoeira.","-50.6511001586914","-25.4671993255615",NA,"900","900",NA,NA,"47271","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"84","2019-02-22 11:45:39-03","IPA","IPA","20034","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","26702","1971","05","30","Southern America","Brasil",NA,NA,"Arbusto 1,80 m.Flores amarelas.","IPA0020034","Plantae",NA,"Pires, J.M.","Hatschbach, G.","Paraná","Balsa Nova","Serra São Luiz, Campo, locais úmidos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"paranensis",NA,"27346","auto",NA,NA,"1971","06",NA,NA,NA,NA,NA,NA
"85","2019-02-22 11:45:39-03","IPA","IPA","20034","S","Plantae","Leguminosae-Mim.","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","26702","1971","05","30","Southern America","Brasil",NA,NA,"Arbusto 1,80 m.Flores amarelas.","IPA0020034","Plantae",NA,"Pires, J.M.","Hatschbach, G.","Paraná","Balsa Nova","Serra São Luiz, Campo, locais úmidos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"paranensis",NA,"27346","auto",NA,NA,"1971","06",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:29:50-03","IAP","PACA-AGP","33659","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.",NA,"1946","03","05",NA,"Brasil",NA,NA,"Habitat: in silvula Fenofase: flor","PACA033659","Magnoliophyta","Fagales","Benth.","Schmidt-Silveira, F.","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","01","12","Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:29:50-03","IAP","PACA-AGP","67932","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","R. Kummrow","2602","1985","04","29",NA,"Brasil",NA,NA,"2m de altura.&nf;Cf. por Savassi-Coutinho, A.P. em 2010 Hábito: arbusto","PACA067932","Magnoliophyta","Fagales","Benth.","G. Hatschbach","PR","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"1985","08",NA,"Magnoliatae",NA,NA,NA,NA
"88","2019-08-27 13:29:50-03","IAP","PACA-AGP","67899","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","26751","1971","06","16",NA,"Brasil",NA,NA,"2m de altura; flor amarela.&nf;Cf. por Savassi-Coutinho, A.P. em 2010 Hábito: arbusto","PACA067899","Magnoliophyta","Fagales","Benth.","R. Barneby","PR","Senges","Morro Pelado","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"89","2020-12-20 21:17:36-03","UFV","VIC","12034","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Meira Neto, J.A.A.; et al.","s.n.","1987","06","02",NA,"Brasil",NA,NA,"Arbusto com 2m, sobre rocha, filetes amarelos, cálice branco, lomentos ocres.","VIC012034",NA,NA,"Benth.","Meira Neto, J.A.A.","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516","VIC012034",NA,NA,NA,NA,"21675","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"90","2020-02-27 16:43:55-03","UFSC","CTBS","4716","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Menezes, H.F. & Pastore, J.F.B.","460","2019","11","07",NA,"Brasil",NA,NA,"Arbusto 2m de altura. Flores amarelas. Frutos amarelos.",NA,NA,NA,"Benth.","Menezes, H.F.","São Paulo","Cunha","Estrada Real, próximo à Fazenda Rio Manso","-44.867778","-23.124083",NA,NA,NA,NA,NA,NA,NA,"44°52'04W","23°07'26.7S","2019",NA,NA,NA,NA,NA,NA,NA
"91","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0024351","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","O. S. Ribas; E. Barbos, P. R. Silva","3500","2001","4","27",NA,"Brazil",NA,NA,"Arbusto, 1.80m, flor amarela.",NA,"Magnoliophyta","Fabales","Benth.","O. S. Ribas","Santa Catarina",NA,"Subida para a Serra Quiriri (Mun. Campo Alegre).","-49.265918","-26.192803",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:36:54-03","UFJF","CESJ","51707","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva; E. Barbosa","5659","2007","03","23","América do Sul","Brasil",NA,NA,"Arbusto, 2m, flor amarela. Campo.","CESJ051707","Angiosperma",NA,"Benth.","O.S. Ribas","Paraná","Balsa Nova","Rod. BR-277, próx. de São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:36:54-03","UFJF","CESJ","53037","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva; J. Cordeiro; C.B. Poliquesi","6381","2008","04","05","América do Sul","Brasil",NA,NA,"Arbusto, 2m, flor amarela. Orla do capão.","CESJ053037","Angiosperma",NA,"Benth.","J.M. Silva","Paraná","Balsa Nova","Rod. BR-277, próx. do trevo p/ São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:36:54-03","UFJF","CESJ","39699","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","O.S. Ribas; E. Barbosa; P.R. Silva","3500","2001","04","27","América do Sul","Brasil",NA,NA,"Arbusto, 1,80 m, flor amarela. Campo de altitude. Alt: 1400 m.","CESJ039699","Angiosperma",NA,"Benth.","O.S. Ribas","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:36:54-03","UFJF","CESJ","32138","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","O.S. Ribas; L.B.S. Pereira","1888","1997","07","05","América do Sul","Brasil",NA,NA,"Arbusto, 2 m, flor amarela. Campo limpo, seco, solo arenoso; junto a capão.","CESJ032138","Angiosperma",NA,"Burkart","G. Hatschbach","Paraná","Palmeira","Rio Lajeado","-50.0064010620117","-25.4293994903564",NA,NA,NA,"paranensis",NA,"35166","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:36:54-03","UFJF","CESJ","32138","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","O.S. Ribas; L.B.S. Pereira","1888","1997","07","05","América do Sul","Brasil",NA,NA,"Arbusto, 2 m, flor amarela. Campo limpo, seco, solo arenoso; junto a capão.","CESJ032138","Angiosperma",NA,"Burkart","G. Hatschbach","Paraná","Palmeira","Rio Lajeado","-50.0064010620117","-25.4293994903564",NA,NA,NA,"paranensis",NA,"35166","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 11:44:29-03","UFMS","CGMS","78722","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva; E. Barbosa","5659","2007","03","23",NA,"Brasil",NA,NA,"Mimosoideae. Flor amarela. Habitat: Campo. Habito: Arbusto de 2 m de altura.","CGMS1111733",NA,NA,"Benth.","M.G. Caxambu","Paraná","Balsa Nova","Rodovia BR-277, próximo de São Luís do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2012","08","17",NA,NA,NA,NA,NA
