"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2021-04-07 11:45:19-03","UFMS","CGMS","68949","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"V.J. Pott; A. Pott",NA,"Brasil","Mato Grosso do Sul","Estrada Parque, Rodovia MS-184, Vazante 31, próximo à ponte, sub-região do Abobral, Pantanal.",NA,NA,"Flor amarela. Fruto esverdeado. Material em álcool 70%. Habitat: Entre vegetação aquática em lagoa temporária. Solo argiloso. Relevo plano. Habito: Erva aquática submersa livre. Freqüente.","CGMS1101907",NA,NA,"C.Wright ex Griseb.","11679","2014","09","05","Corumbá","-57.0472222","-19.4219445","89","V.J. Pott",NA,NA,NA,NA,"-57,0472222","-19,4219445","89",NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:45:19-03","UFMS","CGMS","48019","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"V.J. Pott; A. Pott",NA,"Brasil","Mato Grosso do Sul","Pequena Central Hidroelétrica (PCH), Alto Sucuriú, Paraíso das Águas.",NA,NA,"Flor ausente. Ocasional.","CGMS1077978",NA,NA,"C.Wright ex Griseb.","10569","2009","08","15","Chapadão do Sul","-52.9213889","-19.2038889","450","V.J. Pott",NA,"2009","08","15","-52,9213889","-19,2038889","450",NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:45:19-03","UFMS","CGMS","76006","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Flor amarela. Habitat: Solo orgânico enxarcado. Relevo plano deprimido. Campo graminoso úmido com Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia até 5cm, com flutuadores.","CGMS1108961",NA,NA,"C.Wright ex Griseb.","1554","2013","05","21","Coxim","-54.89","-18.185","240",NA,NA,NA,NA,NA,"-54,89","-18,185","240",NA,NA,NA,NA,NA,NA,NA
"49","2021-04-07 11:45:19-03","UFMS","CGMS","19306","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"A.P. Oliveira; D.C.L. Kufner; E.C. Bertazzoni; J.C. Vilas Boas",NA,"Brasil","Mato Grosso do Sul","Estrada Parque Pantanal MS.",NA,NA,"Flor amarela. Habitat: Baía. Habito: Aquática submersa.","CGMS1048614",NA,NA,"C.Wright ex Griseb.","44","2007","08","01","Corumbá","-57.0408333","-19.5261111",NA,"V.J. Pott",NA,NA,NA,NA,"-57,0408333","-19,5261111",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:45:19-03","UFMS","CGMS","6099","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"E. Scremin-Dias; et al.",NA,"Brasil","Mato Grosso do Sul","Fazenda São Bento.",NA,NA,"Flor amarela. Possui plataforma para o pedúnculo floral. Habitat: Aquático. Habito: Erva.","CGMS1017325",NA,NA,"C.Wright ex Griseb.","227","1995","05","19","Corumbá","-57.6533012390137","-19.0091991424561",NA,"V.J. Pott",NA,"2009","09","24",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"51","2019-11-27 13:49:51-03","UFS","ASE","40041","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Santos, LAS; Chichura, FM; Souza, CGV; Silva, RAF","Southern America","Brasil","Roraima",NA,NA,NA,"Erva palustre amarronzada. Flores amarelo-ouro.; Amazônia.","ASE0041558","Magnoliophyta",NA,"C.Wright ex Griseb.","4502","2018","05","28","Rorainópolis","-60.5024","-0.1048",NA,"Guedes, F.M.",NA,"2018","11","07","-60.5024","-0.1048",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:32:54-03","UNICAMP","UEC","136497","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Prado, AL; et al.",NA,"Brazil","Mato Grosso","Faz. Campo do Jofre, Campo sazonalmente alagável.",NA,NA,"Erva aquática com 6 balões; flores amarelas. Pouco frequente. Início de vazante.",NA,"Magnoliopsida",NA,"Wright ex Griseb.","2650","1993","05","31","Poconé","-56.6227989196777","-16.2567005157471",NA,"Prado, AL",NA,"2005","05",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"53","2019-08-20 10:16:51-03","UNICAMP","UEC","154690","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa, SM; Cangani, KG",NA,"Brazil","Roraima","Parque Nacional do Viruá, grade do PPBio",NA,NA,"Erva aquática submersa livre, projetando hastes com até 10 cm de comprimento, acima da lâmnina d'água. Haste floral com seis a quatro projeções, paralelas a lâmina d'água, infladas auxiliando nessa flutuação. Flor de corola amarela com","UEC083633","Magnoliopsida",NA,"Wright ex Griseb.","858","2011","01","24","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,"UEC083633",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA
"54","2021-03-01 16:32:54-03","UNICAMP","UEC","154689","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa, SM; Cangani, KG",NA,"Brazil","Roraima","Parque Nacional do Viruá, Mata do Seu Nerí",NA,NA,"Erva aquática com cearca de 10 cm acima da lâmina d'água. Flor de corola amarela; cálice e caule rosados; haste floral com 4-6 projeções laterais infladas auxiliando em sua flutuação; Área extensa de campinarana graminosa com parcos ag","UEC083635","Magnoliopsida",NA,"Wright ex Griseb.","902","2011","01","26","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,"UEC083635",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA
"55","2019-08-16 08:39:46-03","UTFPR","HCF","24626","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"M.E. Engels",NA,"Brasil","MT","Resgate de FLORA da UHE Colider",NA,NA,"Floresta do Planalto dos Parecis, região de ecótono entre Floresta Amazônica e Cerrado. Erva aquática livre, imediatamente abaixo do espelho d'água. Caule., utrículos e ramificações verdes a verde-acastanhadas. Flores amarelas. Pouco frequente.",NA,NA,NA,"C.Wright ex Griseb.","5144","2017","04","10","Itaúba","-55.726111","-11.025556","265","M.E. Engels",NA,"2017","04","10","55°43'34 W","11°01'32 S","265",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-16 08:39:46-03","UTFPR","HCF","7029","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"A.P. Oliveira",NA,"Brasil","MS","Estrada Parque Pantanal",NA,NA,"aquática submersa; flor amarela.",NA,NA,NA,"C.Wright ex Griseb.","44","2007","08","01","Corumbá","-57.040722","-19.526111",NA,"V.J. Pott",NA,NA,NA,NA,"57°02'26,6 W","19°31'34 S",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:31:29-03","MBM","MBM","413413","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Engels, M.E.; Freitas, J.A.O.; Silva, L.S.; Freitas, J.A.O.; Silva, L.S.","Southern America","Brazil","Mato Grosso","Resgate de Flora da UHE Colíder",NA,NA,"Erva aquática livre, imediatamente abaixo do espelho d'água. Caule, utriculos e ramificações verde a verde-acastanhadas. Flores amarelas. Pouco frequente.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica","MBM413413",NA,NA,"C. Wright ex Griseb.","5144","2017","04","10","Itaúba","-55.726111","-11.025556","265","Engels, M.E.","MBM413413","2017","04","10","-55.726111","-11.025556","265",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:31:29-03","MBM","MBM","413414","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Engels, M.E.; Lessa, J.E.L.; Silva, L.S.; Lessa, J.E.L.; Silva, L.S.","Southern America","Brazil","Mato Grosso","Resgate de Flora da UHE Colíder",NA,NA,"Erva aquática flutuante. Folhas submersas e caule verde, utriculoes verde a verde-acastanhados com interior escurecido. Folhas flutuantes verdes com articulações castanhas claras. Pedúnculo castanho claro. Flores amarelas.; Floresta","MBM413414",NA,NA,"C. Wright ex Griseb.","5450","2017","06","13","Itaúba","-55.506389","-11.018333","262","Engels, M.E.","MBM413414","2017","07","13","-55.506389","-11.018333","262",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:31:29-03","MBM","MBM","413474","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Engels, M.E.; Sehn, H.; Antoniazzi, S.A.; Sehn, H.; Antoniazzi, S.A.","Southern America","Brazil","Mato Grosso","Rio Braço Norte, Em corredeiras em frente a PCH.",NA,NA,"Aquática flutuante. Flores amarelas. UNICATA.","MBM413474",NA,NA,"C. Wright ex Griseb.","5101","2017","04","14","Guarantã do Norte","-55.005556","-11.640278","260","Engels, M.E.","MBM413474","2017","04","14","-55.005556","-11.640278","260",NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428308","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Davidse, G.|González, A.C.",NA,"Venezuela",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428308' target='other'> <mi>dwc_moreinfo</mi></a>","P04428308",NA,NA,"Wright ex Griseb.",NA,"1979","2","25",NA,"-67.5","6.66667","65",NA,"P04428308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15714",NA,NA,NA
"61","2020-12-11 11:37:10-03","UFMG","BHCB","184798","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Moreira, SN; Pott, A; Pott, VJ; Fabri, JB","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,"Erva aquática. Flor rosa; Solo orgânico a argiloso-siltoso encharcado. Campo úmido com M. flexuosa em domínio de Cerrado","BHCB039931","Dicotyledon",NA,"C.Wright ex Griseb.","1554","2013","05","21","Coxim","-54.889722","-18.184722","190",NA,NA,"2013",NA,NA,"-54.889722","-18.184722","190",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:37:10-03","UFMG","BHCB","22703","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Lombardi, JA","Southern America","Brasil","Minas Gerais","Parque Florestal Estadual do Rio Doce",NA,NA,NA,NA,"Dicotyledon",NA,"C.Wright ex Griseb.","367","1993","07","17","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"63","2020-12-11 11:37:10-03","UFMG","BHCB","22703","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Lombardi, JA","Southern America","Brasil","Minas Gerais","Parque Florestal Estadual do Rio Doce",NA,NA,NA,NA,"Dicotyledon",NA,"C.Wright ex Griseb.","367","1993","07","17","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"64","2015-12-21 14:45:00-02","MO","MOBOT","1092947","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","South America","Bolivia","Santa Cruz","A large, horseshoe-shaped curichi, ca. 4 km NE of the compound at La Toledo.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Ritter 3500","1996","8","10","Velasco","-61.1405555","-14.6997222","220.00000000","G.E. Crow (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"65","2015-12-21 14:43:00-02","MO","MOBOT","1093004","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","South America","Bolivia","Santa Cruz","The Río Paraguá, at the community of Florida.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Ritter 3543","1996","8","13","Velasco","-61.1919444","-14.6091667","220.00000000","G.E. Crow (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"66","2015-12-21 14:42:00-02","MO","MOBOT","1093008","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","South America","Bolivia","Santa Cruz","Arroyo El Tigre, where it crosses the road to Las Londras.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Ritter 3547","1996","8","13","Velasco","-61.1508333","-14.4697223","220.00000000","G.E. Crow (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1825745","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|Pablo Solíz","South America","Bolivia","Santa Cruz","Seasonally inundated termite savanna, southwest of the facilities at Flor de Oro",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Ritter 4395","1998","6","28","Velasco","-61.01916","-13.58694","200.00000000","N. Ritter (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-10-05 06:34:00-03","MO","MOBOT","1848820","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Gerrit Davidse|Ángel C. González","South America","Venezuela","Apure","Near Caño La Pica, between the Río Cinaruco and the Río Capanaparo.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Davidse 14693","1978","3","1",NA,"-67.00031","6.00076","55.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1362",NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1860909","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Stephan G. Beck","South America","Bolivia","La Paz","Luisita, sabana húmeda, W del Río beni . Sartenejal con hormigueros de termitas, con agua estancada entre los montículos pequeños",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Beck 10064","1984","2","26","Abel Iturralde","-67.25","-13.08333","180.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1864994","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"R. Haase","South America","Bolivia","La Paz","Luisita. Sabana húmeda, al W del río Beni, zona de inundación del río Muqui, con agua de 2,5 m",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Haase 373","1984","3","26","Abel Iturralde","-67.25","-13.08333","180.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2013-10-05 06:34:00-03","MO","MOBOT","1871595","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Gerrit Davidse|Ángel C. González","South America","Venezuela","Apure","Distrito Pedro Camejo; between Caño La Guardia and the Río Cinaruco. Small lake (among savanna-covered sand dunes) with Eleocharis elegans dominant and surrounded on 3 sides by a low gallery forest.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Davidse 15714","1979","2","24",NA,"-67.5","6.66666","65.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1337",NA,NA,NA
"72","2014-04-13 05:22:00-03","MO","MOBOT","1876879","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Gerrit Davidse|Fany Llanos","South America","Colombia","Meta","2 km E of Puerto Gaitán in the floodplain the Río Manacaciás. Low lying savanna and scattered secondary forest along river bank.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Davidse 5424","1973","12","31",NA,"-73.8674","3.2312","150.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"917",NA,NA,NA
"73","2010-05-16 08:12:00-03","MO","MOBOT","2190041","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Aurelio Schinini","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Schinini Cacace 13094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2010-01-29 10:43:00-02","MO","MOBOT","3061814","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C. D. K. Cook","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Cook 77","1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-11-09 21:32:00-02","MO","MOBOT","3061838","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","South America","Venezuela","Amazonas","Dept. Atures. Raudales de Atures, 10 km South of Puerto Ayacucho, downstream along Rio Orinoco, backwater swamps and vicinity fo igneous rocks",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Steyermark 131499","1985",NA,NA,NA,"-67.56666","5.58333","75.00000000","P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2011-06-09 17:21:00-03","MO","MOBOT","498022","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"John S. Brandbyge|et al.","South America","Ecuador","Napo","Lagunas de Cuyabeno. Area with shallow water near the tourists house.",NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Brandbyge 36147","1981","8","25",NA,"-76.18333","-0.01666","300.00000000","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-05-11 05:21:00-03","MO","MOBOT","3061854","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Marion J. Jansen-Jacobs|E. M. Nic Lughadha|Ben J.H. ter Welle|Doorjoohan Gopaul","South America","Guyana","Essequibo",NA,NA,NA,NA,NA,NA,NA,"C. Wright ex Griseb.","Jansen-Jacobs 1460","1989",NA,NA,NA,"-58.63333","1.65","240.00000000","P.Taylor",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA
"78","2020-08-31 08:59:15-03","INPA","INPA","213691","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Ferreira, CAC","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Parque Nacional do Viruá, km 7, próximo a entrada do Parque, lado esquerdo. Habitat: água. Solo arenoso.",NA,NA,NA,"INPA0213691","Dicotyledon Asterids","Lamiales","C.Wright ex Griseb.","12399","2002","08","30","Caracaraí","-60.997222","1.402222",NA,"Santos, JL dos",NA,"2003",NA,NA,"-60.997222","1.402222",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 08:59:15-03","INPA","INPA","219348","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Gutierres, MG","Southern America","Brasil","Amazonas","Reservas de Desenvolvimento Sustentável Mamirauá e Amanã. Lago São Gabriel/RDSA. Influência de água preta.",NA,NA,NA,"INPA0219348","Dicotyledon Asterids","Lamiales","C.Wright ex Griseb.","55","2006","02","20",NA,"-64","-3",NA,"Ramos, JF","INPA0219348 INPA0219348_d INPA0219348_e","2006",NA,NA,"-64","-3",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-08-31 08:59:15-03","INPA","INPA","237682","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa, SM","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, L3/N4.",NA,NA,NA,"INPA0237682","Dicotyledon Asterids","Lamiales","C.Wright ex Griseb.","858","2011","01","24","Caracaraí","-61.031111","1.468694","64","Costa, SM","INPA0237682 INPA0237682_e","2011","08",NA,"-61.031111","1.468694","64",NA,NA,NA,NA,NA,NA,NA
"81","2020-08-31 08:59:15-03","INPA","INPA","67695","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Carreira, LMM","Southern America","Brasil","Amazonas","Lago do Janauarí, Lago do Janauari, rio Solimões.",NA,NA,NA,"INPA0067695","Dicotyledon Asterids","Lamiales","C.Wright ex Griseb.","187","1977","07","07",NA,"-60.333333","-3.333333",NA,"Costa, SM","INPA0067695 INPA0067695_1 INPA0067695_1e INPA0067695_e INPA0067695_e1","2013","03",NA,"-60.333333","-3.333333",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2547994","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"R. Goodland","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, Manari Creek, 12 mi. N of; 1 mi. W of North Road",NA,NA,NA,"US00706247",NA,"Scrophulariales","C. Wright ex Griseb.","879","1963","9","26",NA,"-59.8","3.48","107","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"83","2020-09-12 05:00:02-03","US","US","3268830","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Gunn's, Essequibo River",NA,NA,NA,"US00706248",NA,"Scrophulariales","C. Wright ex Griseb.","1460","1989","9","5",NA,"-58.63","1.65","240","Taylor, P.",NA,NA,NA,NA,NA,NA,"260","Dicotyledonae",NA,NA,NA,"1",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2989320","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","South America - Neotropics","Brazil","Pará","Município de Oriximiná, rio Trombetas, margem esquerda do lado Erepecu.",NA,NA,NA,"US03216101",NA,"Scrophulariales","C. Wright ex Griseb.","1576","1980","7","17",NA,NA,NA,NA,NA,"US03216101_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2688931","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"G. Eiten & L. T. Eiten","South America - Neotropics","Brazil","Goiás","Município de Araguína: at Acampamento do Gaúcho on Belém-Brasília highway ca. 2 km SW of city of Araguaína.",NA,NA,NA,"US03216100",NA,"Scrophulariales","C. Wright ex Griseb.","10163","1970","1","2",NA,"-48.23","-7.2",NA,NA,"US03216100_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","3703035","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"N. Ritter, G. Crow, M. Garvizu, M. Ritter & J. Crow","South America - Neotropics","Bolivia","Santa Cruz","Department of Santa Cruz. Province of Velasco. A large, horseshoe-shaped curichi, ca. 4 km NE of the compound at La Toledo.",NA,NA,NA,"US03216099",NA,"Scrophulariales","C. Wright ex Griseb.","3500","1996","8","10",NA,"-61.13","-14.7","220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","3426252","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C. N. Horn & J. H. Wiersema","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, Runaway Pond, 3 mi NW of Karanambo",NA,NA,NA,"US00705986",NA,"Scrophulariales","C. Wright ex Griseb.","11018","1996","10","21",NA,"-59.16","3.75","80","Taylor, P.","US00705986_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"88","2020-09-02 16:30:31-03","Cenargen","CEN","17550","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Bruno Machado Teles Walter",NA,"Brasil","GO","7 km a nordeste do vilarejo Água Branca. 21 km da BR-153 (Belém/Brasília). 2 km após a Fazenda Santa Luzia.","Exsicatas",NA,"Macrófito aquático. Área de influência da UHE Serra da Mesa.","CEN00017550",NA,NA,"Wright ex Griseb.","1934","1992","08","06","NIQUELANDIA","-48.4597015380859","-14.4738998413086","470","F. Rivadavia-Lopes","CEN00017550","2001","01",NA,"-4900000.0","-1438333.0","470",NA,"74171","auto",NA,"2",NA,NA
"89","2020-09-02 16:30:31-03","Cenargen","CEN","33167","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"João Aguiar Nogueira Batista",NA,"Brasil",NA,"Rio das Pedras. Aproximadamente 14km S da BR-020, cerca de 3 km após o posto próximo a entrada para a cachoeira Acaba Vidas, indo em direção e a cerca de 60 km de Barreiras.","Exsicatas",NA,"Erva , em bolsões de água parada próximo a borda da mata. Flores completamente amarelas. Flora do Brasil - Estado do Bahia.","CEN00033167",NA,NA,"Wright ex Griseb.","871","1999","02","09",NA,NA,NA,NA,"F. Rivadavia-Lopes","CEN00033167 CEN00033167_1","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"90","2020-09-02 16:30:31-03","Cenargen","CEN","71411","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Glocimar Pereira-Silva",NA,"Brasil","TO","Estrada rio Mucambão - Palmeirópolis, km 06.","Exsicatas",NA,"Lagoa sazonal em fenda de Plintossolo. Área de influência indireta.","CEN00071411",NA,NA,"Wright ex Griseb.","11652","2007","05","07","PALMEIROPOLIS","-48.288333","-13.165833","440","I. L. P. Lima","CEN00071411","2010","07",NA,"-48.288333","-13.165833","440",NA,NA,NA,NA,"3",NA,NA
