"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","dayIdentified","individualCount","relatedCatalogItem"
"50","2020-12-11 11:38:28-03","UFMG","BHCB","17695","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Rimdi, J; Costa, LVC","315","1990","03","02","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:38:28-03","UFMG","BHCB","17546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:38:28-03","UFMG","BHCB","17546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:38:28-03","UFMG","BHCB","17544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Horta, MB; et al.","s.n.","1987","11","28","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:38:28-03","UFMG","BHCB","17544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Horta, MB; et al.","s.n.","1987","11","28","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:38:28-03","UFMG","BHCB","7303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Andrade, PM de; et al.","197","1984","05","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,"Mata atlântica;arbóreo;fruto duplicata;",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:19:54-03","UFPR","UPCB","53961","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","argyraea","Miconia argyraea","Cogn.","Goldenberg, R.","Thomas, L.D.","1791","1993","06","26",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"650",NA,"7m, botões verdes..","UPCB0016642","UPCB0016642","800",NA,"2006",NA,NA,"01","9999","9999",NA,NA,"01",NA,NA
"57","2021-02-11 17:20:13-03","UFPR","UPCB","71894","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Caddah, M.K.","Caddah, M.K.","826","2011","02","04",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi. Floresta secundária, próximo à canga.","-43.855278","-20.741667","1350",NA,"Arvoreta ca. 3m, frutos imaturos verdes. Coleta em sílica..","UPCB0019162","UPCB0019162","1350",NA,"2011",NA,NA,"02","-43.855278","-20.741667",NA,NA,"04",NA,NA
"58","2021-02-11 17:20:13-03","UFPR","UPCB","67225","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Caddah, M.K.","Caddah, M.K.","757","2010","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Casa do Seu David Müller.",NA,"-22.626667","1470",NA,"Arvoreta ca. 3m, frutos imaturos verdes, caule quadrangular, topo do morro. Coleta em sílica..","UPCB0019214","UPCB0019214","1470",NA,"2010",NA,NA,"02",NA,"-22.626667",NA,NA,NA,NA,NA
"59","2021-02-11 17:20:13-03","UFPR","UPCB","65470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Meyer, F.S.","Meyer, F.S.","792","2008","09","10",NA,"Brasil","Santa Catarina","São Bento do Sul","Cume do Morro da Igreja - Rio Natal.","-49.378611","-26.250556",NA,NA,"Arbusto 2 m altura, coletado em Floresta Ombrófila Densa Altomontana, no cume do Morro da Igreja..","UPCB0020996","UPCB0020996",NA,NA,"2008",NA,NA,"10","-49.378611","-26.250556",NA,NA,NA,NA,NA
"60","2021-02-11 17:20:13-03","UFPR","UPCB","65512","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Meyer, F.S.","Meyer, F.S.","856","2008","12","06",NA,"Brasil","Santa Catarina","São Bento do Sul","Cume da Pedra da Igreja.","-49.378611","-26.250556",NA,NA,"Arbusto 2 m altura, coletado próximo à clareira do acampamento (em Floresta Ombrófila Densa Altomontana)..","UPCB0020981","UPCB0020981",NA,NA,"2008",NA,NA,"12","-49.378611","-26.250556",NA,NA,NA,NA,NA
"61","2021-02-11 17:20:13-03","UFPR","UPCB","80479","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Naudin","Goldenberg, R.","Pirani, J.R.","5990","2009","02","13",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha para a Lagoa Seca. Elev. Ca. 1700m. Mata montana e campo rupestre junto aos afloramentos rochosos.","-43.5","-20.417",NA,NA,"Arvoreta 4m alt., na orla da mata montana. Frutos imaturos verdes..","UPCB0019156","UPCB0019156",NA,NA,"2013",NA,NA,NA,"-43.500","-20.417",NA,NA,NA,NA,NA
"62","2021-02-11 17:20:13-03","UFPR","UPCB","83912","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Goldenberg, R.","Gomes, J.M.L.","3278","2009","04","18",NA,"Brasil","Espírito Santo","Castelo","Próximo Parque Estadual Forno Grande","-41.1847","-20.6036",NA,NA,"Arbustiva, lâmina discolor.","UPCB0019253","UPCB0019253",NA,NA,"2013",NA,NA,NA,"-41.1847","-20.6036",NA,NA,NA,NA,NA
"63","2021-02-11 17:20:13-03","UFPR","UPCB","92104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Goldenberg, R.","Martinelli, G. et al.","19891","2017","04","26",NA,"Brasil","Rio de Janeiro","Rio Claro","Parque Estadual do Cunhambebe. Alto da Pedra Chata. Mata nebular e vegetação arbustiva","-44.164444","-22.903333","1500",NA,"Arbustos, 2,5m, heliófila; folhas na face ventral verde, face dorsal cinéreo-ferrugíneo; frutos imaturos de cor verde. Habitat: Mata Atlântica..","UPCB0033239","UPCB0033239","1500",NA,"2017",NA,NA,NA,"-44.164444","-22.903333",NA,NA,NA,NA,NA
"64","2021-02-11 17:20:13-03","UFPR","UPCB","90819","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch ex Naudin","Bacci, L.F.","Bacci, L.F. | Zorzanelli, J.P.F.","27","2013","06","15",NA,"Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta","-40.4524","-20.293","1406",NA,"Árvore ca. 6m alt. Frutos maduros arroxeados..","UPCB0027688","UPCB0027688","1406",NA,"2013",NA,NA,NA,"-40.4524","-20.2930",NA,NA,NA,NA,NA
"65","2021-02-23 16:20:39-03","UFPR","UPCB","97093","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch ex Naudin","Bacci, L. F.","Bacci, L. F. | Zorzanelli, J. P. F.","27","2013","06","15",NA,"Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta.","-40.4524","-20.293",NA,NA,"Mata Atlântica. Árvore ca. 6 m alt. Frutos maduros arroxeados.","UPCB0046903",NA,NA,NA,"2013",NA,NA,NA,"-40.4524","-20.2930",NA,NA,NA,NA,NA
"66","2021-02-11 17:20:13-03","UFPR","UPCB","67753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch","Goldenberg, R.","Camargo, E.","99","2007","04","21",NA,"Brasil","Paraná","Tunas do Paraná","Estrada para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,"Arbusto 1,8 m, frutos roxos enegrecidos..","UPCB0019163","UPCB0019163",NA,NA,"2010","41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-11 17:20:13-03","UFPR","UPCB","52160","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Goldenberg, R.","737","2005","10","17",NA,"Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"Arbusto 1,5m, botões novos castanhos. Floresta ombrófila densa..","UPCB0019222","UPCB0019222",NA,NA,"2005","41885","auto","01",NA,NA,NA,NA,"01",NA,NA
"68","2021-02-11 17:20:13-03","UFPR","UPCB","64542","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Reginato, M.","Reginato, M.","760","2006","12","22",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi, Facãozinho.","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta 2m, com frutos. Floresta ombrófila densa..","UPCB0019218","UPCB0019218",NA,NA,"2009","30514","auto","01",NA,NA,NA,NA,"01",NA,NA
"69","2021-02-11 17:20:13-03","UFPR","UPCB","52121","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Goldenberg, R.","808","2005","10","26",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Morro do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 1,5m, botões jovens. Floresta ombrófila densa. Alt.: 900m s.n.m..","UPCB0019254","UPCB0019254",NA,NA,"2005","30514","auto","01",NA,NA,NA,NA,"01",NA,NA
"70","2021-02-11 17:20:13-03","UFPR","UPCB","52119","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Goldenberg, R.","805","2005","10","26",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Morro do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta 2,5cm, botões jovens. Este espécime não apresenta caule quadrangular, mas existem espécimes próximos ( Goldenberg 808) com caule fortemente quadrangular. Floresta ombr. densa. Alt.: 750m..","UPCB0019226","UPCB0019226",NA,NA,"2005","30514","auto","01",NA,NA,NA,NA,"01",NA,NA
"71","2021-02-11 17:20:13-03","UFPR","UPCB","42691","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Pasdiora, A.L.","63","2000","01","13",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 2,5m, frutos escuros, folhas discolores. Floresta ombrófila densa altomontana..","UPCB0019152","UPCB0019152",NA,NA,"2001","30514","auto","05",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:20:13-03","UFPR","UPCB","42705","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Pasdiora, A.L.","68","2000","01","13",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 2,5m, frutos imaturos. Floresta ombrófila densa altomontana..","UPCB0019249","UPCB0019249",NA,NA,"2001","30514","auto","05",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:20:13-03","UFPR","UPCB","71928","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Caddah, M.K.","Caddah, M.K.","863","2011","02","10",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Pico do Desen.gano. Trilha para o Alto.","-42.0080986022949","-21.9552993774414","1470",NA,"Arvoreta ca. 4m. Frutos imaturos verdes. Coleta em sílica..","UPCB0019220","UPCB0019220","1470",NA,"2011","30526","auto","02",NA,NA,NA,NA,"10",NA,NA
"74","2021-02-11 17:20:13-03","UFPR","UPCB","58517","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch.","Goldenberg, R.","Magalhães, G.M.","2813","1943","01","30",NA,"Brasil","Minas Gerais","Itabira","Presidente Vargas, Pico do Cauê","-43.2268981933594","-19.6191997528076",NA,NA,"Árvore 4m, capoeira na canga..","UPCB0019161","UPCB0019161",NA,NA,"2007","33779","auto","01",NA,NA,NA,NA,"01",NA,NA
"75","2021-02-11 17:20:13-03","UFPR","UPCB","92764","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch ex Naudin","Bacci, L.F.","Bacci, L.F. | Zorzanelli, J.P.F.","125","2013","12","01",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim, subindo para a torre","-41.5358009338379","-20.3458003997803",NA,NA,"Árvore ca. 6m alt. Botões florais.","UPCB0033823","UPCB0033823",NA,NA,"2013","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:20:13-03","UFPR","UPCB","89720","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzch ex Naudin","Bacci, L.F.","Bacci, L.F. | Zorzanelli, J.P.F.","125","2013","12","01",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim, subindo para a torre","-41.5358009338379","-20.3458003997803",NA,NA,"Árvore ca. 6m alt. Botões florais.","UPCB0033823","UPCB0033823",NA,NA,"2013","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2013-07-01 10:06:00-03","MO","MOBOT","100607912","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","argyraea","Miconia argyraea","Cogn.","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","Caddah 855","2011","2","8","South America","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Túmulo de Augusto Ruschi. Ao lado do rio Timbuí. (19° 97' 46 S; 40° 52' 80 W)","-40.6002998352051","-19.9356002807617","660.00000000",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,"1",NA
"78","2013-07-11 12:59:00-03","MO","MOBOT","100610642","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Fabián A. Michelangeli|Nancy Machado","Caddah 863","2011","2","10","South America","Brazil","Rio de Janeiro","Santa Maria Magdalena","Pico do Desen. gano. Trilha para o Alto. (21° 89' 38 S, 41° 91' 12 W)",NA,NA,"1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-12-01 11:09:00-03","MO","MOBOT","101235824","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","fide Caddah et al.","F. Sellow","Sellow s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,"1",NA
"80","2020-12-01 11:23:00-03","MO","MOBOT","3244563","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 16905","1887","12","21","South America","Brazil","Rio de Janeiro",NA,"Alto Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,"1",NA
"81","2013-02-04 12:43:00-02","MO","MOBOT","3262408","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","M.K. Caddah","Auguste F.M. Glaziou","Glaziou 13851","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2013-07-01 09:22:00-03","MO","MOBOT","100607865","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|R. Rolim|L.G. Pedrosa","Caddah 826","2011","2","4","South America","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.8552778","-20.7416666","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-08-31 09:06:40-03","INPA","INPA","232469","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Miconia","argyraea","Miconia argyraea","Cogn.","Goldenberg, R","Costa, FRC da","1187","2006","05","30","Southern America","Brasil","Roraima",NA,"Parque Nacional do Viruá, Grade PPBio N3 1200","-61.032519","-1.818522",NA,NA,NA,"INPA0232469","INPA0232469 INPA0232469_e INPA0232469_nd",NA,NA,"2011",NA,NA,NA,"-61.032519","-1.818522",NA,NA,NA,NA,NA
"84","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","48796",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","L.F. Bacci/2013","L.F. Bacci; J.P.F. Zorzanelli","27","2013","06","15",NA,"Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta","-40.756667","-20.491667","1406",NA,"Árvore ca 6m alt., frutos maduros arroxeados","MBML048796","MBML048796","1406",NA,NA,NA,NA,NA,"40W45'24","20S29'30",NA,NA,NA,NA,NA
"85","2017-11-24 14:11:33-02","UFLA","ESAL","25307","S","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Naves, RP","137",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,"árvore; 12m; ;; floresta",NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-10-05 13:28:15-03","UFLA","ESAL","15438","S","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"Fontes, MAL","117",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450",NA,"árvore; 5,0; ;; floresta",NA,NA,"1450",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","3215761","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","argyraea","Miconia argyraea","Cogn.",NA,"W. Boone","936","1985","12","2","South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Goipaboaçu","-40.6002998352051","-19.9356002807617",NA,NA,NA,"US01905262","US01905262_01 US01905262_02",NA,"Dicotyledonae",NA,"23813","auto",NA,NA,NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","259822","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01050235","US01050235_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","2588150","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"A. F. M. Glaziou",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01917144","US01917144_01 US01917144_02",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","1543236","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin",NA,"D. Lemos",NA,"1921","9","12",NA,"Brazil","São Paulo",NA,"Alto da Serra. Estação Biológica.",NA,NA,NA,NA,NA,"US01917145","US01917145_01 US01917145_02",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2019-11-13 11:25:43-03","USP","SPF","122122","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Caddah, MK","Franciosi, ERN","19","1996","12","16",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.993333","-23.245833",NA,NA,NA,"SPF00122122",NA,NA,NA,"2012",NA,NA,"09","-44.993333","-23.245833",NA,NA,NA,NA,NA
"92","2019-11-13 11:25:43-03","USP","SPF","203103","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Caddah, MK","Pirani, JR","5990","2009","02","13",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5","-20.416667","1700",NA,NA,"SPF00203103",NA,"1700",NA,"2012",NA,NA,"09","-43.5","-20.416667",NA,NA,NA,NA,NA
"93","2021-03-25 13:52:41-03","UNIVILLE","JOI","9152","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Meyer, F.S.","Meyer, F.S.","856","2008","12","06",NA,"Brasil","Santa Catarina","São Bento do Sul","Cume da Pedra da Igreja.","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITAT: clareira do acampamento; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI009152",NA,NA,NA,"2008","23090","auto","12",NA,NA,NA,NA,"06",NA,NA
"94","2021-03-25 13:52:41-03","UNIVILLE","JOI","9357","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch ex Naudin","Meyer, F.S.","Meyer, F.S.","792","2008","09","10",NA,"Brasil","Santa Catarina","São Bento do Sul","Cume do Morro da Igreja - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI009357",NA,NA,NA,"2008","23090","auto","10",NA,NA,NA,NA,"10",NA,NA
"95","2019-09-04 18:54:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","argyraea","Miconia argyraea",NA,NA,"A. Glaziou","16905",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"96","2019-01-23 11:09:03-02","F","FMNH-SEEDPLANTS","V0063730F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","argyraea","Miconia argyraea",NA,NA,"A. Glaziou","16905",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0063730F","V0063730F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"97","2018-05-14 16:05:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii",NA,"RRC ID Flag","A. Glaziou","16904","1887","8","30","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"16904",NA,NA,NA
"98","2019-09-04 18:37:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii",NA,NA,"A. Glaziou","16906","1888",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"99","2015-03-07 08:57:21-03","F","FMNH-SEEDPLANTS","V0145852F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0145852F","V0145852F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-03-07 09:06:46-03","F","FMNH-SEEDPLANTS","V0181320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0181320F","V0181320F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-23 12:13:28-03","CEPLAC","CEPEC","119855","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii",NA,"J. F. A. Baumgratz","R. C. Forzza","3609","2004","11","22",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, trilha da Mata grande.","-43","-21.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W","21S42'",NA,NA,NA,NA,"30/12/2006"
