"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"45","2020-02-10 17:50:30-03","UNICAMP","UEC","129871","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex A.DC.) H.Rob.","Lewinsohn, TM; Silva, J; Buys, B; Lopes, M","PIC96483","1996","04","19",NA,"Brazil","Minas Gerais","Diamantina",NA,"-43.715556","-18.21",NA,NA,NA,NA,"UEC125529","UEC125529",NA,NA,NA,NA,NA,NA,"-43.715556","-18.21",NA,NA,NA,NA,NA,NA
"46","2020-02-10 17:50:30-03","UNICAMP","UEC","129872","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex A.DC.) H.Rob.","Lewinsohn, TM; Silva, J; Buys, B; Lopes, M","PIC96451","1996","04","18",NA,"Brazil","Minas Gerais","Diamantina","Estrada Cons. Matta","-43.983611","-18.303889",NA,NA,NA,NA,"UEC125530","UEC125530",NA,NA,NA,NA,NA,NA,"-43.983611","-18.303889",NA,NA,NA,NA,NA,NA
"47","2020-02-10 17:50:30-03","UNICAMP","UEC","129873","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex A.DC.) H.Rob.","Prado, P; Lewinsohn, TM; Buys, B","PIC95018","1995","02","14",NA,"Brazil","Minas Gerais","Grão Mogol","Trilha da Tropa","-42.908889","-16.558611",NA,NA,NA,NA,"UEC125531","UEC125531",NA,NA,NA,NA,NA,NA,"-42.908889","-16.558611",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:28-03","UNICAMP","UEC","175609","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex A.DC.) H.Rob.","Marques, D; Romero, R; Castro, NM; Simão, DG; Sampaio, DS; et al.","210","2011","05","18",NA,"Brazil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Ponto 5","-43.629167","-18.210278","1145","1145",NA,"Subarbusto, ca. 1.5m. Brácteas involucrais marrons, papus e corola brancos, estilete roxo; Campo rupestre","UEC029470","UEC029470","Marques, D",NA,NA,NA,"2011","09","-43.629167","-18.210278","29",NA,NA,NA,NA,NA
"49","2019-08-20 10:07:02-03","UNICAMP","UEC","147627","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Costa, IR; Verola, CF","697","2006","04","27",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro Mata, Aprox. 4 Km da estrada","-43","-18",NA,NA,NA,"Arbusto, flores alfazemas, muitos indivíduos","UEC133295","UEC133295",NA,NA,NA,NA,NA,NA,"-43","-18",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:25:38-03","UNICAMP","UEC","134888","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Souza, VC; Souza, JP; Romão, GO; Araújo, AO","25217","2001","07","05",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó. Próximo a estátua do Juquinha.","-43.551111","-19.258333","1500","1500",NA,"Subarbusto, papilho creme.; Campo rupestre.","UEC130918","UEC130918","Soares, PN",NA,NA,NA,"2010","09","-43.551111","-19.258333",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:25:38-03","UNICAMP","UEC","134894","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Souza, VC; Souza, JP; Romão, GO; Araújo, AO","25335","2001","07","07",NA,"Brazil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, ca. 17 Km da Estrada Diamantina - Curvelo.","-43.823889","-18.300556","1230","1230",NA,"Subarbusto, ca. 50 cm alt.; papilho creme.; Campo rupestre, com mata ciliar no fundo do vale.","UEC130917","UEC130917","Soares, PN",NA,NA,NA,"2010","09","-43.823889","-18.300556",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:25:38-03","UNICAMP","UEC","38623","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Leitão Filho, HF; Tamashiro, JY; Semir, J; Martins, FR","17285","1985","06","04",NA,"Brazil","Minas Gerais",NA,"estrada Conselheiro da Mata",NA,NA,NA,NA,NA,"Arbusto, ate 1,5m, flores lilases; Campo rupestre entre pedras","UEC159295","UEC159295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:25:38-03","UNICAMP","UEC","90479","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Splett","596","1994","08","23",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina-Medanha. 5,5 Km ao norte de Diamantina.","-44.6","-18.183333","1200","1200",NA,"Arbusto, ca. 1,5m. Plantas com sementes sem fores.; Plantas crecende em areia branca profunda.","UEC130916","UEC130916","Soares, PN",NA,NA,NA,"2010",NA,"-44.6","-18.183333",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:25:38-03","UNICAMP","UEC","127847","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Souza, VC; Souza, JP; Capellari Jr, L; Scalon, VR","11926","1996","07","06",NA,"Brazil","Minas Gerais","Diamantina","16 KM de Diamantina em direção a Mendanha.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto; pappus creme.; Campo rupestre.","UEC130919","UEC130919","Soares, PN",NA,"101169","auto","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:25:38-03","UNICAMP","UEC","137857","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","388","2004","07","06",NA,"Brazil","Minas Gerais","Diamantina","Afloramento em frente á Trilha dos Escravos.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto até 60cm, só frutos.; Crescendo em Campo pedregoso.","UEC130920","UEC130920","Semir, J",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:25:38-03","UNICAMP","UEC","120657","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Semir, J; Mansanares, ME; Belinello, R","0063","2001","06","19",NA,"Brazil","Minas Gerais","Diamantina","Estrada Curvelo (BR259).","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto 1m, capítulos com frutos.; Beira de estrada.","UEC130915","UEC130915","Soares, PN",NA,"101169","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:25:38-03","UNICAMP","UEC","39307","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Semir, J; Leitão Filho, HF; Martins, FR; Tamashiro, JY","17171","1985","06","03",NA,"Brazil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867","1100","1100",NA,"Subarbusto até 1,5m, capitulos de flores lilases; Campo rupestre","UEC159296","UEC159296","Sposito, TC",NA,"37970","auto","1992","05",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:25:38-03","UNICAMP","UEC","3652","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Joly, AB; Semir, J; et al.","2196","1972","05","27",NA,"Brazil","Minas Gerais","Jaboticatubas","km 127 ao longo da rodovia Lagoa Santa. Conceição do mato dentro, diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"flores lilás-claro. altura 50 a 60 cm","UEC154607",NA,"Leitão Filho, HF",NA,"31264","auto","1985","07",NA,NA,"19",NA,NA,NA,NA,NA
"59","2021-03-01 16:25:38-03","UNICAMP","UEC","3711","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Joly, AB; Semir, J; Joly, AM; Martins, F","2472","1972","05","29",NA,"Brazil","Minas Gerais","Jaboticatubas","km 128 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Subarbusto 50 cm, flor rosa-claro.","UEC154466","UEC154466","Leitão Filho, HF",NA,"31264","auto","1985","07",NA,NA,"19",NA,NA,NA,NA,NA
"60","2019-08-20 10:07:02-03","UNICAMP","UEC","110569","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Vitta, FA","304","1996","05","22",NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"$",NA,"Semir, J",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:25:38-03","UNICAMP","UEC","110686","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Vitta, FA; Passos, LC","365","1996","07",NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Parque nacional do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 1,5m alt. entre fendas de rocha. Flores Lilases.","UEC133296","UEC133296","Semir, J",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:25:38-03","UNICAMP","UEC","131650","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Souza, VC; Miyagi, PH; Souza, JP","8271","1995","03","11",NA,"Brazil","Minas Gerais","Serro","Ca. 9Km de Serro em direção a Milho Verde. Campo rupestre, com mata adjacente.","-43.3793983459473","-18.604700088501","1000","1000",NA,"Arbusto, ca. 1m alt.; capítulos róseos.","UEC133297","UEC133297","Soares, PN",NA,"37754","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:25:57-03","UNICAMP","UEC","128859","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex A.DC.","Pirani, JR; Zappi, DC; Simão-Bianchini, R; Oliveira, AA","13129","1990","05","16",NA,"Brazil","Minas Gerais","Grão Mogol","Estreito do Riacho Ribeirão","-42.9","-16.55","950","1000",NA,"Arbusto 1,2m., entre rochas, heliófilo. Capítulos com ninvólucro verde-paleáceo, flore alvas, estigmas arroxeados e papo creme.","UEC050382","UEC050382","Soares, PN",NA,NA,NA,"2012","03","-42.9","-16.55",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:25:57-03","UNICAMP","UEC","198295","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex A.DC.","Saka, MN; Franco, B","73","2010","06","15",NA,"Brazil","São Paulo","São Lourenço da Serra","Reserva particular do patrimônio natural Paiol Maria, base - trilha menor atrás da base. Trilha Ibira-mirim.","-46.941722","-23.824222","762","762",NA,"Erva, ca. 0,3m. Flores alvas.; Interior de mata atlântica secundária.","UEC017679","UEC017679","Monge, M",NA,NA,NA,"2015","05","-46.941722","-23.824222",NA,NA,NA,NA,NA,NA
"65","2019-11-19 14:04:59-03","UFRPE","PEUFR","38872","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","L.P. Queiroz","4816","1997","02","24",NA,"Brasil","Bahia","Barra","Ibiraba; Santa Cruz","-42.833333","-10.8",NA,NA,NA,"Arbusto pouco ramificado; ramos virgados com cerca de 1,5 m; folhas membranáceas com face adaxial verde-cinérea; capítulos com filárias verde-cinéreas; flores com corola e ramos do estilete lilases; ocasional","PEUFR038872",NA,"N. Hind",NA,NA,NA,"1997","05","42°50'00''W","10°48'00''S",NA,NA,NA,NA,NA,NA
"66","2019-12-18 15:50:33-03","UFOP","OUPR","26333","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Silva, T.C. da; Cardoso, R.C.","104","2012","05","29",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.517","-20.365056","1586","1586",NA,"Subarbusto, ca. 1m, flores brancas, ambiente sombreado. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,"Hattori, E.K.O.",NA,NA,NA,"2013","07","-43.517","-20.365056",NA,NA,NA,NA,NA,NA
"67","2019-12-18 15:50:33-03","UFOP","OUPR","33331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Quaresma, A.S.; Oliveira, C.T.","527","2017","05","24",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,"Campo rupestre quartzítico.",NA,NA,"Quaresma, A.S.",NA,"60318","auto","2017","07",NA,NA,"05",NA,NA,NA,NA,NA
"68","2019-11-05 16:44:55-03","UFOP","OUPR","20092","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Guaraciaba",NA,"-43.0074996948242","-20.57080078125",NA,NA,NA,"Mata. Erva. Flores azul-violáceas",NA,NA,"Almeida, G.; Dematteis, M.",NA,"16300","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-05 16:44:55-03","UFOP","OUPR","19432","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Lisboa, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Almeida, G.; Dematteis, M.",NA,"44599","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-10-14 15:56:23-03","BS","M","M-0029317","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in campis; prope Tejucco; Provinciae Minas Geraes.",NA,NA,NA,NA,NA,NA,"M0029317",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"71","2014-10-14 15:56:23-03","BS","M","M-0029318","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"In campis prope Tejucco; Minas Geraes.",NA,NA,NA,NA,NA,NA,"M0029318",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"72","2020-12-21 16:16:19-03","MBM","MBM","242064","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Queiróz, L.P. de","4816","1997","02","24","Southern America","Brazil","Bahia","Barra","Ibiraba","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"MBM242064",NA,"Hind, D.J.N.",NA,"116121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:16:19-03","MBM","MBM","225332","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Queiróz, L.P. de","4816","1997","02","24","Southern America","Brazil","Bahia","Barra","Santa Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"MBM225332","MBM225332","Hind, D.J.N.",NA,"116121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:16:19-03","MBM","MBM","128665","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","52880","1989","05","18","Southern America","Brazil","Minas Gerais","Conceição do Mato Dentro","Conceição do Mato Dentro, 3-5km S","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"MBM128665","MBM128665","Robinson, H.",NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:16:19-03","MBM","MBM","68147","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Anderson, W.R.","8920","1973","04","14","Southern America","Brazil","Minas Gerais",NA,"Rodovia Rio Jequiti a Mendonha",NA,NA,NA,NA,NA,NA,"MBM068147","MBM068147","Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:16:19-03","MBM","MBM","91390","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","47908","1984","06","15","Southern America","Brazil","Bahia","Mucugê","Mucugê, arredores","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM091390","MBM091390","Robinson, H.",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:16:19-03","MBM","MBM","68146","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Irwin, H.S.; et al.; et al.","27550","1970","03","15","Southern America","Brazil","Minas Gerais","Diamantina","Diamantina, 25km E, próximo do Rio Jequito","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM068146","MBM068146","Robinson, H.",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-04 05:21:54-03","MNHN","RECOLNAT_MNHN_P","P02554228","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil, Minas Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02554228' target='other'> <mi>dwc_moreinfo</mi></a>","P02554228","P02554228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1 942",NA,NA,NA
"79","2015-09-04 05:21:54-03","MNHN","RECOLNAT_MNHN_P","P02554229","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02554229' target='other'> <mi>dwc_moreinfo</mi></a>","P02554229","P02554229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 942",NA,NA,NA
"80","2018-01-18 14:51:29-02","MNHN","RECOLNAT_MNHN_P","P02703161","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil, Province de Minas Gerais.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703161' target='other'> <mi>dwc_moreinfo</mi></a>","P02703161","P02703161_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1 942",NA,NA,NA
"81","2020-12-11 11:33:04-03","UFMG","BHCB","121923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV da","s.n.","2007","04","29","Southern America","Brasil","Minas Gerais","Bocaiúva","Parque Nacional das Sempre Vivas., Caminho para a Serra do Landi, passando pelo córrego do Landi.","-43.77","-17.905556","1120","1120",NA,"Campo rupestre. Herbáceo terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.77","-17.905556",NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:33:04-03","UFMG","BHCB","144573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rodrigues, LC","14","2007","05","19","Southern America","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio","-43.516667","-19.25","1400","1400",NA,"arbusto em área de campo, afloramento, e borda de mata, flores rosas",NA,NA,NA,NA,NA,NA,NA,NA,"-43.516667","-19.25",NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:33:04-03","UFMG","BHCB","144574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rodrigues, LC","25","2007","05","21","Southern America","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio","-43.516667","-19.25","1400","1400",NA,"arbusto em área de campo, afloramento, e borda de mata, flores rosa",NA,NA,NA,NA,NA,NA,NA,NA,"-43.516667","-19.25",NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:33:04-03","UFMG","BHCB","156211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, FSR","s.n.","2011","03","28","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo, Campo Rupestre Laterítico; Capão de Canga","-43.433333","-18.905","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.433333","-18.905",NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:33:04-03","UFMG","BHCB","178225","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Augsten, M","269","2010","02","22","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031352",NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:33:05-03","UFMG","BHCB","178227","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Augsten, M; Meyer, PB","315","2010","04","02","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031356",NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:33:05-03","UFMG","BHCB","178233","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Augsten, M","445","2010","06","12","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031353",NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:33:05-03","UFMG","BHCB","178234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Augsten, M","459","2010","06","12","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031355",NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:33:05-03","UFMG","BHCB","178242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Augsten, M; Mota, NFO; Souza, PG; Martins, LC; Astigarraga, RG; Jorge, TB","604","2010","07","16","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031354",NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:33:05-03","UFMG","BHCB","181521","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Tameirão Neto, E; Mansur, T","5321","2013","07","05","Southern America","Brasil","Minas Gerais","Santa Bárbara",NA,"-43.655344","-20.107219",NA,NA,NA,"Arbustivo; 1,7m; Floresta semidecidual sobre formação ferrífera (Borda de estrada)",NA,NA,NA,NA,NA,NA,"2015","04","-43.655344","-20.107219","13",NA,NA,NA,NA,NA
"91","2020-12-11 11:33:05-03","UFMG","BHCB","185719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Vidal, CV","1238","2014","05","07","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.396717","-19.068981",NA,NA,NA,"Arbustivo/Subarbustivo; Floração; Altura 0,80m, flor roxa (antigo código: A2-P3); Campo rupestre sobre formação ferruginosa","BHCB185719",NA,NA,NA,NA,NA,"2015","04","-43.396717","-19.068981","13",NA,NA,NA,NA,NA
"92","2020-12-11 11:33:05-03","UFMG","BHCB","185747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Vidal, CV","1252","2014","07","23","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.391331","-19.227614",NA,NA,NA,"Arbustivo/Subarbustivo; Floração; Flores roxas, altura 1,3m; Campo rupestre sobre formação ferruginosa","BHCB185747",NA,NA,NA,NA,NA,"2015","04","-43.391331","-19.227614","13",NA,NA,NA,NA,NA
"93","2021-03-19 17:58:27-03","UFMG","BHCB","196246","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","40","2019","03","28","Southern America","Brasil","Minas Gerais","Itabira","Morro redondo, Descida da Igreja","-43.486694","-19.557333","1137","1137",NA,NA,"BHCB196246",NA,NA,NA,NA,NA,"2019","06","-43.486694","-19.557333","25",NA,NA,NA,NA,NA
