"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","594962","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"L. Riedel","s.n.",NA,"South America","Brazil","{From protologue: Ad Serra da Piedade]",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=54472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594962","NY00594962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","887380","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"L. R. Landrum","4201","1982","South America","Brazil","Posse section of Teresópolis.","-42.9656","-22.4122","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887380","NY00887380_01","01","27","Rio de Janeiro","Teresópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00979150","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"W. R. Anderson","36188","1972","South America","Brazil","Serra do Espinhaço, Serra do Cipó","-43.566908","-19.391522","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979150","NY00979150_01","02","18","Minas Gerais",NA,"1225","1225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","00979123","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"P. Clausen","149.A",NA,"South America","Brazil","Minas, Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979123","NY00979123_01",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00979124","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","29675","1971","South America","Brazil","Serra do Espinhaço, ca. 3 km N. of Mariana, road to Santa Bárbara","-43.41805556","-20.37495","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979124","NY00979124_01","02","02","Minas Gerais",NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00979146","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","22464","1969","South America","Brazil","Ca. 12 km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.27","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979146","NY00979146_01","01","23","Minas Gerais",NA,"1350","1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1181366","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"E. J. Lucas","246","2004","South America","Brazil","Parque Estadual da Serra do Ibitipoca, proximidades do Rio do Salto.","-43.88536","-21.70222","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1369057' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181366","NY01181366_01","03","09","Minas Gerais","Lima Duarte","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2017-05-11 13:30:00-03","NY","NYBG","1551160","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx",NA,NA,NA,"R. R. Guedes-Bruni","2328","1993","South America","Brazil","Parque Nacional de Itatiaia. Trilha entre o abrigo Macieira e o abrigo Massenas.","-44.65833","-22.35833","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1911991' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551160","NY01551160_01","11","08","Rio de Janeiro","Itatiaia","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00907978","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","20900","1968","South America","Brazil","Serra do Espinhaço, ca. 30km N. of Sêrro on road (MG 2) to Diamantina.","-43.65","-18.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907978","NY00907978_01","02","26","Minas Gerais",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00907954","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","19863","1968","South America","Brazil","Pico de Itabirito, ca. 50 km S.E. of Belo Horizonte.","-43.8","-20.23","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907954","NY00907954_01","02","11","Minas Gerais",NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00979125","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","29665","1971","South America","Brazil","Serra do Espinhaço, ca. 3 km N. of Mariana, road to Santa Bárbara","-43.41805556","-20.37495","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979125","NY00979125_01","02","02","Minas Gerais",NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01096407","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"S. de V. A. Pessôa","41","1985","South America","Brazil","Pico do Frade de Macaé","-44.488794","-22.957731","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237341' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096407","NY01096407_01","08","08","Rio de Janeiro","Macaé","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00979121","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","19972","1968","South America","Brazil","Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","-43.8","-20.2","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076788' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979121","NY00979121_01","02","12","Minas Gerais",NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00979147","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"H. S. Irwin","20460","1968","South America","Brazil","Serra do Cipó, km. 115 (ca. 140km N. of Belo Horizonte).","-43.4","-18.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979147","NY00979147_01","02","19","Minas Gerais",NA,"1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2017-05-11 13:31:00-03","NY","NYBG","00907955","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx",NA,NA,NA,"A. P. Duarte","3805","1954","South America","Brazil","S. Tomé das Letras","-44.8897","-21.9592","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907955","NY00907955_01","07","14","Minas Gerais","Baependi","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1522360","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","M. Sobral",NA,"S. A. Mori","14540","1981","South America","Brazil","BR052, 4-6 km E of Morro do Chapéu.","-41.1561012268066","-11.5500001907349","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751574' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522360","NY01522360_01","06","18","Bahia","Morro do Chapéu","1000","1000","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG4095","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx",NA,"Bunger, M.O.",NA,"M.Valentina W.","132",NA,NA,"Brasil",NA,"-43.966944","-20.208611",NA,"Botões florais creme. Estames brancos. Altura 1,5 m. UTM: 7754183 x; 990425 y.",NA,NA,NA,NA,"Minas Gerais","Nova Lima","1.4","1.4",NA,NA,"43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-06-29 11:31:38-03","UFRJ","RFA","2772","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx eriocalyx",NA,"M. Peron",NA,"Figueiredo, J.G.S.",NA,"1895",NA,"Brasil","Serra do Lenheiro","-44.2616996765137","-21.1355991363525",NA,NA,"RFA46621",NA,"12","28","Minas Gerais","São João del Rei",NA,NA,"39093","auto",NA,NA,"eriocalyx","1987","07","25",NA,NA,NA,NA,NA,NA
"29","2020-11-13 09:20:23-03","UFRJ","RFA","6376","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","Breg.",NA,NA,"P. Occhioni; A. Barbosa","1244","1950",NA,"Brasil","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"RFA46626",NA,"09","01","Rio de Janeiro","Teresópolis",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-13 09:20:23-03","UFRJ","RFA","27207","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","regeliana","Gomidesia regeliana","O.Berg","G. M. Barroso",NA,"Flávio Brito Pereira","52/68","2001",NA,"Brasil","3º Distrito.","-42.9143981933594","-21.9950008392334",NA,"Trepadeira, folha verde, flor marrom, rara no local.","RFA42071",NA,"01","30","Rio de Janeiro","Sapucaia","773","773","27567","auto","42º50'77''W","22º4'79''S",NA,"2001","12","20",NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:45:56-03","EAO","IAN","14137","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Myrcia","alpina","Myrcia alpina","Kiaersk.","Barreto, M",NA,"Magalhães, MG","998","1942","Southern America","Brasil","Canga, Serra do Rola Moça, divisa dos municipios de Betim e Brumadinho.",NA,NA,NA,"Arbusto de 1,50m. de altura.","IAN014137","IAN014137 IAN014137_e","03","05","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:45:56-03","EAO","IAN","13706","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Myrcia","alpina","Myrcia alpina","Kiaersk.","Barreto, M",NA,"Rabelo, AM","s.n.","1942","Southern America","Brasil","Na capoeira.","-43.8067016601562","-19.8864002227783",NA,"Arbusto de 1,50m. de altura.","IAN013706","IAN013706 IAN013706_e","08","09","Minas Gerais","Sabará",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:21:27-03","UFBA","ALCB","108089","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Stadnik, A",NA,"Stadnik, A; et al.","122","2013","Southern America","Brasil","Piemonte da Diamantina, Monumento do Ferro Doido, trilha para a Cachoeira","-41.000556","-11.627778",NA,"ca. 2m de alt. Folhas discolores com tricomas ferrugineos.","ALCB058824",NA,"02","22","Bahia","Morro do Chapéu","869","869",NA,NA,"-41.000556","-11.627778",NA,"2013","04",NA,NA,NA,NA,NA,NA,NA
"34","2019-11-25 16:51:17-03","UFBA","ALCB","138354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Stadnik, A",NA,"Stadnik, A; Vasconcelos, T; Faria, J","347","2016","Southern America","Brasil","Mirante do Cruzeiro.","-43.588333","-18.240833",NA,"ca. 30-50cm. Folhas discolores, tricomas ferrugíneos. Fruto verde imaturo, vináceo maduro. Brácteas e cálice cremes. Pétalas alvas.","ALCB069193","ALCB069193","07","11","Minas Gerais","Diamantina","1137","1137",NA,NA,"-43.588333","-18.240833",NA,"2016","07",NA,NA,NA,NA,NA,NA,NA
"35","2019-10-09 11:21:27-03","UFBA","ALCB","69462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Stadnik, A",NA,"Roque, N; Alunos de Botânica III","1286","2006","Southern America","Brasil","Piemonte da Diamantina, Trilha cachoeira do Ferro Doido à Vila do Ventura","-41.000833","-11.628056",NA,"ca. 1,5m alt.; folhas discolores, ferrugíneas na face abaxial, sépala e pétala creme-ferrugíneas, anteras alvas, frutos verdes tornando-se vermelhos até pretos.","ALCB058823",NA,"01","21","Bahia","Morro do Chapéu","895","895",NA,NA,"-41.000833","-11.628056",NA,"2013","03","07",NA,NA,NA,NA,NA,NA
"36","2019-10-09 11:21:27-03","UFBA","ALCB","81797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Stadnik, A",NA,"Roque, N; Carvalho, G; Alunos de Botânica III","1684","2007","Southern America","Brasil","Piemonte da Diamantina, Trilha para o Ventura","-41.001944","-11.636111",NA,"ca. 3m alt.; folhas discolores, indumento ocráceo. Sépalas ocráceas, pétalas e estames alvos.","ALCB058822",NA,"11","10","Bahia","Morro do Chapéu","903","903",NA,NA,"-41.001944","-11.636111",NA,"2013","03","07",NA,NA,NA,NA,NA,NA
"37","2019-10-09 11:21:27-03","UFBA","ALCB","108095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Stadnik, A",NA,"Stadnik, A; et al.","128","2013","Southern America","Brasil","Piemonte da Diamantina, Trilha Estrada Real para Passagem Velha","-41.089722","-11.676389",NA,"ca. 2m de alt. Folhas discolores. Ticomas ferrugíneos na parte abaxial, pedunculo e sépalas. Ovário com 2 lóculos.","ALCB058778",NA,"02","23","Bahia","Morro do Chapéu","1006","1006",NA,NA,"-41.089722","-11.676389",NA,"2013","04",NA,NA,NA,NA,NA,NA,NA
"38","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441994","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Nic Lughadha EM",NA,"Riedel L",NA,"1824","Southern America","Brazil","Brasilia: Serra Estrella",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441994","NL-U1441994","02","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252805",NA,NA,NA,NA
"39","2020-02-08 10:07:00-03","NBC","NL-BOTANY","L.2527138","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Martius CFP von",NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527138","NL-L2527138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"40","2020-11-04 11:14:50-03","ESALQ","ESA","107373","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx",NA,"Gissi, D.S.",NA,"Lucas, E.J.","254.0","2004",NA,"Brasil",NA,"-43.793098449707","-21.8425006866455",NA,NA,"ESA107373",NA,"03","09","Minas Gerais","Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-11-04 11:14:50-03","ESALQ","ESA","110855","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx",NA,"Amorim, B.S.",NA,"Flores, T.B.","286.0",NA,NA,"Brasil",NA,"-44.043098449707","-19.0060997009277",NA,NA,"ESA110855","ESA110855",NA,NA,"Minas Gerais","Santana de Pirapama",NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-11-04 11:14:50-03","ESALQ","ESA","93638","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Gissi, D.S.",NA,"Savassi-Coutinho, A.P. et al.","943.0","2006",NA,"Brasil",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA093638",NA,"01","11","Minas Gerais","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-11-04 11:14:50-03","ESALQ","ESA","81292","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Kuntz, J.",NA,"Mello Barreto","10684.0","1940",NA,"Brasil","Serra do Rola Moça",NA,NA,NA,NA,"ESA081292",NA,"03","05","Minas Gerais","Betim/Brumadinho",NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:14:50-03","ESALQ","ESA","77916","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Gissi, D.S.",NA,"Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28418.0","2002",NA,"Brasil","Estrada para Curvelo, ca. 12 km de Diamantina. Campo rupestre","-434.059","-190.743",NA,"Arbusto, ca.1,6 m alt.; flores creme.","ESA077916",NA,"02","25","Minas Gerais","Diamantina","1350","1350",NA,NA,"-434,059","-190,743",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
