"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber"
"52","2008-05-27 22:02:00-03","MO","MOBOT","2230868","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Bacigalupo, N. M.","* RENAUDEAU D´ARC","1995","11","11","Argentina","Entre Ríos","Colón","Parque Nac. El Palmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RENAUDEAU D´ARC 105","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-02-24 10:41:00-03","MO","MOBOT","2230908","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","R.Liesner (MO)","Troels M. Pedersen","1989","4","3","Argentina","Santiago del Estero","Pellegrini","Monte Quemado. Disturbed ground (gravel pit).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 15382","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","2252290","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Ariza Espinar, L.","Luis Ariza Espinar","1970","12","16","Argentina","Córdoba","San Justo","Ruta 19: Entre La Francia y Jeanmaire, a ± 10 km de La Francia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 2505","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2014-10-25 05:33:00-02","MO","MOBOT","2252322","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Pozner, R., 07-","Raúl Pozner|Manuel J. Belgrano","2004","1","14","Argentina","San Luis","Chacabuco","Ruta Provincial 40, ca. 5 km W de Papagayos, camino a Tilisarao sobre Ruta Nacional 148","-65.01666","-32.67833",NA,NA,"1100.00000000",NA,NA,NA,NA,"Pozner 236","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2010-06-18 17:08:00-03","MO","MOBOT","2252328","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Arturo E. Burkart|et al.",NA,NA,NA,"Argentina","Entre Ríos","Gualeguaychú","ruta 12, al sur de la ciudad de Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 25792","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2011-02-18 21:13:00-02","MO","MOBOT","2295671","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Arbo, M. M., //","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","1991","2","14","Argentina","Corrientes","Ituzaingó","17 Km NW de San Carlos, Ea. Rincon Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 3875","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-15 05:15:00-02","MO","MOBOT","2340442","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Krapovickas, A., //","Antonio C. Krapovickas|Ricardo O. Vanni","1999","3","20","Argentina","Santa Fé",NA,"Sunchales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 47650","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2011-10-05 10:09:00-03","MO","MOBOT","2405923","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Fortunato, R. H.","Renée H. Fortunato|Ricardo Micheli","1995","11","27","Argentina","Santiago del Estero","Atamisqui","35 km al S del desvío a Isla Verde, por Ruta Nac. 9.","-63.96666","-28.9",NA,NA,"104.00000000",NA,NA,NA,NA,"Fortunato 5113","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-22 20:55:00-02","MO","MOBOT","2405941","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","R.L. Liesner (MO)","Renée H. Fortunato|Roberto Kiesling|Alejandro J. Martínez","1998","3","12","Argentina","San Juan","Valle Fértil","Alrededores del río Valle Fértil en direcc. a Los Bretes.","-67.4833333","-30.6333333",NA,NA,"908.00000000",NA,NA,NA,NA,"Fortunato 5983","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2011-03-29 21:24:00-03","MO","MOBOT","2424753","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Scarpa, G. F., 02/","G.F. Scarpa","2003","1","9","Argentina","Salta","Rivadavia","Misión La Paz (sobre río Pilcomayo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scarpa 614","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","2427524","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Ariza Espinar, L.","Luis Ariza Espinar","1960","2","21","Argentina","Córdoba","Colón","Unquillo, cerca del Balneario",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 736","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-06-22 05:25:00-03","MO","MOBOT","2478039","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Pe. Raulino Reitz","1944","4","1","Brazil","Santa Catarina",NA,"Sombrio. perto da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 474","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-02-24 05:31:00-03","MO","MOBOT","2517069","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Seijo, G. J.","G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","2001","11","25","Uruguay","Artigas",NA,"Puente sobre el arroyo Cuaró","-57.07805","-30.43694",NA,NA,"61.00000000",NA,NA,NA,NA,"Seijo 2451","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-05-15 13:24:00-03","MO","MOBOT","2519472","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Pedro Jörgensen",NA,NA,NA,"Paraguay","Guairá",NA,"Villa Rica","-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4529","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-02-24 10:42:00-03","MO","MOBOT","2739403","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","R.Liesner (MO)","Washington L. Galiano","2004","1",NA,"Peru","Cusco","Anta","Dist. Limatambo, Mollepata. Bosque seco.","-72.5186111","-13.5180556",NA,NA,"963.00000000",NA,NA,NA,NA,"Galiano 5503","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"67","2011-04-03 12:50:00-03","MO","MOBOT","3057088","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Aurelio Schinini","1977","2","10","Argentina","Corrientes","Capital","Corrientes","-58.833333","-27.466667",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 14150","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-02-24 10:47:00-03","MO","MOBOT","3458150","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","R.Liesner (cf N.Am, coll.!)","Itaipú Binacional","1980","1","17","Paraguay","Itapúa",NA,"Dpto. A. Paraná-Viv. Ftal. Itaipú. Zona de cultivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 577","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2013-08-23 04:12:00-03","MO","MOBOT","100142223","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Michael H. Nee|R. Flores S.","2007","3","19","Bolivia","Santa Cruz","Cordillera","Turnoff to Ivo from the Camiri-Villa Montes highway.","-63.3908333","-20.3997222",NA,NA,"910.00000000",NA,NA,NA,NA,"Nee 54778","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2016-08-26 09:17:01-03","UFSM","HDCF","2234","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Sobral, M.","Marchiori, J. N. C.; Sobral, M.","1986","01","15","Brasil","Rio Grande do Sul","São Gabriel","Cerro do Ouro","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,"282","América",NA,NA,NA,NA,"1986",NA,"56206","auto","01","15",NA,NA
"71","2021-01-10 20:44:37-03","INPA","INPA","94910","S","Plantae","Pedaliaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) van Eselt.","Indriunas, A","Schinini, A","1979","02","23","Argentina","Corrientes","Curuzú Cuatiá","10 km N de Curuzú Cuatiá, por Ruta 14.",NA,NA,NA,NA,NA,NA,NA,"INPA0094910","INPA0094910 INPA0094910_1 INPA0094910_e","17608","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","2010",NA,NA,NA,"04",NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","1540989","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"P. Jörgensen","1930","12",NA,"Paraguay",NA,NA,"Ruderal Villarrica.",NA,NA,NA,NA,NA,NA,NA,"US03214514",NA,"4529","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","1591818","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"S. Venturi","1919","11","15","Argentina","Tucuman",NA,"Departamento Leales, Chañar Pozo.",NA,NA,NA,NA,"300",NA,NA,"US03214513",NA,"665","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","1934902","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"W. G. F. Herter","1947","5","22","Uruguay","Montevideo",NA,"Dep. de Montevideo, Estanzuela.",NA,NA,NA,NA,"100",NA,NA,"US03214512","US03214512_01","944e*","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","702244","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"O. Kuntze",NA,NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03214511",NA,"s.n.","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","1341197","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"K. Pflanz","1925","1","5","Bolivia",NA,NA,"Villamontes.",NA,NA,NA,NA,NA,NA,NA,"US03214516",NA,"4003","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","1591758","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"S. Venturi","1928","1","15","Argentina","Catamarca",NA,"Departamento del Alto, Balcozna.",NA,NA,NA,NA,"1250",NA,NA,"US03214515",NA,"7236","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2283577","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"T. Pederson","1958","2","11","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03214517",NA,"4812","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2283578","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"T. Pederson","1958","2","11","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03214518",NA,"4812","South America",NA,NA,NA,"Scrophulariales",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"80","2019-11-13 11:25:10-03","USP","SPF","133674","PreservedSpecimen","Plantae","Martyniaceae","Proboscidea","lutea","Proboscidea lutea","(Lindl.) Stapf","Hoehne, FC","Hoehne, FC","1918","10","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00133674","SPF00133674","s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"81","2019-11-13 11:25:10-03","USP","SPF","125853","PreservedSpecimen","Plantae","Martyniaceae","Proboscidea","lutea","Proboscidea lutea","(Lindl.) Stapf","Lima, LR","Lima, LR","1997","11","21","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00125853","SPF00125853","1",NA,NA,NA,NA,NA,"2000",NA,"53584","auto","05",NA,NA,NA
"82","2019-10-07 09:16:42-03","UEFS","HUEFS","115148","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","L.P.de Queiroz","Queiroz, L.P.de","2006","11","12","Brasil","Rio Grande do Sul","Santana da Boa Vista","ca. 59 km N de Santana da Boa Vista na estrada para Irapuá","-53.053889","-30.554167","53W3'14''","30S33'15''","93","93","Campos da Serra do Sudeste do Rio Grande do Sul com afloramentos de granito e capões de mata","HUEFS0115148","HUEFS0115148","12425",NA,NA,NA,"Angiospermae","Lamiales","2009","Asteranae",NA,NA,"04",NA,NA,NA
"83","2019-10-07 09:16:42-03","UEFS","HUEFS","211114","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Sato, H.A.","2012","01","20","Argentina","Jujuy","San Pedro","Loc. Rio Negro III.","-64.898611","-24","64W53'55''","24S0'0''","650","650","Lecho del río, creciendo cerca de una tranquera con caballos.","HUEFS0211114","HUEFS0211114","318CTES",NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"84","2019-10-07 09:16:42-03","UEFS","HUEFS","46201","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.",NA,"Seijo, G","1999","02","08","Argentina","Corrientes","San Luis","Dep. Chacabuco. Ruta Prov. 40, 5 Km W de Papagallo.",NA,NA,NA,NA,NA,NA,"En palmar. Suelo arenoso y seco.","HUEFS0046201","HUEFS0046201","1849",NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"85","2015-03-07 08:13:19-03","F","FMNH-SEEDPLANTS","V0256651F","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0256651F","V0256651F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"86","2015-03-06 21:42:11-03","F","FMNH-SEEDPLANTS","V0256637F","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0256637F","V0256637F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"87","2015-03-07 08:13:19-03","F","FMNH-SEEDPLANTS","V0256650F","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0256650F","V0256650F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"88","2015-03-07 08:13:19-03","F","FMNH-SEEDPLANTS","V0256652F","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0256652F","V0256652F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"89","2015-03-07 08:08:29-03","F","FMNH-SEEDPLANTS","V0256653F","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0256653F","V0256653F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"90","2015-03-06 21:27:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Martyniaceae","Proboscidea","lutea","Proboscidea lutea",NA,NA,NA,NA,NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"91","2020-09-22 13:48:54-03","USP","SPFW","6522","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) VanEselt.",NA,"Pace, M.R. Souza-Baena, M.; Zuntini, A.; Calió, M. F.; Angyalossy, V.",NA,NA,NA,"Brasil","São Paulo","Nova Odessa","Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,"141",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA
"92","2020-11-12 17:00:30-03","UEL","FUEL","20100","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindley) Van Eseltine","Falkenberg, DB","Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","Br 153, trevo para Guaritas, trevo para Guaritas- 280m de altitude","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"6381",NA,NA,NA,"Tracheophyta","Lamiales","1994",NA,"50525","auto",NA,NA,NA,NA
"93","2020-08-20 20:39:23-03","UFSC","FLOR","23561","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Falkenberg, D.B.","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","BR 153, no trevo para as Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,"280","280","erva pegajosa, corola amarelada com inúmeras manchas minúsculas avermelhadas, 0,2m altura. Slide.","FLOR0023561",NA,"6381",NA,NA,NA,NA,"Lamiales","1994",NA,"50525","auto",NA,NA,NA,NA
"94","2020-08-20 14:56:50-03","UFSC","FLOR","40121","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Jarenkow, J.A.","Jarenkow, J.A.","1999","02","16","Brasil","Santa Catarina","Garopaba","margem da lagoa da capivara.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"erva, flor amarelas com máculas internas de coloração parda., Fruto Imaturo, verdes, 0,5 a 0,6m altura","FLOR0040121",NA,"3861",NA,NA,NA,NA,"Lamiales","1999",NA,"11115","auto","02",NA,NA,NA
"95","2020-01-31 10:38:50-03","IFAM","EAFM","8060","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eseltine","Kinupp, V.F.","Kinupp, V.F.","2013","01","18","Brasil","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"; DESC: Erva decumbente; ramos tenros; macios, ocos e pegajosos; flores amarelas; frutos imaturos verdes; folhas grudentas com insetos presos; planta carnívora; frutos jovens comestíveis.",NA,NA,"4774",NA,NA,NA,NA,NA,"2013",NA,"8440","auto","01","18",NA,NA
"96","2020-01-31 10:38:50-03","IFAM","EAFM","6031","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eseltine","Kinupp, V.F.","Kinupp, V.F.","2004","02","01","Brasil","São Paulo","Nova Odessa","Instituto Plantarum; Av. Brasil, 2000.","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"; DESC: Erva em touceira; planta pegajosa (cheia de insetos presos) e com cheiro; considerada carnívora; flores amarelas com máculas; frutos.",NA,NA,"2891",NA,NA,NA,NA,NA,"2004",NA,"8440","auto","02","18",NA,NA
"97","2017-09-11 17:10:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Martyniaceae","Martynia","lutea","Martynia lutea","Lindl.",NA,"Tweedie, J",NA,NA,NA,"Uruguay","Montevideo",NA,"In Brasilia meridionali et in Montevideo.",NA,NA,NA,NA,NA,NA,"Napaea.; HABITAT: Napaea.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:10:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Martyniaceae","Martynia","montevidensis","Martynia montevidensis","Cham.",NA,"Sello, HL",NA,NA,NA,"Uruguay","Montevideo",NA,"In Brasilia meridionali et in Montevideo, lcis accuratius haud notatis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:43:33-03","UFRGS","ICN","115557","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Carneiro, AM","Carneiro, AM","1996","03","03","Brasil","RS","Santo Amaro","Gal. Câmara quadra J",NA,NA,NA,NA,NA,NA,"área urbana, em passeio público",NA,NA,"279","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:43:33-03","UFRGS","ICN","175641","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","2013","01","16","Brasil","RS","Bagé","Passo do Silveira","-54.348056","-31.25","-54.348056","-31.25","200","200",NA,NA,NA,"45","América do Sul",NA,NA,"Dicotyledon",NA,"2013",NA,NA,NA,"05","02",NA,NA
"101","2021-02-08 12:43:33-03","UFRGS","ICN","146778","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Kinupp, VF","Kinupp, VF; Rodrigues, C; Lisbôa, GN","2006","12","19","Brasil","RS","Gravataí","RS 118","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Erva decumbente a ereta; planta altamente viscosa; carnívora; flores amarelas com pontos vináceos na corola; frutos imaturos verdes (comestíveis em picles, amargos quando apenas cozidos).; Inço na lavoura; Departamento de Produção Vegetal (DPV).",NA,NA,"3218","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"25424","auto",NA,NA,NA,NA
"102","2021-04-08 09:32:00-03","FEPAGRO","BLA","3249","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lidl.) Van Eselt.","J. P. Costa Neto","P. N. Capparelli","1944","09","27","Brasil","Rio Grande do Sul","Porto alegre","Belém Velho","-51.2299995422363","-30.0331001281738",NA,NA,"70","70","Diz ter: Os frutos estão guardados em caixa.,não encontrados.Habitat: Parque ce belém <ll>dwc_commonname:</ll> Chifre do diabo ou veado","BLA003249",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"103","2021-03-22 16:23:15-03","FEPAGRO","BLA","7205","PreservedSpecimen","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lidl.) Van Eselt.","A. Pott","A. Pott","1969","01","24","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"(c ) = Planalto Superior - Serra do Nordeste.Habitat: Ruderal, invasora em hortas <ll>dwc_commonname:</ll> Chifre do diabo","BLA007205",NA,"497",NA,NA,NA,"Spermatophyta",NA,NA,NA,"63451","auto",NA,NA,NA,NA
"104","2019-11-21 10:09:30-03","IBt","SP","7557","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Gutierrez, R","Dias da Rocha, F","1922","02","22","Brasil","Ceará",NA,"Sem indicação de localidade",NA,NA,NA,NA,NA,NA,NA,"SP034987","SP034987","62",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:09:30-03","IBt","SP","1060","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Gutierrez, R","Hoehne, FC","1918","10","28","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP057807","SP057807","s.n.",NA,NA,NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA
"106","2019-11-21 10:09:30-03","IBt","SP","32193","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Gutierrez, R","Hoehne, FC","1934","12","05","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Material na coleção carpológica","SP057806","SP057806","s.n",NA,NA,NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA
"107","2019-11-21 10:09:30-03","IBt","SP","215222","S","Plantae","Martyniaceae","Ibicella","lutea","Ibicella lutea","(Lindl.) Van Eselt.","Gutierrez, R","Toledo, CB; Romaniuc Neto, S","1987","02","25","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica do Instittuto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP034992","SP034992","300",NA,NA,NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA
