"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","locality","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"195","2021-04-07 11:44:20-03","UFMS","CGMS","36838","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","26","2012","02","05","Brasil","São Paulo","São Carlos","-47.8333333","-22.0736111","-47,8333333","-22,0736111",NA,NA,"Papilionoideae. Habitat: Beira de estrada. Local perturbado. Habito: Árvore.","CGMS1066249",NA,NA,NA,"Pedreira perto de São Carlos - Rodovia Washington Luís 312.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:44:21-03","UFMS","CGMS","528","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R.S. Rodrigues",NA,NA,NA,"C.A. Conceição","1979","1986","11","19","Brasil","Mato Grosso do Sul","Campo Grande","-54.55","-20.45","-54,55","-20,45",NA,NA,"Papilionoideae. Flor alva e amarela. Habitat: Cerrado. Habito: Árvore.","CGMS1016412",NA,NA,NA,"Parque dos Poderes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-04-07 11:44:20-03","UFMS","CGMS","36843","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","27","2010","05","02","Brasil","São Paulo","Mogi Mirim","-46.9333333","-22.4322223","-46,9333333","-22,4322223",NA,NA,"Papilionoideae. Habitat: Local perturbado. Habito: Árvore.","CGMS1066254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-04-07 11:44:21-03","UFMS","CGMS","8689","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Camargo; A. Sangalli; Gomes",NA,"1999","11","11","Brasil","Mato Grosso do Sul","Dourados","-54.8055556","-22.2211111","-54,8055556","-22,2211111","430","430","Papilionoideae. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012.","CGMS1016399",NA,NA,NA,"Fazenda Azulão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-04-07 11:44:21-03","UFMS","CGMS","9994","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R.S. Rodrigues","2002","02","13","L.C.P. Lima",NA,"2000","11","11","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor branca e amarela. Material removido para estudos genéticos de W. Fava. Habitat: Cerrado. Habito: Árvore.","CGMS1016397",NA,NA,NA,"Câmpus UFMS. Área I. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-04-07 11:44:20-03","UFMS","CGMS","36846","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","35","2012","05","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7166667","-21.6755556","-57,7166667","-21,6755556",NA,NA,"Papilionoideae. Habitat: Chaco. Campo Limpo. Habito: Árvore. 3,00m de altura.","CGMS1066257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-04-07 11:44:20-03","UFMS","CGMS","33496","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori","2011","11","30","W.S. Fava; T.L.B.M. Borine","18","2011","11","15","Brasil","Mato Grosso do Sul","Aquidauana","-56.1280556","-20.3536111","-56,1280556","-20,3536111","1315","1315","Papilionoideae. Fruto verde. Folhas glabras. Ovário tomentoso. Possível híbrido entre Leptolobium elegans e L. dasycarpum. Habitat: Cerrado. Ambiente degradado em beira de estrada. Agrupada. Habito: Árvore. 3,00m de altura.","CGMS1062890",NA,NA,NA,"Estrada para Distrito de Taunay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-04-07 11:44:20-03","UFMS","CGMS","36852","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","33","2012","05","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.3333333","-21.7658333","-57,3333333","-21,7658333",NA,NA,"Papilionoideae. Habitat: Chaco. Beira de estrada. Habito: Árvore. 2,00m de altura.","CGMS1066263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:44:21-03","UFMS","CGMS","43389","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"A.O. Simões; R.B. Singer; K. Matsumoto; R. Belinelo","440","1998","11","11","Brasil","Minas Gerais","Vargem Grande",NA,NA,NA,NA,NA,NA,"Papilionoideae. Flor branca. Fruto ausente.Cálice verde,Corola branca. Habitat: Mata Ciliar. Habito: Árvore. 8m de altura.","CGMS1073373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-04-07 11:44:21-03","UFMS","CGMS","4441","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"U.M. Resende; J.M.","598","1992","02","16","Brasil","Mato Grosso do Sul","Campo Grande","-54.6463889","-20.4427777","-54,6463889","-20,4427777","532","532","Papilionoideae. Flor alva. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Cerrado. Habito: Árvore.","CGMS1016405",NA,NA,NA,"Rio Ceroula. Margem do rio Ceroula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:44:20-03","UFMS","CGMS","36844","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","25","2011","12","05","Brasil","Mato Grosso do Sul","Corumbá","-56.5833333","-19.1447222","-56,5833333","-19,1447222",NA,NA,"Papilionoideae. Frutos verdes amarronzados. Habitat: Remanescente de Cerrado. Habito: Árvore.","CGMS1066255",NA,NA,NA,"Pantanal da Nhecolândia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:44:20-03","UFMS","CGMS","36848","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","9","2011","10","11","Brasil","Mato Grosso do Sul","Terenos","-55.0666667","-20.4527778","-55,0666667","-20,4527778",NA,NA,"Papilionoideae. Flores creme. Habitat: Remanescente de Cerrado. Beira de Estrada. Habito: Árvore. 3,00m de altura.","CGMS1066259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:44:20-03","UFMS","CGMS","36841","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","31","2012","10","11","Brasil","Mato Grosso do Sul","Terenos","-55.0666667","-20.4425","-55,0666667","-20,4425",NA,NA,"Papilionoideae. Indivíduo jovem. Habitat: Beira de estrada. Habito: Árvore. 1,30m de altura.","CGMS1066252",NA,NA,NA,"Estrada para Fazenda Santa Catarina da Brauna II. BR 262, entre km 405-406.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:44:20-03","UFMS","CGMS","3440","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori","2002","01","11","U.M. Resende","246","1990","11","08","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor branca. Frutos tipo legume. Caule suberoso. Folhas verdes e brilhantes. Material removido para estudo genético. Habitat: Terrestre. Habito: Árvore. 6,00-7,00m de altura.","CGMS1016406",NA,NA,NA,"Câmpus UFMS. Margem da Reserva Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:44:20-03","UFMS","CGMS","36833","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava, A.P. Lorenz-Lemke","25","2011","10","11","Brasil","Mato Grosso do Sul","Terenos","-55.0666667","-20.4425","-55,0666667","-20,4425",NA,NA,"Papilionoideae. Habitat: Beira de estrada. Habito: Árvore. 1,00m de altura.","CGMS1066245",NA,NA,NA,"Estrada para Fazenda Santa Catarina da Brauna II. BR 262, entre km 405-406.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-04-07 11:44:21-03","UFMS","CGMS","9993","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","U.M. Resende","2002","02","06","L.C.P. Lima",NA,"2000","12","26","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Habitat: Cerrado. Habito: Árvore.","CGMS1016398",NA,NA,NA,"Câmpus UFMS. Área I. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-04-07 11:44:21-03","UFMS","CGMS","38138","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott & V.J. Pott","2000",NA,NA,"A. Pott; V.J. Pott","8448","2000","11","10","Brasil","Mato Grosso do Sul","Jardim","-56.2666667","-21.4741667","-56,2666667","-21,4741667",NA,NA,"Papilionoideae. Flor creme. Material removido para estudos genéticos por W.S. Fava em 22.XI.2012. Doação HMS. Habitat: Pastagem cultivada, ex cerradão. Solo areno-argiloso. Relevo topo de ondulado. Habito: Árvore. Frequente.","CGMS1067523",NA,NA,NA,"Pousada jatobá. 14km sul de Jardim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-04-07 11:44:21-03","UFMS","CGMS","7465","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","81","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","-51.7238889","-20.8158333","-51,7238889","-20,8158333",NA,NA,"Papilionoideae. Estéril. Tronco suberoso. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Área marginal do cerrado á margem da estrada. Habito: Árvore. 4,00m de altura.","CGMS1016400",NA,NA,NA,"Porto de Areia Independência. Estrada de terra para o Porto de Areia Independência e Nossa Senhora da Aparecida. Mais ou menos 9,4km da MS-395.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-04-07 11:44:21-03","UFMS","CGMS","5944","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.C. Cervi",NA,NA,NA,"A.C. Cervi","4015","1992","12","23","Brasil","Paraná","Tibagi","-50.4136111","-24.5094444","-50,4136111","-24,5094444","748","748","Papilionoideae. Flor alva. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Cerrado. Habito: Árvore. Aproximadamente 5,00m de altura.","CGMS1016402",NA,NA,NA,"Quartelá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-04-07 11:44:21-03","UFMS","CGMS","45764","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"A.L.B. Sartori; A. Pott; J.F.M. Valls; S. Aragaki","579","2001","06","28","Brasil","Mato Grosso do Sul","Alcinópolis","-53.8436111","-18.3025","-53,8436111","-18,3025",NA,NA,"Papilionoideae. Flor ausente. Fruto marrom-claro. Habitat: Borda de Campo Cerrado. Habito: Árvore. 3m de altura.","CGMS1075731",NA,NA,NA,"4 km de Alcinópolis, estrada para Coxim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:44:20-03","UFMS","CGMS","36853","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","36","2012","07","04","Brasil","Mato Grosso do Sul","Cassilândia","-51.8666667","-19.0497222","-51,8666667","-19,0497222",NA,NA,"Papilionoideae. Habitat: Cerrado. Beira de estrada. Habito: Arvore. 1,20m de altura.","CGMS1066264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:44:20-03","UFMS","CGMS","36850","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","35","2012","07","04","Brasil","Goiás","Jataí","-51.7666667","-17.9155556","-51,7666667","-17,9155556",NA,NA,"Papilionoideae. Indivíduo jovem. Habitat: Beira de estrada. Habito: Árvore. 1,00m de altura.","CGMS1066261",NA,NA,NA,"Início de perímetro urbano de Jataí. Sentido MS - GO.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:44:21-03","UFMS","CGMS","39721","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott","2018","10","23","L.M.M. Arakaki; A.P. Costa; I.P.P.Araújo; M.F. Barros","50","2012","10","18","Brasil","Mato Grosso do Sul","Bonito","-59.8","-21.1216667","-59,8","-21,1216667","518","518","Papilionoideae. Flor branca com estrias de néctar magenta. Fruto ausente. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árv","CGMS1069100",NA,NA,NA,"Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:44:21-03","UFMS","CGMS","533","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R.S. Rodrigues",NA,NA,NA,"C.A. Conceição","2193","1987","10","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.5808334","-20.5005556","-54,5808334","-20,5005556","532","532","Papilionoideae. Flor alva. Inflorescência indefinida racemosa. Caule de casca grossa. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Cerrado alterado. Habito: Arbusto. 3,00-4,00m de altura.","CGMS1016411",NA,NA,NA,"Bairro Rita Vieira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:44:21-03","UFMS","CGMS","56049","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.S. Marques",NA,NA,NA,"A.L.M. de Lima; A.B. da Silva-Neto; E.P. Pellizzer; D.K.F. Soares","3","2016","01","30","Brasil","Mato Grosso do Sul","Bonito","-56.5175","-21.1166667","-56,5175","-21,1166667","389","389","Papilonoideae. Flor jovem amarela. Fruto verde. Fruto tipo legume. Habitat: Cerrado - campo sujo. Habito: Árvore.","CGMS1086006",NA,NA,NA,"Campus Universidade Federal de Mato Grosso do Sul (UFMS).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:44:20-03","UFMS","CGMS","36834","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava, W.S. Covre, N. Cunha","26","2012","07","02","Brasil","Mato Grosso do Sul","Camapuã","-53.9","-19.0086111","-53,9","-19,0086111",NA,NA,"Papilionoideae. Habitat: Cerrado. Beira de Estrada, área perturbada. Habito: Árvore. 1,00m de altura.","CGMS1066246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:44:20-03","UFMS","CGMS","36854","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava; W.S. Fava","28","2012","05","02","Brasil","São Paulo","Mogi Mirim","-46.9333333","-22.4316667","-46,9333333","-22,4316667",NA,NA,"Papilionoideae. Frutos amarronzados.","CGMS1066265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:44:21-03","UFMS","CGMS","36858","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine","38","2011","10","11","Brasil","Mato Grosso do Sul","Piraputanga","-55.6166667","-20.4763889","-55,6166667","-20,4763889",NA,NA,"Papilionoideae. Frutos amarronzados.Botões verdes. Habitat: Cerrado. Beira de Estrada. Habito: Árvore. 3,00m de altura.","CGMS1066269",NA,NA,NA,"Estrada Cachoeira da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 11:44:20-03","UFMS","CGMS","24116","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","S.C.P.M. Souza","2008","12","22","O.T. Aguiar; R. Cielo-Filho; C.R. Lima","1205","2008","12","16","Brasil","São Paulo","Itapeva","-49.0822223","-24.0741667","-49,0822223","-24,0741667","700","700","Papilionoideae. Flor branca. Casca fissurada grossa. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012.","CGMS1053531",NA,NA,NA,"Estação Ecológica Picada, nova direção banhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-07 11:44:20-03","UFMS","CGMS","36855","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava; W.S. Fava","47","2012","06","22","Brasil","Mato Grosso do Sul","Bonito","-56.4333333","-21.1188889","-56,4333333","-21,1188889",NA,NA,"Papilionoideae.","CGMS1066266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:44:20-03","UFMS","CGMS","36845","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","31","2012","05","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7166667","-21.6755556","-57,7166667","-21,6755556",NA,NA,"Papilionoideae. Habitat: Chaco. Campo Limpo. Habito: Árvore. 3,00m de altura.","CGMS1066256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:44:21-03","UFMS","CGMS","683","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"C.A. Conceição","2209","1987","12","06","Brasil","Mato Grosso do Sul","Campo Grande","-54.5808334","-20.5005556","-54,5808334","-20,5005556","532","532","Papilionoideae. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Cerrado. Habito: Árvore pequena. 3,00m de altura.","CGMS1016409",NA,NA,NA,"Bairro Rita Vieira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:44:20-03","UFMS","CGMS","2477","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"U.M. Resende; et al.","51","1989","11","24","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor branca. Frutos verdes samaróide (material já coletado) Habitat: Solo seco. Habito: Arbusto. 3,00m de altura.","CGMS1016407",NA,NA,NA,"Câmpus UFMS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:44:20-03","UFMS","CGMS","25351","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,"2020",NA,NA,"A. Pott; V.J. Pott","7001","1995","02","25","Brasil","Mato Grosso do Sul","Corumbá","-57.0166667","-19.2666667","-57,0166667","-19,2666667","90","90","Papilionoideae. Flor não vista. Material removido para estudos genéticos por W.S. Fava em 22.XI.2012. Doação do CPAP. Habitat: Vegetação secundária colonizadora de estrada. Substrato aterro de areia. Relevo plano convexo. Habito: Á","CGMS1054771",NA,NA,NA,"Aterro da estrada MS 228. Fazenda firme. Nhecolandia. Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:44:20-03","UFMS","CGMS","36836","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava, W.S. Covre, N. Cunha","28","2012","07","02","Brasil","Mato Grosso do Sul","Camapuã","-53.9","-19.0086111","-53,9","-19,0086111",NA,NA,"Papilionoideae. Habitat: Cerrado. Beira de Estrada, área perturbada. Habito: Árvore. 1,00m de altura.","CGMS1066247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:44:21-03","UFMS","CGMS","59944","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott","2018","10","23","A. Pott; V.J. Pott","16063","2011","02","12","Brasil","Mato Grosso do Sul","Selvíria","-52.0838889","-20.2002778","-52,0838889","-20,2002778","289","289","Flor ausente. Habitat: Cerradão próximo ao rio. Solo raso sobre laterita. Relevo encosta. Habito: Árvore, 6,00 m de altura. Freqüente.","CGMS1089845",NA,NA,NA,"Sede da Fazenda #?##?#D#?##?# Dourado, Rio Sucuriú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:44:20-03","UFMS","CGMS","36857","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine","37","2011","10","11","Brasil","Mato Grosso do Sul","Aquidauana","-55.6166667","-20.4402777","-55,6166667","-20,4402777",NA,NA,"Papilionoideae. Flores creme. Habitat: Topo de morro. Habito: Árvore.","CGMS1066268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:44:18-03","UFMS","CGMS","17344","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"V.R.B. Maria; F.S. Maria","642","2005","05","12","Brasil","Mato Grosso do Sul","Porto Murtinho","-56.7302778","-21.3052778","-56,7302778","-21,3052778","333","333","Papilionoideae. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012. Habitat: Mata ciliar do rio Perdido. Relevo: Curso d#?#água encaixado entre morros. Habito: Árvore. 6,00 m de altura.","CGMS1046642",NA,NA,NA,"Fazenda Campo Verde - Rio Perdido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:44:21-03","UFMS","CGMS","68193","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2129","2016","12","09","Brasil","Mato Grosso do Sul","Bela Vista","-56.7875","-22.2016667","-56,7875","-22,2016667",NA,NA,"Papilionoideae. Fruto imaturo esverdeado. Habitat: Mata ciliar. Habito: Árvore. 3,00 m de altura.","CGMS1101152",NA,NA,NA,"Margem do rio Salobrinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:44:20-03","UFMS","CGMS","2347","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"S.T. Vasconcelos; et al.","42","1986","10","20","Brasil","Mato Grosso do Sul","Aquidauana","-55.7916666","-20.4791667","-55,7916666","-20,4791667","147","147","Papilionoideae. Estames com extremidades amarelas. Habitat: Planície. Habito: Árvore.","CGMS1016408",NA,NA,NA,"Fazenda São Jorge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:44:21-03","UFMS","CGMS","4583","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R.S. Rodrigues",NA,NA,NA,"Beti; Silvia",NA,"1992","04","25","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor alva. Material removido para estudo genético. Habitat: Cerrado. Habito: Árvore. Aproximadamente 4,00m de altura.","CGMS1016403",NA,NA,NA,"Câmpus UFMS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:44:20-03","UFMS","CGMS","31328","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","G.A. Damasceno-Junior","2010","11","27","S.R. Zacharias; W.S. Arruda; T.H.D. Leandro","16","2010","11","27","Brasil","Mato Grosso do Sul","Corumbá","-57.55","-17.8772223","-57,55","-17,8772223",NA,NA,"Papilionoideae. Flor amarela. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012. Habitat: Cerradão. Habito: Árvore. 5,00m de altura.","CGMS1060759",NA,NA,NA,"RPPN Acurizal: Fundão - Reserva Ecotrópica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:44:18-03","UFMS","CGMS","15418","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","U.M. Resende",NA,NA,NA,"A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","510","2004","11","01","Brasil","Mato Grosso do Sul","Paraíso","-53.0152778","-18.9836111","-53,0152778","-18,9836111",NA,NA,"Papilionoideae. Botões florais. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012. Habitat: Mata ciliar. Relevo ondulado com drenagem. Habito: Árvore.","CGMS1044930",NA,NA,NA,"Fazenda Potreiro do Sucuriú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
