"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2020-02-08 08:54:36-03","NBC","NL-BOTANY","L.1696758","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Reitz R; Klein RM",NA,"1962","04","20","Southern America","Brazil",NA,NA,"Santa Catarina, Serra do Espigão, Papanduva. Mata beira rio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696758 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696758","NL-L1696758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 08:54:36-03","NBC","NL-BOTANY","L.1696759","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Reitz R; Klein RM",NA,"1960","07","05","Southern America","Brazil",NA,NA,"Santa Catarina, Morro Spitzkopf, Blumenau, Orla da mata.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696759 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696759","NL-L1696759",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 08:54:36-03","NBC","NL-BOTANY","L.1696760","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Klein RM",NA,"1955","07","26","Southern America","Brazil",NA,NA,"Santa Catarina, Cunhas, Itajaí, Orla da mata.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696760","NL-L1696760",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 08:54:36-03","NBC","NL-BOTANY","U.1059868","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Reitz R; Klein RM",NA,"1957","06","14","Southern America","Brazil",NA,NA,"Santa Catarina. Loc. Sabia, Vidal Ramos. Hab. Mata.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1059868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1059868","NL-U1059868",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 08:54:36-03","NBC","NL-BOTANY","U.1059869","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Dusen D",NA,"1909","05","28","Southern America","Brazil",NA,NA,"Parana: in fruticelis ad Desvir Yjiranca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1059869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1059869","NL-U1059869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-11-04 10:54:31-03","ESALQ","ESA","140497","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Souza, V.C.","Gibau, A.; Silva-Filho, A.A. ; Brito, T.R.O. ; Santos, P.M.L.A.","132.0","2016","12","13",NA,"Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela -","-44.7131004333496","-23.2178001403809",NA,NA,"ESA140497",NA,NA,NA,NA,NA,"2019","01","11","34470","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 10:54:31-03","ESALQ","ESA","135986","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntz","C.M.Vieira","C.M.Vieira","38.0","1989","08","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"ESA135986",NA,NA,NA,NA,NA,"1989",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-19 10:22:31-03","CPAP","CPAP","2382","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","J. C. Siqueira","Rego, S. C. A.","609","1986","07","26",NA,"Brasil","MS","Corumbá","Estrada para lagoa do Jacadigo, via Tamarineiro","-57.6533012390137","-19.0091991424561",NA,"AMBIENTE: Rudereto viário. SUBSTRATO: solo calcimórfico. RELEVO: plano.",NA,NA,NA,NA,NA,NA,"1989","03",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-19 08:15:05-03","FPS","FPS","3322","MachineObservation","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Schwirkowski, P.","Schwirkowski, P.","2748","2018","05","01",NA,"Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, próximo ao CEPA Rugendas","-49.311883","-26.323168",NA,"<ll>dwc_commonname:</ll> Corango-veludo","FPS03322,FURB59174","FPS03322_v01 FPS03322_v02 FPS03322_v03 FPS03322_v04 FPS03322_v05 FPS03322_v06 FPS03322_v07 FURB59174",NA,NA,"-49.311883","-26.323168","2018","07","15",NA,NA,NA,"voucher","FURB 59174",NA,NA,NA
"56","2019-12-19 08:15:05-03","FPS","FPS","4011","MachineObservation","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Schwirkowski, P.","Schwirkowski, P.","3434","2019","06","20",NA,"Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Estrada Rio do Júlio","-49.099786","-26.221964",NA,"<ll>dwc_commonname:</ll> Corango-veludo","FPS04011,FURB65373","FPS04011_v01 FPS04011_v02 FPS04011_v03 FPS04011_v04 FPS04011_v05 FPS04011_v06 FPS04011_v07 FURB65373",NA,NA,"-49.099786","-26.221964","2019","06","20",NA,NA,NA,"voucher","FURB 65373",NA,NA,NA
"57","2019-08-27 13:28:30-03","IAP","PACA-AGP","102814","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","M. F. Vieira","450","1986","10","07",NA,"Brasil","MG","Araponga","SERRA DA GRAMA, A + OU - 1 KM ANTES DA FAZENDA DA NEBLINA, ESTRADA PARA BOM JESUS DA MADEIRA.","-42.5208015441895","-20.6667003631592",NA,"Trepadeira, inflorescências Brancas. comum.","PACA102814",NA,NA,NA,NA,NA,"2008","09",NA,"16385","auto","Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:28:30-03","IAP","PACA-AGP","102815","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"M. F. Vieira","448","1986","10","07",NA,"Brasil","MG","Araponga","serra da grama + ou - 1 Km antes da fazenda da neblina, estrada para bom jesus da madeira","-42.5208015441895","-20.6667003631592",NA,"trepadeira, inflorescências brancas. comum.","PACA102815",NA,NA,NA,NA,NA,NA,NA,NA,"16385","auto","Magnoliatae",NA,NA,NA,NA,NA
"59","2019-08-27 13:28:30-03","IAP","PACA-AGP","65597","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","Reitz, R.","4246","1957","05","26",NA,"Brasil","SC","Joinville","Estr. Dona Francisca","-48.8456001281738","-26.3043994903564",NA,"HBR 16728. Habitat: na mata Fenofase: flor branca Hábito: liana Ecossistema: Mata Atlântica","PACA065597",NA,NA,NA,NA,NA,"2008","09",NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:28:30-03","IAP","PACA-AGP","65241","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","Reitz, R.","6938","1958","08","02",NA,"Brasil","SC","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,"HBR 21928 Habitat: na mata Hábito: liana Ecossistema: Mata Atlântica","PACA065241",NA,NA,NA,NA,NA,"2008","09",NA,"15163","auto","Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:28:30-03","IAP","PACA-AGP","65598","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","Reitz, R.","4214","1957","05","25",NA,"Brasil","SC","São Francisco do Sul","Garuva - Porto Palmital","-48.6380996704102","-26.2432994842529",NA,"HBR 16727 Habitat: orla da mata Hábito: liana Ecossistema: Mata Atlântica","PACA065598",NA,NA,NA,NA,NA,"2008","09",NA,"23627","auto","Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:28:30-03","IAP","PACA-AGP","65599","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","Reitz, R.","4283","1957","06","14",NA,"Brasil","SC","Vidal Ramos","Sabia","-49.3558006286621","-27.3918991088867",NA,"HBR 16726 Habitat: mata Hábito: liana Ecossistema: Mata Atlântica","PACA065599",NA,NA,NA,NA,NA,"2008","09",NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:28:30-03","IAP","PACA-AGP","102816","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","?","André F. Carvalho","137","1992","09","05",NA,"Brasil","SP","Pindamonhangaba","Margens do Ribeirão Grande.","-45.4599990844727","-22.9200000762939",NA,NA,"PACA102816",NA,NA,NA,NA,NA,NA,NA,NA,"24176","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:28:30-03","IAP","PACA-AGP","102511","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","H. Makino","46","1977","05","21",NA,"Brasil","SP",NA,"Km 67 da rodovia SP 139, entre São Miguel Arcanjo e Sete Barras.",NA,NA,NA,"Inflorescência branco-esverdeada.&nf;Instituto de Botânica - SP. Habitat: Beira da mata no barranco. Fenofase: Inflorescência branca Hábito: trepadeira","PACA102511",NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:28:30-03","IAP","PACA-AGP","102512","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","J. R. Pirani","736","1983","07","25",NA,"Brasil","SP",NA,"Biritiba Uçu, SP 98, ponte sobre o rio Guacá.",NA,NA,NA,"Instituto de Botânica - SP. Habitat: Frequênte em área de vegetação secundária. Fenofase: flores alvas Hábito: trepadeira","PACA102512",NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:28:30-03","IAP","PACA-AGP","102513","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S Marchioretto","J. Mattos","13700","1966","05","30",NA,"Brasil","SP",NA,"7 Km sul de Jacupiranga",NA,NA,NA,"Erva com cerca de 1m de altura. Habitat: Em capoeira. Hábito: erva","PACA102513",NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:28:30-03","IAP","PACA-AGP","102813","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","L. Krieger","77-1258","1977","09","27",NA,"Brasil","MG","Vale Verde","Parque nacional da Serra do Caparaó.",NA,NA,NA,"cipó enrolado com Anchieta. Flores brancas. Um pé florido, um outro co frutos. Habitat: Na Mata, ao lado da estrada .","PACA102813",NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:28:30-03","IAP","PACA-AGP","102861","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","Alina Freire-Frierro","1631","1990","09","19",NA,"Brasil","SP","Paranapiacaba","Coleções a dos lados da trilha para a pedra lisa.","-46.25","-23.833333",NA,"trepadeira, inflorescência Branco-esverdeada, na beira da estrada. Habitat: Mata Atlântica e vegetação perturbada","PACA102861",NA,"600","900","46°15'W","23°50'S","2007","05",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:28:30-03","IAP","PACA-AGP","102897","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","G. F. Vilela",NA,"2008","08","07",NA,"Brasil","SP","Campinas","CPQBA - Unicamp","-47.0608","-22.9056",NA,"Instituto Agronômico - Campinas/SP. Herbário IAC nº 50210.&nf;Guaratinguetá, Vale do Paraíba - SP CPQBA nº 9.&nf;Porte vigoroso, caule escandente, folhas verde-claro pilosa, flores branco-creme. Habitat: Em Mata Atlântica, cultiva em plen","PACA102897",NA,"800","800","-47.0608","-22.9056","2008","10",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"70","2019-12-12 14:11:21-03","IAP","PACA-AGP","114473","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","S.J. Silva Neto","1014","1997","09","11",NA,"Brasil","MG","Bocaina de Minas","Itatiaia, parque nacional do Itatiaia, estrada para o Hotel Repouso.","-44.566667","-22.25",NA,"Hábito: trepadeira","PACA114473",NA,NA,NA,"44°34'00W","22°15'00S","2013","08","01",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:28:30-03","IAP","PACA-AGP","33612","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","Hatschbach, G.",NA,"1946","05","30",NA,"Brasil","PR",NA,NA,NA,NA,NA,NA,"PACA033612",NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:28:30-03","IAP","PACA-AGP","103125","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M. S. Marchioretto","P.G. Windisch","5033",NA,NA,NA,NA,"Brasil","SP","Cunha","Reserva Estadual de Cunha.","-44.9599990844727","-23.0699996948242",NA,"Habitat: Margem da mata, em estrada abandonada. Hábito: arbusto escandente","PACA103125",NA,NA,NA,NA,NA,"2008","11",NA,"38855","auto","Magnoliatae",NA,NA,NA,NA,NA
"73","2020-12-20 21:15:20-03","UFV","VIC","9796","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Vieira, M.F.; et al.","450","1986","10","07",NA,"Brasil","Minas Gerais","Araponga","Serra da Grama, A aproximadamente 1 Km antes da Fazenda da Neblina, estrada para Bom Jesus da Madeira.","-42.5208015441895","-20.6667003631592",NA,"Trepadeira, inflorescências brancas. Comum.","VIC009796","VIC009796",NA,NA,NA,NA,"2008","09",NA,"16385","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-20 21:15:20-03","UFV","VIC","9794","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Vieira, M.F.; et al.","448","1986","10","07",NA,"Brasil","Minas Gerais","Araponga","Serra da Grama, A aproximadamente 1 Km antes da Fazenda da Neblina, estrada para Bom Jesus da Madeira.","-42.5208015441895","-20.6667003631592",NA,"Trepadeira, inflorescências brancas. Comum.","VIC009794","VIC009794",NA,NA,NA,NA,"2008","09",NA,"16385","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:15:20-03","UFV","VIC","11729","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Carvalho, A.F.","137","1992","09","05",NA,"Brasil","São Paulo","Pindamonhamgaba","Margens do Ribeirão Grande",NA,NA,NA,"Cipó, flores brancas.","VIC011729","VIC011729",NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:15:20-03","UFV","VIC","6186","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Coons, M.P.; et al.","1258","1977","09","27",NA,"Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Caparaó, Vale Verde. Na mata, ao lado da estrada.",NA,NA,NA,"Cipó enrolado com Anchieta. Flores brancas. Um pé florido e outro com frutos.","VIC006186","VIC006186",NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:15:20-03","UFV","VIC","628","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Mexia, Y.","5047","1930","10","09",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000628","VIC000628",NA,NA,NA,NA,"2008","09",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:15:20-03","UFV","VIC","905","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Mexia, Y.","5125","1930","10","08",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000905","VIC000905",NA,NA,NA,NA,"2008","09",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:15:20-03","UFV","VIC","30018","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Lopes, M.M.M.","Lopes, M.M.M.; et al.","121","2002","07","12",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso. Aceiro (virando à esquerda no final da trilha principal).","-42.8819007873535","-20.7539005279541",NA,"Trepadeira, folha membranácea; apenas flores.","VIC030018","VIC030018",NA,NA,NA,NA,"2005","06","28","13937","auto",NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:15:20-03","UFV","VIC","16554","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Lopes, M.M.M.","Carvalho-Okano, R.M. de; Alves, S.A.M.","s.n.","1996","10","21",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso, na beira da estrada.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC016554","VIC016554",NA,NA,NA,NA,"2001","10","21","13937","auto",NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:15:20-03","UFV","VIC","29748","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Lopes, M.M.M.","Lopes, M.M.M.; et al.","21","2001","10","05",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso. Aceiro.","-42.8819007873535","-20.7539005279541",NA,"Trepadeira.","VIC029748","VIC029748",NA,NA,NA,NA,"2005","06","22","13937","auto",NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:15:20-03","UFV","VIC","29747","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Lopes, M.M.M.","Lopes, M.M.M.; Arato, H.D.","283","2004","10","09",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso, aproximadamente no meio da trilha principal.","-42.8819007873535","-20.7539005279541",NA,"Trepadeira, folha membranácea, flores amareladas, paleáceas.","VIC029747","VIC029747",NA,NA,NA,NA,"2005","06","22","13937","auto",NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:30:01-03","UFJF","CESJ","49504","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.H.C. Ribeiro; J.A. Oliveira","F.R.G. Salimena; P.H. Nobre","2486","2007","10","06","América do Sul","Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo, Gruta dos Macacos.","-43.8278007507324","-22.0891990661621",NA,"Liana, flores alvas, em borda de mata ciliar.","CESJ049504","CESJ049504",NA,NA,NA,NA,"2010","04","26","20815","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:30:02-03","UFJF","CESJ","1757","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","L. Roth","L. Roth","CESJ1757","1955","09","25","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Ponta da Mutuca, BR3, km 7.","-43.937801361084","-19.9207992553711",NA,"Arbusto semiescandente à beira da mata, flores brancas.","CESJ001757","CESJ001757",NA,NA,NA,NA,"1955","09","25","17082","auto",NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:30:02-03","UFJF","CESJ","15046","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","J.C.Siqueira","L. Krieger; L.T. Souza; Patrícia; Rita","CESJ15046","1977","09","27","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,"Cipó robusto, inflorescência creme-esverdeada, com flores e frutos maduros. Amostra de caule nodoso nos nós.","CESJ015046","CESJ015046",NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:30:02-03","UFJF","CESJ","22943","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","S.M.S. Verardo","M.C. Brügger; et alii","s.n.","1988","10","16","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,"Cipó com inflorescência esverdeada. Sobre arbusto, ao lado do riacho.","CESJ022943","CESJ022943",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:30:02-03","UFJF","CESJ","23335","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","A. Furlan","L. Krieger","FPNC667",NA,NA,NA,"América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Córrego do Inácio",NA,NA,NA,"Arbusto com ramos longos, meio cipó, que chega a vários metros, escandente. Inflorescência avantajada, pubescente.","CESJ023335","CESJ023335",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:30:02-03","UFJF","CESJ","8907","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","J.C.Siqueira","U.C. Câmara","s.n.","1971","07","31","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,"Cipó, fl. esbranquiçadas.","CESJ008907","CESJ008907",NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:30:02-03","UFJF","CESJ","23107","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","S.M.S. Verardo","L. Krieger; et alii","CESJ23107","1988","11","20","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,"Erva alta, ramosa, à beira do caminho. &nf;(Proj. FPNC nº 430).","CESJ023107","CESJ023107",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:40:36-03","UFMS","CGMS","44747","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"S.A. Rego","609","1986","07","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada para Lagoa do Jacadigo, via Tamarineiro.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1074714",NA,NA,NA,NA,NA,"2020",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:40:36-03","UFMS","CGMS","5417","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","A.C. Cervi","A.C. Cervi","3696","1992","05","11",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,"CGMS000936",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"92","2019-08-20 10:02:22-03","UNICAMP","UEC","128378","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Meireles, LD","Meireles, LD","1203","2002","10","20",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Pedra da Onça","-46.1446990966797","-22.7553005218506",NA,"Erva escandente, inflorescência jovem com brácteas-ferrugíneas, margem do córrego.","UEC087196","UEC087196",NA,NA,NA,NA,"2003","01",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:21:15-03","UNICAMP","UEC","173032","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Shimizu, GH","Moraes, AM","145","2011","08","13",NA,"Brazil","Minas Gerais","Espera Feliz","Reserva particular do Patrimônio Nat. Meu Reino Encantado.","-41.9071998596191","-20.6502990722656",NA,"Trepadeira, folha oposta pilosa.","UEC016118","UEC016118",NA,NA,NA,NA,"2012","04",NA,"21988","auto",NA,NA,NA,NA,NA,NA
