"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"45","2020-11-04 11:00:30-03","ESALQ","ESA","114751","PreservedSpecimen","Plantae","Arecaceae","Geonoma","meridionalis","Geonoma meridionalis",NA,"Lorenzi, H.",NA,NA,NA,"Lorenzi, H.","2010","02","24","Brasil","Santa Catarina","Corupá",NA,"-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"ESA114751",NA,"6834.0",NA,"Magnoliophyta",NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"46","2020-11-19 10:22:47-03","CPAP","CPAP","25293","PreserverdSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","F. S. Meyer","2010","11",NA,"Meyer, F. S.",NA,NA,NA,"Brasil","SC","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas- rio Natal","-49.378611","-26.250556","49°22'43 W","26°15'02 S",NA,NA,NA,NA,"108","Floresta Ombrófila Densa Montana. 1,5m. Sub-bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2015-07-02 14:00:39-03","JBP","HPL","9912","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,"H. Lorenzi","1996","09","16","A.G. Ribeiro","1996","09","16","Brasil","SC","Corupá","Coletado em mata ciliar de encosta.","-49.2431","-26.4253",NA,NA,NA,NA,NA,NA,"197",NA,NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"48","2015-07-02 14:55:15-03","JBP","HPL","1509","S","Plantae","Arecaceae","Geonoma","meridionalis","Geonoma meridionalis","Lorenzi","H. Lorenzi","2010","03","01","H. Lorenzi","2004","03","24","Brasil","PR","Antonina","Na estrada depois do Porto.","-48.7119","-25.4286",NA,NA,"250","250",NA,NA,"4766",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"49","2015-07-02 14:00:39-03","JBP","HPL","11208","S","Plantae","Arecaceae","Geonoma","meridionalis","Geonoma meridionalis","Lorenzi","H. Lorenzi","2009","02","20","H. Lorenzi","2009","02","20","Brasil","SC","Corupá","Coletada no município de Corupá-SC, em área de Mata Atlântica; subbosque sobre solo seco (bem drenado).","-49.2431","-26.4253",NA,NA,NA,NA,NA,NA,"6635",NA,NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"50","2015-07-02 14:55:15-03","JBP","HPL","11636","S","Plantae","Arecaceae","Geonoma","meridionalis","Geonoma meridionalis","Lorenzi","H. Lorenzi","2010","02","24","H. Lorenzi, K. Soares & T.B. Flores","2010","02","24","Brasil","SC","Corupá","Coletado na estrada para Itapocu Hansa; em área de Mata Atlântica.","-49.197278","-26.428667","49° 11' 50,2 W","26° 25' 43,2 S","100","100",NA,NA,"6834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-14 15:15:03-03","FPS","FPS","4363","MachineObservation","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Schwirkowski, P.","2019","12","21","Schwirkowski, P.","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas","-49.308032","-26.322376","-49.308032","-26.322376",NA,NA,"FPS04363,FURB66003","FPS04363_v01 FPS04363_v02 FPS04363_v03 FPS04363_v04 FPS04363_v05 FPS04363_v06 FURB66003","3786","<ll>dwc_commonname:</ll> Guaricanga-de-folha-larga, rabo-de-peixe, gamiova, palheira-de-folha-larga, ouricana-de-folha-larga, aricana-de-folha-larga, uricana-de-folha-larga",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 66003","voucher",NA,NA
"52","2019-12-19 08:15:07-03","FPS","FPS","3015","MachineObservation","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Schwirkowski, P.","2017","10","05","Schwirkowski, P.","2017","10","09","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Na trilha para o Morro da Igreja","-49.263828","-26.361229","-49.263828","-26.361229",NA,NA,"FPS03015,FURB55781","FPS03015_v01 FPS03015_v02 FPS03015_v03 FPS03015_v04 FPS03015_v05 FPS03015_v06 FPS03015_v07 FPS03015_v08 FURB55781_1 FURB55781_2","2442","<ll>dwc_commonname:</ll> Guaricanga-de-folha-larga, rabo-de-peixe",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55781","voucher",NA,NA
"53","2019-02-15 11:33:26-02","IPA","IPA","53317","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Medeiros-Costa","1992","10","13","Cordeiro, I.; Zappi, D.C.; Mamede, M.C.H.; Sugiyama, M.; Zappi, D.C.; Mamede, M.C.H.; Sugiyama, M.","1989","10","24","Brasil","São Paulo","Cananeia","Ilha do Cardoso, Marujá, Morro do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"IPA0053317",NA,"615","Mata.","Plantae",NA,NA,"Southern America",NA,"37574","auto",NA,NA,NA,NA,NA
"54","2019-02-15 11:33:26-02","IPA","IPA","21026","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Medeiros-Costa","1977",NA,NA,"Medeiros-Costa","1972","11","20","Brasil","São Paulo","Capão Bonito","Intervales","-48.3400001525879","-24",NA,NA,NA,NA,"IPA0021026",NA,"173","Mata.","Plantae",NA,NA,"Southern America",NA,"39505","auto",NA,NA,NA,NA,NA
"55","2019-11-21 14:31:02-03","UFJF","CESJ","70055","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","M. Verdi","2010","08","25","M. Verdi; B. Burkhardt; G. Klemz","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria","-48.96","-27.993889","-48.96","-27.993889","339","339","CESJ070055","CESJ070055 CESJ070055_1 CESJ070055_2","5120","Florística IFFSC 197 (Arbusto); Floresta Ombrófila Densa; estádio sucessional avançado; arbusto com 2m alt., no interior do fragmento.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 09:59:05-03","UNICAMP","UEC","116159","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Franco, G","2000","04",NA,"Oliveira, AA; Scalon, VR; Siqueira, LP; Souza, SCPM; Sorreano, MCM; Atanasio, C","2000","04","18","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Sede da Petrobras - Estação Intermediária de Rio Pardo. Floresta Ombrofila Densa.","-53.624111","-31.703361","-53.624111","-31.703361",NA,NA,"UEC001255",NA,"3601","Estipe de 2-3 m alt. DAP 1-2 cm. Inflorescência avermelhada. Interior de floresta Alterada.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 09:59:05-03","UNICAMP","UEC","115693","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Tamashiro, JY",NA,NA,NA,"Hanazaki, N; Peroni, N; Mendonça, AP","1999","06","24","Brazil","São Paulo","Cananéia","Agrossolar, Floresta Ombrófila Densa das Terras Baixas. Capoeira.","-47.912222","-24.964444","-47.912222","-24.964444",NA,NA,"UEC001260",NA,"193","Palmeira. Uso: artesanato/ Construção. Nativa.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 09:59:05-03","UNICAMP","UEC","115694","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Tamashiro, JY",NA,NA,NA,"Hanazaki, N; Peroni, N; Mendonça, AP","2000","02","15","Brazil","São Paulo","Cananéia","Agrossolar, Floresta Ombrófila Densa das Terras Baixas.","-47.912222","-24.964444","-47.912222","-24.964444",NA,NA,"UEC001252",NA,"234","Palmeira. Uso: artesanato/construção. Nativa.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 09:59:05-03","UNICAMP","UEC","132844","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","07","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","-47.916667","-24.883333","100","100","UEC001253",NA,"64","Palmeira de 2 m, frutos imaturos verdes passando a pretos.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:19:01-03","UNICAMP","UEC","173288","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","05","29","Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco.","-44.8","-23.366667","-44.8","-23.366667","1000","1000","UEC084326","UEC084326","2335","1,m de altura, com frutos maduros atro purpureos.; Mata Atlântica de encosta.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:19:01-03","UNICAMP","UEC","205646","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1997","07","21","Assumpção, CT; Carreia, A","1978","10","13","Brazil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,"UEC161785","UEC161785","s.n.","See fruit colletion; alt. ~ 800m specimen is only the apex of the leaf","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 09:59:05-03","UNICAMP","UEC","136274","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Filho, RC; Araújo, RFC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.993333","-24.538889","-47.993333","-24.538889",NA,NA,"UEC001157","UEC001157","120","flor, Mata atlântica, Trilha do açúde, palmeira, aprox. 3m, inflorescência cor creme, na margem da represa.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 09:59:05-03","UNICAMP","UEC","125755","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Filho, RC; Araújo, RFC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.993333","-24.538889","-47.993333","-24.538889",NA,NA,"UEC087076","UEC087076","120","flor, Mata atlântica, Trilha do açúde, palmeira, aprox. 3m, inflorescência cor creme, na margem da represa.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:19:01-03","UNICAMP","UEC","67455","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999","04","22","Ponte, ACE; et al.","1993","11","13","Brazil","São Paulo","Ubatuba","Trilha do Corisco","-44.816667","-23.333333","-44.816667","-23.333333",NA,NA,"UEC161715","UEC161715","29443","Ca. 2,0 m de altura, flores e estames brancos, botões florais róseos, floha ce. 1,0 - 1,20 m comprimento; Floresta de encosta","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 09:59:08-03","UNICAMP","UEC","91519","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Matthes, LAF",NA,NA,NA,"Ivanauskas, NM","1995","06","21","Brazil","São Paulo","Pariquera-Açu","Floresta Atlântica.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC001251",NA,"223","Palmeira de 3 m. Frutos imaturos verdes.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 09:59:05-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","07","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","-47.916667","-24.883333","100","100","UEC001254",NA,"64","Palmeira de 2 m, frutos imaturos verdes passando a pretos.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:19:01-03","UNICAMP","UEC","67844","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999",NA,NA,"Spina, AC; et al.","1993","11","16","Brazil","São Paulo","Ubatuba","Praia do Maranduba, Araribá.","-45.554208","-23.55","-45.554208","-23.55",NA,NA,"UEC161719","UEC161719","29440","Ca. 5,0m de altura, estipe espinhoso, bainha com espinhos, frutos imaturos verdes.; floresta de planície.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 09:59:05-03","UNICAMP","UEC","110057","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kozera, C","1999","06",NA,"Kozera, C; Borgo, M","1999","05","18","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Sub-bosque, Floresta Ombrófila Densa de Encosta.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UEC001259",NA,"1089","Arbusto com ca. de 2 m, frutos pretos.","Liliopsida",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:19:01-03","UNICAMP","UEC","45207","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999",NA,NA,"Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","1986","11","04","Brazil","São Paulo","Bertioga","Est. Bertioga Mogi das Cruzes.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"UEC161726","UEC161726 UEC161726_02","18739","Estipe até 3m, frutos vinosos.","Liliopsida",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"70","2019-09-02 10:45:20-03","UNICAMP","UEC","48769","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1997","07","21","Hutchison, PC; Matthes, LAF","1985","08","28","Brazil","São Paulo","Pariquera-Açu","Instituto Agronômico Estacion at Pqriquera-Açu, ca. 20 Km. South of Registro, shade of primary forest on the grounds.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"UEC161787","UEC161787 UEC161787_02","8954",NA,"Liliopsida",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"71","2019-09-02 10:45:20-03","UNICAMP","UEC","48770","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1997","07","21","Hutchison, PC; Matthes, LAF","1985","08","27","Brazil","São Paulo","Pariquera-Açu","Pariqueira-Açu, bridge road Cananéia, 0,5 Km. Before the bridge, steep forest slopes over-looking bay and bridge.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"UEC161783","UEC161783 UEC161783_02","8991",NA,"Liliopsida",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"72","2021-03-01 16:19:01-03","UNICAMP","UEC","189018","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Silva, BG","2010","08","08","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 70º06#?#55#?##?#24º14#?#41#?#s47º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","UEC119504","UEC119504","4","ca. 2m; Floresta Ombrófila Densa","Liliopsida",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"73","2020-04-22 16:25:56-03","UFPB","JPB","46427","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Viana, JL","2011","01","18","Viana, JL","2010","10","13","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Preta flor","-35.9","-8.658333","-35.9","-8.658333","464","464",NA,NA,"186","; DESC: Árvore. Infl cremes, frutos imaturos globo-elipsóides.","Angiosperma","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-01-17 11:22:56-02","PUCRS","MPUC","13096","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","R.A. Baaske",NA,NA,NA,NA,"2000","05","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Floresta ombrófila mista (F.83)",NA,"Arecales",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,"1",NA
"75","2020-10-14 09:58:35-03","FURB","FURB","14259","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Korte, A","2009","09","17","Korte, A.; Kniess, A.","2009","09","17","Brasil","Santa Catarina","Leoberto Leal","Tigre.","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","FURB16295","FURB16295 FURB16295_1","195","Florística IFFSC 424 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 09:58:35-03","FURB","FURB","14540","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2009","09","22","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","323","323","FURB16297","FURB16297 FURB16297_1","2621","Florística IFFSC 4 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 09:58:35-03","FURB","FURB","14625","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2009","09","26","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","FURB16293","FURB16293 FURB16293_1","2743","Florística IFFSC 15 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 09:58:35-03","FURB","FURB","14648","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2009","09","24","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB00638","FURB00638 FURB00638_1","2662","Florística IFFSC 10 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 09:58:35-03","FURB","FURB","15207","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Korte, A","2009","10","08","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","Rio Pequeno.","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","FURB16298","FURB16298 FURB16298_1","393","Florística IFFSC 464 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 09:58:35-03","FURB","FURB","15351","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2009","10","13","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","-49.8600000","-28.8900000","380","380","FURB16292","FURB16292 FURB16292_1","2200","Florística IFFSC 21 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 09:58:35-03","FURB","FURB","16715","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Korte, A","2009","11","10","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB16282","FURB16282 FURB16282_1","800","Florística IFFSC 518 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 09:58:35-03","FURB","FURB","16845","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2009","11","23","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","311","311","FURB16283","FURB16283 FURB16283_1","3115","Florística IFFSC 37 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 09:58:35-03","FURB","FURB","17265","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sevegnani, L","2009","11","27","Sevegnani, L.; Laps, R.R.; Avi, R.C. & Campestrini, S.","2009","11","27","Brasil","Santa Catarina","Presidente Getúlio","Serra Vencida do Sr Lindomar.","-49.7425","-27.1333333","-49.7425000","-27.1333333","570","570","FURB16281","FURB16281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 09:58:35-03","FURB","FURB","17690","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Dreveck, S","2009","12","15","Dreveck, S.; Carneiro, F.E.","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301.","-49.0477777","-26.1925","-49.0477777","-26.1925000","27","27","FURB16286","FURB16286","1547","Florística IFFSC 1048 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 09:58:35-03","FURB","FURB","19788","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","01","25","Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","2010","01","28","Brasil","Santa Catarina","Siderópolis","Belvedere Baixo.","-49.4130556","-28.5263889","-49.4130556","-28.5263889","453","453","FURB16285","FURB16285","3464","Florística IFFSC 59 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; flor estames brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 09:58:35-03","FURB","FURB","19919","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","03","09","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","555","555","FURB16284","FURB16284","3535","Florística IFFSC 74 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 09:58:35-03","FURB","FURB","20683","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Cadorin, TJ","2010","02","23","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","FURB16319","FURB16319 FURB16319_1","1400","Florística IFFSC e8004a (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 09:58:35-03","FURB","FURB","21137","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Cadorin, TJ","2010","03","15","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","785","785","FURB16314","FURB16314","1083","Florística IFFSC e801a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 09:58:35-03","FURB","FURB","21513","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Stival-Santos, A","2010","02","20","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB16313","FURB16313","1800","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 09:58:35-03","FURB","FURB","22099","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","03","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","206","206","FURB16312","FURB16312","3726","Florística IFFSC 97 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 09:58:35-03","FURB","FURB","22155","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","03","12","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador (próximo ao Parque Estadual da Serra Furada).","-49.41","-28.17","-49.4100000","-28.1700000","431","431","FURB16279","FURB16279","3908","Florística IFFSC 142 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
