"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"196","2020-06-29 09:31:39-03","UFRRJ","RBR","44450","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","V. Souza","225","1991","10","17",NA,"Brasil","Espírito Santo","Guarapari","Parque Ecológico de Detiba - GUARAPARI - ES - BRASIL",NA,NA,NA,"RBR00044450",NA,NA,"(Cambess.) Rotman","M. Sobral","-40.5110015869141","-20.6580009460449","RBR00044450",NA,NA,"2006","08","25",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:31:39-03","UFRRJ","RBR","45044","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","L.G. Temponi; M.T. Martinez, L.C. Ferneda-Rocha","1040","2011","09","13",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das Bananeiras.",NA,NA,NA,"RBR00045044",NA,NA,"(Cambess.) Rotman","M. Sobral","-54.5881004333496","-25.5478000640869","RBR00045044",NA,NA,"2017","01","27",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:31:39-03","UFRRJ","RBR","44451","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","D.A. Folli","5967","2008","03","19",NA,"Brasil","Espírito Santo","Linhares","Povoação - LINHARES - ES - BRASIL Localização: Propriedade do Dr. Paulo Gonçalves Estrada: Povoação 2800 (m)",NA,NA,NA,"RBR00044451",NA,NA,"(Cambess.) Rotman","D.A. Folli","-40.0722007751465","-19.3910999298096","RBR00044451",NA,NA,"2008","03","19",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:31:39-03","UFRRJ","RBR","27865","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","S.J. Silva-Neto","303","1993","10","05",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá",NA,NA,NA,"RBR00027865",NA,NA,"(Cambess.) Rotman","M.C. Souza","-43.451099395752","-22.7591991424561","RBR00027865",NA,NA,"2003","06","24",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-04 11:33:24-03","UFRRJ","RBR","447192","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","M.C. Souza; M. Sobral","491","2006","05","28",NA,"Brasil","Rio de Janeiro","Paraty","Sertão do Taquari. Na beira de estrada na borda do rio.",NA,NA,NA,"RBR00447192",NA,NA,"(Cambess.) Rotman","M. Sobral","-44.7131004333496","-23.2178001403809",NA,NA,NA,"2010",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"201","2021-02-11 16:53:19-03","UFSM","SMDB","121","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Rau, G","s.n.","1935","11","10",NA,"Brasil","Rio Grande do Sul","Santa Maria","Chácara Munari",NA,NA,NA,"SMDB000121",NA,NA,"(Cambess.) Rotman","Figueira, M","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2014","04","25",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"202","2021-02-11 16:53:19-03","UFSM","SMDB","17928","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nunes, GB","s.n.","2016","05","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Distrito de Pains",NA,NA,"Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Záchia","SMDB017928",NA,NA,"(Cambess.) Rotman","Záchia, R.A; Nunes, GB","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2016","05","07",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"203","2019-11-25 12:12:20-03","UFSM","SMDB","5530","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alvarez, A.F.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Fazenda Santa Tereza Passo Velho do Arenal",NA,NA,"P157- Arv.01","SMDB005530",NA,NA,"(Cambess.) Rotman","Alvarez, A.F.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"204","2019-11-25 12:12:20-03","UFSM","SMDB","9420","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","193","2001","08","20",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Área de mata ciliar - Arroio Passo das Tropas",NA,NA,"Florística e Fitossociológica em trecho de Mata Ciliar em Santa Maria-RS. Orientadores: Záchia, R.A. & Eisinger, S.M.","SMDB009420",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"205","2021-02-11 16:53:19-03","UFSM","SMDB","11068","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","250","2001","10","26",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 1026, parcela 38","SMDB011068",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","10","26",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"206","2021-02-11 16:53:19-03","UFSM","SMDB","11066","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","292","2001","09","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 121","SMDB011066",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","12","05",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"207","2021-02-11 16:53:19-03","UFSM","SMDB","11065","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","283","2001","12","05",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 118","SMDB011065",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","12","05",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"208","2021-02-11 16:53:19-03","UFSM","SMDB","11069","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","174","2001","10","05",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 588, parcela 23","SMDB011069",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2002","01","18",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"209","2020-03-03 15:59:04-03","UFSM","SMDB","5572","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alvarez, AF; et al.","s.n.","1993","09","30",NA,"Brasil","RS","Santa Maria","Santa Flora. Colônia Augusti",NA,NA,NA,"SMDB005572",NA,NA,"(Cambess.) Rotman","Pedralli","-53.8069000244141","-29.6842002868652",NA,NA,NA,"1995","04","07",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"210","2019-11-25 12:12:20-03","UFSM","SMDB","9349","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","186","2001","09","19",NA,"Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas",NA,NA,"Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger","SMDB009349",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","01","18",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"211","2019-11-25 12:12:20-03","UFSM","SMDB","9351","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","189","2001","08","23",NA,"Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas",NA,NA,"Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger","SMDB009351",NA,NA,"(Cambess.) Rotman","Budke, JC; Gielh, E.A.","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","23",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"212","2019-11-25 12:12:20-03","UFSM","SMDB","9346","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","185","2001","09","19",NA,"Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas",NA,NA,"21Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger","SMDB009346",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","09","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-11 16:53:19-03","UFSM","SMDB","15527","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Záchia, R.A; Spadetto, V; Santarém, D; Kern, LA","6287","2015","11","02",NA,"Brasil","Rio Grande do Sul","Santa Maria","Três Barras",NA,NA,NA,"SMDB015527",NA,NA,"(Cambess.) Rotman","Záchia, R.A","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2015","11","02",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"214","2019-11-25 12:12:20-03","UFSM","SMDB","9417","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","192","2001","08","20",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Área de mata ciliar - Arroio Passo das Tropas",NA,NA,"Florística e Fitossociológica em trecho de Mata Ciliar em Santa Maria-RS. Orientadores: Záchia, R.A. & Eisinger, S.M.","SMDB009417",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"215","2019-11-25 12:12:20-03","UFSM","SMDB","9418","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","191","2001","08","20",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Área de mata ciliar - Arroio Passo das Tropas",NA,NA,"Florística e Fitossociológica em trecho de Mata Ciliar em Santa Maria-RS. Orientadores: Záchia, R.A. & Eisinger, S.M.","SMDB009418",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-25 12:12:20-03","UFSM","SMDB","9421","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","194","2001","08","20",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Área de mata ciliar - Arroio Passo das Tropas",NA,NA,"Florística e Fitossociológica em trecho de Mata Ciliar em Santa Maria-RS. Orientadores: Záchia, R.A. & Eisinger, S.M.","SMDB009421",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-25 12:12:20-03","UFSM","SMDB","9422","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, E.L.H.; Athayde, E","195","2001","08","20",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Área de mata ciliar - Arroio Passo das Tropas",NA,NA,"Florística e Fitossociológica em trecho de Mata Ciliar em Santa Maria-RS. Orientadores: Záchia, R.A. & Eisinger, S.M.","SMDB009422",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","20",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-11 16:53:19-03","UFSM","SMDB","11064","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","318","2002","08","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 615, parcela 24","SMDB011064",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","04","25",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"219","2021-02-11 16:53:19-03","UFSM","SMDB","11063","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","319","2002","08","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 615, parcela 24","SMDB011063",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","04","25",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"220","2021-02-11 16:53:19-03","UFSM","SMDB","11060","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","418","2003","02","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio, Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS",NA,NA,"Orientadores Záchia, R. A. & Eisinger, S. M. Número 106","SMDB011060",NA,NA,"(Cambess.) Rotman","Budke, J C; Giehl, E L H; Athayde, E A","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","06","16",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"221","2021-02-11 16:53:19-03","UFSM","SMDB","11062","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","284","2002","08","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio, Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS",NA,NA,"Orientadores Záchia, R. A. & Eisinger, S. M. Número 615, parcela 24","SMDB011062",NA,NA,"(Cambess.) Rotman","Budke, J C; Giehl, E L H; Athayde, E A","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","04","24",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"222","2021-02-11 16:53:19-03","UFSM","SMDB","11061","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","419","2003","02","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio, Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS",NA,NA,"Orientadores Záchia, R. A. & Eisinger, S. M.","SMDB011061",NA,NA,"(Cambess.) Rotman","Budke, J C; Giehl, E L H; Athayde, E A","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","06","16",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"223","2021-02-11 16:53:19-03","UFSM","SMDB","11059","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","320","2002","08","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM. Margem do Arroio, Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS",NA,NA,"Orientadores Záchia, R. A. & Eisinger, S. M. Parcela 24","SMDB011059",NA,NA,"(Cambess.) Rotman","Budke, J C; Giehl, E L H; Athayde, E A","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2003","04","25",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"224","2021-02-11 16:53:19-03","UFSM","SMDB","11070","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","169","2001","09","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 312","SMDB011070",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","09","12",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"225","2021-02-11 16:53:19-03","UFSM","SMDB","11071","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","167","2001","08","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 312","SMDB011071",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","12","04",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"226","2021-02-11 16:53:19-03","UFSM","SMDB","11067","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","312","2001","08","28",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, divisa com a UFSM. Mata ciliar do Ar",NA,NA,"Projeto: Florística e fitossociologia em trecho de Mata Ciliar em Santa Maria - RS. Orientadores Záchia, R. A. & Eisinger, S. M. Número 168","SMDB011067",NA,NA,"(Cambess.) Rotman","Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","08","28",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"227","2020-05-14 17:48:06-03","UFSM","SMDB","10975","S","Plantae","Annonaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","958","2001","10","25",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Mata Ciliar do Arroio Passo das Trop, Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS",NA,NA,"Orientadores R. A.Záchia & S. M. Eisinger","SMDB010975",NA,NA,NA,"Budke, JC; Athayde, EA; Giehl, ELH","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","03","26",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"228","2021-02-11 16:53:19-03","UFSM","SMDB","10974","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Budke, JC; Giehl, ELH; Athayde, EA","170","2001","09","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Mata Ciliar do Arroio Passo das Trop, Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS",NA,NA,"Orientadores Záchia, R. A. & Eisinger, S. M.","SMDB010974",NA,NA,"(Cambess.) Rotman","Budke, JC","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2001","09","12",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:37:33-03","MBM","MBM","392961","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Pereira, L.R.; Assis, M.A.; Assis, M.A.","s.n.","1988","08","26","Southern America","Brazil","Mato Grosso do Sul","Jateí","Rio Ivinhema, Lagoa do finado Raimundo",NA,NA,"Árvore com 9m de altura; 55cm de perímetro à altura do peito.","MBM392961",NA,NA,"(Cambess.) Rotman","Romagnolo, M.B.","-54.3025016784668","-22.4818992614746","MBM392961",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:37:37-03","MBM","MBM","154059","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pllacci III, G.","s.n.","1991","07","26","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM154059",NA,NA,"(Cambess.) Rotman","Sobral, M.",NA,NA,"MBM154059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:37:37-03","MBM","MBM","120998","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Goetzke, S.","144","1987","10","22","Southern America","Brazil","Paraná","Amaporã","Amaporã, arredores",NA,NA,NA,"MBM120998",NA,NA,"(Cambess.) Rotman","Sobral, M.","-52.7874984741211","-23.0958003997803","MBM120998",NA,NA,NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:37:37-03","MBM","MBM","361977","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Santo, E.C.","s.n.","2010","06","29","Southern America","Brazil","Paraná","Campo Mourão","Horto Florestal Mourão",NA,NA,"Árvore 6m alt. Planície. Seco. Sombreado.","MBM361977",NA,NA,"(Cambess.) Rotman","Ribas, O.S.","-52.3830986022949","-24.0456008911133","MBM361977",NA,NA,"2010","09",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:37-03","MBM","MBM","350522","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Caxambú, M.G.; et al.; et al.","1711","2007","09","28","Southern America","Brazil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA)",NA,NA,"'Arvore ca. 10m. Frutos imaturos verdes. Casca descamente. Relevo suave-ondulado","MBM350522",NA,NA,"(Cambess.) Rotman","Cordeiro, J.; Lozano, E.D.","-52.3830986022949","-24.0456008911133","MBM350522","606","606","2009",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:37:37-03","MBM","MBM","3821","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.","16955","1967","08","24","Southern America","Brazil","Paraná","Cianorte","Fazenda Lagoa",NA,NA,NA,"MBM003821",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-52.6049995422363","-23.6632995605469","MBM003821",NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:37:37-03","MBM","MBM","132200","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cervi, A.C.","3028","1989","11","21","Southern America","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu",NA,NA,NA,"MBM132200",NA,NA,"(Cambess.) Rotman","Sobral, M.","-54.5881004333496","-25.5478000640869","MBM132200",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:37:37-03","MBM","MBM","320418","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A.; Silva, J.M.; Andrade, C.C.A.","7361","2006","10","02","Southern America","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto",NA,NA,"Árvore, 5m, fruto em fase de maturação.; Floresta Estacional Semidecidual.","MBM320418",NA,NA,"(Cambess.) Rotman","Sobral, M.","-54.5881004333496","-25.5478000640869","MBM320418",NA,NA,"2006",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:37:37-03","MBM","MBM","261169","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Oliveira, V.P.","s.n.","1990","10","24","Southern America","Brazil","Paraná","Guapirama","Rod. BR-153, km 55",NA,NA,NA,"MBM261169",NA,NA,"(Cambess.) Rotman","Sobral, M.","-50.0396995544434","-23.5160999298096","MBM261169",NA,NA,NA,NA,NA,NA,NA,"18301","auto",NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:37:37-03","MBM","MBM","140598","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Oliveira, V.P. de","10","1990","10","23","Southern America","Brazil","Paraná","Guapirama","Sítio JP",NA,NA,NA,"MBM140598",NA,NA,"(Cambess.) Rotman","Sobral, M.","-50.0396995544434","-23.5160999298096","MBM140598",NA,NA,NA,NA,NA,NA,NA,"18301","auto",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:37:37-03","MBM","MBM","27536","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.","32717","1973","10","18","Southern America","Brazil","Paraná","Guarapuava","Passo do Jacu",NA,NA,NA,"MBM027536",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-51.4580993652344","-25.395299911499","MBM027536",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:37:37-03","MBM","MBM","3804","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.","17060","1967","08","28","Southern America","Brazil","Paraná","Icaraíma","Porto Camargo",NA,NA,NA,"MBM003804",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-53.613899230957","-23.3955993652344","MBM003804",NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
