"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"90","2020-01-17 09:35:58-03","UNICAMP","UEC","95709","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM; Gomes, A; Filho, SD","1996","04","30","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.876944","-24.608333","-47.876944","-24.608333","fruto, Árvore de 4 m. frutos laranjas. Floresta Atlântica.","UEC178470","UEC178470",NA,NA,"852",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-01-17 09:35:58-03","UNICAMP","UEC","28760","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.",NA,NA,NA,NA,"Oliveira, OC","1981","11","13","Brazil","São Paulo","Campinas","Rua Santos Dumont 259 - Cambuí.","-47.060001373291","-22.8999996185303",NA,NA,"Flor, Trepadeira de flores amarelas.","UEC178467","UEC178467",NA,NA,"13153","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:33:22-03","UNICAMP","UEC","135587","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Mamede, MCH","1991","10",NA,"Romaniuc; Sugiyama, M; Chiea, SAC","1986","03","18","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com 3m de altura. Frutos esverdeados.","UEC178475","UEC178475",NA,NA,"415","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:33:22-03","UNICAMP","UEC","137186","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Mamede, MCH","2005","02","16","Arzolla, FARDP; Paula, GCR; Vilela, FESP","2004","03","25","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha do Jequitibá, florsta ombrófila densa, interior da mata.","-45.4099998474121","-23.6200008392334",NA,NA,"Árvore, 5metros de altura, com frutos.","UEC178474","UEC178474",NA,NA,"503","30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-01-17 09:35:58-03","UNICAMP","UEC","31553","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Mamede, MCH","2005",NA,NA,"Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","1981","12","10","Brazil","São Paulo","Iguape","Praia do Grajaú.","-47.5499992370605","-24.7000007629395",NA,NA,"Flor, Trepadeira, pétalas amarelas. Mata da baixada.","UEC178469","UEC178469",NA,NA,"13201","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-01-17 09:35:58-03","UNICAMP","UEC","130025","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Mamede, MCH","2005",NA,NA,"Franco, GADC; Pastore, JFB","1996","05","15","Brazil","São Paulo","Iporanga","Parque Estadual Turístico do Alto do Rib, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,"Arvoreta fina, arcuada, 6 metros dealtura, fruts lisos, de coloração verde-alaranjada","UEC178468","UEC178468",NA,NA,"1407","38740","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-01-17 09:35:58-03","UNICAMP","UEC","72749","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Mamede, MCH","2001",NA,NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1994","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.8800010681152","-24.7099990844727",NA,NA,"flor, Arbusto ca. 3 m de alt. Flores amarela. Floresta baixa.","UEC178471","UEC178471",NA,NA,"994","17990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:33:22-03","UNICAMP","UEC","81274","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.","Souza, JP; Souza, VC","1995","11","03","Souza, VC","1989","01","31","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia, Praia do Arpoador. Beira de afloramento rochoso.","-46.9900016784668","-24.3199996948242",NA,NA,"Arbusto, 1,5m alt.; botões amarelos; frutos verdes.","UEC178472","UEC178472",NA,NA,"510","21922","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-01-17 09:35:58-03","UNICAMP","UEC","38368","S","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Juss.",NA,NA,NA,NA,"Sazima, M","1986","12","14","Brazil","São Paulo","Ubatuba","Praia de Sunuga.","-45.0699996948242","-23.4300003051758",NA,NA,"Flor, Arbusto de 1,5 m de altura. Início da floração. Flores amarelas com glândulas no cálice. Beira da mata, em costão.","UEC178466","UEC178466",NA,NA,"18775","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:33:22-03","UNICAMP","UEC","176021","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Korte, A","2011","03","22","Korte, A","2011","03","10","Brazil","Santa Catarina","Ibirama","Loca: Rio Selin","-49.503333","-27.000278","-49.503333","-27.000278","Altura: 2m;&nf;Hábito: Arbusto;&nf;Cor/Flor: amarela; Florística IFFCS 632 (Arbusto); Floresta Ombrófila Densa; Estádio Suces.: Inicial.","UEC037880","UEC037880",NA,NA,"692",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:33:22-03","UNICAMP","UEC","176034","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA","2010","05","05","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","2010","04","07","Brazil","Santa Catarina","Armazém","São José dos Macacos /Mineração.&nf;28º 15' 45''S&nf;48º 57' 34'' O&nf;Altitude: 412m.","-48.95","-28.261111","-48.95","-28.261111","Regeneração IFFSC 123/ S/ 215; &nf;Arbustiva, 1,7m de altura, fruto maduro laranja.; Floresta Ombrófila Densa, estádio suces.: médio; altura: 1,7m.","UEC023696","UEC023696",NA,NA,"4245",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:33:22-03","UNICAMP","UEC","176859","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Gasper, AL","2010","09","28","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2010","05","19","Brazil","Santa Catarina","Águas Mornas","Colônia de Vargem Grande.","-48.871389","-27.718889","-48.871389","-27.718889","Arbusto, 2m de altura, fruto laranja.; Floresta Ombrófila Densa, estédio de sucessão: médio de regeneração. Hábitat em torno do fragmento.","UEC002795","UEC002795","250","250","2781",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:33:22-03","UNICAMP","UEC","179811","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.",NA,NA,NA,NA,"Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Souza, VC; Rodrigues, RR","2013","03","30","Brazil","São Paulo","Tapiraí","Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","-47.588139","-24.051639","-47.588139","-24.051639","Com fruto, árvore.; Floresta Ombrófila Densa.","UEC021054","UEC021054",NA,NA,"897",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:33:22-03","UNICAMP","UEC","199262","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Funez, LA","2017","03","20","Kassner-Filho, A; Santos. D.","2017","03","20","Brazil","Santa Catarina","Rodeio",NA,"-49.410833","-26.91","-49.410833","-26.91","Arbusto. Fruto alaranjado IFFSC - 2/690/coletaextra/arbusto; Borda do fragmento","UEC171687","UEC171687","611","611","124",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:33:22-03","UNICAMP","UEC","176036","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Verdi, M","2010","08","25","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","2010","06","10","Brazil","Santa Catarina","Paulo Lopes","Serão do Campo/Parque Estadual da Serra doTabuleiro.&nf;27º 53' 36''S ; 48º 45' 21'' O.&nf;alt.: 295m .","-48.6836013793945","-27.9617004394531",NA,NA,"Florística IFFSC 226 (Arbusto); altura: 3m e fruto maduro laranja.; Floresta Ombrófila densa, estágio suces.: mosaico de inicial,, médio a avançado.&nf;Interior do fragmento.","UEC023695","UEC023695",NA,NA,"4988","23385","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-04-22 16:21:21-03","UFPB","JPB","33271","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Griseb.","Carvalho, PD","2005","06",NA,"Gadelha Neto, PC; Dantas, DHM","2004","06","08","Brasil","Paraíba","Bananeiras","Guaiamunduba, Mata do Goiamunduba.","-35.63330078125","-6.75",NA,NA,"; DESC: Arboreo, frutos vermelhos.",NA,NA,NA,NA,"1151","19965","auto","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-26 10:43:28-03","UDESC","LUSC","9158","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","C. Mondin",NA,NA,NA,"C. Mondin","2017","02","13","Brasil","Santa Catarina","Florianópolis","Na trilha para Lagoinha do Leste.","-48.5491981506348","-27.596700668335",NA,NA,"Arvoreta com ca. 5 m de altura, na borda da trilha. Flores amarelas.","LUSC007883","LUSC007883",NA,NA,"3725","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-01-17 11:26:19-02","PUCRS","MPUC","18068","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","C.A. Mondin","2013","01","01",NA,"2013","04","01","Brasil","SC","Joinville","Perimetro urbano","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,"Malpighiales","South America",NA,"Magnoliopsida",NA,NA,"3676","1",NA,NA
"108","2019-11-08 08:53:04-03","FURB","FURB","39106","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","(Griseb.) Griseb.","Funez, L.A.","2013","03","13","Funez, L.A.","2012","09","20","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf.","-49.0705556","-27.0041667","-49.0705556","-27.0041667",NA,"FURB04235","FURB04235","207","207","930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-08 08:53:04-03","FURB","FURB","10085","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2011","07","01","Verdi, M.","2009","01","12","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444",NA,"FURB28208","FURB28208","616","616","1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:02:31-03","FURB","FURB","1167","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Gasper, AL de","2011","01","19","Sevegnani, L.; Boos Jr., H.","1996","02","09","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,"FURB28231","FURB28231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:02:31-03","FURB","FURB","11853","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2011","02","07","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,"-51.6122222","-27.1791667","-51.6122222","-27.1791667","Florística IFFSC 1980(Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: arbórea;","FURB28222","FURB28222","744","744","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-08 08:53:04-03","FURB","FURB","1360","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2011","07","01","Sevegnani, L.","2001","04","21","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555",NA,"FURB28206","FURB28206","13","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-08 08:53:04-03","FURB","FURB","13838","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2010","05","25","Korte, A.","2009","08","05","Brasil","Santa Catarina","Blumenau","Bairro Ristow.","-49.1547222","-26.9391666","-49.1547222","-26.9391666",NA,"FURB28219","FURB28219","130","130","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-08 08:53:04-03","FURB","FURB","1840","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Gasper, AL de","2010","08","10","Sevegnani, L.","2002","04","21","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555",NA,"FURB28225","FURB28225","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:02:31-03","FURB","FURB","19545","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","01","25","Korte, A.; Kniess, A.","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","Florística IFFSC 465 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto alaranjado;","FURB28217","FURB28217","458","458","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:02:31-03","FURB","FURB","20631","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","01","25","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","03","18","Brasil","Santa Catarina","Zortéa","Passo Raso.","-51.6138889","-27.4941666","-51.6138889","-27.4941666","Fito IFFSC 1388 /S/53 Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio Inicial a Médio Habito: arbórea;","FURB28218","FURB28218","661","661","3876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:02:34-03","FURB","FURB","24403","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2010","05","05","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","Regeneração IFFSC 123 /S/215 Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva; Fruto laranja;","FURB28211","FURB28211","412","412","4245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-08 08:53:04-03","FURB","FURB","2844","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Arantes, AA","2011","07","01","Ghoddosi, S.M.","2001","04","21","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555",NA,"FURB28207","FURB28207","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:02:34-03","FURB","FURB","28483","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Verdi, M","2010","08","25","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","Florística IFFSC 226 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: arbusto; Fruto laranja;","FURB28216","FURB28216","295","295","4988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-08 08:53:04-03","FURB","FURB","2863","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2011","02","07","Minatti, D.","2004","06","24","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555",NA,"FURB28220","FURB28220",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:02:34-03","FURB","FURB","29140","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Gasper, AL de","2010","09","28","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.8713889","-27.7188889","-48.8713889","-27.7188889","Florística IFFSC 285 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbusto; Fruto laranja;","FURB28210","FURB28210","250","250","2781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:02:34-03","FURB","FURB","29583","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","13","Brasil","Santa Catarina","Florianópolis","Rua: Servidão Marcelino Antônio Nunes, Bairro Vargem do Bom Jesus.","-48.4197223","-27.4513889","-48.4197223","-27.4513889","Florística IFFSC 392 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbustiva; flor botões florais amarelos","FURB28213","FURB28213","147","147","2079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:02:34-03","FURB","FURB","29621","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","2010","02","20","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0516667","-26.4622222","-49.0516667","-26.4622222","Florística IFFSC 955 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbusto; flor botão floral","FURB28227","FURB28227","219","219","1789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:02:34-03","FURB","FURB","29648","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Stival-Santos, A","2010","10","04","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","Florística IFFSC 253 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada Habito: arbusto; Fruto laranja;","FURB28226","FURB28226","620","620","3098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:02:34-03","FURB","FURB","6495","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2011","07","01","Verdi, M.; Stival-Santos, A.","2007","03","21","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,"FURB28209","FURB28209",NA,NA,"862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:02:34-03","FURB","FURB","29654","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Korte, A.; Kniess, A.","2010","04","13","Brasil","Santa Catarina","Witmarsum","Krauer Central.","-49.7705556","-26.9102778","-49.7705556","-26.9102778","Florística IFFSC 686 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto alaranjado;","FURB28214","FURB28214","439","439","2688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:02:34-03","FURB","FURB","29666","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","Florística IFFSC e993b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;","FURB28212","FURB28212","417","417","2274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:02:34-03","FURB","FURB","29731","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","2010","03","30","Brasil","Santa Catarina","Timbó","Mundel Central.","-49.2294445","-26.8208334","-49.2294445","-26.8208334","Florística IFFSC 748 (Arbusto) Habitat: Floresta Ombrófila Densa; interior do fragmento Habito: arbusto; Fruto verde;","FURB28228","FURB28228","268","268","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:02:34-03","FURB","FURB","29885","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2010","10","05","Dreveck, S.; Carneiro, F.E.","2010","02","19","Brasil","Santa Catarina","Schroeder","Rancho Bom.","-49.0486111","-26.3694445","-49.0486111","-26.3694445","Florística IFFSC 995 (Arbusto). Área degradada. Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva; Fruto verde;","FURB28215","FURB28215","105","105","1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:02:34-03","FURB","FURB","30101","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","08","15","Dreveck, S.","2010","04","14","Brasil","Santa Catarina","Rodeio","Santa Clara.","-49.3208334","-26.8186111","-49.3208334","-26.8186111","Florística IFFSC 747 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva; Fruto laranja;","FURB28223","FURB28223","192","192","2076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:02:34-03","FURB","FURB","31952","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2010","10","29","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","Florística IFFSC 584 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arvoreta; Fruto amarelo;","FURB28230","FURB28230","60","60","2671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-08 08:53:04-03","FURB","FURB","32368","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Uller, HF","2010","11","24","Uller, H.F.","2010","09","16","Brasil","Santa Catarina","Penha",NA,"-48.6416666","-26.7677778","-48.6416666","-26.7677778",NA,"FURB28224","FURB28224",NA,NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:02:34-03","FURB","FURB","34307","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Korte, A","2011","03","22","Korte, A.","2011","03","10","Brasil","Santa Catarina","Ibirama","Rio Selin.","-49.5033333","-27.0002778","-49.5033333","-27.0002778","Florística IFFSC 632 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; beira da estrada Habito: arbusto; flor amarela","FURB28232","FURB28232","300","300","692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-08 08:53:04-03","FURB","FURB","37387","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Sobral, M","2012","01",NA,"Funez, L.A.","2012","01","21","Brasil","Santa Catarina","Penha","Praia da saudade.","-48.6405555","-26.7669445","-48.6405555","-26.7669445",NA,"FURB02094","FURB02094","8","8","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:02:34-03","FURB","FURB","45435","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","Regeneração IFFSC /S/357","FURB28202","FURB28202 FURB28202_1","311","311","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
