"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"49","2020-04-27 16:08:43-03","UFES","VIES","23245","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Oliveira, A.G.","2011","02","14","Oliveira, I.R.; Oliveira, A.G. & Monteiro, M.M.","24","2010","02","05","Brasil","Espírito Santo","Conceição da Barra","Itaúnas, Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES023245",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"50","2019-09-27 18:03:40-03","UFES","VIES","38121","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Moura, R.","2015","11","13","Mayer, M.","978","2014","11","18","Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,NA,"VIES038121","VIES038121",NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA
"51","2021-02-12 18:11:50-03","UFES","VIES","36937","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Gurtler, J.; Dutra, S.C.","JAC 455","2018","02","16","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P5).","-40.441111","-18.783056","40º26'28''W","18º46'59''S",NA,NA,NA,"VIES036937","VIES036937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-09-27 18:03:40-03","UFES","VIES","5288","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Mayo, S.","1992","10","16","Pereira, O.J.","2256","1990","11","07","Brasil","Espírito Santo","Ecoporanga","Fazenda João Mariano.","-40.8306007385254","-18.3733005523682",NA,NA,NA,NA,NA,"VIES005288","VIES005288",NA,NA,NA,NA,"46687","auto",NA,NA,NA,NA,NA,NA
"53","2020-09-15 11:53:14-03","UFSM","SMDB","14027","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth.","Nadruz, M","2010","07","27","Uller, HF","178","2009","12","04","Brasil","Santa Catarina","Indaial","Motódromo","-49.245","-26.925833","-49.245","-26.925833","70","70","FURB 17473; Floresta ombrófila Densa","SMDB014027","SMDB014027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:13:17-03","MBM","MBM","238740","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Mayo, S.",NA,NA,NA,"Jardim, J.G.; et al.; et al.","519","1994","07","28","Brazil","Bahia","Una","BA-001, Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"MBM238740","MBM238740",NA,NA,"Southern America",NA,"36070","auto",NA,NA,NA,NA,NA,NA
"55","2019-08-15 09:04:23-03","UESC","UESC","13215","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Paixão, J.L.,","1462","2008","07","04","Brasil","Bahia","Igrapiúna",NA,"-39.1675","-13.802222","39W10'3''","13S48'8''",NA,NA,"Heme-epífitae, à ca. 6 m de alt.","UESC0013215",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"56","2015-09-03 19:12:18-03","MNHN","RECOLNAT_MNHN_P","P02137249","PreservedSpecimen",NA,"Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Haxaire, G.",NA,"1978","8","18","Peru",NA,NA,"Dep. Loreto, Prov. Maynas, Rio Yubibeto affluent du Rio Putumayo. Bellavista (bas Yubineto) forêt.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137249' target='other'> <mi>dwc_moreinfo</mi></a>","P02137249","P02137249_01",NA,NA,NA,"hb",NA,NA,NA,NA,"5157",NA,NA,NA
"57","2015-09-03 19:12:18-03","MNHN","RECOLNAT_MNHN_P","P02137246","PreservedSpecimen",NA,"Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Sagot",NA,NA,NA,NA,"Guiana",NA,NA,"Acarouany.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137246' target='other'> <mi>dwc_moreinfo</mi></a>","P02137246","P02137246_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-03 19:12:18-03","MNHN","RECOLNAT_MNHN_P","P02137247","PreservedSpecimen",NA,"Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Sagot",NA,"1859","1","1","Guiana",NA,NA,"Acarouany.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137247' target='other'> <mi>dwc_moreinfo</mi></a>","P02137247","P02137247_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-03 19:12:18-03","MNHN","RECOLNAT_MNHN_P","P02137248","PreservedSpecimen",NA,"Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Prance, G.T.|Coelho, D.F.|Farias, L.G.|Ramos, J.T.",NA,"1968","10","4","Brasil","Acre",NA,"East of Rio Iaco, 10 km. Sena Madureira.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137248' target='other'> <mi>dwc_moreinfo</mi></a>","P02137248","P02137248_01",NA,NA,NA,"hb",NA,NA,NA,NA,"7821",NA,NA,NA
"60","2015-09-03 21:46:23-03","MNHN","RECOLNAT_MNHN_P","P01765351","PreservedSpecimen",NA,"Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Bell, D.|Wiser, S.|Phillips, O.",NA,"1988","3","15","Peru",NA,NA,"Tambopata Reserved Zone. Peru",NA,NA,NA,NA,NA,NA,"Expedition sponsored by the Smithsonian Institution. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01765351' target='other'> <mi>dwc_moreinfo</mi></a>","P01765351","P01765351_01",NA,NA,NA,"hb",NA,NA,NA,NA,"88 178",NA,NA,NA
"61","2020-12-11 11:43:22-03","UFMG","BHCB","140360","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Giacomin, LL; Souza, DT; Machado Jr, P; P; Ciminelli, FS","1185","2010","06","02","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Serra Sul. Corpo D.","-50.349722","-6.4125","-50.349722","-6.4125","744","744","Hemiepífita. Inflorescência verdes; Em sub-bosque de Floresta Ombrófila, anexa à canga.","BHCB017722",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:43:22-03","UFMG","BHCB","159122","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Silva, LVC; Jorge, TB; Marino, F; Pereira, RA","1266","2012","06","21","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, N1.","-50.266667","-6.105556","-50.266667","-6.105556","700","700","Erva escandente - espátula verde - inflorescência amarela.; Floresta.","BHCB017723",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:43:22-03","UFMG","BHCB","23858","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Lombardi, JA","527","1994","03","19","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Folhas carnosas, inflorescência jovem verde.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:43:22-03","UFMG","BHCB","23858","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Lombardi, JA","527","1994","03","19","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Folhas carnosas, inflorescência jovem verde.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"65","2020-03-11 09:00:12-03","URCA","HCDAL","520","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Reis, R.","1987","01",NA,"Souza, S.A.M.; Nascimento, O.C.; Santos, M.R.; Nascimento, V.C.","640","1986","12","02","Brasil","Pará","Altamira","Rio Xingú (Juruá), Travessão do CNEC, entre D13 e margem do R. Xingú, vegetação secundária à beira da estrada.","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"Cipó sobre árvore viva. Flor verde. Solo areno-argiloso.",NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA
"66","2013-01-02 10:32:00-02","MO","MOBOT","1429664","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"* SILVA|et al.","SILVA 107",NA,NA,NA,"Brazil","Rondônia",NA,"[=INPA 111458]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1429660","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"Ghillean T. Prance|et al.","Prance 7821","1968","10","4","Brazil","Acre",NA,"[=INPA 24620]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","379001","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld","D. Nicolson",NA,NA,NA,"Ghillean T. Prance|et al.","Prance 10226","1969","2","25","Brazil","Amazonas",NA,"[=INPA 26000 ]; Rio Demeni basin. Vic. Tototobi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","379057","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld","D. Nicolson",NA,NA,NA,"Ghillean T. Prance|et al.","Prance 12220","1971","4","22","Brazil","Acre",NA,"[=INPA 30620]; vic. Serra da Moa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1429663","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"Soares","Soares 390",NA,NA,NA,"Brazil","Pará",NA,"[=INPA 176119]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-12-10 13:05:00-02","MO","MOBOT","101088329","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Ghillean T. Prance|et al.","Prance 7821",NA,NA,NA,"Brazil","Acre","Sena Madureira",NA,"-68.6568984985352","-9.06556034088135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"278222","auto",NA,NA,NA,NA,NA,NA
"72","2012-04-20 05:09:00-03","MO","MOBOT","100405451","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Rocío Rojas|G. Ortiz","Rojas Gonzáles 6743","2009","5","20","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","-75.3683334","-10.1344444",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"7","4",NA,NA
"73","2014-04-04 05:55:00-03","MO","MOBOT","100407916","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Rodolfo Vásquez|M. Huamán|R. Rivera","Vásquez Martínez 36505","2010","5","15","Peru","Pasco","Oxapampa","Distrito Palcazú. Comunidad Nativa Centro Connás.","-75.2680556","-10.1663889",NA,NA,"373.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"640","2",NA,NA
"74","2014-01-22 10:07:00-02","MO","MOBOT","100665998","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"F. Sellow","Sellow 207",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","Lectotype",NA
"75","2017-01-06 11:05:00-02","MO","MOBOT","100943084","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"W. Castro|et al.","Castro 22","2011","12","1","Brazil","Rondônia","Itapuã do Oeste","Floresta Nacional do Jamari, Concessão MADEFLONA, ca. 25 km from km 602 of BR-364 in Itapuã do Oeste: 18.7 km on Estrada Principal, then 4.1 km to left on Eixo Leste road.","-63.00754","-9.11249",NA,NA,"66.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"76","2018-12-10 13:05:00-02","MO","MOBOT","101088330","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Ghillean T. Prance|et al.","Prance 10226",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1113364","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"Timothy C. Plowman|et al.","Plowman 6832","1977","4","12","Peru","Loreto","Maynas","affluent of Rio Ampiyacu, Brillo Nuevo and vic.","-72","-2.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","132887","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Cesár A. Grández|et al.","Grández Rios 5183","1993","1","17","Peru","Loreto","Maynas","Distrito Iquitos. Puerto Almendras, UNAP. Parcela 20 X 500. Bosque primario, suelo de arena blanca. Varillal, no inundable. Sub-parcela 8.","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"272","3",NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1401182","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 506","1978",NA,NA,"Peru","Loreto","Maynas","Quebrada Motahuayo, near Huanta, a treinta minutos desde la boca del Río Orosa (Johnson 40 Hp).","-72.05166","-3.48805",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"97",NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1429681","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"C.A. Cid Ferreira|et al.","Cid Ferreira 96711",NA,NA,NA,"Brazil","Pará",NA,"[=INPA 96711]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2010-05-15 05:57:00-03","MO","MOBOT","1562006","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"Timothy C. Plowman","Plowman 9555","1980","3","15","Brazil","Pará",NA,"25 km S of Repre 5sa Tucurui 4 on BR422 to Breu Branco","-49.73333","-3.86666",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"13",NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1562172","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Kenneth Young","Young 205","1981","3","27","Peru","Madre de Dios","Tambopata","Jct. of Rio La Torre and Rio Tambopata",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-02-16 12:06:00-02","MO","MOBOT","1659456","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Brent Berlin","Berlin 1871","1974","7","30","Peru","Amazonas",NA,"Old second to primary forest; trail n of cenepa to tuhushiku creek; vine; Fls-four near leaf base on stem. N.b. In the rain, collecting is difficult in That the juice of roots causes welts and itching. Kaap",NA,NA,NA,NA,"213.36000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1707388","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"SUAREZ","SUAREZ 5821","1995","3","27","Colombia","Chocó","Nuquí","Corregimiento de Arusí, Estación Biológica El Amargal.","-77.5","5.56666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1713681","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Thomas B. Croat","Croat 85313","2001","11","16","Brazil","Acre",NA,"Municipio Porto Walter; Porongaba, along Rio Juruá Mirim; disturbed primary forest on left side of river.","-72.91333","-8.19055",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1001","3",NA,NA
"86","2011-04-13 19:09:00-03","MO","MOBOT","1799345","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Stephan G. Beck|J. Inca|P. Pinto|Rojas*|Basil Stergios|Israel G. Vargas C.","Beck 19378","1989","10","16","Bolivia","Pando","Manuripi","Lago Bay, trocha entre el campamento, Lago Bay y Curichón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-10-31 03:33:00-02","MO","MOBOT","1799347","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Calvin R. Sperling|Steven R. King","Sperling 6409","1982","7","30","Bolivia","Pando","Nicolas Suarez","SW of Cobija on the Rio Naraueda. 1 km W of Rio Naraueda.","-69.13333","-11.13333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2010-06-24 06:10:00-03","MO","MOBOT","1956233","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Tom Croat",NA,NA,NA,"Jan Salick","Salick 7064","1984","5","29","Peru","Pasco","Oxapampa","Iscozacin, Bosque Reserva, above PEPP Project Camp, forest on upper terrace, clay soils. Cut forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-01-28 05:27:00-02","MO","MOBOT","2520069","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Jorge Brand","Brand Mesa 22",NA,NA,NA,"Colombia","Antioquia","Turbo",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2009-08-22 06:53:00-03","MO","MOBOT","2535519","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 6203","1982","7","13","Peru","Loreto","Maynas","Carretera de Puerto Almendras, campo forestal de la UNAP",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2010-02-10 14:25:00-02","MO","MOBOT","2535523","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","McDaniel III",NA,NA,NA,"Sidney T. McDaniel","McDaniel 30195",NA,NA,NA,"Peru","Loreto","Maynas","Pucallpa (caserios abajo de Indiana)",NA,NA,NA,NA,"120.00000000","140.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-10-06 18:36:00-03","MO","MOBOT","2662691","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Leimbeck, Ralf M. (AAU)",NA,NA,NA,"R. Leimbeck","Leimbeck 66","1998","8","20","Ecuador","Napo",NA,"Yasuní National Park. Primary lowland rain forest close to Estacíon Científica Yasuní","-76.38333","-0.66666",NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2009-10-06 18:36:00-03","MO","MOBOT","2662954","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Leimbeck, Ralf M. (AAU)",NA,NA,NA,"R. Leimbeck","Leimbeck 223","1999","5","12","Ecuador","Napo",NA,"Yasuní National Park. Primary lowland rain forest on terra firme, E of Estacíon Científica Yasuní. On ridge between road (NPF - ECY, near km 9) and Río Tiputini (transect 11)","-76.36666","-0.66666",NA,NA,"230.00000000","240.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-06-02 05:38:00-03","MO","MOBOT","2748574","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Efraín Suclli","Suclli Montañés 1926","2004","8","16","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Fundo Concepción. Bosque Secundario.","-69.08166","-12.60638",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","2767808","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","D.H. Nicolson",NA,NA,NA,"Stephen F. Smith","Smith 589","1985","10","6","Peru","Madre de Dios",NA,"Upland Terre Firme Insect Spraying Plot, 3.2 km down the Main Trail from Explorer's Inn, near confluence of Rio La Torre and Rio Tambopata, 39 km SW of Puerto Moldonado.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2012-11-01 20:32:00-02","MO","MOBOT","2767812","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Guillermo Paz y Miño","Paz y Miño C. 81.010","1988","4",NA,"Ecuador","Sucumbíos",NA,"Napo. Reserva de Produccion Faunistica Cuyabeno RPFC. 1 kilometro al norte de la Laguna Grande Sendero detras de la Estacion Cuyabeno Cuadrante de vegetacion RPFC - 1. Tierra firme.","-76.725","0.13055",NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2767820","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Mayo","Mayo 866","1991","5","31","Brazil","Bahia",NA,"Mun. de Wenceslau Guimarães, Fazenda Condomínio União (prop. F.A. Carvalho, F.A. Carvalho, P.C. Carvalho), situada na rodovia Teolândia/Jaguaquara, entre Cocão e Nova Esperança; substrato latossolos; floresta úmida primária em estado bom, mas que sofreu extração de madeiras de lei durante longo tempo.","-39.66666","-13.61666",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2767827","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Robin B. Foster","Foster 11825","1986","10","14","Peru","Madre de Dios","Manu","Parque Nacional Manu. Rio Manu: first bend below Rio Sotileja. High old terrace & cliff edge above river.","-71.86666","-11.66666",NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2767829","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Jan Salick","Salick 7256","1985","4","6","Peru","Pasco","Oxapampa","Central Selva, Palcazu Valley: Iscozacin, above PEPP Project Camp. - Forestry experimental strip in old secondary forest; clay soil. Strip uncut. Habitat: Vine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2767835","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Jan Salick","Salick 6120","1983","11","28","Peru","Pasco","Oxapampa","Central Selva, Palcazu Valley: Alto Isco; north of Iscozacin river just below Native community of Alto Isco. - White sands area with rubber shiringal, primary forest. Habit: Large vine which sends its roots down from the tops of large trees. The young vines grow up saplings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
