"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","individualCount","occurrenceRemarks","recordNumber","county","year","month","day","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","dayIdentified","relationshipType","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","sex"
"47","2020-10-14 10:00:03-03","FURB","FURB","48555","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","11","Schwirkowski, P.","Brasil","Santa Catarina",NA,NA,"1186","São Bento do Sul","2015","08","15",NA,"-49.2166667","-26.2927777",NA,NA,NA,NA,"FURB48555","FURB48555","948","948","-49.2166667","-26.2927777",NA,"22",NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:00:03-03","FURB","FURB","50889","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Caglioni, E","2014","08","Caglioni, E.; Junckes, A.R.","Brasil","Santa Catarina",NA,NA,"453","Ilhota","2014","08","30","Parque Botânico Morro do Baú.","-48.9338889","-26.8033333",NA,NA,NA,NA,"FURB50889","FURB50889","540","540","-48.9338889","-26.8033333",NA,"30",NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:00:03-03","FURB","FURB","56773","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Funez, L.A.","2017","09","Funez, L.A.; Marascachi, M.N.","Brasil","Santa Catarina",NA,"Flores azuis Habitat: Borda da floresta Habito: Epífita","6741","Luiz Alves","2017","09","11","Morro do Cachorro.","-49.03","-26.7783334",NA,NA,NA,NA,"FURB56773","FURB56773","790","790","-49.0300000","-26.7783334",NA,"11",NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:00:03-03","FURB","FURB","59974","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Gebien, W.","2018","07","Gebien, W.","Brasil","Santa Catarina",NA,"inflorescências cobertas por tricomas alvos, flores arroxeadas Habitat: interior de floresta sombreado Habito: Epífita","162","Blumenau","2017","11","05","interior de fragmento na rua antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222",NA,NA,NA,NA,"FURB59974","FURB59974","220","220","-49.0872222","-26.9572222",NA,"24",NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:00:03-03","FURB","FURB","47810","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Engels, ME","2012","11","Engels, M.E.; Acra, L.A.","Brasil","Paraná",NA,NA,"2518","Morretes","2012","11","01","planicie litorânea.","-48.834400177002","-25.476900100708","30514","auto",NA,NA,"FURB47810","FURB47810",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:38:50-03","UTFPR","HCF","18624","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","M.L. Brotto","2013","11","M.L. Brotto","Brasil","PR",NA,"epífita, inflorescência rosa e flores azuis-pálidas.","1409","Piraquara","2013","10","24","Recreio da Serra","-49.005556","-25.455278",NA,NA,NA,NA,NA,NA,"1200","1200","49°00'20 W","25°27'19 S",NA,"14",NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:38:50-03","UTFPR","HCF","15457","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","J. Cordeiro","2015",NA,"M.G. Caxambu","Brasil","PR",NA,"erva epífita, ciófila. Folhas verde-claras com máculas verde-escuras arredondadas. Flores alvo-acastanhadas. Entouceirada.","5692","Guaraqueçaba","2014","10","31","Agropecuária Bananal. Propriedade do Sr.","-48.386083","-25.181472",NA,NA,NA,NA,NA,NA,"57","57","48°23'09,9 W","25°10'53,3 S",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-16 08:38:50-03","UTFPR","HCF","2829","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","R.P. Romanini","2018","07","M.G. Caxambu","Brasil","PR",NA,"herbácea, epífita, ciófila, em beira de rio. Com frutos roxos.","844","Morretes","2005","10","08","Comunidade do Candonga/ rio Sagrado","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"55","2019-08-16 08:38:50-03","UTFPR","HCF","17285","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","M.E. Engels","2012","11","M.E. Engels","Brasil","PR",NA,"epífita. Folhas verdes. Inflorescência rosada com flores azuis. Floresta Ombrófila Densa.","2518","Morretes","2012","11","01","planície litorânea","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:19:16-03","MBM","MBM","386172","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Brotto, M.L.","2013","11","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","Brazil","Paraná",NA,"Epífita, inflorescência rosa e flores azuis-pálidas.; Floresta Ombrófila Densa Altomontana.","1409","Piraquara","2013","10","24","Recreio da Serra","-49.005667","-25.455214",NA,NA,"Southern America",NA,"MBM386172","MBM386172","1200","1200","-49.005667","-25.455214",NA,"14",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:19:16-03","MBM","MBM","386172","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Brotto, M.L.","2013","11","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","Brazil","Paraná",NA,"Epífita, inflorescência rosa e flores azuis-pálidas.; Floresta Ombrófila Densa Altomontana.","1409","Piraquara","2013","10","24","Recreio da Serra","-49.005667","-25.455214",NA,NA,"Southern America",NA,"MBM386172","MBM386172","1200","1200","-49.005667","-25.455214",NA,"14",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:19:16-03","MBM","MBM","392444","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Brotto, M.L.","2014","11","Brotto, M.L.","Brazil","Paraná",NA,"Erva epífita; inflorescência com brácteas róseas e flores lilases.; Floresta Ombrófila Densa Montana.","1803","Adrianópolis","2014","09","23","Parque Estadual das Lauráceas","-48.717333","-24.85775",NA,NA,"Southern America",NA,"MBM392444","MBM392444","898","898","-48.717333","-24.85775",NA,"10",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:19:16-03","MBM","MBM","409706","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Brotto, M.L.","2020","06","Brotto, M.L.; Rau, T.G.; Rau, T.G.","Brazil","Paraná",NA,"Erva epífita; inflorescência vermelha, flor azul.; Floresta Ombrófila Densa Montana de porte baixo.","2474","Adrianópolis","2017","06","28","Parque Estadual das Lauráceas, topo de morro","-48.687778","-24.855833",NA,NA,"Southern America",NA,"MBM409706","MBM409706","1100","1100","-48.687778","-24.855833",NA,"18",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:19:16-03","MBM","MBM","429175","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Lozano, E.D.","2016",NA,"Lozano, E.D.; Canestraro, B.K.; Brotto, M.L.; Canestraro, B.K.; Brotto, M.L.","Brazil","Paraná",NA,"Terrícola, 70 cm, inflorescência rósea, flores azuis, interior da mata.; Floresta Ombrófila Densa Altmontana.","3378","Quatro Barras","2016","07","24","Morro Anhangava, trilha para o morro do Corvo","-49.002694","-25.388944",NA,NA,"Southern America",NA,"MBM429175",NA,NA,NA,"-49.002694","-25.388944",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:19:16-03","MBM","MBM","429355","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Lozano, E.D.","2019",NA,"Lozano, E.D.; Bonaldi, R.A.; Völtz, R.R.; Bonaldi, R.A.; Völtz, R.R.","Brazil","Paraná",NA,"Epífita, 60 cm, flores azuis, próximo ao solo, beira de mangue, local ensolarado.; Floresta Ombrófila Densa de Terras Baixas.","3474","Paranaguá","2016","12","15","Tinguçú","-48.524861","-25.439278",NA,NA,"Southern America",NA,"MBM429355",NA,NA,NA,"-48.524861","-25.439278",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:19:16-03","MBM","MBM","245","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hatschbach, G.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","11856","Antonina","1964","11","18","Antonina","-48.7118988037109","-25.4286003112793","38300","auto","Southern America",NA,"MBM000245","MBM000245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:19:16-03","MBM","MBM","33631","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hatschbach, G.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","11856","Antonina","1964","11","18","Antonina","-48.7118988037109","-25.4286003112793","38300","auto","Southern America",NA,"MBM033631","MBM033631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:19:16-03","MBM","MBM","87587","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","47138","Antonina","1983","11","25","Mangue Maior Santo","-48.7118988037109","-25.4286003112793","38300","auto","Southern America",NA,"MBM087587","MBM087587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:19:16-03","MBM","MBM","85438","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Leme, U.M.C.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","46828","Antonina","1983","09","19","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793","38300","auto","Southern America",NA,"MBM085438","MBM085438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:19:16-03","MBM","MBM","3279","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hatschbach, G.",NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","Brazil","Paraná",NA,"Epífita","16855","Campina Grande do Sul",NA,NA,NA,"Pico Caratuva","-49.0553016662598","-25.3055992126465","55154","auto","Southern America",NA,"MBM003279","MBM003279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:19:16-03","MBM","MBM","33633","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","5060","Cerro Azul","1958","09","27","Turvo","-49.261100769043","-24.823600769043","32006","auto","Southern America",NA,"MBM033633","MBM033633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:19:16-03","MBM","MBM","249033","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Tardivo, R.C.",NA,NA,"Gatti, A.L.S.; et al.; et al.","Brazil","Paraná",NA,NA,"347","Guaraqueçaba","1999","10","25","Reserva Natural Salto Morato, trilha da Figueira","-48.3288993835449","-25.3066997528076","37295","auto","Southern America",NA,"MBM249033","MBM249033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:19:16-03","MBM","MBM","9486","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","20350","Guaraqueçaba","1968","11","21","Rio do Cedro","-48.3288993835449","-25.3066997528076","37295","auto","Southern America",NA,"MBM009486","MBM009486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:19:16-03","MBM","MBM","33634","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","4172","Guaratuba","1957","10","13","Alto da Serra","-48.5746994018555","-25.8827991485596","41937","auto","Southern America",NA,"MBM033634","MBM033634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:19:16-03","MBM","MBM","148417","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Leme, E.M.C.",NA,NA,"Silva, J.M.; Guimarães, D.; Guimarães, D.","Brazil","Paraná",NA,"Epífita","1056","Guaratuba","1991","11","03","Candeias","-48.5746994018555","-25.8827991485596","41937","auto","Southern America",NA,"MBM148417","MBM148417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:19:16-03","MBM","MBM","184935","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Leme, E.M.C.",NA,NA,"Silva, J.M.; Poliquesi, C.B.; Santos, E.P.; Poliquesi, C.B.; Santos, E.P.","Brazil","Paraná",NA,NA,"1508","Guaratuba","1995","09","15","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","41937","auto","Southern America",NA,"MBM184935","MBM184935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:19:16-03","MBM","MBM","165714","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Leme, E.M.C.",NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","Brazil","Paraná",NA,"Epífita","1141","Morretes","1992","08","06","Estrada da Graciosa, Rio Grota Funda","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,"MBM165714","MBM165714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:19:16-03","MBM","MBM","154707","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Tardivo, R.C.",NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","Brazil","Paraná",NA,"Epífita","1141","Morretes","1992","08","06","Estrada da Graciosa, Rio Grota Funda","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,"MBM154707","MBM154707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:19:16-03","MBM","MBM","180464","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Tardivo, R.C.",NA,NA,"Dombrowski, L.T.; et al.; et al.","Brazil","Paraná",NA,NA,"10745","Morretes","1979","09","27","Morretes","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,"MBM180464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:19:16-03","MBM","MBM","429176","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Lozano, E.D.","2018",NA,"Lozano, E.D.; Engels, M.E.; Bolson, M.; Bochorny, T.; Bacci, L.F.; Engels, M.E.; Bolson, M.; Bochorny, T.; Bacci, L.F.","Brazil","Paraná",NA,"Terrícola, 40 cm, inflorescência lilás, flores azuis, interior da mata.; Floresta Ombrófila Densa Montana.","1362","Morretes","2013","08","03","Morro Mãe Catira, na subida","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,"MBM429176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:19:16-03","MBM","MBM","396252","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Engels, M.E.","2012","11","Engels, M.E.; Acra, L.A.; Acra, L.A.","Brazil","Paraná",NA,"Epífita. Folhas verdes. Inflorescência rosada com flores azuis.; Floresta Ombrófila Densa.","2518","Morretes","2012","11","01","planicie litorânea","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,"MBM396252","MBM396252",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:19:16-03","MBM","MBM","5394","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hatschbach, G.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","17149","Quatro Barras","1967","09","12","Rio Taquari","-49.0769004821777","-25.3656005859375","17116","auto","Southern America",NA,"MBM005394","MBM005394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:19:16-03","MBM","MBM","180463","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Tardivo, R.C.",NA,NA,"Motta, J.T.","Brazil","Paraná",NA,NA,"830","Quatro Barras","1987","11","21","Serra da Graciosa","-49.0769004821777","-25.3656005859375","17116","auto","Southern America",NA,"MBM180463","MBM180463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:19:16-03","MBM","MBM","132883","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hatschbach, G.",NA,NA,"Landrum, L.R.","Brazil","Paraná",NA,"Epífita","2286","São José dos Pinhais","1977","11","01","Guaricana","-49.2064018249512","-25.5347003936768","45291","auto","Southern America",NA,"MBM132883","MBM132883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:19:16-03","MBM","MBM","33635","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","8316","São José dos Pinhais",NA,NA,NA,"Rodovia Governador Lupion, Rio Pequeno","-49.2064018249512","-25.5347003936768","45291","auto","Southern America",NA,"MBM033635","MBM033635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:19:16-03","MBM","MBM","33632","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita","1592","São José dos Pinhais","1949","11","06","Vossoroca","-49.2064018249512","-25.5347003936768","45291","auto","Southern America",NA,"MBM033632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:43:27-03","UFMG","BHCB","8695","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman",NA,NA,NA,"Silva, JM","Brasil","Paraná",NA,"Mata pluvial,epífita,inflorescência rosada,flores lilases.","1141","Morretes","1992","08","06","Estrada da Graciosa,Rio Grota Funda.","-48.834400177002","-25.476900100708","30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:18:23-03","UFPR","UPCB","4912","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Hatschbach, G.","1965","02","Hatschbach, G.","Brasil","Paraná",NA,"Epífita, inflorescência rosa, pétalas lilás. Orla do mangue..","11856","Antonina","1964","11","18",NA,"-48.7118988037109","-25.4286003112793","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:18:23-03","UFPR","UPCB","59571","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Sampaio, L.K.A.","2007","01","Morokawa, R.","Brasil","Paraná",NA,"Terrestre, sépala rosa, pétalas azuis, raque rosa..","67","Guaratuba","2006","08","27","Pico Pirai","-48.978611","-25.95",NA,NA,NA,NA,NA,NA,NA,NA,"-48.978611","-25.95",NA,"01",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:18:23-03","UFPR","UPCB","59914","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Kersten, R.","Brasil","Paraná",NA,"Epífita, bainha e ponta da folha roxa, em frutos. Floresta aluvial, ecótono floresta ombrófila mista e densa..","969","Piraquara","2004","10","04",NA,"-49.016667","-25.483333",NA,NA,NA,NA,"UPCB0033433","UPCB0033433","900","900","-49.016667","-25.483333",NA,"19",NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:18:23-03","UFPR","UPCB","65891","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Sampaio, L.K.A.","Brasil","Paraná",NA,"Terrestre..","37","Guaratuba","2008","05","27","Comunidade do Riozinho.","-48.733333","-25.9",NA,NA,NA,NA,"UPCB0033583","UPCB0033583","1","5","-48.733333","-25.9",NA,"19",NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:18:20-03","UFPR","UPCB","31862","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Kersten, R.","Brasil","São Paulo",NA,"Epífita a 2,5m, folhas com bainha arroxeada, flor de cálice rosa e corola roxa. Floresta aluvial..","137","Ribeirão Grande","1997","09","29","Bairro do Carioca","-48.3600006103516","-24.0900001525879","25028","auto",NA,NA,"UPCB0033434","UPCB0033434",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:18:23-03","UFPR","UPCB","10495","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Hatschbach, G.",NA,NA,"Lozovei, A.L.","Brasil","Paraná",NA,"Terrestre, inflorrescência rósea, flor azul-claro..","3","Quatro Barras","1978","09","23","Estrada da Graciosa","-49.0769004821777","-25.3656005859375","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:18:23-03","UFPR","UPCB","10496","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Hatschbach, G.",NA,NA,"Lozovei, A.L.","Brasil","Paraná",NA,"Terrestre, inflorescência rosa, flor azul. Orla da mata..","13","Quatro Barras","1978","10","15","Estrada da Graciosa","-49.0769004821777","-25.3656005859375","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:18:23-03","UFPR","UPCB","50002","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Reginato, M.","2004","01","Reginato, M.","Brasil","Paraná",NA,"Epífita a 5m, flores rosa e estames azuis..","67","Piraquara","2004","08",NA,"Mananciais da Serra","-49.0633010864258","-25.4416999816895","12577","auto",NA,NA,"UPCB0033660","UPCB0033660",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:18:23-03","UFPR","UPCB","50764","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Kersten, R.","1999","01","Kersten, R.","Brasil","Paraná",NA,"Epífita baixa, ca. 50cm, comum. Alt.: ca. 750m s.n.m..","336","Morretes","1999","09",NA,"Morro 7","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:18:20-03","UFPR","UPCB","20450","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Cervi, A.C.","Brasil","Paraná",NA,"Epífita, flor base vermelha e parte superior azul e branco..","3826","Quatro Barras","1992","11","07","Morro Sete","-49.0769004821777","-25.3656005859375","17116","auto",NA,NA,"UPCB0033467","UPCB0033467",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:18:23-03","UFPR","UPCB","36448","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Kaehler, M.","1998","10","Kaehler, M.","Brasil","Paraná",NA,"Rupícula de flores azuis e sépalas rosa. Em floresta ombrófila densa alto-montana..","60","Morretes","1998","10","11","Parque Estadual do Pico do Marumbi, Morro do Facãozinho","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:18:23-03","UFPR","UPCB","41722","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Kaehler, M.","1999","12","Kaehler, M.","Brasil","Paraná",NA,"Erva com flores azuis e sépalas róseas. Bastante frequente na floresta ombrófila densa montana. Alt. 800m s.n.m..","101","Morretes","1999","11","06","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:18:23-03","UFPR","UPCB","40535","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Tardivo, R.C.","1999","12","Gatti, A.L.S.","Brasil","Paraná",NA,"Epífita, brácteas florais róseas. Floresta ombrófila densa submontana, floresta primária alterada, local sombreado..","347","Guaraqueçaba","1999","11","25","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
