"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2020-11-04 11:06:27-03","ESALQ","ESA","92140","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Harley, R.M. et al.",NA,"Brasil",NA,NA,NA,"ESA092140","1994","02","16","Magnoliophyta",NA,"(Cham. & Schltdl.) G. Don","Romão, G.O.",NA,"Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"ESA092140","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:06:27-03","ESALQ","ESA","100076","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Noblick, L.R.",NA,"Brasil",NA,NA,NA,"ESA100076","1983","11","20","Magnoliophyta",NA,NA,"Romão, G.O.","2898.0","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"ESA100076","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:06:27-03","ESALQ","ESA","24734","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Harley, R.M. et al.",NA,"Brasil",NA,NA,NA,"ESA024734","1994","02","20","Magnoliophyta",NA,NA,"Kinoshita, L.S.",NA,"Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"ESA024734","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:06:27-03","ESALQ","ESA","92141","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Harley, R.M. et al.",NA,"Brasil",NA,NA,NA,"ESA092141","1988","10","24","Magnoliophyta",NA,NA,NA,"25368.0","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"ESA092141","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:06:27-03","ESALQ","ESA","125552","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Semir, J.",NA,"Brasil",NA,NA,NA,"ESA125552","1905","06","15","Magnoliophyta",NA,NA,"Romão, G.O.","28846.0","Minas Gerais","Santa Barbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,"ESA125552","33136","auto",NA,"1905","07","05",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:06:27-03","ESALQ","ESA","74286","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m alt.; ramos avermelhados; frutos castanhos.","ESA074286","2001","07","15","Magnoliophyta",NA,"(Cham. & Schltdl.) G. Don","Romão, G.O.","26035.0","Bahia","Rio de Contas","Cerca de 2 km do povoado de Mato Grosso em direção a Rio de Contas. 13o28'22S, 41o50'26W. 1280 m.s.m. Campo rupestre.","-41.8114013671875","-13.5789003372192",NA,NA,"ESA074286","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:55:25-03","ESALQ","ESA","140397","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Gibau, A.; Silva-Filho, A.A. ; Brito, T.R.O. ; Santos, P.M.L.A.",NA,"Brasil",NA,NA,"Erva ca. 1m. Frutos maduros avermelhados","ESA140397","2016","12","12",NA,NA,"(Cham. & Schltdl.) G.Don","Santos, P.M.L.A.","32.0","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"34470","auto",NA,"2017","03","11",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:06:27-03","ESALQ","ESA","107307","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O. ; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto 2m alt.; folhas jovens vermelhas; frutos velhos castanhos. Poucos indivíduos adensados, sobre afloramento rochoso com vista à Gruta. Entre rochas, solo arenoso úmido.","ESA107307","1905","06","29","Magnoliophyta",NA,NA,"Romão, G.O.","2253.0","Minas Gerais","Santa Bárbara","Parque Natural da Serra do Caraça, trilha para a Gruta de Lourdes. 1450m.","-43.4152984619141","-19.959400177002",NA,NA,"ESA107307","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:06:27-03","ESALQ","ESA","107306","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O. ; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto 2m alt.; folhas jovens vermelhas; botões muito jovens, cálice verde com bordos avermelhados, corola branco-esverdeada. Poucos indivíduos adensados, sobre afloramento rochoso com vista à Gruta. Entre rochas, solo arenoso úmido.","ESA107306","1905","06","29","Magnoliophyta",NA,NA,"Romão, G.O.","2252.0","Minas Gerais","Santa Bárbara","Parque Natural da Serra do Caraça, trilha para a Gruta de Lourdes. 1450m.","-43.4152984619141","-19.959400177002",NA,NA,"ESA107306","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:06:27-03","ESALQ","ESA","107312","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O. ; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto bastante ramificado, ca. 1,5m alt., ereto; frutos velhos castanhos. Muitos indivíduos adensados. Beira da estrada em direção ao cume, em campo arbustivo sobre solo pedregoso-seco.","ESA107312","1905","06","29","Magnoliophyta",NA,NA,"Romão, G.O.","2259.0","Minas Gerais","Caeté","Serra da Piedade, Santuário da Piedade. 1746m.","-43.6697006225586","-19.8799991607666",NA,NA,"ESA107312","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:06:27-03","ESALQ","ESA","107278","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O. ; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto robusto, 1,5m alt.; bastante ramificado; frutos castanhos. Entre blocos de rocha.","ESA107278","1905","06","29","Magnoliophyta",NA,NA,"Romão, G.O.","2169.0","Minas Gerais","Ouro Branco","Serra de Ouro Branco, na estrada para Ouro Preto; próximo às torres de antenas.","-43.6918983459473","-20.5207996368408",NA,NA,"ESA107278","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:06:27-03","ESALQ","ESA","107277","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O. ; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto robusto, 1,5m alt.; bastante ramificado; botões com corola verde-branco. Entre blocos de rocha.","ESA107277","1905","06","29","Magnoliophyta",NA,NA,"Romão, G.O.","2168.0","Minas Gerais","Ouro Branco","Serra de Ouro Branco, na estrada para Ouro Preto; próximo às torres de antenas.","-43.6918983459473","-20.5207996368408",NA,NA,"ESA107277","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:29:01-03","UNICAMP","UEC","101204","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Hatschbach, G",NA,"Brazil",NA,NA,"Arbusto 1,5m alt. Flor alvecente (levemente esverdeada).; Campo, orla de capão.","UEC059111","1984","09","19","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Kinoshita, LS; Romão, GO","48365","Bahia","Capão Da Volta","Município de Ibiquara.",NA,NA,NA,NA,"UEC059111",NA,NA,NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:29:01-03","UNICAMP","UEC","138262","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Costa, IR; Verola, CF",NA,"Brazil",NA,NA,"Arbusto, 1,5m, flores verde claro.","UEC040949","2004","10","25","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","551","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Afloramento a direita das antenas de transmissão.","-43.720611","-20.484611","1573","1573","UEC040949",NA,NA,NA,"2005","10",NA,"-43.720611","-20.484611",NA,NA,NA,NA
"59","2021-03-01 16:29:01-03","UNICAMP","UEC","145528","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Souza, VC; Souza, JP; Elias, SI",NA,"Brazil",NA,NA,"Arvoreta, 4m alt.; ramos avermelhados; frutos castanhos.","UEC040953","2001","07","15","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","763","Bahia","Rio de Contas","Cerca de 2km do povoado de Mato Grosso.","-41.840556","-13.472778","1280","1280","UEC040953",NA,NA,NA,"2005","10",NA,"-41.840556","-13.472778",NA,NA,NA,NA
"60","2021-03-01 16:29:01-03","UNICAMP","UEC","164727","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Souza, VC; Souza, JP; Romão, GO; Elias, EI",NA,"Brazil",NA,NA,"Arvoreta, ca. 4m alt.; ramos avermelhados; frutos castanhos.; Campo rupestre.","UEC050323","2001","07","15","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","26053","Bahia","Rio de Contas","Cerca de 2km do povoado de Mato Grosso em direção a Rio de Contas.","-41.840556","-13.472778","1280","1280","UEC050323",NA,NA,NA,"2005","10",NA,"-41.840556","-13.472778",NA,NA,NA,NA
"61","2021-03-01 16:29:01-03","UNICAMP","UEC","173351","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,"Arbusto 0,6-1,5m alt.; copa bastente ramificada; frutos castanho-escuros. Encontrada apenas no topo da serra, entre rochas sobre solo seco.Poucos indivíduos esparsamente situados.; Campo rupestre, com afloramento quartzitico e conglome","UEC089955","2007","11","03","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2229","Minas Gerais","Lavras Novas","Serra de Lavras Novas (Serra do Trovão), ca. 15km ao sul de Ouro Preto.",NA,NA,NA,NA,"UEC089955",NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:29:01-03","UNICAMP","UEC","180910","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Paula-Souza, J; Zuloaga, F; Morrone, O; Tsuji, R; Silveira, MF",NA,"Brazil",NA,NA,"Arbusto, ca. 2,5m alt.; flores alvas.; Cerrado em solo bastante arenoso.","UEC086479","2006","07","20","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","6267","Bahia","Lençóis","Estrada entre a BR-242 e Lençois.; ca. km 10.","-41.376944","-12.548611","380","380","UEC086479",NA,NA,NA,"2007","05",NA,"-41.376944","-12.548611",NA,NA,NA,NA
"63","2021-03-01 16:29:01-03","UNICAMP","UEC","201834","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Guedes, ML; Santos, ES; Argolo, AS; Paraguassu, LAA; Silva, MP",NA,"Brazil",NA,NA,"Arbusto de ca. 1,70m de altura. Folhas simples. Flores vermelhas. Frutos cápsula, imaturos verdes e maduros marrons.; Campo rupestre. Vegetação rupícola com predominância de compostas. Areno-argiloso com afloramentos rochosos.","UEC199676","1994","12","27","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don",NA,"1404","Bahia","Palmeiras","Pai Inácio.","-41.470833","-12.455556","1100","1100","UEC199676",NA,NA,NA,NA,NA,NA,"-41.470833","-12.455556",NA,NA,NA,NA
"64","2021-03-01 16:29:01-03","UNICAMP","UEC","41193","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Coradin, L; Silva, GP; Harley, RM; Vieira, JGA; Souza, FB; et al.",NA,"Brazil",NA,NA,"Arbusto de 3m. Frutos verdes. Frequente.; Floresta de montanha. Solo Arenoso (areia branca). Relevo ondulado.","UEC040954","1983","07","05","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","6490","Bahia","Lençóis","1km Lesta da estrada Lençois (BR-042). entrada no km 8.","-41.266667","-12.5","550","550","UEC040954",NA,NA,NA,"2005","10",NA,"-41.266667","-12.5",NA,NA,NA,NA
"65","2021-03-01 16:29:01-03","UNICAMP","UEC","4280","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Pereira, E",NA,"Brazil",NA,NA,"Arbusto de flor branca.","UEC040952","1956","09","14","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2040","Bahia",NA,"entre Lençois e Itaberaba",NA,NA,NA,NA,"UEC040952",NA,NA,NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:29:01-03","UNICAMP","UEC","4281","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Duarte, AP; Pereira, E",NA,"Brazil",NA,NA,"Arbusto de ca. 2,5m, flores alvas.","UEC040951","1965","09","24","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","10050","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"UEC040951","47385","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:29:01-03","UNICAMP","UEC","101254","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Mello-Silva, R; Pirani, JR; Stannard, BL; Furlan, A; Harley, RM; Lewis, GP",NA,"Brazil",NA,NA,"Arbusto 80cm alt. Flores alvas.","UEC059099","1984","12","19","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Kinoshita, LS; Romão, GO","CFCR7226","Bahia","Lençóis","Serra Larga (Serra Larguinha) a oeste de Lençóis, perto de Caeté-Açu.","-41.3899993896484","-12.563099861145","1400","1400","UEC059099","47385","auto",NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:29:01-03","UNICAMP","UEC","48392","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Queiroz, LP; et al.",NA,"Brazil",NA,NA,"Campo rupestre.","UEC040950","1987","10","10","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","1840A","Bahia","Mucugê","1km N de Mucugê.","-41.3708000183105","-13.0052995681763","1000","1000","UEC040950","52493","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:29:01-03","UNICAMP","UEC","101203","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Hatschbach, G",NA,"Brazil",NA,NA,"Arbusto 2m alt. Pouco ramoso. Flor Creme.; Campo rupestre. Solo arenoso.","UEC059110","1984","01","22","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Kinoshita, LS; Romão, GO","47490","Bahia","Mucugê","Corrego Moreira.","-41.3708000183105","-13.0052995681763",NA,NA,"UEC059110","52493","auto",NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:29:01-03","UNICAMP","UEC","101206","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Hatschbach, G; Kummrow, R",NA,"Brazil",NA,NA,"Arbusto 2m alt. Flor creme.; Campo rupestre.","UEC059109","1984","06","15","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Kinoshita, LS; Romão, GO","47928","Bahia","Mucugê","Corrego Moreira.","-41.3708000183105","-13.0052995681763",NA,NA,"UEC059109","52493","auto",NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:29:01-03","UNICAMP","UEC","74743","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Teixeira, WA",NA,"Brazil",NA,NA,"Arbusto. Frutos roxeados.; Campo rupestre - canga.","UEC040948","1995","02","17","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Kinoshita, LS","26281","Minas Gerais","Itabirito","Pico do Itabirito. Coletada em local de vegetação arbustiva mais densa, no Morro do Galineiro (Serra dos Inconfidentes).","-43.801399230957","-20.2532997131348",NA,NA,"UEC040948","20553","auto",NA,"1995","08",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:29:01-03","UNICAMP","UEC","4275","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Joly, AB; Semir, J; Ugadim, Y",NA,"Brazil",NA,NA,"Única. Decumbente, embaixo de rochas. Flores róseas.","UEC040947","1970","06","07","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","248","Minas Gerais","Jaboticatubas","km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","1300","1300","UEC040947","31264","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:29:01-03","UNICAMP","UEC","174944","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,"Arbusto robusto, 1,5m alt.; bastante ramificado; frutos castanhos. Entre blocos de rocha.; Campo rupestre.","UEC089880","2007","09","02","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2169","Minas Gerais","Ouro branco","Serra de Ouro Branco, na estrada para Ouro Preto; próximo às torres de antenas.","-43.6918983459473","-20.5207996368408",NA,NA,"UEC089880","13809","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:29:01-03","UNICAMP","UEC","155109","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Messias, MCTB",NA,"Brazil",NA,NA,"Arbusto, 1,2m. Flores brancas. Frutos imaturos verdes, frutos maduros secos castanhos. Em campos rupestres sobre canga ferruginosa.","UEC070220","2008","11","28","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2255","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,"UEC070220","44599","auto",NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:29:01-03","UNICAMP","UEC","155112","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto de 1m. Flores brancas.","UEC070217","2007","11","23","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","1507","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,"UEC070217","44599","auto",NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:29:01-03","UNICAMP","UEC","155113","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto de 1m. Flores brancas.","UEC070216","2007","09","28","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","1396","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,"UEC070216","44599","auto",NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:29:01-03","UNICAMP","UEC","155119","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto de 1,3m. Flores brancas.","UEC070210","2007","10","03","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","1421","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,"UEC070210","44599","auto",NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:29:01-03","UNICAMP","UEC","155111","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto de 0,9m. Flores brancas.","UEC070218","2007","09","28","Magnoliopsida",NA,"(Cham. & Schltdl.) G.Don","Romão, GO","1387","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,"UEC070218","44599","auto",NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:29:18-03","UNICAMP","UEC","29519","S","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Harley, RM",NA,"Brazil",NA,NA,"Shrub to 3m. leaves coriaceous, pele green at first, soon becomin dark blackish green. Corolla creamy green. Young fruit green.; open area on deep sand.","UEC157858","1980","05","23","Magnoliopsida",NA,"(Cham. & Schindl.) DC","Kinoshita, LS","22475","Bahia","Serra dos Lençois","ca. 4 km. N.E. of Lençois by old road.","-41.366667","-12.533333","500","500","UEC157858",NA,NA,NA,"1982",NA,NA,"-41.366667","-12.533333",NA,NA,NA,NA
"80","2020-03-12 10:29:06-03","UFOP","OUPR","26306","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Cardoso, R.C.; Da Silva, T.C.",NA,"Brasil",NA,NA,"Erva, flores rosa, cerca de 1,5m de altura",NA,"2012","05","31",NA,NA,"(Cham. & Schlecht.) G.Don","Cardoso, R.C.","112","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,NA,NA,NA,NA,NA,"2012","07","06","-43.520556","-20.363889",NA,NA,NA,NA
"81","2020-03-12 10:29:06-03","UFOP","OUPR","4600","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"s.col.",NA,"Brasil",NA,NA,"Arbusto. Flores pálidas",NA,NA,NA,NA,NA,NA,"(Cham. & Schlecht.) G.Don",NA,"s.n.","Rio de Janeiro","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","07",NA,NA,NA,NA,NA,NA
"82","2020-03-12 10:29:06-03","UFOP","OUPR","22470","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Araújo, V.A.",NA,"Brasil",NA,NA,"Arbusto. Campo rupestre. Flor branca",NA,"2002","10","09",NA,NA,"(Cham. & Schlecht.) G.Don",NA,"s.n.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,"2015","01","07",NA,NA,NA,NA,NA,NA
"83","2020-03-12 10:29:06-03","UFOP","OUPR","6416","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cham. & Schlecht.) G.Don",NA,"s.n.","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,"2015","01","07",NA,NA,NA,NA,NA,NA
"84","2020-03-12 10:29:06-03","UFOP","OUPR","6417","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cham. & Schlecht.) G.Don",NA,"s.n.","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,"2015","01","07",NA,NA,NA,NA,NA,NA
"85","2020-03-12 10:29:06-03","UFOP","OUPR","32078","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, G.O.; Dantas, A.P.T.",NA,"Brasil",NA,NA,"Arbusto, 0,6 - 1,5m alt. copa bastante ramificada, cálice verde, corola branco-esverdeada, cilindríco-urceolada. Encontrada no topo da serra, entre rochas sobre solo seco. Pouco indivíduos esparsamente situados. Campo rupestre, com afloramento quarti",NA,"2007","09","03",NA,NA,"(Cham. & Schlecht.) G.Don","Romão, G.O.","2228","Minas Gerais","Ouro Preto","Lavras Novas, Serra de Lavras Novas (Serra do Trovão), ca. 15km ao sul de Ouro Preto.","-43.5080986022949","-20.2875003814697","1553","1553",NA,"44599","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"86","2020-03-12 10:29:06-03","UFOP","OUPR","34564","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Pedrosa, L.G.",NA,"Brasil",NA,NA,"Arbusto, flores alvas. Campo rupestre",NA,"2019","10","05",NA,NA,"(Cham. & Schlecht.) G.Don","Pedrosa, L.G.","2033","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,"2019","10",NA,NA,NA,NA,NA,NA,NA
"87","2020-03-12 10:29:06-03","UFOP","OUPR","4599","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"s.col.",NA,"Brasil",NA,NA,"Arbusto. Campo",NA,NA,NA,NA,NA,NA,"(Cham. & Schlecht.) G.Don",NA,"s.n.","Minas Gerais","Ouro Preto","Serra da Caveira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,"2015","01","07",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:23:21-03","MBM","MBM","92152","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM092152","1984","09","16",NA,NA,"(Cham. & Schltdl.) G. Don","Romão, G.O.","48286","Bahia","Mucugê","Dois Irmãos","-41.3708000183105","-13.0052995681763",NA,NA,"MBM092152","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:23:21-03","MBM","MBM","311512","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Souza, V.C.; et al.; et al.","Southern America","Brazil",NA,NA,"Arvoreta, ca. 4m alt.; ramos avermelhados; frutos castanhos. Campo rupestre.","MBM311512","2001","07","15",NA,NA,"(Cham. & Schltdl.) G. Don","Romão, G.O.","26035","Bahia","Rio de Contas","Cerca de 2 km do povoado de Mato Grosso em direção a Rio de Contas.","-41.8114013671875","-13.5789003372192","1280","1280","MBM311512","49773","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:23:21-03","MBM","MBM","311513","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Paula-Souza, J.; et al.; et al.","Southern America","Brazil",NA,NA,"Arbusto, ca. 1,5m alt. Flores alvas.","MBM311513","2004","07","29",NA,NA,"(Cham. & Schltdl.) G. Don","Romão, G.O.","3797","Rio de Janeiro","Maricá","Dunas da praia do Francês.","-42.8185997009277","-22.9193992614746","3","3","MBM311513","20726","auto",NA,"2004","08","02",NA,NA,NA,NA,NA,NA
