"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"106","2019-08-27 13:32:01-03","IAP","PACA-AGP","55157","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.","4914","1948","12","23",NA,"Brasil",NA,NA,"Habitat: In dumetosis scandens Fenofase: fruto","PACA055157",NA,"SC","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.","Riosinho","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,"35974","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"107","2019-08-27 13:32:01-03","IAP","PACA-AGP","64221","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Mattos",NA,"1958","02","10",NA,"Brasil",NA,NA,"Sem material Habitat: In dumetosis Fenofase: flor","PACA064221",NA,"SC","Magnoliophyta","Ranunculales","A. St.-Hil.","Emrich-Rambo",NA,"São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,"48290","auto","1958",NA,NA,NA,"Magnoliatae","09","22",NA,NA,NA,NA,NA,NA
"108","2020-12-20 21:19:12-03","UFV","VIC","2113","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Kulhmann","s.n.","1935","06","06",NA,"Brasil",NA,NA,NA,"VIC002113",NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,"ESAV","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002113","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-20 21:19:12-03","UFV","VIC","26162","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, J.M.; et al.","2968","1999","06","15",NA,"Brasil",NA,NA,"Apocynaceae,flor alva,Orla de floresta.","VIC026162",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,NA,"Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"VIC026162","14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:48:04-03","UFMS","CGMS","56869","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A.L.B. Sartori","1098","2016","08","09",NA,"Brasil",NA,NA,"Flores com estiletes esverdeados. Habitat: Floresta semidecídua. Habito: Liana.","CGMS1086788",NA,"Mato Grosso do Sul",NA,NA,"A.St.-Hil.","A.L.B. Sartori","Fazenda Retiro Conceição.","Porto Murtinho","-57.7633333","-21.705",NA,NA,NA,NA,NA,"2016","-57,7633333","-21,705",NA,NA,"08","09",NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:38:42-03","UNICAMP","UEC","13284","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G","40189","1977","09","22",NA,"Brazil",NA,NA,"Trepadeira flores creme; orla da mata e na capoeira próxima a córrego.","UEC171543",NA,"Paraná","Magnoliopsida",NA,"A.St.-Hil.","Lourteig, A","Pirai","Tijucas Do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"UEC171543","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-06 09:57:21-03","UFOP","OUPR","7401","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Magalhães-Gomes","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Trepadeira, flor pallida. Terreno humido",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-06 09:57:21-03","UFOP","OUPR","7416","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Magalhães-Gomes","s.n.","1893","02",NA,NA,"Brasil",NA,NA,"Fl.albi",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-06 09:57:21-03","UFOP","OUPR","8166","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Badini, J.","s.n.","1972",NA,NA,NA,"Brasil",NA,NA,"Trepadeira, flores pálidas. Mata",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.","Badini, J.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-06 09:57:21-03","UFOP","OUPR","7399","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Lisboa, M.A.","s.n.","1971","04",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,"Morro São Sebastião","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-06 09:57:21-03","UFOP","OUPR","7400","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,"Morro São Sebastião","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-06 09:57:21-03","UFOP","OUPR","7398","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Badini, J.","s.n.","1975","03","17",NA,"Brasil",NA,NA,"Trepadeira",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.","Lisboa, M.A.","Pedra de Amolar","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1975",NA,NA,NA,NA,"06","05",NA,NA,NA,NA,NA,NA
"118","2019-11-06 09:57:21-03","UFOP","OUPR","7410","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Badini, J.; Ilegível","s.n.","1942",NA,NA,NA,"Brasil",NA,NA,"Trepadeira, fl.palidas. Beira de estrada",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.","Badini, J.","Santa Rita","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-06 09:57:21-03","UFOP","OUPR","7411","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Badini, J.; Ilegível","s.n.","1942",NA,NA,NA,"Brasil",NA,NA,"Trepadeira, fl.palidas. Mata",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.","Badini, J.","Santa Rita","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-28 13:24:38-03","PUCRS","MPUC","16650","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1976","10","13","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani",".","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto","2019",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"121","2021-01-28 13:24:38-03","PUCRS","MPUC","8151","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,NA,NA,NA,"South America","Brasil",NA,NA,"Trepadeira em associação com Ptenidium aquilinum",NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani",".","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto","2019",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"122","2019-10-16 09:41:29-03","PUCRS","MPUC","16641","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","C.S.A. Martins",NA,"1988","01","01","South America","Brasil",NA,NA,NA,NA,NA,"SC",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Lageado Barra Grande, Arroio Santa Cruz","Capinzal","-51.6072222","-27.3455556",NA,NA,NA,NA,NA,"2019","-51.6072222000","-27.3455556000",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"123","2019-10-16 09:41:29-03","PUCRS","MPUC","22409","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1997","09","23","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","CPCN Pró-Mata","São Francisco de Paula","-51.1505555556","-29.1522222222",NA,NA,NA,NA,NA,"2019","-51.1505555556","-29.1522222222",NA,"Magnoliopsida","06","25",NA,NA,"1","867","867",NA
"124","2019-10-16 09:41:29-03","PUCRS","MPUC","295","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1943","07","08","South America","Brasil",NA,NA,"Coletada na beira do Guaíba",NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Morro Santana","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"2019","-51.2372222222","-30.0191388889",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"125","2019-10-16 09:41:29-03","PUCRS","MPUC","16651","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1976","10","13","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Km 91","São Francisco de Paula","-50.5755556","-29.4205556",NA,NA,NA,NA,NA,"2019","-50.5755556000","-29.4205556000",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"126","2019-10-16 09:41:29-03","PUCRS","MPUC","22410","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1997","09","26","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","CPCN Pró-Mata","São Francisco de Paula","-51.1505555556","-29.1522222222",NA,NA,NA,NA,NA,"2019","-51.1505555556","-29.1522222222",NA,"Magnoliopsida","06","25",NA,NA,"1","867","867",NA
"127","2019-10-16 09:41:29-03","PUCRS","MPUC","16035","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1997","09","26","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","CPCN Pró-Mata","São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,NA,NA,"2019","-50.1744444000","-29.4808333000",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"128","2019-10-16 09:41:29-03","PUCRS","MPUC","13964","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1984","10","10","South America","Brasil",NA,NA,"Estação Experimental Fitotécnica de Águas Belas (F:7)",NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Estação Experimental Fitotécnica de Águas Belas","Viamão","-51.0155556","-30.2766667",NA,NA,NA,NA,NA,"2019","-51.0155556000","-30.2766667000",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"129","2019-10-16 09:41:29-03","PUCRS","MPUC","13963","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1996","10","17","South America","Brasil",NA,NA,"Vegetação pioneira (F:86), e margem do mato (F: 85)",NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","CPCN Pró-Mata","São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,NA,NA,"2019","-50.1744444000","-29.4808333000",NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,"155"
"130","2019-10-16 09:41:29-03","PUCRS","MPUC","14682","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1976","10","13","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Km 91 da estrada","São Francisco de Paula","-50.5755556","-29.4205556",NA,NA,NA,NA,NA,"2019","-50.5755556000","-29.4205556000",NA,"Magnoliopsida","01","01",NA,NA,"2",NA,NA,NA
"131","2021-01-28 13:24:38-03","PUCRS","MPUC","16652","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1977","10","13","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani",".","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto","2019",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"132","2019-10-16 09:41:29-03","PUCRS","MPUC","21129","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"2016","09","25","South America","Brasil",NA,NA,"Indivíduo com flores estaminadas abertas, trepadeira na borda da trilha.",NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","CPCN Pró-Mata. Trilha das bananeiras próxima ao mirante.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto","2019",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"2",NA,NA,"362"
"133","2019-10-16 09:41:29-03","PUCRS","MPUC","16189","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,NA,"1975","09","14","South America","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Ranunculales","A.St.-Hil.","W.S. Piovesani","Praia de Atlântida","Xangri-Lá","-50.0435981750488","-29.8008003234863",NA,NA,NA,"7917","auto","2019",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"1",NA,NA,NA
"134","2020-10-14 10:05:51-03","FURB","FURB","34502","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Korte, A.","6764","2011","05","02",NA,"Brasil",NA,NA,"Florística IFFSC 212 (Liana) Habitat: Floresta Ombrófila Mista; Habito: liana;","FURB03256",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.",NA,"Painel","-50.04","-27.9","1200","1200","FURB03256",NA,NA,"2019","-50.0400000","-27.9000000",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:05:51-03","FURB","FURB","36822","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Gasper, A.L. de; Salino, A. & Meyer, L.","2879","2011","11","11",NA,"Brasil",NA,NA,"Coleta Extra IFFSC (Liana) Habitat: Floresta Ombrófila Mista; Estágio Médio; beira de estrada Habito: liana; flor branca","FURB14143",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Decida do Morro da Igreja.","Urubici","-49.4844444","-28.05","1082","1082","FURB14143",NA,NA,"2019","-49.4844444","-28.0500000",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"136","2020-02-27 12:52:08-03","FURB","FURB","38708","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Marchett, C.A.","63","2010","01","02",NA,"Brasil",NA,NA,NA,"FURB03258",NA,"Rio Grande do Sul",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Nova Sardenha.","Farroupilha","-51.4019444","-29.2336111","700","700","FURB03258",NA,NA,"2019","-51.4019444","-29.2336111",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:05:51-03","FURB","FURB","44523","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Cervi, A.C.; Barbosa, E. & Cordeiro, J.","10045","2013","11","04",NA,"Brasil",NA,NA,NA,"FURB31701",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Inscrições rupestris.","Urubici","-49.6122222","-28.0288889","1107","1107","FURB31701",NA,NA,"2019","-49.6122222","-28.0288889",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:05:51-03","FURB","FURB","55822","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.","2400","2017","09","16",NA,"Brasil",NA,NA,"Flores amareladas Habitat: Heliófita Habito: Liana","FURB55822",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Serra Alta. Em capão de FOM, mata secundária.","São Bento do Sul","-49.3825","-26.2763889","850","850","FURB55822",NA,NA,"2019","-49.3825000","-26.2763889",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:05:51-03","FURB","FURB","62478","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Kassner-Filho, A.","4781","2019","02","14",NA,"Brasil",NA,NA,"Apoiante; flor alvescente","FURB62478",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Morro ao lado do cetrejo - centro de treinamento de São Joaquim - Epagri. Morro ao lado do cetrejo - centro de treinamento de São Joaquim - Epagri.","São Joaquim","-49.9572222","-28.2627778","1232","1232","FURB62478",NA,NA,"2019","-49.9572222","-28.2627778",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:05:51-03","FURB","FURB","64987","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Funez, L.A.; Ribeiro-Nardes, Comin, M., Costa-Rezende, D.H.","8275","2018","11","10",NA,"Brasil",NA,NA,"Flores amareladas Habitat: Borda da floresta Habito: Liana","FURB64987",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Piovesani, W.S.","Santa Bárbara, estrada para a cascatinha. Parque Nacional de São Joaquim","Urubici","-49.6133333","-28.1463889","1400","1400","FURB64987",NA,NA,"2019","-49.6133333","-28.1463889",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"141","2021-03-16 17:54:47-03","UCS","HUCS","20610","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rossato, M.","115","2002","09","26",NA,"Brasil",NA,NA,"beira da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Conceição - Linha Feijó","São Francisco de Paula","-51.151389","-29.171667","780","780",NA,NA,NA,"2003","-51.151389","-29.171667",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:54:47-03","UCS","HUCS","48345","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Gonzatti, F.","3426","2017","03","25",NA,"Brasil",NA,NA,"Liana em bordo de estrada e de mata, pleno sol, em fruto",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Gonzatti, F.","Boca da Serra","Bom Jesus","-50.4501","-28.756964","925","925",NA,NA,NA,"2019","-50.4501","-28.756964",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-16 17:54:47-03","UCS","HUCS","10324","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Wasum, R.A.","s.n.","1994","09","13",NA,"Brasil",NA,NA,"sobre árvores; beira da estrada",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.",NA,"São Vendelino","-51.3768997192383","-29.3689002990723",NA,NA,NA,"6075","auto","2000",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:54:47-03","UCS","HUCS","26758","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Marchett, F.","395","2005","10","21",NA,"Brasil",NA,NA,"sobre arbustos; orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Criúva - Linha Taimbé","Caxias do Sul","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2006",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:54:47-03","UCS","HUCS","14437","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Kegler, A.","413","1999","12","01",NA,"Brasil",NA,NA,"orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Fazenda Souza","Caxias do Sul","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2000",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:54:47-03","UCS","HUCS","14442","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Scur, L.","248","1999","12","01",NA,"Brasil",NA,NA,"orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Fazenda Souza","Caxias do Sul","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2000",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:54:47-03","UCS","HUCS","24372","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Marchett, F.","89","2004","11","02",NA,"Brasil",NA,NA,"trepadeira; orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Fazenda Vitória","Jaquirana","-50.3577995300293","-28.8847007751465","800","800",NA,"31282","auto","2004",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:54:47-03","UCS","HUCS","26904","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Pasini, E.","41","2005","11","05",NA,"Brasil",NA,NA,"orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Floresta Nacional I","São Francisco de Paula","-50.5835990905762","-29.4480991363525","850","850",NA,"76715","auto","2006",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:54:47-03","UCS","HUCS","19154","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Wasum, R.A.","1499","2002","05","12",NA,"Brasil",NA,NA,"beira da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","José Velho","São Francisco de Paula","-50.5835990905762","-29.4480991363525","750","750",NA,"76715","auto","2003",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:54:47-03","UCS","HUCS","27607","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Pasini, E.","18","2005","10","21",NA,"Brasil",NA,NA,"sobre arbustos; orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Linha Taimbé","Caxias do Sul","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2006",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-16 17:54:47-03","UCS","HUCS","17319","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Wasum, R.A.","803","2000","12","03",NA,"Brasil",NA,NA,"sobre arbustos; orla da mata",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","RS 235","São Francisco de Paula","-50.5835990905762","-29.4480991363525","830","830",NA,"76715","auto","2001",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-16 17:54:47-03","UCS","HUCS","14013","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Kegler, A.","251","1999","09","13",NA,"Brasil",NA,NA,"orla de capoeira",NA,NA,"Rio Grande do Sul","Angiospermae","Ranunculales","A. St.-Hil.","Smith, S.F.","Vila Cristina-Barros Pimentel","Caxias do Sul","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2000",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:40:49-03","UTFPR","HCF","22658","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","E. Pasini","41","2005","11","05",NA,"Brasil",NA,NA,"orla da mata.",NA,NA,"RS",NA,NA,"A.St.-Hil.","S.F. Smith","Floresta Nacional I","São Francisco de Paula","-50.5835990905762","-29.4480991363525","850","850",NA,"76715","auto","2006",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"154","2019-08-16 08:40:49-03","UTFPR","HCF","27791","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","D. Liebsch","1236","2006","11","09",NA,"Brasil",NA,NA,"trepadeira, flor alvo-esverdeada.",NA,NA,"SC",NA,NA,"A.St.-Hil.","J. Cordeiro & E. Barboza","Fazenda Campina Redonda","Vargem Bonita","-51.7400016784668","-27.0067005157471",NA,NA,NA,"18827","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-06-29 09:31:52-03","UFRRJ","RBR","23483","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","J.I. Maidana","20","1975","09","04",NA,"Argentina",NA,NA,NA,"RBR00023483",NA,"Corrientes - Dep. Capital",NA,NA,"A.St.-Hil.","M.O.O. Pellegrini","Limite com Santa Ana.","Corrientes - Dep. Capital",NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:31:52-03","UFRRJ","RBR","23488","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","V.F. Kinupp; C. Medri, E.M. Francisco","1079","1998","05","02",NA,"Brasil",NA,NA,NA,"RBR00023488",NA,"Paraná",NA,NA,"A.St.-Hil.","M.O.O. Pellegrini","Parque Natural Municipal Peroba Rosa Parque Natural Municipal Peroba Rosa","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,"29438","auto","2019",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:38:11-03","UFC","EAC","16334","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Fernandes, A.; Matos, F.J.A.; Vial, C.","EAC16334","1990","04","21","Southern America","Brasil",NA,NA,"Trepadeira","EAC0016334",NA,"Ceará","Dicotyledon",NA,"A.St.-Hil.","Loiola, M.I.B.","Serra de Baturité, Pico Alto","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,NA,"9622","auto","2017",NA,NA,NA,NA,"09","25",NA,NA,NA,NA,NA,NA
