"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"231","2021-03-01 16:37:05-03","UNICAMP","UEC","42344","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; et al.","1980","10","09",NA,"Brazil",NA,NA,"Small tree, 3m tall, 7cm d.b.h. Banks deeply fissured in a rectangular pattem. Flowers green with white staminal filaments. Anthens white prior to dehiscence, pale brown after.; Cerrado vegetation","UEC111936","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","R4531","Goiás","Alto Paraíso de Goiás","On the road to Cavalcantes","-47.433333","-14.096389",NA,NA,"UEC111936","1995",NA,NA,"-47.433333","-14.096389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:37:05-03","UNICAMP","UEC","43073","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; et al.","1983","11","10",NA,"Brazil",NA,NA,"Small shrub, 2m tall. Flowers green with white laciniate stigmas; In low cerrado","UEC110664","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","R4819A","São Paulo","Angatuba","Instituto Florestal de SP","-48.416667","-23.45",NA,NA,"UEC110664","1995",NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:37:05-03","UNICAMP","UEC","43075","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; et al.","1983","11","10",NA,"Brazil",NA,NA,"Small shrub, 1m tall. Stigmas white; Low cerrado","UEC111942","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","R4819C","São Paulo","Angatuba","Floresta de Angatuba. Intituto Florestal de SP.","-48.416667","-23.45",NA,NA,"UEC111942","1995",NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:37:05-03","UNICAMP","UEC","43357","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","DAC; et al.","1983","12","15",NA,"Brazil",NA,NA,"Arbusto, 2 m.; Cerrado","UEC110665","Magnoliopsida",NA,"(Netto) Lundell","DAC","03181","Minas Gerais","Campo do Meio",NA,"-45.833333","-21.116667",NA,NA,"UEC110665","1984",NA,NA,"-45.833333","-21.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:37:05-03","UNICAMP","UEC","50715","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Castro, AAIF","1985","09",NA,NA,"Brazil",NA,NA,"Arbusto, feminino.; Em cerrado.","UEC111922","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","19712","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vaçununga, km 255-7, gleba Pé de Gigante, Rod. Anhaguera.","-47.6","-21.633333","710","710","UEC111922","1995",NA,NA,"-47.6","-21.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:37:05-03","UNICAMP","UEC","12361","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA","1976","10","12",NA,"Brazil",NA,NA,"Small shrub, 2m tall. Planta do sexo feminino; In cerradão","UEC112761","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","3761","Distrito Federal","Brasília","Close ti the Escola Fazendária, c. 11km SE of the Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,"UEC112761","1984",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:37:05-03","UNICAMP","UEC","73883","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Marimon, BS; et al.","1994","08","17",NA,"Brazil",NA,NA,"Arbusto (3,70m x 35cm). Folhas e flores. Cálice esverdeado. Casca suberosa com profundos sulcos longitudinais. Cor cinza escuro, casca interna amarela.; Cerrado. Substrato litólico, relevo plano","UEC111925","Magnoliopsida",NA,"(Netto) Lundell","Tamashiro, JY","77A","Mato Grosso","Nova Xavantina","Reserva do Campus Universitário de Nova Xavantina","-52.353099822998","-14.6732997894287","300","300","UEC111925","1995",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:37:05-03","UNICAMP","UEC","098670","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Tiritan, O; Paiva, M","1990","11","27",NA,"Brazil",NA,NA,"Árvore, ca de 3m, flores verdes; Cerradão","UEC111924","Magnoliopsida",NA,"(Netto) Lundell","Tamashiro, JY","163","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP- Campus de Ilha Solteira.","-51.4188995361328","-20.3672008514404",NA,NA,"UEC111924",NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:37:05-03","UNICAMP","UEC","098671","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Tiritan, O; Paiva, M","1991","05",NA,NA,"Brazil",NA,NA,"Arbusto robusto, ca de 2m, flores esverdeadas; Cerradão","UEC111926","Magnoliopsida",NA,"(Netto) Lundell",NA,"255","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP-Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,"UEC111926",NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:37:05-03","UNICAMP","UEC","37289","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Tamashiro, JY; Silva, JE","1985","09","18",NA,"Brazil",NA,NA,"Árvore de 4m, flores esverdeados","UEC111932","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","17868","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo Arantes","-51.4188995361328","-20.3672008514404",NA,NA,"UEC111932","1995",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:37:05-03","UNICAMP","UEC","38318","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Martins, FR; et al.","1984","09","06",NA,"Brazil",NA,NA,"Árvore ca. 5m, perianto verde e estames esbranquiçados.Macho","UEC110669","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","16324","Mato Grosso do Sul","Selvíria","Fazenda Experimental UNESP Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,"UEC110669","1995",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:37:05-03","UNICAMP","UEC","48246","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Martins, AB; et al.","1985","11","06",NA,"Brazil",NA,NA,"Arbusto 2m. Frutos imaturos","UEC112759","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","56","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,"UEC112759","1995",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:37:05-03","UNICAMP","UEC","102015","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Kinoshita, LS; et al.","1998","10","08",NA,"Brazil",NA,NA,"Arbusto, ca. 1m, flores esverdeadas; Orla da mata de altitude","UEC111937","Magnoliopsida",NA,"(Netto) Lundell",NA,"98457","Minas Gerais","Carrancas","Fazenda do João Galdêncio","-44.6425018310547","-21.4874992370605",NA,NA,"UEC111937",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:37:05-03","UNICAMP","UEC","12409","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Joly, AB; et al.","1973","10","18",NA,"Brazil",NA,NA,"Arbusto de + ou - 2m de altura. Cortex muito espessa. (Tudo queimado)","UEC111941","Magnoliopsida",NA,"(Netto) Lundell","Farney, C","114","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"UEC111941","1986",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"245","2019-08-20 10:21:54-03","UNICAMP","UEC","12396","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Parentoni, R; et al.","1977","05","08",NA,"Brazil",NA,NA,NA,"UEC111930","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","5711","Minas Gerais","Perdizes","Fazenda Três Meninas","-47.2928009033203","-19.3528003692627",NA,NA,"UEC111930","1984",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:37:05-03","UNICAMP","UEC","61003","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Meira Neto, JAA; et al.","1990","10","09",NA,"Brazil",NA,NA,"Arvoreta com 4m, estéril.; Cerrado","UEC111928","Magnoliopsida",NA,"(Netto) Lundell","Meira Neto, JAA","738","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"UEC111928","1991",NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:37:05-03","UNICAMP","UEC","12403","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Toledo, DV; Giannotti, E","1977","07","13",NA,"Brazil",NA,NA,"Ávore com 4m. Fruto","UEC110670","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","5535","São Paulo","Itirapina","Estação Experimental de Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC110670","1995",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:37:05-03","UNICAMP","UEC","12397","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Leitão Filho, HF; et al.","1977","08","22",NA,"Brazil",NA,NA,"Árvore com 5m, inflorescência esverdeada","UEC111933","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","6011","São Paulo","Itirapina","Reserva de cerrado da Estação Experimetal de Itirapina - Instituo Florestal","-47.8199996948242","-22.25",NA,NA,"UEC111933","1984",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:37:05-03","UNICAMP","UEC","12404","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Leitão Filho, HF; et al.","1977","08","22",NA,"Brazil",NA,NA,"Árvore com 5m, inflorescência esverdeada","UEC110668","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","6011","São Paulo","Itirapina","Reserva de cerrado da Estação Experimetal de Itirapina - Instituo Florestal","-47.8199996948242","-22.25",NA,NA,"UEC110668","1984",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:37:05-03","UNICAMP","UEC","070953","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Silva, SM; Souza, WS","1987","10","22",NA,"Brazil",NA,NA,"Arvoreta até 3m, flores esverdeadas; Campo cerrado","UEC111943","Magnoliopsida",NA,"(Netto) Lundell",NA,"25513","São Paulo","Itu","Área de Proteção Ambiental","-47.2900009155273","-23.2600002288818",NA,NA,"UEC111943",NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:37:05-03","UNICAMP","UEC","25124","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cytrynowicz, M","1980","09","04",NA,"Brazil",NA,NA,"Com botões florais, árvore","UEC111934","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","11436","São Paulo","Mogi Guaçu","Campininha","-46.9421997070312","-22.372200012207",NA,NA,"UEC111934","1995",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:37:05-03","UNICAMP","UEC","56670","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Franco, ALM; Buzato, S","1989","09","27",NA,"Brazil",NA,NA,"Arbusto 2m, flores verdes","UEC111935","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","22481","São Paulo","Mogi Guaçu","Cerrado da Campininha","-46.9421997070312","-22.372200012207",NA,NA,"UEC111935","1995",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:37:05-03","UNICAMP","UEC","12405","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Morais, HC","1977","08","17",NA,"Brazil",NA,NA,"Arbustivo; Cerrado","UEC111931","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","5683","São Paulo","Mogi Guaçu","Estação Experimemental. Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,"UEC111931","1995",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:37:05-03","UNICAMP","UEC","12363","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Leitão Filho, HF; et al.","1978","08","23",NA,"Brazil",NA,NA,"Árvore com flores esverdeadas, caule com súber espesso, fendido","UEC110667","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","8280","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,"UEC110667","1995",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:37:05-03","UNICAMP","UEC","12398","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gibbs, PE; Leitão Filho, HF","1977","02","03",NA,"Brazil",NA,NA,"Arvoreta até 5 metros. Flores brancas, em glomérulos apicais, dióicas.; Cerradão","UEC112758","Magnoliopsida",NA,"(Netto) Lundell","Furlan, A","4346","São Paulo","Mogi Guaçu","São Paulo, 25 km. NE de Mogi-Guaçú. Estação Experimetal de Mogi-Guaçú (Fazenda Campininha)","-46.9421997070312","-22.372200012207",NA,NA,"UEC112758","1995",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:37:05-03","UNICAMP","UEC","069884","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Stehmann, JR; Sobral, M","1993","11","08",NA,"Brazil",NA,NA,"Árvore, ca 2,5m altura","UEC111938","Magnoliopsida",NA,"(Netto) Lundell","Rossetto, EFS","1400","São Paulo","Rio Claro","Estrada Limeira - São Carlos","-47.560001373291","-22.4099998474121",NA,NA,"UEC111938","2015",NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"257","2020-04-22 16:22:35-03","UFPB","JPB","42771","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cruz, A; Santos, E; Amaral, C","1998","07","10","Southern America","Brasil",NA,NA,"; DESC: Árvore com ca. De 3,5m. Presença de frutos em vários estágios de maturação (imaturos amarelados e maduros pretos); os frutos avermelhados encontram-se em fase de maturação.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell",NA,"65","Sergipe","São Cristóvão","Área de mata na Rodovia João Bebe Água","-37.2064","-11.0147","47","47",NA,NA,NA,NA,"-37.2064","-11.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-04-22 16:22:35-03","UFPB","JPB","42779","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cruz, A; Santos, E","1999","05","26","Southern America","Brasil",NA,NA,"; DESC: Árvore com ca. de 4m. Presença de muitas flores abertas com estames expostos, algumas apresentam antera de coloração rósea, presença de alguns botões ainda fechados.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell",NA,"107","Sergipe","São Cristóvão","Área de mata","-37.2064","-11.0147","47","47",NA,NA,NA,NA,"-37.2064","-11.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-04-22 16:22:35-03","UFPB","JPB","49176","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gomes, LA; Barbosa, MR; Thomas, WW; Farinaccio, MA; Menezes, IRN; Santos, E","2011","03","03","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 3m de altura. Flores alvas.","JPB0049176","Angiosperma","Dicotyledon","(Netto) Lundell","Gomes, LA","62","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Bifucação da trilha de acesso a fazenda. Solo arenoso","-37.418611","-11.389444",NA,NA,NA,"2011","06","03","-37.418611","-11.389444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-04-22 16:22:35-03","UFPB","JPB","50874","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","2012","04","20","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 5m. Flores brancas.","JPB0050874","Angiosperma","Dicotyledon","(Netto) Lundell","Gomes, LA","422","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Solo arenoso. Borda da Trilha.","-37.051389","-10.519472",NA,NA,NA,"2012","05",NA,"-37.051389","-10.519472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-04-22 16:22:35-03","UFPB","JPB","37651","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gadelha Neto, PC","1999","11","15","Southern America","Brasil",NA,NA,"; DESC: Árvore com cerca de 7m. Folhas discolores.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell",NA,"471","Paraíba","Sousa","Fazenda Jangada, Argiloso","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"262","2020-04-22 16:22:35-03","UFPB","JPB","37647","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gadelha Neto, PC","1999","03","03","Southern America","Brasil",NA,NA,"; DESC: Árvore com cerca de 7m. Folhas discolores.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell",NA,"449","Paraíba","Sousa","Fazenda Jangada, Argiloso","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"263","2020-04-22 16:22:35-03","UFPB","JPB","32625","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gadelha Neto, PC","2002","01","05","Southern America","Brasil",NA,NA,"; DESC: Arbóreo. Substrato arenoso/argiloso.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell","Barbosa, MR; Gadelha Neto, PC","686","Paraíba","Sousa","Vale dos Dinossauros","-38.228099822998","-6.7591700553894",NA,NA,NA,"2007","08",NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"264","2020-04-22 16:22:35-03","UFPB","JPB","32600","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gadelha Neto, PC; Rodrigues; DC, A","2001","01","03","Southern America","Brasil",NA,NA,"; DESC: Arbóreo.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell","Barbosa, MR; Gadelha Neto, PC","617","Paraíba","Sousa","Vale dos Dinossauros","-38.228099822998","-6.7591700553894",NA,NA,NA,"2007","08",NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"265","2020-04-22 16:22:35-03","UFPB","JPB","32599","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gadelha Neto, PC","2000","11","06","Southern America","Brasil",NA,NA,"; DESC: Arbóreo.",NA,"Angiosperma","Dicotyledon","(Netto) Lundell","Barbosa, MR; Gadelha Neto, PC","614","Paraíba","Sousa","Vale dos Dinossauros","-38.228099822998","-6.7591700553894",NA,NA,NA,"2007","08",NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"266","2019-11-06 09:56:44-03","UFOP","OUPR","2125","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Kassis, A.; Zurlo, M.A. & Silva, J.L.","1986","09","23",NA,"Brasil",NA,NA,"Árvore. Campo",NA,NA,NA,"(Netto) Lundell","Scalon, V.R.","s.n.","Minas Gerais",NA,"Serra da Moeda, MBR",NA,NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-06 09:56:44-03","UFOP","OUPR","24204","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cunha, L.H.S.","1979","10","05",NA,"Brasil",NA,NA,"Arvoreta de folhas com o dorso coberto de pelos avermelhados, flores pequenas em panículas de eixo espessado",NA,NA,NA,"(Netto) Lundell","Farney, C.","112","Minas Gerais","Prudente de Moraes","Fazenda Santa Rita, EPAMIG",NA,NA,NA,NA,NA,"1989","06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-06 09:56:44-03","UFOP","OUPR","24205","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Badini, J.; Zurlo, M.A. & Silva, J.L.","1975","09","29",NA,"Brasil",NA,NA,"Subarbusto, flores amarelas. Campo",NA,NA,NA,"(Netto) Lundell","Farney, C.","s.n.","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1989","06","02",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-06 09:56:44-03","UFOP","OUPR","24206","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Badini, J.","1975","09","29",NA,"Brasil",NA,NA,"Campos",NA,NA,NA,"(Netto) Lundell",NA,"s.n.","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-06 09:56:44-03","UFOP","OUPR","24203","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Badini, J.","1977","09","27",NA,"Brasil",NA,NA,"Arbusto, flores amarelas. Campo",NA,NA,NA,"(Netto) Lundell","Farney, C.","s.n.","Minas Gerais","Ouro Preto","Serra de Capanema","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1989","06","02",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-06 09:56:44-03","UFOP","OUPR","24207","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Badini, J.","1977","09","27",NA,"Brasil",NA,NA,"Arbusto, flores amarelas. Campo",NA,NA,NA,"(Netto) Lundell","Scalon, V.R.","s.n.","Minas Gerais","Ouro Preto","Serra do Batatal","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2018","04",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-06 09:56:44-03","UFOP","OUPR","17756","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Roschel, M.B.","2002","10",NA,NA,"Brasil",NA,NA,"Arvoreta ca. 2m, frutos imaturos esverdeados. Sobre murundus em área de cerrado",NA,NA,NA,"(Netto) Lundell","Scalon, V.R.","s.n.","Minas Gerais","Uberaba","Barreira do Eli, Magnesita S.A.","-47.9319000244141","-19.7483005523682",NA,NA,NA,"2018","04",NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"273","2020-10-14 10:03:41-03","FURB","FURB","4254","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gasper, A.L. de; Uhlmann, A.","2006","06","19",NA,"Brasil",NA,NA,"Área C.","FURB02622",NA,NA,"(Netto) Lundell","Libério","205","Mato Grosso","Nobres","Parque Estadual Gruta da Lagoa Azul.","-55.9588889","-14.5580556","350","350","FURB02622","2006","08","01","-55.9588889","-14.5580556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-16 17:51:32-03","UCS","HUCS","12269","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.","1995","10","19",NA,"Brasil",NA,NA,"arbusto 2,5m, fruto vinoso, folhas com pelos ferrugíneos no verso; campo cerrado",NA,"Angiospermae","Caryophyllales","(Netto) Lundell","Smith, S.F.","63542","Mato Grosso do Sul","Chapad dos Guimarães","Rod. MT-251, 1,5 km do trevo para Chapada dos Guimarães",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-06-27 10:25:59-03","UFES","VIES","29930","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Jesus, L.M.; Kaique, L.P.M.; Vieira, P. & Scheidegger, A.F.A.","2013","12","11",NA,"Brasil",NA,NA,NA,"VIES029930",NA,NA,"(Netto) Lundell",NA,"19","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES029930",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"276","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","2033","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Sonsin, J.O & Campos J.C","2006","01","25",NA,"Brasil",NA,NA,"Cerrado, altura da arvore 3,0 m, Circunferência altura do peito 15 cm.","BOTUW002033",NA,NA,"(Netto) Lundell","Campos, J.C",NA,"S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,"BOTUW002033_w1",NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","2168","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Sonsin, J.O & Campos J.C","2008","07","03",NA,"Brasil",NA,NA,"Cerrado, altura da arvore 3,0 m, Circunferência altura do peito 34 cm. (4)","BOTUW002168",NA,NA,"(Netto) Lundell","Campos, C.J.",NA,"S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-09-29 11:51:10-03","UTFPR","HCF","16853","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","M.G. Caxambu","2015","04","24",NA,"Brasil",NA,NA,"arbusto ca. 0,50 m, semi-ciófilo. Frutos imaturos vermelhos.",NA,NA,NA,"(Netto) Lundel","E. Barboza","6225","MG","Delfinópolis","Estância Jo, próxima à Serra da Canastra","-46.905194","-20.291972","705","705",NA,"2019",NA,NA,"46°54'18,7 W","20°17'31,1 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2013-04-01 09:19:12-03","IPT","BCTW","5481","S","Plantae",NA,"Pisonia","psammophila","Pisonia psammophila",NA,NA,NA,NA,NA,"Brasil",NA,NA,"sinonímia: Torrubia psammophila",NA,"Magnoliophyta",NA,"Mart.","IPT",NA,"Minas Gerais","Ituiutaba",NA,"-49.465","-18.9689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto","Magnoliopsida",NA,NA,NA,NA,NA
