"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"48","2019-11-01 15:28:38-03","PUC-RIO","FCAB","7691","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Mario Gomes","R.R. Oliveira; D. Flores; C.A.L. Oliveira; et al.","s.n.","1995","08","08",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Trilha para o Pico do Papagaio.","-44.3180999755859","-23.0067005157471",NA,"Árvore com 15 metros de altura, frutos verdes.","FCAB007691",NA,"32988",NA,NA,"auto","1997","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-11-06 14:12:48-02","MNHN","RECOLNAT_MNHN_P","P00836851","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Jardim","Glaziou, A.",NA,"1873","12","15",NA,"Brésil",NA,NA,"Rio de Janeiro. Serra Da Estrella",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836851' target='other'> <mi>dwc_moreinfo</mi></a>","P00836851","P00836851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6041",NA,NA
"50","2005-02-24 09:56:06-03","MNHN","RECOLNAT_MNHN_P","P00836852","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Jardim","Glaziou, A.",NA,"1873","12","15",NA,"Brésil",NA,NA,"Rio de Janeiro. Serra Da Estrella",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836852' target='other'> <mi>dwc_moreinfo</mi></a>","P00836852","P00836852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6041",NA,NA
"51","2015-09-04 14:12:45-03","MNHN","RECOLNAT_MNHN_P","P03820314","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Pr. Porto Estr.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03820314' target='other'> <mi>dwc_moreinfo</mi></a>","P03820314","P03820314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA
"52","2015-09-04 14:12:45-03","MNHN","RECOLNAT_MNHN_P","P03820315","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Riedel",NA,"1822","11","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03820315' target='other'> <mi>dwc_moreinfo</mi></a>","P03820315","P03820315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA
"53","2020-12-11 11:40:49-03","UFMG","BHCB","136808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Lima, MPM","207","1992","03","15","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Parcela 9C. Área 09C.","-42.833333","-22.433333",NA,"Botões com tubo alvo com tonalidade lilás; pétalas crassas, alvas com a parte ventral dos lacínios lilás; levemente perfumadas. Ind.: 1340. DAP 7. Fuste 4. Altura: 6 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA
"54","2018-01-04 13:33:00-02","MO","MOBOT","3121521","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","C.M. Taylor (MO)","D.A. Folli","Folli 2138","1993","12","27","South America","Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares; Estrada: Gávea; km 6,7; Proximo a estrada, antes do Córrego João Pedro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2010-11-02 10:22:00-02","MO","MOBOT","100318651","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","M. Gomes","M.P.M. de Lima","Lima 207","1992","3","15","South America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9C. Área 09C.","-42.8333333","-22.4333333",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2020-08-31 08:56:35-03","INPA","INPA","233223","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Lima, MPM de","207","1992","03","15","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9C. Área 09C.","-42.833333","-22.433333",NA,NA,"INPA0233223","INPA0233223 INPA0233223_e",NA,NA,NA,NA,"1991","10",NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA
"57","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","8479",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","498","1998","09","09",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria","-40.683611","-19.931111",NA,"Chapada. Árvore 10m. DAP 20cm. Fuste 8m. Frutos verdes.","MBML008479",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA
"58","2020-07-10 09:49:07-03","MBML","MBML-HERBARIO","38030",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","aff. pachyantha","Faramea aff. pachyantha","Müll.Arg.","A. M. Assis/2008","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1468","2008","03","15",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Porção oeste do Fragmento de 600 ha. Acesso pela Rodovia ES-490.","-41.047167","-20.938083",NA,"Arbusto 5 m. Pedúnculo da unflorescência lilás.Frutos verdes. Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML038030",NA,NA,"20","20",NA,NA,NA,NA,"41W2'49,8","20S56'17,1",NA,NA,NA,NA,NA,NA
"59","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10015",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","2317","1999","03","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore 12m. Dap 21cm. Fuste 4m. Frutos verdes. Botões verdes. (Ar 3. Parc 5. num 119).","MBML010015",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10545",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. D. Thomaz","979","1992","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 11m, PAP 33cm, caule interno amarelado.","MBML010545",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10563",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. D. Thomaz",NA,"1994","03","22",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvore com + de 13m, ao lado da parcela 23, com frutos verdes.","MBML010563",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10564",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. D. Thomaz","971","1993","11","09",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Não amostrada, em cima P23, com odor, 15m de altura, flores branca, fruto verde.","MBML010564",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","11030",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","V. Demuner; E. Bausen & W. Pizziolo","60","1999","09","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvore 16m, DAP 26cm, fuste 11m, fruto imaturo verde.","MBML011030",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","14629",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; et al","3802","2001","05","31",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Árvore 10m. DAP 10cm. Fuste 8m. Frutos verdes.","MBML014629",NA,NA,NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","53656",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","M. Gomes/2013","J.A. Oliveira; V.B. Sarnagalia Junior & E.J. Lírio","141","2012","06","20",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Ecológica Santa Lúcia. Próximo do fim da trilha dos palmitos","-40.530556","-19.966667",NA,"Árvore, ca. 10m alt., no interior da mata. Frutos verdes. Material coletado em sílica","MBML053656",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'50","19S58'0",NA,NA,NA,NA,NA,NA
"66","2021-01-26 17:38:36-03","MBML","MBML-HERBARIO","54361",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","Ludovic Kollman","Analí Bustos","2","2018","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.536417","-19.972167",NA,NA,"MBML054361",NA,NA,"771","771",NA,"2019","09","04","40W32'11,1","19S58'19,8",NA,NA,NA,NA,NA,NA
"67","2021-01-26 17:38:36-03","MBML","MBML-HERBARIO","54395",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","Ludovic Kollman","Andrea Nieto","7","2018","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.5366","-19.9722",NA,NA,"MBML054395",NA,NA,"743","743",NA,"2019","09","04","40W32'11,76","19S58'19,92",NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","6175",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","W. Pizziolo","360","1991","06","18",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore +/- 10m, fuste +/- 7m, DAP 14cm, frutos de cor verde.","MBML006175",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","7915",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","722","1998","10","07",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Chapada. Mata baixa. Árvore 7m. DAP 17cm. Fuste 5m. Frutos verdes, pretos maduros.","MBML007915",NA,NA,NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","8361",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","493","1998","09","09",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,"Mata de encosta. Arvoreto 8m. DAP 15cm. Fuste 5m. Frutos verdes.","MBML008361",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","8392",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","229","1998","07","15",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,"Chapada. Mata baixa. Arbusto 4m. Frutos verdes.","MBML008392",NA,NA,NA,NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","8396",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","290","1998","08","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Mata de encosta. Arvoreto 8m. Frutos verdes.","MBML008396",NA,NA,NA,NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","9125",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Mário Gomes/2006","L. Kollmann; E. Bausen & W. Pizziolo","1830","1999","02","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore 9m. DAP 21cm. Fuste 4m. Botões verdes. Ar 3. Parc 5. Arv 119.","MBML009125",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","39037",NA,"Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","M.Gomes/19-11-1991","M.P.M. de Lima; et al.","205","1991","10","30",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9A. Área 09A.","-42.85","-22.433333",NA,"Arvoreta. Botões com tubo alvo com leve tom de lilás. Flores abertas com pátalas crassas a; vase a parte ventral do limbo dos lacínios lilás; levemente perfumadas. Ind.; 1247. DAP 8. Fuste 4. altura: 6m.","MBML039037",NA,NA,NA,NA,NA,NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA,NA,NA,NA
"75","2020-07-15 14:43:39-03","UNESP-RC","HRCB","23387","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"76","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10632","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"77","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11157","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"78","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11342","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"79","2020-07-15 14:43:39-03","UNESP-RC","HRCB","12563","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"80","2020-07-15 14:43:39-03","UNESP-RC","HRCB","23854","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"81","2020-07-15 14:43:39-03","UNESP-RC","HRCB","9864","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var.mandiocana","Müll. Arg.","Mario Gomes","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,"var.mandiocana",NA,NA,NA,NA,NA
"82","2021-03-03 13:56:29-03","UFF","NIT","NITw1574","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Haroldo Lima","L. B. Nascimento",NA,"2018","08",NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 173.","-43.4688987731934","-22.4538993835449",NA,"rbw 10751","NITw00003786",NA,"25640",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-03 13:56:29-03","UFF","NIT","NITw1573","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 439.","-43.4688987731934","-22.4538993835449",NA,"rbw 10750","NITw00003787",NA,"25640",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-03 13:56:29-03","UFF","NIT","NITw1575","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Haroldo Lima","L. B. Nascimento",NA,"2018","08",NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 457.","-43.4688987731934","-22.4538993835449",NA,"rbw 10752","NITw00003785",NA,"25640",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-25 10:12:21-03","CVRD","CVRD","11186","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","Domingos A. Folli","Folli, D.A.","6008","2008","04","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Peyneau","CVRD011186",NA,"48094",NA,NA,"auto","2008","04","03",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"86","2021-02-25 10:12:21-03","CVRD","CVRD","997","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","J. J. Kirkbride Jr.","Silva, I.A.","375","1982","12","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Peyneau","CVRD000997","CVRD000997","48094",NA,NA,"auto","1987","01","05",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"87","2021-02-25 10:12:21-03","CVRD","CVRD","4756","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","Piero Delprete","Folli, D.A.","2138","1993","12","27","América do Sul","BRASIL","ES","Linhares","Próximo a estrada, antes do Córrego João Pedro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Peyneau","CVRD004756",NA,"48094",NA,NA,"auto","1997","09","17",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"88","2021-02-25 10:12:21-03","CVRD","CVRD","11738","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","M.A.Pinho-Ferreira","Ferreira-Pinho, M.A.","638","2006","04","10","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Corola esverdeada, cálice verde. <ll>dwc_commonname:</ll> Peyneau","CVRD011738",NA,"48094",NA,NA,"auto","2006","04","12",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","254494","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","mandiocana","Faramea mandiocana","Müll. Arg.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01101137","US01101137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Possible type",NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","3218864","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"G. Martinelli, E. Dalcin J. & J. Hatton","9995",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Munic. de Mage, III° Distrito, Paraiso, Centro de Primatologia do RJ-FREMA",NA,NA,NA,NA,"US02690828","US02690828_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","3067243","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"G. Martinelli, G. L. Bromley & et al.","10184",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, III° Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,NA,"US02690835","US02690835_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","3080300","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"I. Silva","375","1982","12","15","South America - Neotropics","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo. Est. Orelha de Onca, ant. 143-A6, Km 1,585, L. direito",NA,NA,NA,NA,"US02690829","US02690829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","3067242","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"G. Martinelli, G. L. Bromley & et al.","10125",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, III° Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,NA,"US02690832","US02690832_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","3218863","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"H. C. Lima & et al.","2252",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Mage, Paraiso, area do Centro de Primatologia do RJ",NA,NA,NA,NA,"US02690827","US02690827_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","3147151","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"T. S. Santos, L. A. Mattos Silva & E. B. Santos","3572","1980","4","29","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia. Municipio de Cairu. Rod. Nilo Pecanha-Cairu, km 14-18. Regiao da Mata Higrofila",NA,NA,NA,NA,"US02690837","US02690837_01",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","3067241","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"L. Sonkin","362","1984","10","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, Paraiso, floresta em volta do Centro de Primatologia",NA,NA,NA,NA,"US02690831","US02690831_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
