"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","dayIdentified"
"64","2020-12-11 11:33:12-03","UFMG","BHCB","41406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Stehmann, JR","2338","Southern America","Brasil","Minas Gerais",NA,"Plantas do Brasil.; Arbusto, ca. 1,5m.; Campo rupestre.","BHCB051988",NA,"1997","10","20","Estrada para Milho Verde.","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina","101169","auto","1999","03",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:33:12-03","UFMG","BHCB","54865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Markgraf, F; Brade, AC; Barreto, HLM","3301","Southern America","Brasil","Minas Gerais",NA,"Campo com cascalho.","BHCB051990",NA,"1938","11","10","Serra do Catuni, Brejo das Almas.","-43.4883003234863","-16.4757995605469","1000","1000","Francisco Sá","45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-02 15:25:00-03","MO","MOBOT","101248215","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","fide Loeuille et al.","C.F.P. Martius","Martius 1329 (518)","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1818","5",NA,"In campis altis petrosis siccis districtus adamantinis prope Tejuco ad tres barras et alibi","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,"Holotype",NA,NA,"1",NA
"67","2019-05-23 11:07:53-03","UFLA","ESAL","28102","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","M.E.Mansanares","Mansanares, ME; Campos, CCF; Pifano, DS","747",NA,"Brasil","Minas Gerais",NA,"arbusto; 2cm; lilases;",NA,NA,NA,NA,NA,"São João da Chapada, Parque Nacional das Sempre-vivas","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","3396165","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"J. R. Stehmann & M. Goncalves","2543","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636471","US01636471_01","1999","7","14","Brumadinho: arredores do condominio Retiro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","1066938","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"G. Gardner","4825","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636473","US01636473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","81319","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"A. F. M. Glaziou","19475","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636449","US01636449_01","1892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2818461","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"W. R. Anderson","8413","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636468","US01636468_01","1973","4","9","Serra de Espanhaco, 12 km by road fo Diamantina on road to Curvelo",NA,NA,"1450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3497654","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"H. Schumacher","1125","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636474","US01636474_01","1981","9","7","Diamantina towards Curvelo, at intersection of road to Conceicao de Mato Dentro, at the first 17 km.",NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","3383262","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"J. R. Stehmann","2338","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01636470","US01636470_01","1997","8","20","Diamantina: estrada para Milho Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","3383300","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"V. Madsen & F. Silveira","55","South America","Brazil",NA,NA,NA,"US01636472","US01636472_01","1998","7","25","Serra da Moeda, Brumadinho, MG.","-43.98","-20.1","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"75","2019-11-13 11:16:27-03","USP","SPF","205604","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Semir, J","Lopes, NP","187",NA,"Brasil","Minas Gerais",NA,NA,"SPF00205604",NA,"1999","01","14","Pouco adiante NPL 186, estrada Serro-Curvelo KM456-MG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-13 11:16:27-03","USP","SPF","205605","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Semir, J","Lopes, NP","211",NA,"Brasil","Minas Gerais",NA,NA,"SPF00205605",NA,"1999","09","11","Rodovia Diamantina-Conselheiro Mata- MG, estrada de terra, ca. 4 km da entrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:16:27-03","USP","SPF","221255","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Loeuille, B","Verdi, M","7020",NA,"Brasil","Minas Gerais",NA,NA,"SPF00221255",NA,"2014","02","13","Ao longo da MG 220, em direção a Conselheiro Mata a partir de Diamantina.","-43.737222","-18.291944","1326","1326","Diamantina",NA,NA,"2015",NA,"-43.737222","-18.291944",NA,NA,NA,NA,NA,NA
"78","2019-09-04 20:01:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima",NA,NA,"C. F. P. von Martius","518","South America","Brazil",NA,NA,NA,NA,NA,"1818","7",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA
"79","2020-04-29 16:29:34-03","UFVJM","HDJF","3907","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Faria, JEQ","5950","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF003907","HDJF003907_01","2016","06","04","Margem da estrada para a Formação","-43.606944","-18.271389","1283","1283","Diamantina",NA,NA,"2017","06","-43.606944","-18.271389",NA,NA,NA,NA,NA,NA
"80","2020-04-29 16:29:34-03","UFVJM","HDJF","5562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","8","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF005562","HDJF005562_01","2013","05","18","Cadeia do Espinhaço: São João da Chapada, 4,5 Km sentido Vila Macacos","-43.789167","-18.0285","1350","1350",NA,NA,NA,"2014","07","-43.789167","-18.0285",NA,NA,NA,NA,NA,"29"
"81","2020-04-29 16:29:34-03","UFVJM","HDJF","6213","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Loeuille, B","Faria, JEQ; Otoni, TJO","7068","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF006213",NA,"2017","02","11","Mineradora Córrego Novo em Distrito Rio Pardo, próximo a São José da Chapada, próximo as instalações da sede","-43.818056","-18.0275","1330","1330","Diamantina",NA,NA,"2017","02","-43.818056","-18.0275",NA,NA,NA,NA,NA,NA
"82","2020-04-29 16:29:34-03","UFVJM","HDJF","5557","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","1","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF005557","HDJF005557_01","2013","05","18","Cadeia do Espinhaço: Sopa, 3 km sentido São João da Chapada","-43.706883","-18.21255","1317","1317",NA,NA,NA,"2014","07","-43.706883","-18.21255",NA,NA,NA,NA,NA,"29"
"83","2020-04-29 16:29:34-03","UFVJM","HDJF","5599","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA","94","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF005599","HDJF005599_01","2013","12","18","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7997","-17.921733","1298","1298","Buenópolis",NA,NA,"2014","07","-43.7997","-17.921733",NA,NA,NA,NA,NA,"29"
"84","2019-11-01 14:54:14-03","UnB","UB","206949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","1","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2013","05","18","Cadeia do Espinhaço: Sopa, 3 km sentido São João da Chapada","-43.706883","-18.21255","1317","1317",NA,NA,NA,"2014","07","-43.706883","-18.21255",NA,NA,NA,NA,NA,"29"
"85","2019-11-01 14:54:14-03","UnB","UB","206952","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","4","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2013","05","18","Cadeia do Espinhaço: Sopa, 9 km sentido São João da Chapada","-43.703317","-18.199283","1296","1296",NA,NA,NA,"2014","07","-43.703317","-18.199283",NA,NA,NA,NA,NA,"29"
"86","2019-11-01 14:54:14-03","UnB","UB","206956","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","8","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2013","05","18","Cadeia do Espinhaço: São João da Chapada, 4,5 Km sentido Vila Macacos","-43.789167","-18.0285","1350","1350",NA,NA,NA,"2014","07","-43.789167","-18.0285",NA,NA,NA,NA,NA,"29"
"87","2019-11-01 14:54:14-03","UnB","UB","206957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, SR","10","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2013","05","18","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, passando pela casa de apoio, sentido Curimataí","-43.795383","-17.917267","1291","1291",NA,NA,NA,"2014","07","-43.795383","-17.917267",NA,NA,NA,NA,NA,"29"
"88","2019-11-01 14:54:14-03","UnB","UB","207040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA","94","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2013","12","18","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7997","-17.921733","1298","1298","Buenópolis",NA,NA,"2014","07","-43.7997","-17.921733",NA,NA,NA,NA,NA,"29"
"89","2019-11-01 14:54:14-03","UnB","UB","207261","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, DA","Chaves, DA; Silva, JFG; Gonçalves, MF","315","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"2014","03","23","Cadeia do Espinhaço: Módulo RAPELD Sempre Vivas I e entorno","-43.797533","-17.92705","1245","1245",NA,NA,NA,"2014","07","-43.797533","-17.92705",NA,NA,NA,NA,NA,"29"
"90","2019-05-06 11:53:41-03","UFU","HUFU","25804","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Barroso, G.M.","Roth, P.L.","1660",NA,"Brasil","Minas Gerais",NA,"Arbusto com flores roxas.; Cerrado.","HUFU00047822","HUFU00047822","1956","07","16","Serra do Curral, BR 3, Km 15.","-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-05-10 16:39:37-03","UFU","HUFU","72604","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Nakajima, J.N.","Castro, M.; Oliveira, L.F.A.; Romero, R.; Versiane, A.F.A. & Caetano, A.P.","173",NA,"Brasil","Minas Gerais",NA,"Subarbusto 1,5 m de alt., capítulos liláses.; Campo rupestre.","HUFU00069188","HUFU00069188","2016","06","18","Rodovia Guaraciama - Itacambira MG, 308, ca. 27km de Pau d'óleo.","-43.542778","-16.983889","1084","1084","Guaraciama",NA,NA,"2019","04","-43.542778","-16.983889",NA,NA,NA,NA,NA,NA
"92","2019-05-06 11:53:41-03","UFU","HUFU","62038","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Marques, D.","Marques, D.; Araújo, I.M. & Franco, I.M.","445",NA,"Brasil","Minas Gerais",NA,"Arbusto candelabriforme, ca. 2m. Brácteas involucrais marrons, corola branca com os lobos roxos, anteras roxas, estilete com base branca e ápice roxo.; Cerrado.","HUFU00047821","HUFU00047821","2012","03","15","Parque Estadual do Biribiri, Alto da Guinda.","-43.598611","-18.193056","1081","1081","Diamantina",NA,NA,"2012","12","-43.598611","-18.193056",NA,NA,NA,NA,NA,NA
"93","2019-05-06 11:53:41-03","UFU","HUFU","71625","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, D.A.","Chaves, D.A.; Silva, S.R.","8",NA,"Brasil","Minas Gerais",NA,"Complexo Rupestre.","HUFU00047824","HUFU00047824","2013","05","18","Cadeia do Espinhaço, São João da Chapada 4,5 Km sentido Vila Macacos.","-43.789167","-18.028611","1350","1350",NA,NA,NA,"2014","07","-43.789167","-18.028611",NA,NA,NA,NA,NA,"29"
"94","2019-05-06 11:53:41-03","UFU","HUFU","71627","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Chaves, D.A.","Chaves, D.A.; Silva, S.R.","1",NA,"Brasil","Minas Gerais",NA,"Complexo Rupestre.","HUFU00047823","HUFU00047823","2013","05","18","Cadeia do Espinhaço, Sopa, 3 Km sentido São João da Chapada.","-43.706944","-18.2125","1317","1317",NA,NA,NA,"2014","07","-43.706944","-18.2125",NA,NA,NA,NA,NA,"29"
"95","2019-08-08 09:59:28-03","UFU","HUFU","79164","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Nakajima, J.N.","Oliveira, L.F.A.; Puerto, C.A.M.; Feitosa-Santos, D.C.; Lourenzatto, E.C.A. & Silva, F.O.C.","215",NA,"Brasil","Minas Gerais",NA,"Arvore, ca. de 2,5 m, flores arroxeadas.; Afloramento rochoso/Campo Rupestre.","HUFU00076657",NA,"2019","04","25","Estrada Diamantina - Conselheiro Mata, Campo rupestre- Afloramento rochoso próximo a estrada.","-43.686667","-18.276667","1350","1350","Diamantina",NA,NA,"2019","06","-43.686667","-18.276667",NA,NA,NA,NA,NA,NA
"96","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Sello, HL","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis altis petrosis siccis ditionis Adamantium, in Serro Frio, Serra de S. Antonio et allibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Martius, C","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis altis petrosis siccis ditionis Adamantium, in Serro Frio, Serra de S. Antonio et allibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis altis petrosis siccis ditionis Adamantium, in Serro Frio, Serra de S. Antonio et allibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Sello, HL","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis altis petrosis siccis ditionis Adamantium, in Serro Frio, Serra de S. Antonio et allibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.",NA,"Gardner, G","4825","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis altis petrosis siccis ditionis Adamantium, in Serro Frio, Serra de S. Antonio et allibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 10:00:56-03","IBt","SP","454167","S","Plantae",NA,NA,"Asteraceae","Lychnophora","villosissima","Lychnophora villosissima","Mart.","Semir, J","Munhoz, CBR; Emmert, P; Mello, TRB","7258B",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"2010","05","03","Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275",NA,NA,"Diamantina",NA,NA,"2016","07","-43.885556","-17.9275",NA,NA,NA,NA,NA,NA
