"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"147","2020-10-14 10:02:12-03","FURB","FURB","17876","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","FURB26849","FURB26849","Quinet, A","2010","09","15","2823","360","360","Florística IFFSC 28 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:02:12-03","FURB","FURB","23676","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada Geral São Luiz/SC - 407.","-48.9583333","-28.1683334","-48.9583333","-28.1683334","FURB26848","FURB26848","Quinet, A","2010","09","15","4349","89","89","Florística IFFSC 147 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor inflorescência vermelha com botões florais verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:02:12-03","FURB","FURB","23782","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","FURB26850","FURB26850","Quinet, A","2010","09","15","4222","412","412","Florística IFFSC 123 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:02:12-03","FURB","FURB","33013","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","FURB26846","FURB26846","Korte, A","2011","01","11","5178","5","5","Florística IFFSC 8010 (Arvoreta) Habitat: Restinga; Estágio Avançado Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:02:12-03","FURB","FURB","37478","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.; Durigon, J.","2011","10","09","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","RPPN Mata do Professor Batista.","-49.8380555","-29.3897222","-49.8380555","-29.3897222","FURB26847","FURB26847","Verdi, M","2011","10","09","5997","27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:02:12-03","FURB","FURB","38194","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gonzatti, F.","2012","03","11","Brasil","Rio Grande do Sul","Tramandaí","Dunas - próximo à Lagoa da Tapera.","-50.2369444","-30.0469444","-50.2369444","-30.0469444","FURB26845","FURB26845","Quinet, A","2013",NA,NA,"443","24","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:02:12-03","FURB","FURB","43184","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Funez, L.A.","2014","01","16","Brasil","Santa Catarina","Ascurra","Floresta próx. a Rua Santa Catarina.","-49.375","-26.9455555","-49.3750000","-26.9455555","FURB27858","FURB27858","M.L. Brotto","2016","12",NA,"2553","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-08 08:52:42-03","FURB","FURB","45385","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Oliveira, A.A. de","2015","01","09","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","FURB26844","FURB26844","Oliveira, AA de","2015","01","09","929","323","323","Fito IFFSC 04 /L/3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:02:12-03","FURB","FURB","52706","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Funez, L.A.; A.L. de Gasper, F.F. Pastório","2017","02","14","Brasil","Santa Catarina","Penha","Estrada da Praia Vermelha.","-48.5919444","-26.7947222","-48.5919444","-26.7947222","FURB52706","FURB52706","L.A. Funez","2017","02","14","6034","72","72","Flores verdes Habitat: borda da floresta Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:02:12-03","FURB","FURB","55071","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","09","26","Brasil","Santa Catarina","São Bonifácio",NA,"-48.9608333","-28.0805556","-48.9608333","-28.0805556","FURB55071","FURB55071","Kassner-Filho, A.","2017","09","26","1083","332","332","fruto imaturo Habitat: interior do fragmento Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:02:12-03","FURB","FURB","60070","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","17","Brasil","Santa Catarina","Palhoça",NA,"-48.5994444","-27.9047222","-48.5994444","-27.9047222","FURB60070","FURB60070","Kassner-Filho, A.","2018","07","17","3091",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:02:12-03","FURB","FURB","60693","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Silva, J.M.","2015","07","29","Brasil","Paraná","Guaratuba",NA,"-48.5855555","-25.9105556","-48.5855555","-25.9105556","FURB60693","FURB60693","Brotto, M.L.","2015","09","23","1962","13","13","Fruto maduro preto com cúpula vermelha Habitat: Florestas Ombrófila Densa das Terras Baixas. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:02:12-03","FURB","FURB","70","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sevegnani, L.","1993","10","12","Brasil","Rio Grande do Sul","Maquiné","Estação Experimental Fitotécnica de Osório.","-50.2133333","-29.6616667","-50.2133333","-29.6616667","FURB26852","FURB26852","Sobral, M",NA,NA,NA,NA,NA,NA,"Nº antigo 871. Habitat: Estágio Secundário Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:02:12-03","FURB","FURB","62094","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Vergne, M.C.; van de Werff, H.; Ponte, T.A; Cruz, M.","2015","11","21","Brasil","Espírito Santo","Linhares","Estrada Parajú. Reserva natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"FURB62094","FURB62094","Vergne, M.C.","2015","11","22","29",NA,NA,"Flowers and young fruits",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:02:12-03","FURB","FURB","916","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sobral, M.","2002","02","01","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.5196990966797","-29.8174991607666",NA,NA,"FURB26851","FURB26851","Quinet, A","2010","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:02:12-03","FURB","FURB","58197","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Funez, L.A.","2018","02","02","Brasil","Santa Catarina","Ascurra","Nova Brasília.","-49.3755989074707","-26.9552993774414",NA,NA,"FURB58197","FURB58197","Funez, L.A.","2018","02","02","7216",NA,NA,"Flores verdes Habitat: Borda da floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,"11742","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:53:04-03","UCS","HUCS","43053","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Valduga, E.","2014","11","28","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.187056","-28.868806","-50.187056","-28.868806",NA,NA,"Grings, M.","2015","05","28","529","6","6","árvore com aprox. 6m de altura; bordo de mata de restinga seca","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:53:04-03","UCS","HUCS","43051","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Valduga, E.","2015","01","21","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa dos Veados","-50.169714","-29.897839","-50.169714","-29.897839",NA,NA,"Grings, M.","2015","05","28","615","7","7","árvore; mata de restinga seca","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:53:04-03","UCS","HUCS","45633","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.","2015","07","29","Brasil","Paraná","Guaratuba",NA,"-48.585556","-25.910556","-48.585556","-25.910556",NA,NA,"Brotto, M.L.","2015","09","23","1962","13","13","Árvore de 8m de altura; fruto maduro preto com cúpula vermelha.; Floresta Ombrófila Densa das Terras Baixas","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:53:04-03","UCS","HUCS","39598","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada Geral São Luiz - SC 407","-48.9794006347656","-28.1646995544434",NA,NA,NA,NA,"Quinet, A.","2010","09","15","4349",NA,NA,"Herbário FURB 23676; Floresta Ombrófila Densa - interior do fragmento","Angiospermae","Lauraceae",NA,NA,NA,NA,"20505","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:53:04-03","UCS","HUCS","21792","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Wasum, R.A.","2003","03","08","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sobral, M.","2004","03",NA,"1826",NA,NA,"interior da mata","Angiospermae","Lauraceae",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-16 17:53:04-03","UCS","HUCS","20593","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Wasum, R.A.","2003","03","08","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sobral, M.","2003","11",NA,"1826",NA,NA,"interior da mata","Angiospermae","Lauraceae",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:53:04-03","UCS","HUCS","1656","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sehnem, A.","1949","03","18","Brasil","Rio Grande do Sul","Montenegro","Linha São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Rambo, B.",NA,NA,NA,"s.n.",NA,NA,"árvore - coleção ASSL 3736","Angiospermae","Lauraceae",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:53:04-03","UCS","HUCS","19174","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sehnem, A.","1949","03","18","Brasil","Rio Grande do Sul","Montenegro","Linha São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Rambo, B.",NA,NA,NA,"s.n.",NA,NA,"árvore - Herbário PACA 48398","Angiospermae","Lauraceae",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:53:04-03","UCS","HUCS","39253","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.","2011","10","09","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","Mata do Professor Batista - RPPN","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Verdi, M.","2011","10","09","5997",NA,NA,"Herbário FURB 37478; Floresta Ombrófila Densa - arbórea","Angiospermae","Lauraceae",NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-16 17:53:04-03","UCS","HUCS","39610","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Korte, A.","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Korte, A.","2011","01","11","5178",NA,NA,"Herbário FURB 33013; restinga - arvoreta","Angiospermae","Lauraceae",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:53:04-03","UCS","HUCS","38503","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gonzatti, F.","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","próximo à Lagoa da Tapera Dunas","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"Quinet, A.","2012","09",NA,"443",NA,NA,"E. Valduga em IV-2012 det. como Ocotea sp.; árvore em mata de restinga","Angiospermae","Lauraceae",NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-16 17:53:04-03","UCS","HUCS","39582","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio","-49.4977989196777","-28.6366996765137",NA,NA,NA,NA,"Quinet, A.","2010","09","15","3079",NA,NA,"Herbário FURB 15973; Floresta Ombrófila Densa","Angiospermae","Lauraceae",NA,NA,NA,NA,"20545","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:53:04-03","UCS","HUCS","39485","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos - Mineração","-49.0175018310547","-28.2618999481201",NA,NA,NA,NA,"Quinet, A.","2010","09","15","4222",NA,NA,"Herbário FURB 23782; Floresta Ombrófila Densa - arbórea","Angiospermae","Lauraceae",NA,NA,NA,NA,"12605","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:53:04-03","UCS","HUCS","39595","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Verdi, M.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,"Quinet, A.","2010","09","15","2823",NA,NA,"Herbário FURB 17876; Floresta Ombrófila Densa - arbórea","Angiospermae","Lauraceae",NA,NA,NA,NA,"15081","auto",NA,NA,NA,NA,NA,NA
"177","2020-04-27 16:10:12-03","UFES","VIES","10812","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Pereira, O.J.; Dutra, R.L. & Assis, A.M.","1995","10","26","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-39.692778","-19.288056","39º41'34''W","19º17'17''S","VIES010812","VIES010812","Baitello, J.B.","2001","03",NA,"5504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-12-06 19:29:46-03","UFES","VIES","11667","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Flores, T.B.","2010","10","23","Brasil","Espírito Santo","Linhares","Estrada sentido a praia de Uruçuquara.","-39.837222","-19.016389","39º50'14''W","19º0'59''S","VIES011667","VIES011667",NA,NA,NA,NA,"913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-12-06 19:29:46-03","UFES","VIES","34713","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Araújo, E.A.","2015","07",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 01, indivíduo 338. Parque Nacional do Caparaó","-41.739444","-20.491667","41º44'22''W","20º29'30''S","VIES034713","VIES034713","J. Baitello","2016",NA,NA,"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-12 18:12:10-03","UFES","VIES","24496","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gurtler, J.; Costa-Lima, J.L.; Hollunder, R.K.; Frade, M.S. & Scheidegger, A.F.A.","2017","03","14","Brasil","Espírito Santo","Conceição da Barra","Distrito de Itaúnas. ao longo da Trilha Borboleta. Parque Estadual de Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"VIES024496","VIES024496",NA,NA,NA,NA,"JAC 153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"181","2019-07-05 19:08:34-03","UFES","VIES","42297","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sossai, B.G.; Silva, B.N.M.; Alves-Araujo, A.","2018","06","16","Brasil","Espírito Santo","Conceição da Barra","Trilha do Canastra. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042297","VIES042297",NA,NA,NA,NA,"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"182","2020-04-27 16:10:12-03","UFES","VIES","30197","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Zorzanelli, J.P.F.","2012","02",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES030197",NA,"Quinet, A.","2012","04",NA,"511","1358","1358",NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"183","2020-04-27 16:10:12-03","UFES","VIES","29381","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Jesus, M.C.F.","2010","11","01","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES029381",NA,"Quinet, A.","2010","11","01","387",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"184","2019-08-16 08:39:40-03","UTFPR","HCF","22314","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","J.M. Silva","2016","07","15","Brasil","PR","Guaratuba","Balneário Eliane","-48.583333","-25.911389","48°35'00 W","25°54'41 S",NA,NA,"M.L. Brotto","2016","11","22","9363","10","10","árvore com 6 m de altura; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:39:40-03","UTFPR","HCF","14007","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.L. Brotto","2014","03","18","Brasil","PR","Guaratuba","Carvoeiro","-48.604444","-25.899444","48°36'16 W","25°53'58 S",NA,NA,"M.L. Brotto","2014","04","15","1560","16","16","árvore de 12 m; inflorescência avermelhada e flores esverdeadas, fruto verde, cúpula vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-06-29 09:30:35-03","UFRRJ","RBR","43914","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","21","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. F103-81.","-43.263889","-22.973889","43º15'50''W","22º58'26''S","RBR00043914",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-06-29 09:30:35-03","UFRRJ","RBR","43915","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","23","Brasil","Rio de Janeiro","Rio de Janeiro","Est. da Canoa. F40-18.","-43.276667","-22.983889","43º16'36''W","22º59'2''S","RBR00043915",NA,"L.L.F. Abrahão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-29 09:30:35-03","UFRRJ","RBR","43916","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","11","01","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. F109-37.","-43.255278","-22.956111","43º15'19''W","22º57'22''S","RBR00043916",NA,"L.L.F. Abrahão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-06-29 09:30:35-03","UFRRJ","RBR","43922","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","L.H. Soares","2014","01","14","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Chacrinha (Leme). F93-18.","-43.180278","-22.961111","43º10'49''W","22º57'40''S","RBR00043922",NA,"L.H. Soares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-06-29 09:30:35-03","UFRRJ","RBR","43923","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea. F30-85.","-43.282778","-22.991111","43º16'58''W","22º59'28''S","RBR00043923",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:30:35-03","UFRRJ","RBR","43924","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea. F30-83.","-43.282778","-22.991111","43º16'58''W","22º59'28''S","RBR00043924",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-29 09:30:35-03","UFRRJ","RBR","43925","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea. F30-05.","-43.282778","-22.991111","43º16'58''W","22º59'28''S","RBR00043925",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-29 09:30:35-03","UFRRJ","RBR","43926","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","11","18","Brasil","Rio de Janeiro","Rio de Janeiro","Est. Grajaú-Jacarepaguá. F49-16.","-43.304722","-22.921111","43º18'17''W","22º55'16''S","RBR00043926",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-29 09:30:35-03","UFRRJ","RBR","43927","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2014","02","21","Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (Grumari). F25-03.","-43.538611","-23.029167","43º32'19''W","23º1'45''S","RBR00043927",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-29 09:30:35-03","UFRRJ","RBR","44030","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","09","Brasil","Rio de Janeiro","Rio de Janeiro","Freguesia. F65/57.","-43.315","-22.959444","43º18'54''W","22º57'34''S","RBR00044030",NA,"G.P.R. Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-29 09:30:35-03","UFRRJ","RBR","44031","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","03","Brasil","Rio de Janeiro","Rio de Janeiro","Emboque túnel Grota Funda. F45/39.","-43.521667","-23.016111","43º31'18''W","23º0'58''S","RBR00044031",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:30:35-03","UFRRJ","RBR","44032","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","11","05","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. F102/24.","-43.235833","-22.963611","43º14'9''W","22º57'49''S","RBR00044032",NA,"G.P.R. Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:30:35-03","UFRRJ","RBR","44033","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","23","Brasil","Rio de Janeiro","Rio de Janeiro","Est. da Canoa. F40/07.","-43.276667","-22.983889","43º16'36''W","22º59'2''S","RBR00044033",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:30:35-03","UFRRJ","RBR","44034","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","09","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. F71/2.","-43.293611","-22.973889","43º17'37''W","22º58'26''S","RBR00044034",NA,"G.P.R. Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
