"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"11","2020-02-08 10:09:32-03","NBC","NL-BOTANY","U.1471458","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","sellowii","rosea","Oxalis sellowii rosea","(Chodat) Lourteig",NA,"Arbo MM; Lavia G; Pellegrini MG; Beron R",NA,"1993","11","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1471458","NL-U1471458",NA,"26",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:09:32-03","NBC","NL-BOTANY","U.1471459","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","sellowii","sellowii","Oxalis sellowii sellowii",NA,NA,"Schinini A; Vanni RO; Cáceres S",NA,"1993","03","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1471459","NL-U1471459",NA,"21",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:09:32-03","NBC","NL-BOTANY","U.1471457","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","sellowii","rosea","Oxalis sellowii rosea","(Chodat) Lourteig",NA,"Pedersen TM",NA,"1994","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1471457","NL-U1471457","Lourteig A","09","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0062744",NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:09:32-03","NBC","NL-BOTANY","U.1471458","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","sellowii","rosea","Oxalis sellowii rosea","(Chodat) Lourteig",NA,"Arbo MM; Lavia G; Pellegrini MG; Beron R",NA,"1993","11","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1471458","NL-U1471458",NA,"26",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-02-08 10:09:32-03","NBC","NL-BOTANY","U.1471459","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","sellowii","sellowii","Oxalis sellowii sellowii",NA,NA,"Schinini A; Vanni RO; Cáceres S",NA,"1993","03","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1471459","NL-U1471459",NA,"21",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-11-19 10:24:34-03","CPAP","CPAP","15090","PreserverdSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Hatschbach, G.","58627","1993","02",NA,"Brasil","Rodovia MS-295, 15km L de Iguatemi",NA,"Ereta. FLOR: rosada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"A. Lourteig","07","MS","Iguatemi","-54.5611000061035","-23.6802997589111",NA,"71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0033863","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Schinini; R. Vanni, S. Caceres","27658","1993","3",NA,"Paraguay","16 km N de Cnel. Bogado.",NA,NA,NA,NA,"A. Lorteig","21","Itapua",NA,"-56.16667","-27.11667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-04-07 11:46:57-03","UFMS","CGMS","52801","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Pott; V.J. Pott","13359","2005","09",NA,"Brasil","Fazenda São Pascoal, entorno noroeste do Parque Nacional da Serra da Bodoquena.",NA,"Flor amarela. Fruto não observado. Habitat: Floresta ripária. Solo argiloso preto. Relevo vale em suave ondulado. Ocasional. Habito: Erva ereta, 20-35cm de altura.","CGMS1082769",NA,"V.J. Pott","07","Mato Grosso do Sul","Bonito","-56.8363889","-21.1241667","2013",NA,NA,NA,NA,"06","01","-56,8363889","-21,1241667","580","580",NA,NA
"19","2021-04-07 11:46:57-03","UFMS","CGMS","47965","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; G. Hatschbach","5921","2002","11",NA,"Brasil","Assentamento Guaicurus, 12 Km do entroncamento com MS-382 para Serra Ventura/ Cachoeira do Aquidauana.",NA,"Flor amarela. Habitat: Plano baixo (úmido) ao longo da estrada, em época seca. Solo calcário. Relevo plano. Habito: Erva. 20-30cm de altura. Raro.","CGMS1077923",NA,"Fernando Santos Cabral","08","Mato Grosso do Sul","Bonito","-56.8555556","-20.915","2018",NA,NA,NA,NA,"11","22","-56,8555556","-20,915","578","578",NA,NA
"20","2021-04-07 11:46:57-03","UFMS","CGMS","39407","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"M.O. Córdova; J.A.Rotta; T.G. Freitas; A. Pott","68","2012","10",NA,"Brasil","Parque Nacional da Serra da Bodoquena.",NA,"Flor amarela. Fruto imaturo verde. Fruto estrelado. Habitat: Campo úmido. Habito: Erva.","CGMS1068789",NA,"Fernando Santos Cabral","20","Mato Grosso do Sul","Bonito","-56.7","-20.9636111","2018",NA,NA,NA,NA,"11","22","-56,7","-20,9636111","668","668",NA,NA
"21","2021-04-07 11:46:57-03","UFMS","CGMS","52787","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","10454","2002","11",NA,"Brasil","Estrada MS-382, 11Km W de Bonito.",NA,"Flor laranja. Habitat: Remanescente perturbado de cerradão com Myracrodruon. Solo litólico calcário. Relevo sopé de morro. Esparsa. Habito: Erva ereta .","CGMS1082755",NA,"Fernando Santos Cabral","08","Mato Grosso do Sul","Bonito","-56.5830556","-21.0602778","2018",NA,NA,NA,NA,"11","22","-56,5830556","-21,0602778",NA,NA,NA,NA
"22","2021-04-07 11:46:57-03","UFMS","CGMS","68210","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2146","2016","12",NA,"Brasil","Margem do rio Salobrinha.",NA,"Flor amarela. Habitat: Mata ciliar. Habito: Subarbusto. 30 cm de altura.","CGMS1101169",NA,"F.S. Cabral","09","Mato Grosso do Sul","Bela Vista","-56.7875","-22.2016667","2018",NA,NA,NA,NA,"11","22","-56,7875","-22,2016667",NA,NA,NA,NA
"23","2021-04-07 11:46:57-03","UFMS","CGMS","39533","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"E.B. Souza; C.S. Souza; K.M.B. Oliveira; D. Antunes; F.A. Ferreira; V.J. Pott; A. Pott; G.A. Damasceno-junior","20","2012","10",NA,"Brasil","Fazenda Marambaia.",NA,"Flor branca. Coordenadas originais 20.57°42.2#?#00,00#?##?#S 56.42°32.9#?#00,00#?##?#W Habitat: Campo úmido rodeado por capim navalha. Habito: Erva.","CGMS1068912",NA,"Fernando Santos Cabral","20","Mato Grosso do Sul","Bodoquena","-56.7150001525879","-20.5386009216309","2018","47684","auto",NA,NA,"11","22",NA,NA,"669","669",NA,NA
"24","2021-04-07 11:46:57-03","UFMS","CGMS","69101","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Pott; V.J. Pott; G. Hatschbach ; J. Silva","10678","2002","11",NA,"Brasil","Trilha para Cachoeira do Aquidaban, Fazenda Baía das Garças, Serra da Bodoquena.",NA,NA,"CGMS1102059",NA,"Fernando S. Cabral","12","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459","2018","71352","auto",NA,NA,"11","12",NA,NA,NA,NA,NA,NA
"25","2021-04-07 11:46:57-03","UFMS","CGMS","20883","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Guglieri; M.C. Pereira; T.H.D. Leandro; L.A. Verão","1604","2007","12",NA,"Brasil","Recanto Anjo de Luz, Córrego Boa Sorte.",NA,"Flor rosa.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.:","CGMS1050288",NA,NA,"15","Mato Grosso do Sul","Corguinho","-54.8293991088867","-19.8316993713379","2020","56513","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-04-07 11:46:57-03","UFMS","CGMS","52795","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"A. Pott; V.J. Pott","13427","2005","09",NA,"Brasil","Sede da Fazenda Harmonia, Parque Nacional da Serra da Bodoquena.",NA,"Flor branca ou amarela. Fruto não observado. Sítio 3. Habitat: Campo natural herbáceo-arbustivo, modificado. Solo argiloso escuro, compacto, raso, com afloramentos de rocha calcária. Relevo encosta média suave. Habito: Erva ereta, co","CGMS1082763",NA,"V.J. Pott","12","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783","2013","185577","auto",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"27","2019-08-20 10:22:25-03","UNICAMP","UEC","118835","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Batalha, MA","2038","1998","11",NA,"Brazil","Parque Nacional das Emas, 17º49' - 18º28'S e 52°39' - 53º10'W",NA,"Herb.; 0,3m de alt. Flores rosadas. Em campo sujo.","UEC045669",NA,"Batalha, MA; Faschi, P","01","Goiás","Chapadão do Céu","-52.65","-17.816667","2000",NA,NA,NA,NA,"02",NA,"-52.65","-17.816667",NA,NA,NA,NA
"28","2019-08-20 10:22:25-03","UNICAMP","UEC","118836","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Batalha, MA","2708","1999","01",NA,"Brazil","Parque Nacional das Emas, 17º49' - 18º28'S e 52°39' - 53º10'W",NA,"Herb.; 0,5m alt. Em campo cerrado. Próxima ao ponto Z3.","UEC045668",NA,"Batalha, MA; Faschi, P","06","Goiás","Chapadão do Céu","-52.65","-17.816667","2000",NA,NA,NA,NA,"02",NA,"-52.65","-17.816667",NA,NA,NA,NA
"29","2019-08-20 10:22:25-03","UNICAMP","UEC","118837","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Batalha, MA","2552","1999","01",NA,"Brazil","Parque Nacional das Emas, 17º49' - 18º28'S e 52°39' - 53º10'W",NA,"Herb.; planta inteira. Flores rosadas. Em campo sujo. Próxima à sede.","UEC045674",NA,"Batalha, MA; Faschi, P","02","Goiás","Chapadão do Céu","-52.65","-17.816667","2000",NA,NA,NA,NA,"02",NA,"-52.65","-17.816667",NA,NA,NA,NA
"30","2019-08-20 10:22:25-03","UNICAMP","UEC","118838","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Batalha, MA","2332","1998","12",NA,"Brazil","Parque Nacional das Emas, 17º49' - 18º28'S e 52°39' - 53º10'W",NA,"Herb.; 0,5m alt. Em campo cerrado. Próxima ao ponto Z3.","UEC045660",NA,"Batalha, MA; Faschi, P","08","Goiás","Chapadão do Céu","-52.65","-17.816667","2000",NA,NA,NA,NA,"02",NA,"-52.65","-17.816667",NA,NA,NA,NA
"31","2019-08-20 10:22:25-03","UNICAMP","UEC","125256","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Kinoshita, LS; Alencar, ME","00341","2000","11",NA,"Brazil","Fazenda Paraúna, Em direção à Lapinha, Serra do Cipó, cerrado.",NA,"Subarbusto ca. 50cm, flores amarelas, frutos imaturos verdes.","UEC045659",NA,NA,"23","Minas Gerais","Santana do Riacho","-43.7","-19.166667",NA,NA,NA,NA,NA,NA,NA,"-43.7","-19.166667",NA,NA,NA,NA
"32","2019-08-20 10:22:25-03","UNICAMP","UEC","31471","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Garcia, WBG","13946","1979",NA,NA,"Brazil","Arredores da tribo Caiuá",NA,NA,"UEC045670",NA,NA,NA,"Mato Grosso do Sul","Amambai","-55.320619","-23.118472",NA,NA,NA,NA,NA,NA,NA,"-55.320619","-23.118472",NA,NA,NA,NA
"33","2021-03-01 16:37:31-03","UNICAMP","UEC","125183","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii","sellowii","Oxalis sellowii sellowii","Spreng.",NA,"Kinoshita, LS; Barbosa, AR","00/578","2000","11",NA,"Brazil","Estrada de Cardeal Mota para Lapinha. Fazenda Paraúna.",NA,"Subarbusto. Flores amarelas e frutos jovens.","UEC042824","UEC042824","Abreu, MC","23","Minas Gerais","Santana do Riacho","-43.616667","-19.316667","2009",NA,NA,NA,NA,"09","25","-43.616667","-19.316667",NA,NA,NA,NA
"34","2019-08-20 10:22:25-03","UNICAMP","UEC","22039","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Heringer, EP","15870","1976","06",NA,"Brazil","Sobradinho, Fercal.",NA,"Plantinha com xilopódio, com 30cm, ramificação dicotômica, flores amarelas, pouco visíveis. Cerrado seco, montanhoso, com arbustos esparsos, sujeito ao fogo periódico.","UEC045672",NA,"Abreu, MC","12","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","2007","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-01 16:37:31-03","UNICAMP","UEC","68410","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii","rosea","Oxalis sellowii rosea","(Chodat) Lourteig",NA,"Tiritan, O; Paiva, M","266","1990","11",NA,"Brazil","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira. Cerrado bovino.",NA,"Erva com cerca de 50 cm de altura. Flores lilases.","UEC042823","UEC042823","Abreu, MC","08","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404","2009","74358","auto",NA,NA,"09","25",NA,NA,NA,NA,NA,NA
"36","2019-08-20 10:22:25-03","UNICAMP","UEC","38251","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Martins, FR","16268","1984","09",NA,"Brazil","Três Lagoas, Fazenda Cacildo Arantes.",NA,"Herbácea, flores róseas.","UEC045673",NA,NA,"05","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404",NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-08-20 10:22:25-03","UNICAMP","UEC","38185","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Martins, FR","16282","1984","09",NA,"Brazil","Três Lagoas, Fazenda Cacildo Arantes.",NA,"Herbácea, flores brancas.","UEC045671",NA,NA,"05","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404",NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-01 16:37:31-03","UNICAMP","UEC","68410","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii","rosea","Oxalis sellowii rosea","(Chodat) Lourteig",NA,"Tiritan, O; Paiva, M","266","1990","11",NA,"Brazil","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira. Cerrado bovino.",NA,"Erva com cerca de 50 cm de altura. Flores lilases.","UEC042823","UEC042823","Abreu, MC","08","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404","2009","74358","auto",NA,NA,"09","25",NA,NA,NA,NA,NA,NA
"39","2021-03-01 16:37:31-03","UNICAMP","UEC","125183","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","sellowii","sellowii","Oxalis sellowii sellowii","Spreng.",NA,"Kinoshita, LS; Barbosa, AR","00/578","2000","11",NA,"Brazil","Estrada de Cardeal Mota para Lapinha. Fazenda Paraúna.",NA,"Subarbusto. Flores amarelas e frutos jovens.","UEC042824","UEC042824","Abreu, MC","23","Minas Gerais","Santana do Riacho","-43.616667","-19.316667","2009",NA,NA,NA,NA,"09","25","-43.616667","-19.316667",NA,NA,NA,NA
"40","2019-08-16 08:40:27-03","UTFPR","HCF","9718","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"M.G. Caxambu","3470","2011","09",NA,"Brasil","Cerrado",NA,"erva heliófita, ereta, pilosa. Flores amarelo-escuras. Em área antropizada.",NA,NA,"E. Barboza & J. Cordeiro","27","PR","Campo Mourão","-52.363167","-24.019889","2011",NA,NA,NA,NA,NA,NA,"52°21'47,4 W","24°01'11,6 S","564","564",NA,NA
"41","2019-08-16 08:40:27-03","UTFPR","HCF","16071","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"M.G. Caxambu","5917","2014","12",NA,"Brasil","Lote 7-H (Cerrado Valtra)",NA,"erva heliófita, pilosa, ereta, ca. 0,35 m. Flores alaranjadas.",NA,NA,"P. Fiaschi","15","PR","Campo Mourão","-52.363139","-24.014278","2015",NA,NA,NA,NA,"09",NA,"52°21'47,3 W","24°00'51,4 S","549","549",NA,NA
"42","2019-08-16 08:40:27-03","UTFPR","HCF","26790","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"G. Hatschbach","73882","2002","11",NA,"Brasil","Rodovia Bonito-Campo dos Índios, Fazenda",NA,"ereta, flor amarela. Cerrado; solo rochoso.",NA,NA,"M.C. Abreu","08","MS","Bonito","-56.4818992614746","-21.1210994720459","2010","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-21 19:37:53-03","UFC","EAC","9610","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Fernandes, A.; Bezerra, P.; et al.","EAC9610","1981","01","Southern America","Brasil",NA,NA,"Erva, flor amarela.; Cerrado","EAC0009610",NA,"Fernandes, A.; Nunes, E.","30","Maranhão","Timon","-42.8367004394531","-5.09417009353638","1995","44730","auto",NA,NA,"06","10",NA,NA,NA,NA,NA,NA
"44","2021-03-21 19:37:53-03","UFC","EAC","11826","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","sellowii",NA,"Oxalis sellowii","Spreng.",NA,"Fernandes, A.","EAC11826","1983","03","Southern America","Brasil","Chapada Grande",NA,"Erva, flor amarela.","EAC0011826",NA,"Fernandes, A.; Nunes, E.","04","Piauí","Oeiras","-42.1310997009277","-7.0252799987793","1995","54774","auto",NA,NA,"06","10",NA,NA,NA,NA,NA,NA
