"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"11","2021-04-05 14:33:37-03","UNESC","CRI","1668","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Daniel B. Falkenberg",NA,NA,NA,"V. Citadini-Zanette; C. M. Martinello","1552","1993","02","18","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.291667","-28.359444","49º17'30''W","28º21'34''S","110","110","Habito: árvore","CRI003878","CRI003878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-04-05 14:33:38-03","UNESC","CRI","8774","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde C. Zanette","2000","05","27","Andressa; Maristela Giasse & Vanilde Citadini Zanette",NA,"2000","05","27","Brasil","Santa Catarina","Criciúma","Bairro Santo André.","-49.37","-28.678056","49º22'12''W","28º40'41''S","58","58",NA,"CRI003890","CRI003890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-04-05 14:33:37-03","UNESC","CRI","6111","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde Citadini- Zanette",NA,NA,NA,"V. Citadini-Zanette; C. Goularte & S. Galvani","2467","1996","05","08","Brasil","Santa Catarina","Imbituba","Maranata II.","-48.670556","-28.240556","48º40'14''W","28º14'26''S","38","38",NA,"CRI003955","CRI003955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-04-05 14:33:38-03","UNESC","CRI","8610","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde C. Zanette","2001","04","20","Clair M. Martinello",NA,"2001","04","20","Brasil","Santa Catarina","Criciúma","Mata da SATC e da UNESC.","-49.37","-28.678056","49º22'12''W","28º40'41''S","58","58",NA,"CRI003888","CRI003888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-04-05 14:33:37-03","UNESC","CRI","1779","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; A. J. de Aguiar","1756","1993","11","19","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.291667","-28.359444","49º17'30''W","28º21'34''S","110","110","Habitat: beira da mata Habito: árvore","CRI003950","CRI003950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-04-05 14:25:27-03","UNESC","CRI","12091","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Seubert, RC","2015","04","06","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","143","2015","04","06","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.203889","-27.128611","49º12'14''W","27º7'43''S","752","752","Projeto Restaurar Habitat: Encosta, Floresta Ombrófila Densa Montana Habito: árvore","CRI010269","CRI010269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-04-05 14:25:27-03","UNESC","CRI","13257","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Kassner-Filho, A.","2017","10","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1176","2017","10","06","Brasil","Santa Catarina","Orleans",NA,"-49.411944","-28.259722","49º24'43''W","28º15'35''S","309","309",NA,"CRI011885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-04-05 14:33:37-03","UNESC","CRI","1768","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; et al.","1745","1993","01","02","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.291667","-28.359444","49º17'30''W","28º21'34''S","110","110","Habitat: beira da mata","CRI003948","CRI003948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-04-05 14:33:37-03","UNESC","CRI","3924","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","J. L. Waechter",NA,NA,NA,"J. A. Jarenkow; J. L. Waechter","1628","1990","03","24","Brasil","Rio Grande do Sul","Torres","Propriedade de Felisberto Marcus, início acesso Torres a esquerda.","-49.727222","-29.335833","49º43'38''W","29º20'9''S","36","36","Mata paludosa Habito: arvoreta","CRI003883","CRI003883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-04-05 14:33:37-03","UNESC","CRI","5436","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde Citadini- Zanette",NA,NA,NA,"Valdemar Boff","523","1997","01","30","Brasil","Santa Catarina","Criciúma","Morro Cechinel.","-49.37","-28.678056","49º22'12''W","28º40'41''S","58","58",NA,"CRI003880","CRI003880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-04-05 14:33:38-03","UNESC","CRI","6252","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde Citadini- Zanette",NA,NA,NA,"V. Citadini-Zanette; A. J. de Aguiar",NA,"1992","11","19","Brasil","Santa Catarina","Orleans","Rio Novo, Sufinski.","-49.291667","-28.359444","49º17'30''W","28º21'34''S","110","110","Habito: arbórea","CRI003974","CRI003974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-04-05 14:25:27-03","UNESC","CRI","3204","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini-Zanette; Aurélio José de Aguiar","1838","1993","08","29","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003884","CRI003884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-04-05 14:25:27-03","UNESC","CRI","8938","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Ronaldo dos Santos Junior","2011","07","22","Ronaldo dos Santos Junior",NA,"2011","07","22","Brasil",NA,"Brasil","Interior da mata, Norte da lagoa dos.","-50.071111","-29.585833","50º4'16''W","29º35'9''S","4","4","Floresta Paludosa","CRI004066","CRI004066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","475368","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","5626","1953","02","05","Brazil","Santa Catarina","Palhoça","Campo Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481940' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475368","NY00475368_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","475374","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"G. G. Hatschbach","26538","1971","03","12","Brazil","Paraná","Sao José dos Pinhais","Rio Pequeno","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475374","NY00475374_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00893684","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","B. A. S. Pereira",NA,NA,NA,"E. P. Heringer","5982","1981","01","14","Brazil","Distrito Federal","Brasília","Adjacencias do Córrego Caixeta.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893684","NY00893684_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00893685","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"E. P. Heringer","2740","1979","11","12","Brazil","Distrito Federal","Brasília","(Bacia do Rio São Bartolomeu).","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893685","NY00893685_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","475362","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. M. Klein","477","1953","04","03","Brazil","Santa Catarina",NA,"Anitápolis, Palhoça","-49.128424","-27.903779",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475362","NY00475362_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","475361","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","5017","1952","12","20","Brazil","Santa Catarina","Palhoça","Campo de Massiambu, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475361","NY00475361_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","475359","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. M. Klein","176","1950","01","27","Brazil","Santa Catarina","Brusque","Mata do Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475359","NY00475359_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","475384","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"S. A. Mori","9460","1978","03","04","Brazil","Bahia","Vitória da Conquista","Rod. BA-265, trecho Vitória da Conquista/Barra do Choça, a 9 km Leste da primeira","-40.8392","-14.8661",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481920' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475384","NY00475384_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"32","2016-09-27 18:58:00-03","NY","NYBG","475369","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia",NA,"L. B. Smith",NA,NA,NA,"R. Reitz","3114","1949","10","20","Brazil","Santa Catarina","Brusque","Mata da Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475369","NY00475369_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","475380","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"J. Cordeiro","901","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2656","-26.1925",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475380","NY00475380_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","475367","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","1752","1954","03","18","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475367","NY00475367_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00893682","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"W. R. Anderson","36008","1972","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 5 km SSE of Pico do Itambé","-43.3919444","-18.43185",NA,NA,"1140","1140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893682","NY00893682_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","1016090","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","G. G. Hatschbach",NA,NA,NA,"J. Cordeiro","425","1987","02","12","Brazil","Paraná","Piraquara","Mananciais da Serra.","-49.025191","-25.507967",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141368' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016090","NY01016090_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","475375","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"G. G. Hatschbach","31024","1972","12","20","Brazil","Paraná","Bocaiúva do Sul","Cerrinho","-49.115","-25.2061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475375","NY00475375_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","475365","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","4229","1952","12","19","Brazil","Santa Catarina","Palhoça","Campo Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475365","NY00475365_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","475383","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","J. C. Lindeman",NA,NA,NA,"G. G. Hatschbach","16219","1967","03","30","Brazil","Paraná","Morretes","Serra do Mar, above old road Curitiba-Morretes, near Upper Rio do Corvo in forest or scrub","-48.906339","-25.339275",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475383","NY00475383_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"40","2016-09-27 18:58:00-03","NY","NYBG","475372","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia",NA,"L. B. Smith",NA,NA,NA,"R. M. Klein","175","1950","10","20","Brazil","Santa Catarina","Brusque","Mata da Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475372","NY00475372_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","475377","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"O. T. Aguiar",NA,"1983","11","18","Brazil","São Paulo","Sao Paulo","Serra da Cantareira, Sao Paulo, Pinheirinho","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481944' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475377","NY00475377_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","475364","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","616","1953","05","14","Brazil","Santa Catarina","Palhoça","Campo Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"3","3","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475364","NY00475364_01 NY00475364_02","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","475385","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"S. A. Mori","11791","1979","05","05","Brazil","Bahia","Maracás","Rod. BA-026, a 6 km a SW de Maracás. Folha SE-24 (14-40a)","-40.4306","-13.4411",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475385","NY00475385_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","475599","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","M. C. H. Mamede",NA,NA,NA,"P. E. Gibbs","3469","1976","11","09","Brazil","São Paulo","Ubatuba","Ubatuba. Praia de Itamambucá","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475599","NY00475599_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","475371","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","L. B. Smith",NA,NA,NA,"R. Reitz","1674","1954","03","01","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=481942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475371","NY00475371_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00893683","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","W. R. Anderson",NA,NA,NA,"W. R. Anderson","35875","1972","02","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, eastern slopes of Pico do Itambé","-43.392","-18.43185",NA,NA,"1550","1550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893683","NY00893683_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
