"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","individualCount","class","relatedCatalogItem"
"48","2020-12-20 21:16:36-03","UFV","VIC","21155","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Car.-Okano) Biral","Carvalho-Okano, R.M. de","Romaniuc Neto, S.; et al.","848","1989","06","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga alta, próximo ao vilarejo de Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta, c.a. de 5,0 metros de altura. Frutos imaturos castanho-esverdeados.","VIC021155","VIC021155","1998","37574","auto",NA,NA,"05","20",NA,NA,NA,NA
"49","2020-12-20 21:16:36-03","UFV","VIC","15063","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Car.-Okano) Biral","Carvalho-Okano, R.M. de","Furlan, A.; et al.","741","1989","03","12",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha da Guarita.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore, c.a. 12 metros de altura; interior da mata; frutos verdes.","VIC015063","VIC015063","1995","34265","auto",NA,NA,"08","23",NA,NA,NA,NA
"50","2020-12-20 21:16:36-03","UFV","VIC","16835","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Car.-Okano) Biral","Carvalho-Okano, R.M. de","Konno, T.; et al.","409","1994","06","13",NA,"Brasil","Rio de Janeiro","Paraty","APA-Cairuçu, Enseada de Parati-mirim. Ilha das almas.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Heliófila; em ambiente halófilo. Árvore, c.a. de 4,0 metros de altura; folhas coriáceas, discolores verdes; frutos globosos, amarelado, deiscente.","VIC016835","VIC016835","1995","34470","auto",NA,NA,"05","15",NA,NA,NA,NA
"51","2020-12-20 21:16:36-03","UFV","VIC","16836","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Car.-Okano) Biral","Carvalho-Okano, R.M. de","Bovini, M.G.; et al.","480","1994","06","13",NA,"Brasil","Rio de Janeiro","Paraty","APA-Cairuçu, Parati-mirim; Ilha da Cutia.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Árvore, c.a. de 5,0 metros de altura, heliófila. Folhas semi-cartáceas discolores. Pétalas amarelas e estames brancos. Fruto vermelho.","VIC016836","VIC016836","1995","34470","auto",NA,NA,"05","15",NA,NA,NA,NA
"52","2020-12-20 21:16:36-03","UFV","VIC","15571","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Car.-Okano) Biral","Carvalho-Okano, R.M. de","Kurtz, B.C.; et al.","68","1989","08","03",NA,"Brasil","Rio de Janeiro","Paraty","Praia de Parati-Mirim, Restinga.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Arbusto, c.a. de 2,5 metros de altura; folhas verdes discolores; frutos de verdes à amarelados, quando abertos alaranjados.","VIC015571","VIC015571","1993","34470","auto",NA,NA,"11","16",NA,NA,NA,NA
"53","2021-03-01 16:27:52-03","UNICAMP","UEC","113842","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Sanchez, M","Pedroni, F; Sanches, M","196","1995","12","15",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,NA,NA,"Árvore 1404 com 13 de altura, com flores e botões.","UEC061941","UEC061941",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:27:52-03","UNICAMP","UEC","121711","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","; Bernhardt, P","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY","2231","2001","04","13",NA,"Brazil","São Paulo","São Paulo","Parque Estadual Serra do Mar, Núcleo Curucutu.","-46.775278","-23.983333",NA,NA,NA,"Arbusto,futos vermelhos.; Floresta ribeirinha aoogo do Rio Mambu.","UEC061955","UEC061955",NA,NA,NA,"-46.775278","-23.983333",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:27:52-03","UNICAMP","UEC","133841","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Sanchez, M","Pedroni, F; Sanches, M","265","1996","05","25",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,NA,NA,"Árvore 3563 com 6,5 de altura, com frutos maduros, sementes marrom, arilo branco, valvas laranja avermelhado.","UEC061944","UEC061944",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:27:52-03","UNICAMP","UEC","155697","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Santos, LB","Zipparro, VB; Luize, BG","2322","2007","12","15",NA,"Brazil","São Paulo","Ubatuba","Parque estadual da Ilha Anchieta, Trilha do Sul, próximo à Parcela H.","-45.033333","-23.516667",NA,NA,NA,"Árvore com ca. de 6,5m de altura, presença de botões e flores creme.; Ambiente sombreado.","UEC052968","UEC052968","2010",NA,NA,"-45.033333","-23.516667","11",NA,NA,NA,NA,NA
"57","2021-03-01 16:27:52-03","UNICAMP","UEC","80617","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Leitão Filho, HF; Rodrigues, RR","33153","1995","02","10",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental IAC","-47.883333","-24.6",NA,NA,NA,"Árvore 8m, frutos vedes imaturos.","UEC061952","UEC061952","2012",NA,NA,"-47.883333","-24.6","04",NA,NA,NA,NA,NA
"58","2021-03-01 16:27:52-03","UNICAMP","UEC","87826","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Britez, RM","24804","1987","04","24",NA,"Brazil","Paraná","Paranaguá","Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Arbusto de 3m frutos marrons, na basedo morro sobre pedras.","UEC061947","UEC061947","2012","24916","auto",NA,NA,"04",NA,NA,NA,NA,NA
"59","2021-03-01 16:27:52-03","UNICAMP","UEC","33799","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Figueiredo, N; Rodrigues, RR","14501","1983","01","16",NA,"Brazil","São Paulo","Iguape","Estaçao Ecológica da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore 3m, mangue, botões amarelos.","UEC092820","UEC092820","2012","55628","auto",NA,NA,"04",NA,"paratypus",NA,NA,NA
"60","2021-03-01 16:27:52-03","UNICAMP","UEC","162164","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Mamede, MCH; Anunciação, EA","452","1991","06","13",NA,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do rio verde.","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto trepador, folhas discolores, frutos vermelhos a vináceos, sementes brancas.","UEC024670","UEC024670",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:27:52-03","UNICAMP","UEC","107885","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Sztutman, M; Brito, MC; Cezare, CHG; Santos, JD; Santos, AP; Felipim, MJC","139","1999","01","07",NA,"Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera - Abaixo, Acessado pela rodovia Pariquera-Iguape, no sítio do Sr Dário, no lado suldo PEPA, na margem do Ribeirão (condições aluvial).","-47.8800010681152","-24.7099990844727",NA,NA,NA,"Arvoreta.; Floresta Ombrófila Densa. Floresta de Caxeta.","UEC061951","UEC061951","2012","17990","auto",NA,NA,"04",NA,NA,NA,NA,NA
"62","2021-03-01 16:27:52-03","UNICAMP","UEC","80864","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Leitão Filho, HF; Maltez, HM","32573","1994","12","13",NA,"Brazil","São Paulo","Ubatuba","Ilha Anchieta, Trilha Praia do Leste.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto 2,5 m, flores creme, centro amarelo.","UEC061949","UEC061949","2012","34265","auto",NA,NA,"04",NA,NA,NA,NA,NA
"63","2021-03-01 16:27:52-03","UNICAMP","UEC","90736","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Damasceno Junior, GA; et al.","29070","1993","11","10",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 7m, flores esverdeadas.; Restinga.","UEC061953","UEC061953",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:27:52-03","UNICAMP","UEC","82183","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Leitão Filho, HF","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; et al.","34778","1996","02","02",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Costão rochoso.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore com 5 metros de altura.; Costão Rochoso.","UEC061956","UEC061956",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:27:52-03","UNICAMP","UEC","112656","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Castro, SLR","38","1996","01","05",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Grade de trilhas adjacente à Estrada da Guarita (T-6-7; PO-1), Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore, cerca de 4m de altura, flores amarelo-esverdeadas, frutos deiscentes, verdes quando imaturos verdes avermelhados quando madurs, sementes escuras, arilo branco.","UEC061945","UEC061945","2012","34265","auto",NA,NA,"04",NA,NA,NA,NA,NA
"66","2021-03-01 16:27:52-03","UNICAMP","UEC","87097","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1413","1994","04","15",NA,"Brazil","São Paulo","Ubatuba","Trilha da almada, Km 13 da Rodovia Rio/Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arvoreta 3m alt.; próximo dapraia. Flores brancas e frutos vemelhos.; Mata Atlântica.","UEC061948","UEC061948","2012","34265","auto",NA,NA,"04",NA,NA,NA,NA,NA
"67","2021-03-01 16:27:52-03","UNICAMP","UEC","87098","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1566","1994","04","17",NA,"Brazil","São Paulo","Ubatuba","Trilha do Estaleiro, Km 15 da Rodovia Rio/ Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto 3malt. Frutos alaranjados.; Mata Atlântica, próximo do mangue.","UEC061950","UEC061950","2012","34265","auto",NA,NA,"04",NA,NA,NA,NA,NA
"68","2020-04-22 16:18:28-03","UFPB","JPB","41081","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Gadelha Neto, PC; Barbosa, MR; Thomas, WW; Lima, JR; Galdino, YP; Neves, MA; Smith, N; Silva, CS","2481","2008","11","05","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.980833","-6.495833",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato arenoso. Árvore de ramos quadrangulares. Folhas simples, cartáceas, pecioladas. Inflorescência em fascículo axilar. Fruto cápsula orbicular, bivalvar.",NA,NA,NA,NA,NA,"-34.980833","-6.495833",NA,NA,NA,NA,NA,NA
"69","2020-04-22 16:18:28-03","UFPB","JPB","41369","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Gadelha Neto, PC; Lourenço, AR; Silva, CS; Costa, RMT; Duré, RC","2558","2009","03","25","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.980833","-6.495833",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato areno-argiloso. Árvore com cerca de 5m de ramos quadrangulares. Folhas simples, cartáceas. Fruto cápsula bivalvar.",NA,NA,NA,NA,NA,"-34.980833","-6.495833",NA,NA,NA,NA,NA,NA
"70","2020-04-22 16:18:28-03","UFPB","JPB","41380","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Gadelha Neto, PC; Lima, JR; Silva, CS; Paiva, YG","2583","2009","04","30","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.980833","-6.495833",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato areno-argiloso. Árvore com cerca de 5m de ramos quadrangulares. Folhas simples, cartáceas. Fruto cápsula bivalvar.",NA,NA,NA,NA,NA,"-34.980833","-6.495833",NA,NA,NA,NA,NA,NA
"71","2020-04-22 16:18:28-03","UFPB","JPB","45958","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Gadelha Neto, PC","Pontes, RA; Pereira, LA; Duré, RC","675","2011","01","12","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Área de reserva legal, na borda da mata.","-34.973333","-6.516389",NA,NA,NA,"; DESC: Arbusto ca. De 2m alt. Folhas coriáceas, verdes acinzentadas. Frutos marrons, maturos.",NA,NA,"2011",NA,NA,"-34.973333","-6.516389","06","22",NA,NA,NA,NA
"72","2020-04-22 16:18:28-03","UFPB","JPB","50750","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Gadelha Neto, PC; Pereira, LA","3278","2012","04","19","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.976944","-6.502222",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato arenoso. Árvore com cerca de 4m. Ramos quadrangulares. Folhas simples, glabras, cartáceas. Inflorescência fasciculada. Fruto cápsula, bivalvar.","JPB0050750",NA,NA,NA,NA,"-34.976944","-6.502222",NA,NA,NA,NA,NA,NA
"73","2019-06-27 10:24:31-03","UFES","VIES","12686","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvaho-Okano","Biral, L.","Romero, R.; et al.","191","1990","10","07",NA,"Brasil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"VIES012686","VIES012686","2009","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-06-27 10:24:31-03","UFES","VIES","12674","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvaho-Okano","Biral, L.","Furlan, A.; et al.","789","1989","03","13",NA,"Brasil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"VIES012674","VIES012674","2009","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-21 18:06:38-03","UTFPR","HCF","30163","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","F. Marinero","F. Marinero","1115","2019","06","27",NA,"Brasil","PR","Morretes","Parque Estadual do Pau Oco, arredores","-48.919167","-25.58","776","776",NA,"árvore 3,5 m. Frutos alaranjados. Beira de rio.",NA,NA,"2019",NA,NA,"48°55'09 W","25°34'48 S","09","03",NA,NA,NA,NA
"76","2020-12-21 16:20:29-03","MBM","MBM","20613","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvalho-Okano","Carvalho-Okano, R.M.","Hatschbach, G.","26273","1971","02","05","Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cerco","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Arbusto 2m, flor creme.; Restinga.","MBM020613","MBM020613","1992","37295","auto",NA,NA,"10","15","PARATYPE",NA,NA,NA
"77","2020-12-21 16:20:29-03","MBM","MBM","124974","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvalho-Okano","Carvalho-Okano, R.M.","Hatschbach, G.","44954","1982","06","02","Southern America","Brazil","Paraná","Antonina","Itapema de Baixo","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Arbusto 3m, frutos castanhos.; Mata pluvial base de morro.","MBM124974","MBM124974","1991","38300","auto",NA,NA,"10","15","PARATYPE",NA,NA,NA
"78","2020-12-21 16:20:29-03","MBM","MBM","144323","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvalho-Okano","Carvalho-Okano, R.M.","Hatschbach, G.; Hatschbach, M.; Guimarães, O.; Hatschbach, M.; Guimarães, O.","54901","1991","01","23","Southern America","Brazil","Paraná","Guaraqueçaba","Baía do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM144323",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:20:29-03","MBM","MBM","214827","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvalho-Okano","Carvalho-Okano, R.M.","Nicolack, V.; Scherer, P.; Scherer, P.","501","1993","06","11","Southern America","Brazil","Paraná","Guaraqueçaba","Ilha das Peças, Bertioga","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM214827",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:20:31-03","MBM","MBM","375495","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.; Fernandes, G.D.; Vitti, F.X.","1615","1993","11","24","Southern America","Brazil","São Paulo","Ubatuba","Puruba","-44.926944","-23.348889",NA,NA,NA,"Árvore 4m alt.; flores creme.; Restinga. Borda.","MBM375495",NA,"2019",NA,NA,"-44.926944","-23.348889","02",NA,NA,NA,NA,NA
"81","2020-12-21 16:20:31-03","MBM","MBM","423561","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Marinero, F.","Marinero, F.; Brotto, M.L.; Mattos, F.B.; Brotto, M.L.; Mattos, F.B.","1115","2019","06","27","Southern America","Brazil","Paraná","Morretes","Parque Estadual do Pau Oco, arredores","-48.919167","-25.58","776","776",NA,"Árvore 3,5 m; frutos alaranjados.; Beira de rio. Floresta Ombrófila Densa Montana","MBM423561",NA,"2019",NA,NA,"-48.919167","-25.58","09","03",NA,NA,NA,NA
"82","2020-12-21 16:20:31-03","MBM","MBM","33757","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Hatschbach, G.","35617","1974","12","13","Southern America","Brazil","Paraná","Morretes","Ilha do Malha","-48.834400177002","-25.476900100708",NA,NA,NA,"Arbusto 3m, flor esverdeada.; Mata orla do mangue.","MBM033757","MBM033757","2019","30514","auto",NA,NA,"02",NA,NA,NA,NA,NA
"83","2020-12-21 16:20:31-03","MBM","MBM","125171","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Britez, R.M.; Silva, S.M.; Souza, W.S.; Silva, S.M.; Souza, W.S.","1857","1988","03","26","Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 6m, CAP 22 cm, flores creme esverdeadas em floresta pluvial de encosta; Árvore de 6m, CAP 22cm, flores creme esverdeadas.; Floresta pluvial de encosta.","MBM125171","MBM125171","2019","24916","auto",NA,NA,"02",NA,NA,NA,NA,NA
"84","2020-12-21 16:20:31-03","MBM","MBM","125173","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Britez, R.M.","1441","1987","04","24","Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Arbusto de 3m, com frutos.; Na base do morro, sobre pedras.","MBM125173","MBM125173","2019","24916","auto",NA,NA,"02",NA,NA,NA,NA,NA
"85","2020-12-21 16:20:31-03","MBM","MBM","374557","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Pedroni, F.; Sanchez, M.; Sanchez, M.","201","1996","01","10","Southern America","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 6,5m altura; flores.; Mata de Planície, Restinga.","MBM374557","MBM374557","2019","34265","auto",NA,NA,"02",NA,NA,NA,NA,NA
"86","2020-12-21 16:20:31-03","MBM","MBM","131833","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","92","1989","05","11","Southern America","Brazil","Paraná","Antonina","Barra do Rio Nhundiaquara","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Arbusto 3m, flor creme esverdeada, arilo do fruto branco, orla do mangue; Arbusto 3m, flor creme esverdeada, arilo do fruto branco.; Orla do mangue.","MBM131833","MBM131833","2019","38300","auto",NA,NA,"02",NA,NA,NA,NA,NA
"87","2020-12-21 16:20:31-03","MBM","MBM","369057","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Motta, J.T.","2452","1992","02","04","Southern America","Brazil","Paraná","Guaraqueçaba","Poruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Arvoreta 3m, flores amarelo-esverdeadas.; Mangue.","MBM369057","MBM369057","2019","37295","auto",NA,NA,"02",NA,NA,NA,NA,NA
"88","2020-12-21 16:20:31-03","MBM","MBM","66221","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Biral, L.","Kummrow, R.","1360","1980","02","29","Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel, Ponta da Galheta","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Arvoreta 2,50m, flor verde. Entre pedras a beira do mar; Arvoreta 2,5m, flor verde.; Entre pedras à beira do mar.","MBM066221","MBM066221","2019","24916","auto",NA,NA,"02",NA,NA,NA,NA,NA
"89","2021-02-11 17:18:30-03","UFPR","UPCB","43715","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","Groppo, M.","Kozera, C.","1424","2000","06","19",NA,"Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore ca. 3,0m..",NA,NA,"2009","24916","auto",NA,NA,"05","25",NA,NA,NA,NA
"90","2021-02-11 17:18:30-03","UFPR","UPCB","48838","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","Biral, L.","Cervi, A.C.","6670","1999","03","23",NA,"Brasil","Santa Catarina","Itapema","Praia do Mar Grosso","-48.611400604248","-27.0902996063232",NA,NA,NA,"Arvoreta ca. 4m, frutos verdes. Alt.: 10m s.n.m..",NA,NA,"2014","9090","auto",NA,NA,"08",NA,NA,NA,NA,NA
"91","2021-02-11 17:18:30-03","UFPR","UPCB","40145","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","Groppo, M.","Borgo, M.","327","1998","12","19",NA,"Brasil","Paraná","Guaratuba","Rio dos Meros","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Árvore de flores creme, em local sujeito a inundações frequentes..",NA,NA,"2009","41937","auto",NA,NA,"05","26",NA,NA,NA,NA
"92","2020-08-05 16:23:00-03","MO","MOBOT","2976700","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carvalho-Okano) Biral","R.Liesner (MO)","Gert G. Hatschbach","Hatschbach 44954","1982",NA,NA,"South America","Brazil","Paraná",NA,"Itampema de Baixo ( Mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2020-08-05 16:22:00-03","MO","MOBOT","3425659","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carvalho-Okano) Biral","R.Liesner (MO)","Lucia Rossi","Rossi 625","1990","5","16","South America","Brazil","São Paulo",NA,"Iguape, Estação Ecológica Juréia-Itatins, proximidades do maciço da Juréia, trilha ao alojamento em direção à foz do Rio Verde, mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2020-08-05 16:23:00-03","MO","MOBOT","100584001","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carvalho-Okano) Biral","R.Liesner (MO)","Ricardo Callejas|Gert G. Hatschbach|Clovis Ramos","Callejas Posada 1803","1983","11","29","South America","Brazil","Paraná","Antonina","Pinheirinho. Mata de la vertiente Atlântica.","-49.5","-25.5","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
