"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"14","2019-10-09 11:18:53-03","UFBA","ALCB","127306","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Moreira, ALC","Alves, IJ","2","2017","03","17","Southern America","Brasil","Bahia","Salvador","Bairro de Stella Maris, Praia do Flamengo, Universidade Livre das Dunas e Restingas de Salvador, próximo a Sala Verde.","-38.340278","-12.943056",NA,"ca. 1,5 m. Folhas verdes, sendo a face abaxial mais clara, corola vermelha, fruto imaturo verde e maduro vermelho.; Restinga.","ALCB042774","ALCB042774",NA,"-38.340278","-12.943056",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-10-09 11:18:53-03","UFBA","ALCB","126298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Barbosa, MCF; Sales, EF; Teixeira, Lde J","25109","2016","09","23","Southern America","Brasil","Bahia","Lauro de Freitas","UNIDUNAS.","-38.318333","-12.92",NA,"Folhas discolores. Inflorescências com botões rosasdas.","ALCB027369","ALCB027369",NA,"-38.318333","-12.92",NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-10-09 11:18:53-03","UFBA","ALCB","031140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Ribeiro, AJ","456","1995","10","13","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Porto de Sauípe","-27","-12.466667",NA,"ca da 1,60 metros. Folhas simples, coriaceas, discolores. Inflorescência com flores de pétalas róseas; Restinga, substrato arenoso","ALCB039754",NA,NA,"-27","-12.466667",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-10-09 11:18:53-03","UFBA","ALCB","04568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Giulietti, AM","Costa, AL","1104","1962","04",NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas da Pituba","-38.5","-12.966667",NA,NA,"ALCB039787",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-10-09 11:18:53-03","UFBA","ALCB","01919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Elzeni, Gusmão","s/n","1974","12","01","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, entre o aeroporto internacional de Salvador e a praia de Stella Maris","-38.5","-12.966667",NA,NA,"ALCB039820",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:18:53-03","UFBA","ALCB","021769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Reis, HS; Cerqueira, A; Lazaro","s/n","1990","03","02","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas da lagoa do Abaeté","-38.5","-12.966667",NA,"ca de 1,5 metros, corola com coloração avermelhada; espécie muito frequente na área","ALCB039765",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:18:53-03","UFBA","ALCB","023279","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Rosimery. S. Arbués","Rosi S. Arbués","01","1987","10","24","Southern America","Brasil","Bahia","Camaçari","Dunas de Intelagos","-38.316667","-12.683333",NA,"Folhas coriáceas, flores vermelhas.","ALCB039814",NA,NA,"-38.316667","-12.683333",NA,NA,"1987","11",NA,NA,NA,NA,NA,NA,NA,NA
"21","2019-10-09 11:18:53-03","UFBA","ALCB","04567","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Costa, AL; Santana, W","s/n","1974","10","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itpuã, entre o aeroporto e a praia de Stella Maris","-38.5","-12.966667",NA,NA,"ALCB039809",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:18:53-03","UFBA","ALCB","023298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Pugas, FT","Pugas, FT","01","1991","05","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,"ca de 1,5 metros de altura. Folhas discolores, coriaceas. Flores alvas quando jovens e roseas quando maduras","ALCB039770",NA,NA,"-38.5","-12.966667",NA,NA,"1991","10",NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-10-09 11:18:53-03","UFBA","ALCB","023314","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Mylene Batista Bezerra","Turma 1991/ 1° semestre","s/n","1991","05","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,"Folhas crassas, flores vermelhas.","ALCB039756",NA,NA,"-38.5","-12.966667",NA,NA,"1991","07",NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-10-09 11:18:53-03","UFBA","ALCB","023321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","José Lucas da Silva Sobrinho","Turma 1991/ 1° semestre","s/n","1991","05","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,"folhas crassas, flores vermelhas.","ALCB039789",NA,NA,"-38.5","-12.966667",NA,NA,"1991","06",NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-10-09 11:18:53-03","UFBA","ALCB","023725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Geovana L. Ribeiro","s/n","1992","08","15","Southern America","Brasil","Bahia","Camaçari","Jauá","-38.316667","-12.683333",NA,"Folhas craças, flores rosas","ALCB039769",NA,NA,"-38.316667","-12.683333",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2019-10-09 11:18:53-03","UFBA","ALCB","024014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Claúdio Silva","s/n","1993","01","09","Southern America","Brasil","Bahia","Camaçari",NA,"-38.316667","-12.683333",NA,NA,"ALCB039810",NA,NA,"-38.316667","-12.683333",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2019-10-09 11:18:53-03","UFBA","ALCB","024519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Pinto, GCP","Salgado, OA","201","1981","11","06","Southern America","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.533333","-19.216667",NA,"planta pequena, bastante frequente e apresentando flores brancas e alaranjadas com frutos jovens. Altitude 1240 metros.; Floresta de galeria.","ALCB039788",NA,NA,"-43.533333","-19.216667",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2019-10-09 11:18:53-03","UFBA","ALCB","024775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Neves, E","01","1993","12","19","Southern America","Brasil","Bahia",NA,"Br-BA Camaçari-Praia do Forte",NA,NA,NA,"ca de 1,5 metros, folhas membranaceas discolores, flor avermelhada quando velhas, corola branca, fruto baga.","ALCB039771",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-10-09 11:18:53-03","UFBA","ALCB","027883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML","s/n","1995","05","31","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,"folhas membranáceas com a face abaxial tomentosa cálice com glândulas alvas. Pétalas quando velhas de cor vermelha.","ALCB039763",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-10-09 11:18:53-03","UFBA","ALCB","028282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Gomes, ML","s/n","1996","03","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do abaeté","-38.366667","-13.883333",NA,"ca de 1,5 metros. Flores com pétalas alvas quando jovens e rosas quando cenescentes","ALCB039757",NA,NA,"-38.366667","-13.883333",NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA
"31","2019-10-09 11:18:53-03","UFBA","ALCB","028541","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Maliarenko, L","28","1996","07","08","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Porto de Sauípe","-37.883333","-12.383333",NA,"ca de 3 metros de altura, folhas simples, coriaceas. Flores com cálice contendo glândulas alvas. Pétalas avermelhadas. Frutos imaturos de cor verde.; Restinga arbustiva, substrato arenoso.","ALCB039755",NA,NA,"-37.883333","-12.383333",NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"32","2019-10-09 11:18:53-03","UFBA","ALCB","032529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos de Botânica III","5523","1997","11","21","Southern America","Brasil","Bahia","Camaçari","Área próxima de Guarajuba","-38.316667","-12.683333",NA,"ca de 1 metro. Folhas simples cartáceas, discolores. Flores com pétalas alvas passando a róseas. Frutos imaturos de cor verde.; Restinga arbórea, substrato arenoso","ALCB039758",NA,NA,"-38.316667","-12.683333",NA,NA,"1998","02",NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:18:53-03","UFBA","ALCB","038101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Costa, CB","Costa, CB","302","1998","09","02","Southern America","Brasil","Bahia","Lauro de Freitas","Região Metropolitana Salvador, Estrada do côco, proximo ao aeroporto internacional de Salvador","-38.320556","-12.871389",NA,"ca de 50 cm, flores brancas passando a vermelhas. Frutos imaturos esverdeados","ALCB039768",NA,NA,"-38.320556","-12.871389",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"34","2019-10-09 11:18:53-03","UFBA","ALCB","038405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos de Botânica III","6033","1998","08","27","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas da Lagoa do Abaeté.","-38.5","-12.966667",NA,"1,60m. Folhas coriáceas, discolores.&nf;Inflorescência com flores vermelhas a róseas.","ALCB039774",NA,NA,"-38.5","-12.966667",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"35","2019-10-09 11:18:53-03","UFBA","ALCB","041420","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Queiroz, EP","Alves, L. de J.","01","1999","01","09","Southern America","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Ilha de Mar Grande","-38.6","-12.95",NA,"ca de 1,5 metros. Folhas cartáceas, discolores, tomentosas. Inflorescência em cacho, terminal; flores jovens com pétalas alvas, maduras vermelhas, nectários alvos. Frutos drupa, imaturos verdes.; Restinga antropizada.","ALCB039759",NA,NA,"-38.6","-12.95",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA
"36","2019-10-09 11:18:53-03","UFBA","ALCB","04577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Costa, AL","496","1969","07","19","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de armação","-38.5","-12.966667",NA,"Ovário glabro, anteras iguais em comprimento do conectivo.","ALCB039796",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-10-09 11:18:53-03","UFBA","ALCB","04578","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Muller, H","s/n","1954",NA,NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,NA,"ALCB039797",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-10-09 11:18:53-03","UFBA","ALCB","04579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Costa, AL","824",NA,NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,"ALCB039795",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2019-10-09 11:18:53-03","UFBA","ALCB","04580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Costa, AL","527","1959","09",NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,NA,"ALCB039772",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2019-10-09 11:18:53-03","UFBA","ALCB","048704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Saar, E; Nascimento, AFS; Lima, DS; Neves, MF; Ribeiro, T","36","2000","05","11","Southern America","Brasil","Bahia","Conde","Litoral Norte, Barra do Itarari (Farol)","-37.6","-11.8",NA,"ca de 2,0 metros, tomentoso. Folhas cartáceas, discolores. Inflorescência terminal; flores com pétalas vermelhas, anteras alvas. Frutos imaturos verde-avermelhado, quando maduro vermelho.; Área de vegetação antropizada.","ALCB039792",NA,NA,"-37.6","-11.8",NA,NA,"2000","08",NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-10-09 11:18:53-03","UFBA","ALCB","051849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.",NA,"Guedes, ML","8206","2001","02","03","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte","-38.283333","-12.516667",NA,"ca de 1 metro de altura. Folhas cartáceas, discolores. Botões róseos, flores senescentes avermelhadas.","ALCB039793",NA,NA,"-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-10-09 11:18:53-03","UFBA","ALCB","052645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.",NA,"Fonseca, MR; Silva, MCR","52","2001","01","11","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Restinga de Massarandupió","-37.89","-12.329167",NA,"ca de 1,50 metros. Flores alvas a roséas quando senescentes. Frutos imaturos rosados e maduros vermelhos.; Restinga interna, solos de areias brancas, após o rio.","ALCB039798",NA,NA,"-37.89","-12.329167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-10-09 11:18:53-03","UFBA","ALCB","058734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos de Botânica III","9611","2002","09","13","Southern America","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333",NA,"de ca. 1,30 m. Folhas cartáceas, discolores. Flores com pétalas alvas quando jovem e vermelhas quando senescentes.; Dunas","ALCB039783",NA,NA,"-38.316667","-12.683333",NA,NA,"2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:18:53-03","UFBA","ALCB","08457","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Guedes, ML","201","1981","05","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,"ca de 1,8 metros de altura, folha discolor, inflorescencias terminais com flores róseas.","ALCB039807",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:18:53-03","UFBA","ALCB","08643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Prof. Antônio Valeriano","s/n","1972","11","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, próximo a lagoa do abaeté","-38.5","-12.966667",NA,NA,"ALCB039806",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:18:53-03","UFBA","ALCB","08900","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Grupo de Biologia","s/n","1976","04","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do abaeté.","-38.5","-12.966667",NA,NA,"ALCB039750",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:18:53-03","UFBA","ALCB","09275","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Andrade; Guimarães","04","1981","09","23","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Próximo ao aeroporto internacional de Salvador","-38.5","-12.966667",NA,"Flores pequenas de cor vermelha e frutos também pequenos.","ALCB039761",NA,NA,"-38.5","-12.966667",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
