"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","520493","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","A. C. Brade",NA,NA,NA,"J. G. Kuhlmann","s.n.","1935","11","26","Brazil","Minas Gerais",NA,"Fazenda Crissiuma, Viçosa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520493","NY00520493_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02098875","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","M. Reginato",NA,NA,NA,"M. Reginato","1136","2010","01","22","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Estrada para o Sítio Sopronitis","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084743' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098875","NY02098875_01","Magnoliophyta","Myrtales","South America","sheet","33190","auto",NA,NA,NA,NA,NA
"46","2020-11-13 09:20:16-03","UFRJ","RFA","23150","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","A.Curt Brade","1943","08","10","F. Segadas-Vianna","16","1943","06","22","Brasil","Rio de Janeiro","Itatiaia","Monte Serrat","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RFA18883",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"47","2020-06-29 11:31:23-03","UFRJ","RFA","13053","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","E. Pereira",NA,NA,NA,"E. Pereira","6970","1962","03","04","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"1950","1950","Arbusto de 2 m de altura; flores brancas","RFA12014",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"48","2021-03-30 12:44:23-03","EAO","IAN","6276","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN006276",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:44:23-03","EAO","IAN","105449","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA","2018","03","22","Magalhães, MG","2803","1943","01","28","Brasil","Minas Gerais","Itabira","Coelhos, Mata secunda, ala Fazenda.","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,NA,"IAN105449",NA,"Dicotiledônea",NA,"Southern America",NA,"33779","auto",NA,NA,NA,NA,NA
"50","2021-03-30 12:44:24-03","EAO","IAN","140025","PreservedSpecimen","Plantae","Melastomataceae","Leandra","longistyla","Leandra longistyla","Cogn.","Wurdack, JJ","1970","04",NA,"Angeli, C","306","1962","07","18","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"IAN140025",NA,"Dicotiledônea",NA,"Southern America",NA,"38539","auto",NA,NA,NA,NA,NA
"51","2013-07-03 11:13:28-03","EBDA","BAH","17","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Mgf.","1938",NA,NA,"P. Campos Porto",NA,"1936","01","09","Brasil","Rio de Janeiro","Itatiaia","Monte Serrat.","-44.5633","-22.4961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"52","2019-12-12 15:31:46-03","UFABC","HUFABC","002220","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M. Keiller; J.H.L.El Ottra","2019","05",NA,"M. Keiller; J. H. L. El Ottra","5","2019","04","01","Brasil","São Paulo","São Paulo","Parque CIENTEC, Trilha das mudanças climáticas. Remanescente de floresta úmida","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto ca. 1 m. Flores velhas rosas, frutos roxos.","HUFABC002220",NA,"Angiospermas",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"53","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534511","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","22","Brazil",NA,NA,"Alto Macahi, prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534511","NL-L2534511",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534328","PreservedSpecimen","Plantae","Melastomataceae","Leandra","longistyla","Leandra longistyla","Cogn.",NA,NA,NA,NA,"Pedersen TM",NA,"1970","09","14","Brazil",NA,NA,"Brasilienses, Civ. S. Paulo, Munic. Cubatão: Paranapiacaba.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534328","NL-L2534328",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534348","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","12","03","Brazil",NA,NA,"Est. Parana (Brasil) Mun. Campina Gde. do Sul, Rio Pardinho.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534348","NL-L2534348",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-11-04 11:13:22-03","ESALQ","ESA","96188","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis",NA,"Souza, M.L.D. & Baumgratz,J.F.A.",NA,NA,NA,"Saran, S.M.","6.0","1982","09","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA096188",NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:13:28-03","ESALQ","ESA","84784","PreservedSpecimen","Plantae","Melastomataceae","Leandra","longistyla","Leandra longistyla","Cogn.",NA,NA,NA,NA,"Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","175.0","2003","04","20","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, trilha da caçadinha com início na estrada do Carmo, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração de palmito e madeira","-48.25","-24.16","-48.25","-24.16","750","750","Subarbusto 60 cm, frutos avermelhados","ESA084784","ESA084784","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:31:36-03","MN","R","9424","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Glaziou, A.F.M.","16825","1882","08","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009424","R000009424_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:06-03","IAP","PACA-AGP","109937","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","A.A. de Oliveira","2010","10","14","M. Verdi","4882","2010","06","08","Brasil","SC","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","48°46'48W","27°59'24S","329","329","FURB 30447 Habitat: interior do fragmento Fenofase: frutos roxos Hábito: arbustiva Ecossistema: floresta ombrófila densa","PACA109937",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:31:06-03","IAP","PACA-AGP","48136","PreservedSpecimen","Plantae","Melastomataceae","Leandra","longistyla","Leandra longistyla","Cogn.","A. C. Brade",NA,NA,NA,"Hatschbach, G.","766","1947","09","28","Brasil","PR","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Habitat: Ad silvam primaevam Fenofase: flor","PACA048136",NA,"Magnoliophyta","Myrtales",NA,NA,"30514","auto","Magnoliatae",NA,NA,NA,NA
"61","2020-12-20 21:18:19-03","UFV","VIC","33274","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Rolim, T.P.","2009","08",NA,"Rolim, T.P.","et al","2009","08","05","Brasil","Minas Gerais",NA,"P.E. do Itacolomi",NA,NA,NA,NA,NA,NA,"Mata. Árvore ca 3m. Flores vermelhas.","VIC033274","VIC033274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:19-03","UFV","VIC","52437","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Baumgratz, J.F.A.","2018","08",NA,"Baumgratz, J.F.A.; et al.","1572","2018","09","09","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual de Desengano, Trilha da Rifa","-41","-21","-41","-21","1070","1070","folhas verdes discolores, frutos jovens verdes, maduros roxos. Arbusto com cerca de 1,7m de altura. Ambiente sombreado.","VIC052437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-24 17:09:25-03","UFES","SAMES","7444","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveria,A.A. de","2009","12","09","Dreveck,S.; Carneiro,F.E.","1189","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba. Rio da Prata. Coleta entorno do fragmento.","-48.8456001281738","-26.3043994903564","-489600000.0","-261900000.0","15","15","Botões florais branco Habitat: Floresta Ombrófila Densa Habito: Arbusto","SAMES07444",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"64","2019-11-21 14:39:25-03","UFJF","CESJ","15281","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","S.A.C. Chiea","1987","02","16","L. Roth","s.n.","1955","03","13","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto da mata, à beira da água, racimo avermelhado, folhas pseudo adunadas - alargadas na base.","CESJ015281",NA,"Angiosperma",NA,"América do Sul",NA,"17082","auto",NA,NA,NA,NA,NA
"65","2019-11-21 14:39:25-03","UFJF","CESJ","9909","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","S.A.C. Chiea","1987","02","16","U.C. Câmara","9909","1971","01","30","Brasil","Rio de Janeiro","Petrópolis","Araras","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Arbusto na mata, flores brancas.","CESJ009909",NA,"Angiosperma",NA,"América do Sul",NA,"36524","auto",NA,NA,NA,NA,NA
"66","2019-11-21 14:39:25-03","UFJF","CESJ","59339","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","A.A. Oliveira","2009","12","09","S.Dreveck; F.E. Carneiro","1189","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba - Rio da Prata, Lat.:26º11'24,00S; Lon.:48º57'36,00O; Alt.:15m.","-48.96","-26.19","-48.96","-26.19","15","15","Floresta Ombrófila Densa em estádio médio de regeneração. Arbusto, 1,7m alt., em entorno de fragmento, botão floral branco.","CESJ059339",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:39:25-03","UFJF","CESJ","21747","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","S.A.C. Chiea","1993","11",NA,"L. Krieger; R.F. Novelino","CESJ21747","1987","04","01","Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Em mata a 1200msm. Flores vermelhor-arroxeado.","CESJ021747",NA,"Angiosperma",NA,"América do Sul",NA,"21913","auto",NA,NA,NA,NA,NA
"68","2019-11-21 14:39:25-03","UFJF","CESJ","31083","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","J.F.A. Braumgratz","2003",NA,NA,"P.C. Zampa","s.n.","2000","03","17","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta, 2m, flores róseo amarelada.","CESJ031083",NA,"Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA
"69","2019-11-21 14:39:25-03","UFJF","CESJ","31186","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","J.F.A. Braumgratz","2003",NA,NA,"F.R.G. Salimena; P.C.L. Faria; L.D. Meireles; P.C. Zampa; F. Magalhães; P.O. Costa; L.F.Fazza","s.n.","2000","05","27","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta, 50cm, na trilha.","CESJ031186",NA,"Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:34:11-03","UNICAMP","UEC","070421","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Souza, MLDR","2005",NA,NA,"Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","911","1995","04","14","Brazil","São Paulo","São José dos Campos","distrito de São Francisco Xavier, caminho para cachoeira das Couves.","-45.964722","-22.898333","-45.964722","-22.898333","1000","1000","arvoreta de 2m, cálice vermelho, início de frutificação .","UEC022784","UEC022784","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:34:11-03","UNICAMP","UEC","150957","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Cielo-Filho, R","2008","04",NA,"Arzolla, FARDP; Vilela, FESP; Cielo-Filho, R; Gregorato, V","1313","2008","03","18","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Núcleo Águas Claras.","-46.638611","-23.421111","-46.638611","-23.421111","1060","1060","Arvoreta 1m de altura. Flores brancas.; Floresta Ombrófila Densa Montana.","UEC022780","UEC022780","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:34:11-03","UNICAMP","UEC","178027","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Michelangeli, F","2015",NA,NA,"Leoni, BS","3617","1997","02","28","Brazil","Minas Gerais","Alto Caparaó","Parque Nacional - Vale Verde. Surge ao lado da trilha.","-41.8683013916016","-20.4333000183105",NA,NA,"1300","1300","Flores fotografadas.; Subarbusto, 2,0-2,5m de altura, ramos patentes, inflorescência ereta, bracteas rosa-avermelhadas, filamentos alvos;","UEC062453","UEC062453","Magnoliopsida",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA
"73","2021-03-01 16:34:11-03","UNICAMP","UEC","151741","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Caddah, MK","2009","06",NA,"Caddah, MK; Guimarães, PJF","463","2009","05","13","Brazil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia Trilha para Três Picos","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"Frutos negros, coleta em sílica.","UEC022782","UEC022782","Magnoliopsida",NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA
"74","2021-03-01 16:34:11-03","UNICAMP","UEC","96394","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Goldenberg, R","2012",NA,NA,"Simão-Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","879","1996","01","17","Brazil","São Paulo","São Paulo","Clube da Mata Ana Paula Estrada Pedro Tico 400 - Cipó - 496-2565.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto ca. 70 cm alt., no interior da mata. Brácteas, sépalas, pétalas, filetes e estiletes alvos, anteras roxas. Frutos com brácteas e sépalas avermelhadas.","UEC050853","UEC050853","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"75","2021-03-01 16:34:11-03","UNICAMP","UEC","96392","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","A.DC.","Goldenberg, R","2012",NA,NA,"Simão-Bianchini, R; Garcia, RJF; Ferreira, GMP; Neves, LF","955","1996","01","19","Brazil","São Paulo","São Paulo","Engenheiro Marsilac - Bacia do Capivari e Monus.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto ca. 70 cm de altura. Brácteas hialinas creme esbranquiçadas, sépalas hialinas rosadas, antera alvas.","UEC050824","UEC050824","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"76","2021-03-01 16:34:16-03","UNICAMP","UEC","83904","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Chiea, SAC","1997","05",NA,"Koch, I; Árbocz, GF; et al.","467","1996","05","23","Brazil","São Paulo","Queluz","Margens do Rio das Cruzes.","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,"Arbusto de 2,5m; frutos maduros negros com cálice e brácteas vermelhas.; mata ciliar.","UEC044976","UEC044976","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:34:16-03","UNICAMP","UEC","66197","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Baumgratz, JFA","1992","03","27","Moraes, EN","81","1990","12","15","Brazil","Espírito Santo","Santa Teresa","Propriedade do Sr. José Pissaia, Sítio Cristalina, a + ou - 17,5 km de Itarama, à esq. em caldeirão.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"1m de altura, com folhas velhas, flores brancas, botões florais brancos.; Tamnho arbustivo no meio de uma capoiera. Terreno úmido próx. ao córrego.","UEC044992","UEC044992","Magnoliopsida",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"78","2021-03-01 16:34:16-03","UNICAMP","UEC","60316","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Baumgratz, JFA","1992",NA,NA,"Yamamoto, K; Vieira, AOS","26176","1992","04","30","Brazil","Rio de Janeiro","Petrópolis","Beira da Mosela.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Arbusto a arvoreta ca. 2,0m de altura; bráctease lacínios do cálice vermelho - carmim.; Beria da trilha em mata.","UEC044958","UEC044958","Magnoliopsida",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"79","2021-03-01 16:34:16-03","UNICAMP","UEC","77163","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Goldenberg, R","1996","05",NA,"Cordeiro, I; Rossi, L; Pastore, JA; Lopes Da Silva, E","1344","1994","03","30","Brazil","São Paulo","Pindamonhangaba","Ribeirão Grande, Fazenda São Sebastião do Ribeirão Grande.","-45.4599990844727","-22.9200000762939",NA,NA,"900","900","Arvoreta, cerca de 3m de altura. Brácteas e cálices róseos.; Mata pluvial montana. Beira de Rio","UEC044962","UEC044962","Magnoliopsida",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA
"80","2021-03-01 16:34:16-03","UNICAMP","UEC","72882","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Chiea, SAC","1997","05",NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","927","1995","01","09","Brazil","São Paulo","Tapirai",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"Arbusto ca. 1,20m, flores rosadas estames lilases.; Capoeira.","UEC044960","UEC044960","Magnoliopsida",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"81","2019-11-06 09:56:23-03","UFOP","OUPR","17821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Tavares, R.A.M.; Baumgratz, J.F.","2000","10",NA,"Godoy, J.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Terreno pedregoso. Arbusto. Flores havanas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"82","2019-11-06 09:56:25-03","UFOP","OUPR","6622","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Roschel, M.B.","1998","02","06","Roschel, M.B.","469","1997","01","29","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Orla de mata em beira de corrégo. Arbusto com 2m. Cálice piloso. Corola branca. Estames róseos. Ovários pilosos",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"83","2019-11-06 09:56:25-03","UFOP","OUPR","9351","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Nogueira, R.E.","2000","02","25","Nogueira, R.E.","147","2000","02","25","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Mata úmida. Arbusto. Flores brancas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"84","2020-10-14 10:02:49-03","FURB","FURB","54457","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Kassner-Filho, A.","2017","08","14","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","810","2017","08","14","Brasil","Santa Catarina","Biguaçu",NA,"-48.6902777","-27.3613889","-48.6902777","-27.3613889","75","75",NA,"FURB54457","FURB54457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:02:49-03","FURB","FURB","17735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Sobral, M","2010","01","25","Korte, A.; Kniess, A.","210","2009","09","17","Brasil","Santa Catarina","Leoberto Leal","Tigre.","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","Florística IFFSC 424 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto roxa;","FURB29223","FURB29223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:02:49-03","FURB","FURB","13608","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","04","30","Verdi, M.; Hasckel, R.P. & Klemz, G.","2423","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística IFFSC 468(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor vermelha","FURB29226","FURB29226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 10:02:49-03","FURB","FURB","16735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2009","12","09","Dreveck, S.; Carneiro, F.E.","1189","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba - Rio da Prata.","-48.96","-26.19","-48.9600000","-26.1900000","15","15","Florística IFFSC 1049 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva; flor botão branco","FURB29222","FURB29222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 10:02:49-03","FURB","FURB","17081","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2009","12","14","Korte, A.; Kniess, A.","296","2009","09","24","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","526","526","Florística IFFSC 466 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor vermelha","FURB29228","FURB29228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:02:49-03","FURB","FURB","21737","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","03","26","Korte, A.; Kniess, A.","1777","2010","02","18","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1305556","-27.0002778","-50.1305556","-27.0002778","802","802","Florística IFFSC 625 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor corola vermelha","FURB29224","FURB29224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:02:49-03","FURB","FURB","23446","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","04","22","Korte, A.; Kniess, A.","1929","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","Florística IFFSC 681 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB29218","FURB29218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:02:49-03","FURB","FURB","23951","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","04","28","Korte, A.; Kniess, A.","2317","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro.","-49.4113889","-26.9102778","-49.4113889","-26.9102778","611","611","Florística IFFSC 690 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbusto; flor inflorescência rosa","FURB29227","FURB29227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
