"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"14","2021-03-15 16:37:00-03","NY","NYBG","01067510","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","R. A. Wasum","7508","South America","Brazil","Goiás","Alto Paraíso de Goiás",NA,"-47.5097","-14.1325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211779' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067510","(Pers.) E.L.Cabral","1991","01","27","1100","1100","NY01067510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1006105","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","R. M. Salas","B. A. S. Pereira","1476","South America","Brazil","Goiás","Alto Paraiso de Goiás","estrada Alto Paraiso/Nova Roma, adjacencias da Ponte sobre o Ribeirão São Ricardo.","-47.5097","-14.1325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105376' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006105","(Pers.) E.L.Cabral","1991","02","20",NA,NA,"NY01006105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1033120","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","R. M. Salas","C. F. P. von Martius","997","South America","Brazil",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211533' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033120","(Pers.) E.L.Cabral",NA,NA,NA,NA,NA,"NY01033120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","01067528","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","W. R. Anderson","6359","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 1 km E of Alto Paraíso on road to Nova Roma","-47.5103","-14.1103","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211773' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067528","(Pers.) E.L.Cabral","1973","03","05","1300","1300","NY01067528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","01067507","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","H. S. Irwin","24802","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Alto Paraíso (formerly Veadeiros)","-47.5167","-14.1167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211766' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067507","(Pers.) E.L.Cabral","1969","03","21","1000","1000","NY01067507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","01067508","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","A. P. Duarte","7583","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, km 128 ±",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211777' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067508","(Pers.) E.L.Cabral","1963","02","14",NA,NA,"NY01067508_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01067505","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","H. S. Irwin","12843","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211762' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067505","(Pers.) E.L.Cabral","1966","02","14","1000","1000","NY01067505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","01067506","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","H. S. Irwin","20179","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte).","-43.4","-18.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211764' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067506","(Pers.) E.L.Cabral","1968","02","15","1300","1300","NY01067506_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","1006072","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","R. M. Salas","J. Semir","561","South America","Brazil","Minas Gerais","Jaboticatubas","km 122 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7447","-19.5136","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104544' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006072","(Pers.) E.L.Cabral","1971","12","14",NA,NA,"NY01006072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01067527","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","H. S. Irwin","24802","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Alto Paraíso (formerly Veadeiros)","-47.5167","-14.1167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067527","(Pers.) E.L.Cabral","1969","03","21","1000","1000","NY01067527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","03754483","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","E. L. Cabral","W. R. Anderson","12479","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, 3-5 km NE of Alto Paraíso on road to Nova Roma","-47.5097","-14.1325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020848' target='other'> <mi>dwc_moreinfo</mi></a>","NY03754483","(Pers.) E.L.Cabral","1982","02","28","1100","1100","NY03754483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01067509","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","G. T. Prance","58241","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. 5-10 km. north of Veadeiros; Valley of Rio Parana","-47.5097","-14.1325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211781' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067509","(Pers.) E.L.Cabral","1964","07","19",NA,NA,"NY01067509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01067529","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Galianthe","peruviana","Galianthe peruviana","P. G. Delprete","W. R. Anderson","35103","South America","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço, ca. 35 km SW of Gouveia, km 243 on MG-259","-43.98545","-18.6094","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211776' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067529","(Pers.) E.L.Cabral","1972","02","02","1080","1080","NY01067529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-06-29 11:32:18-03","UFRJ","RFA","6475","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","peruviana","Borreria peruviana","J. H. Kirkbride Jr.","Mendes Magalhães","16918",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,"Subarbusto, flor violácea","RFA26418","(Pers.) L.B.Sm. & Downs","1960","03",NA,NA,NA,NA,"1978","02","10","17082","auto",NA,NA,NA,NA,NA,NA
"28","2021-03-30 12:47:34-03","EAO","IAN","14178","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Borreria","corymbosa","Borreria corymbosa","Barreto, M","Magalhães, MG","1452","Southern America","Brasil","Minas Gerais","Nova Lima","Canga-serra do Curral, muito frequente.","-43.8466987609863","-19.9855995178223",NA,"Flores alvas-arbusto 0,50m de altura.","IAN014178","(Ruiz & Pav.) DC.","1942","03","29",NA,NA,"IAN014178 IAN014178_e",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"29","2021-03-30 12:47:51-03","EAO","IAN","129758","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12311","Southern America","Brasil","Goiás",NA,"Campo, Chapada dos Veadeiros, ca 15km W. of Veadeiros.&nf;Frequent.",NA,NA,NA,"Tufted herb from root, to 15cm. tall, corolla white.","IAN129758","(Pers.) E.L.Cabral","1966","02","08","1000","1000",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-30 12:47:51-03","EAO","IAN","130526","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Maxwell, HS","19826","Southern America","Brasil","Minas Gerais",NA,"Steep rocky slopes, soil, Pico de Itabirito, ca 50km S.E. of Belo Horizonte.&nf;Occasional.",NA,NA,NA,"subshrub to ca 75cm tall, corolla pink.","IAN130526","(Pers.) E.L.Cabral","1968","02","11","1750","1750",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:47:51-03","EAO","IAN","130552","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Maxwell, HS","19990","Southern America","Brasil","Minas Gerais",NA,"Stony slopes, sandy campo with outcrops, Serra do Cipó, ca km 120(ca 145 km N. of Belo Horizonte.)",NA,NA,NA,"subshrub ca 15cm tall, forming samll clumps. Corolla white.","IAN130552","(Pers.) E.L.Cabral","1968","02","14","1200","1200",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:47:51-03","EAO","IAN","131023","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Santos, RR dos","22949","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço.&nf;Common, on stony slopes, Chapada with cerrado; ca 30km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,"Herb ca 30cm tall, corolla white.","IAN131023","(Pers.) E.L.Cabral","1969","02","10","1100","1100",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-30 12:47:51-03","EAO","IAN","131027","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Santos, RR dos","23010","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço.&nf;Outcrops and steep rocky slopes with cerrado, ca 30km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,"Ramose subshrub ca 1m, tall, corolla white.","IAN131027","(Pers.) E.L.Cabral","1969","02","10","1100","1100",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-30 12:47:51-03","EAO","IAN","131101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Irwin, HS; Santos, RR dos","23494","Southern America","Brasil","Minas Gerais",NA,"Sandstone gorge with steep slopes, supporting cerrado and low woods, ca 5km north of Grão Mogol.",NA,NA,NA,"Subshrub ca 1m tall, corolla white.","IAN131101","(Pers.) E.L.Cabral","1969","02","18","1000","1000",NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-30 12:47:51-03","EAO","IAN","63195","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Pires, JM; Black, GA","2738","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,"Flor branca.","IAN063195","(Pers.) E.L.Cabral","1951","01","13",NA,NA,"IAN063195 IAN063195_e","2015","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-30 12:47:51-03","EAO","IAN","69718","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Salas, RM; Sobrado, SV; Miguel, LM","Black, GA; Magalhães, MG","11893","Southern America","Brasil","Minas Gerais",NA,"Serra do Rola Moça.",NA,NA,NA,"Arbustinho.","IAN069718","(Pers.) E.L.Cabral","1951","04","09",NA,NA,NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-10-09 11:23:38-03","UFBA","ALCB","125372","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Borges, RL","Borges, RL; Coelho, J; Alves, R; Stadnik, A","184","Southern America","Brasil","Bahia","Licínio de Almeida","Saco da Onça.","-42.572778","-14.743889",NA,"até 40 cm alt. Folhas discolores. Flores passadas, cálice e paredes do ovário verdes.","ALCB029144","(Pers.) E.L. Cabral","2014","05","27","963","963","ALCB029144","2015","11",NA,NA,NA,"-42.572778","-14.743889",NA,NA,NA,NA
"38","2019-10-09 11:23:38-03","UFBA","ALCB","125373","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Borges, RL","Borges, RL; Coelho, J; Stadnik, A; Santana, A","298","Southern America","Brasil","Bahia","Licínio de Almeida","Saco da Onça.","-42.571111","-14.771111",NA,"até 60 cm alt. Folhas discolores, estípulas ferrugíneas. Flores apresentando corola alva, cálice verde.","ALCB029145","(Pers.) E.L. Cabral","2015","05","14","963","963","ALCB029145","2015","11",NA,NA,NA,"-42.571111","-14.771111",NA,NA,NA,NA
"39","2019-10-09 11:23:38-03","UFBA","ALCB","125402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana","Borges, RL","Roque, N; Roque, N; Stadnik, A; Santana, FA; Ramos, GO","3691","Southern America","Brasil","Bahia","Licínio de Almeida","Saco da Onça","-42.573056","-14.745556",NA,"ca. 50 cm alt. Folhas discolores. Inflorescencia com restos de flores verde a ferrugínea.","ALCB029218","(Pers.) E.L. Cabral","2012","07","21","1024","1024","ALCB029218","2015","06",NA,NA,NA,"-42.573056","-14.745556",NA,NA,NA,NA
"40","2020-02-08 09:22:36-03","NBC","NL-BOTANY","U.1573844","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Borreria","corymbosa","Borreria corymbosa",NA,"Steinbach J",NA,"Southern America","Bolivia",NA,NA,"Campos de Buenavista, Prov. Sara, Depto. Santa Cruz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573844","DC.","1925","04","05",NA,NA,"NL-U1573844",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"41","2020-02-08 09:22:36-03","NBC","NL-BOTANY","U.1573845","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Borreria","corymbosa","Borreria corymbosa",NA,"Steinbach J",NA,"Southern America","Bolivia",NA,NA,"Campos de Buenavista, Prov. Sara, Depto. Santa Cruz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573845","DC.","1925","04","05",NA,NA,"NL-U1573845",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"42","2020-02-08 09:22:36-03","NBC","NL-BOTANY","U.1573846","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Borreria","corymbosa","Borreria corymbosa",NA,"Hoffmann W",NA,"Southern America","Peru",NA,NA,"Huayna Picchu/ Peru.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573846","DC.","1960","05","01",NA,NA,"NL-U1573846",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"43","2020-02-08 09:22:36-03","NBC","NL-BOTANY","U.1573847","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Borreria","corymbosa","Borreria corymbosa",NA,"Ellenberg H",NA,"Southern America","Peru",NA,NA,"Vegetacion del Peru, Sunchubamba, oberhalb Agua Blanca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573847 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573847","DC.","1957","06","13",NA,NA,"NL-U1573847",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
