"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","typeStatus","year","month","day","occurrenceRemarks","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","class","order","dayIdentified"
"1","2020-12-21 16:31:47-03","MBM","MBM","167651","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Zappi, D.C.","Harley, R.M.; et al.; et al.","25419","Southern America","Brazil","Minas Gerais","Santana do Riacho","Santana do Riacho, 26km S de Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","26557","MBM167651","MBM167651","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-12-21 16:31:47-03","MBM","MBM","35826","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Zappi, D.C.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","35362","Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557","MBM035826","MBM035826","auto","1986","01","PARATYPE","1974","10","26","Da borda arenosa de brejo. Flor rosada; Flor rosada.; Borda arenosa de brejo.",NA,NA,NA,NA,NA,NA,NA,NA
"3","2019-11-13 11:23:42-03","USP","SPF","129041","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Anônimo","Hind, DJN","PCD3517b",NA,"Brasil","Bahia","Palmeiras","Morro do Pai Inácio","-41.35","-12.5",NA,"SPF00129041",NA,NA,NA,NA,NA,"1996","07","09",NA,"-41.35","-12.5",NA,NA,NA,NA,NA,NA
"4","2019-11-13 11:23:42-03","USP","SPF","203642","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Zappi, DC","Mota, NFO","1485",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.497778","-19.221667",NA,"SPF00203642",NA,NA,"2016",NA,NA,"2009","10","09",NA,"-43.497778","-19.221667","1295","1295",NA,NA,NA,NA
"5","2019-11-13 11:23:42-03","USP","SPF","80410","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Zappi, DC","Harley, RM","25419",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.533333","-19.183333",NA,"SPF00080410",NA,NA,"1988",NA,NA,"1988","10","27",NA,"-43.533333","-19.183333","1250","1250",NA,NA,NA,NA
"6","2019-11-13 11:23:42-03","USP","SPF","35115","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Zappi, DC","Arrais, MG","CFCR6055",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557","SPF00035115",NA,"auto","1986","02","paratype","1984","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2019-10-07 09:13:56-03","UEFS","HUEFS","186847","PreservedSpecimen","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","E.K.S.Brandão","Rando, J.G.","1019",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia MG-10, km 121, atrás do alojamento do IBAMA do Alto do Palácio.","-43","-19.26",NA,"HUEFS0186847","HUEFS0186847",NA,"2016","02",NA,"2011","10","14","Campo rupestre com muitas gramíneas.","43W","19S15'36''",NA,NA,"Angiospermae","Asteranae","Gentianales",NA
"8","2019-11-21 10:07:39-03","IBt","SP","269516","S","Plantae","Loganiaceae","Spigelia","cipoensis","Spigelia cipoensis","Zappi","Fernandez Casas, FJ","Harley, RM; et al.","25419",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, 26 km ao sul de Conceição do Mato Dentro, km 123 (Córrego Três Pontinhas). Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.533333","-19.183333",NA,NA,NA,NA,"2012","04",NA,"1988","10","27",NA,"-43.533333","-19.183333","1250","1250",NA,NA,NA,"27"
