"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount"
"50","2010-11-16 11:51:00-02","MO","MOBOT","100303211","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","S.V.A. Pessoa|et al.","Pessoa 117","1986","11","24","South America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecologica Municipal de Macae de Cima, Estrada para Sitio Sophronites","-42.05","-22","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"51","2011-01-17 09:24:00-02","MO","MOBOT","100303204","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","C.M.B. Correia|et al.","Correia 66","1989","10","26","South America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecologica Municipal de Macae de Cima, margens do rio Macae","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"52","2011-01-25 15:06:00-02","MO","MOBOT","100303237","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","SCHWEBEL","SCHWEBEL s.n.",NA,NA,NA,"South America","Brazil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"53","2011-01-25 14:07:00-02","MO","MOBOT","100303240","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Gustavo Edwall","Edwall CGG3987","1898","7",NA,"South America","Brazil","São Paulo",NA,"Alto de Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"54","2010-11-30 11:19:00-02","MO","MOBOT","100303316","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","* ANUNCIACAO|et al.","ANUNCIACAO 344","1993","8","23","South America","Brazil","São Paulo","Iguape","Esstacao Ecologica Jureia-Itatins, Serra da Jureia, alto do macigo da Jureia","-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"55","2010-11-30 11:22:00-02","MO","MOBOT","100303320","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","* ANUNCIACAO|et al.","ANUNCIACAO 354","1993","8","29","South America","Brazil","São Paulo","Iguape","Esstacao Ecologica Jureia-Itatins, Serra da Jureia, alto da Cachoeira do Salto","-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"56","2010-09-21 09:52:00-03","MO","MOBOT","100305155","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","F.C. Hoehne","Hoehne s.n.","1922","10","2","South America","Brazil","São Paulo",NA,"Piacaguera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"57","2010-09-21 09:50:00-03","MO","MOBOT","100305156","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","João Geraldo Kuhlmann","Kuhlmann s.n.","1922","10","2","South America","Brazil","São Paulo",NA,"Piacaguera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","2020-07-22 04:39:00-03","MO","MOBOT","100305184","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Moysés Kuhlmann|Pedro Gonçalves","Kuhlmann 3876","1955","10","20","South America","Brazil","São Paulo",NA,"Sao Paulo. Mata natural do Jardim Botanico de Sao Paulo, parte levantada perto do abrigo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","2013-12-24 05:37:00-02","MO","MOBOT","100305187","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","João S. Silva","Silva 336","1974","8","6","South America","Brazil","São Paulo",NA,"Sao Paulo. Jardim Botanico e parque Estadual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2010-11-16 11:19:00-02","MO","MOBOT","100305189","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Oswaldo Handro","Handro 1026","1962","8","4","South America","Brazil","São Paulo",NA,"Sao Paulo. Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","2011-01-25 15:00:00-02","MO","MOBOT","100305191","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Oswaldo Handro","Handro s.n.","1935","6","25","South America","Brazil","São Paulo",NA,"Sao Paulo. Parque do Estado e Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2010-11-23 13:34:00-02","MO","MOBOT","100305192","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M.G.L. Wanderley|A. Custodio Filho","Wanderley 119","1979","7","16","South America","Brazil","São Paulo",NA,"Sao Paulo. PEFI, Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2010-09-21 10:54:00-03","MO","MOBOT","100305194","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M.M.R.F. Melo|et al.","Melo 258","1981","7","8","South America","Brazil","São Paulo",NA,"Sao Paul. Reserva Biologica Parque Estadual das Fontes do Ipiranga (V. Facchini)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"64","2010-11-30 11:14:00-02","MO","MOBOT","100305199","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Marco A. de Assis|et al.","Assis 342","1994","8","28","South America","Brazil","São Paulo",NA,"Estrada de itamambuca, km 35 da rodovia Rio/Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2010-11-30 11:19:00-02","MO","MOBOT","100305201","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Marco A. de Assis|et al.","Assis 344","1994","8","28","South America","Brazil","São Paulo",NA,"Estrada de itamambuca, km 35 da rodovia Rio/Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"66","2010-11-30 11:25:00-02","MO","MOBOT","100305203","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Marco A. de Assis|et al.","Assis 364","1994","8","28","South America","Brazil","São Paulo",NA,"Trilha da Fazenda Capricornio em plantacao de cacau","-45.0833333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"67","2010-11-16 11:53:00-02","MO","MOBOT","100303214","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Gustavo Martinelli|et al.","Martinelli 11724","1986","6","18","South America","Brazil","Rio de Janeiro","Nova Friburgo","Macae de Cima, Rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"68","2010-11-30 10:08:00-02","MO","MOBOT","100303221","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Jorge P. Carauta|et al.","Carauta 2363","1977","3","16","South America","Brazil","Rio de Janeiro","Silva Jardim","Poco d'Anta, perto do rio Sao Joao","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"69","2015-02-02 05:14:00-02","MO","MOBOT","100303223","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Araujo|R.F. de Oliveira","Araujo 1627","1977","4","18","South America","Brazil","Rio de Janeiro","Silva Jardim","Poco d'Anta, rio Sao Joao","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"70","2010-09-14 10:03:00-03","MO","MOBOT","100303225","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Araujo|et al.","Araujo 1552","1977","7","16","South America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biologica de Poco das Antas, no fim da estrada nova para a barragem","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"71","2011-03-02 16:08:00-03","MO","MOBOT","100241946","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","!L. Rossi (SP)","Henrique P. Velloso","Velloso 466","1943","7","23","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fe","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"72","2011-03-02 16:08:00-03","MO","MOBOT","100241944","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Henrique P. Velloso","Velloso 453","1943","7","21","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fe","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"73","2011-01-17 09:31:00-02","MO","MOBOT","100241939","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","!L. Rossi (SP)","Luiz Emygdio de Mello Filho","Emygdio de Mello Filho 67","1942","8","15","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"74","2011-03-29 13:22:00-03","MO","MOBOT","100241941","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Nevling","Luiz Emygdio de Mello Filho","Emygdio de Mello Filho 79",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"75","2011-03-02 16:08:00-03","MO","MOBOT","100241943","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","!L. Rossi (SP)","Henrique P. Velloso","Velloso 433","1943","6","17","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fe - Pesquisa","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"76","2011-03-02 16:08:00-03","MO","MOBOT","100241947","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","!L. Rossi (SP)","Henrique P. Velloso","Velloso 469","1943","7","27","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda Boa Fe - Pesquisas","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"77","2010-09-14 10:32:00-03","MO","MOBOT","100303249","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","E.L.M. Catharino|et al.","Catharino 2051","1994","9","29","South America","Brazil","São Paulo","Bananal","Serra da Bocaina, alto vale do rio Paca (Bracui)","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"78","2010-11-30 10:28:00-02","MO","MOBOT","100303253","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","G.L. Esteves|et al.","Esteves 2658","1994","9","29","South America","Brazil","São Paulo","Bananal","Serra da Bocaina, alto vale do rio Paca (Bracui)","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"79","2010-09-14 10:30:00-03","MO","MOBOT","100303246","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","E.L.M. Catharino|et al.","Catharino 2049","1994","9","29","South America","Brazil","São Paulo","Bananal","Serra da Bocaina, alto vale do rio Paca (Bracui)","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"80","2010-11-23 15:22:00-02","MO","MOBOT","100303254","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","A. Custodio Filho","Custodio Filho 1590","1983","9","29","South America","Brazil","São Paulo","Biritiba-Mirim","Estacao Biologica de Boraceia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"81","2017-01-10 05:16:00-02","MO","MOBOT","100303258","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M. Sugiyama|M. Kirizawa","Sugiyama 665","1986","8","7","South America","Brazil","São Paulo","Cubatão","Proximo ao complexo industrial de Cubatao, a 5 km da Estrada Velha do Mar. Area de replantio das encostas que sofreram deslizamentos","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"82","2011-01-11 15:06:00-02","MO","MOBOT","100303261","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Maria L. Kawasaki|G.A. Franco","Kawasaki 599","1994","8","18","South America","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada do rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"83","2011-01-25 14:48:00-02","MO","MOBOT","100303266","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","José R. Pirani|et al.","Pirani s.n.","1987","8","13","South America","Brazil","São Paulo","Diadema","Vila Fachini, Parque Estadual das Fontes do Ipiranga","-46.6199989318848","-23.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"6489","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"84","2016-08-04 05:18:00-03","MO","MOBOT","100303271","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","J.A. Pastore|J.B. Baitello","Pastore 611","1995","7","2","South America","Brazil","São Paulo","Ibiúna","Parque Estadual de Jurapara, fazenda Tucano, na mata ciliar","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"85","2010-11-23 15:10:00-02","MO","MOBOT","100303280","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","R.R. Rodrigues|FIGUEIREDO","Rodrigues 14950","1982","11","17","South America","Brazil","São Paulo","Iguape","Estacao Ecologica da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"86","2010-11-23 15:01:00-02","MO","MOBOT","100303274","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","FIGUEIREDO|et al.","FIGUEIREDO 14738","1983","7","20","South America","Brazil","São Paulo","Iguape","Estacao Ecologica da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"87","2010-11-23 15:11:00-02","MO","MOBOT","100303282","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","R.R. Rodrigues|FIGUEIREDO","Rodrigues 14951","1982","11","17","South America","Brazil","São Paulo","Iguape","Estacao Ecologica da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"88","2010-11-30 09:34:00-02","MO","MOBOT","100303332","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","S.J. Gomes da Silva|M. Sugyiama","Gomes da Silva 196","1991","8","15","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"89","2013-01-31 06:27:00-02","MO","MOBOT","100303286","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 665","1990","8","16","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, alto do morro","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"90","2013-01-31 06:27:00-02","MO","MOBOT","100303287","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 912","1991","8","13","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"91","2013-01-31 06:27:00-02","MO","MOBOT","100303288","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 914","1991","8","13","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"92","2013-01-31 06:27:00-02","MO","MOBOT","100303294","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi","Rossi 943","1991","11","28","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"93","2011-01-11 14:26:00-02","MO","MOBOT","100303328","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M.C.H. Mamede|et al.","Mamede 462","1991","9","21","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, Serra da Jureia, trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"94","2010-11-30 09:22:00-02","MO","MOBOT","100303336","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","FERREIRA|et al.","FERREIRA 185","1990","8","15","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha da figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"95","2013-01-31 06:27:00-02","MO","MOBOT","100303308","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 677","1990","8","16","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha da Figueira, proximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"96","2013-01-31 06:27:00-02","MO","MOBOT","100303311","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 927","1991","10","12","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha em direjao ao alto do macico","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"97","2013-01-31 06:27:00-02","MO","MOBOT","100305133","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi","Rossi 651","1990","8","15","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha para a Figueira Grande, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"98","2010-11-30 10:40:00-02","MO","MOBOT","100305131","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M.C.H. Mamede|et al.","Mamede 295","1990","9","20","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins,trilha para a Figueira Grande, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"99","2010-11-30 10:53:00-02","MO","MOBOT","100305132","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M.C.H. Mamede|et al.","Mamede 297","1990","9","20","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins,trilha para a Figueira Grande, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"100","2013-01-31 06:27:00-02","MO","MOBOT","100305135","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 664","1990","8","16","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha para o alto do morro proximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"101","2011-01-17 09:33:00-02","MO","MOBOT","100305142","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","I. Cordeiro|et al.","Cordeiro 692","1990","9","19","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha para o campo proximo ao alojamento do IBAMA, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"102","2011-01-17 09:43:00-02","MO","MOBOT","100305144","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","I. Cordeiro|et al.","Cordeiro 704","1990","9","19","South America","Brazil","São Paulo","Iguape","Estacao Ecologica Jureia-Itatins, trilha para o campo proximo ao alojamento do IBAMA, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"103","2017-01-10 05:16:00-02","MO","MOBOT","100305148","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","M. Kirizawa","Kirizawa 1061","1983","9","16","South America","Brazil","São Paulo","Mogi das Cruzes","Serra do Mar","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,"1"
