"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"22","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194901","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"Vianna MC",NA,"1975","12","01","Southern America","Brazil",NA,NA,"RJ, Mun. RJ, Parque Nacional da Tijuca, Caminho do Encanamento, Estr. Vista Chinesa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194901","NL-U1194901",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"23","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194902","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"Lanna Sobrinho JP",NA,"1962","03","20","Southern America","Brazil",NA,NA,"Guanabara, Floresta da Tijuca, caminho para o Bico do Papagaio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194902","NL-U1194902",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"24","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194903","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"Colaris WJJ",NA,"1969","05","03","Southern America","Brazil",NA,NA,"Est. Guanabara; Rio de Janeiro, estrada da Vista Chinesa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194903 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194903","NL-U1194903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"25","2020-02-08 08:57:24-03","NBC","NL-BOTANY","WAG.1901566","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","ardissifolia","Maytenus ardissifolia","Reissek",NA,"Nadruz M; et al.",NA,"2009","04","28","Southern America","Brazil",NA,NA,"Rio de Janeiro (RJ), Teresópolis. Parque Nacional da Serra dos Orgãos. Subsede, trilha mãe d'agua.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1901566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1901566","NL-WAG1901566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"26","2020-02-08 08:57:24-03","NBC","NL-BOTANY","WAG.1901567","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","ardissifolia","Maytenus ardissifolia","Reissek",NA,"Nadruz M; et al.",NA,"2009","01","15","Southern America","Brazil",NA,NA,"Rio de Janeiro (RJ), Magé. Parque Nacional sa Serra dos Orgãos. Distrito de Piabetá, barragem véu da noiva, serra da cascata. TRilha do Leandro.","-43.131667","-22.572222",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1901567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1901567","NL-WAG1901567",NA,NA,NA,"-43.131667","-22.572222",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"27","2020-11-04 11:04:42-03","ESALQ","ESA","16163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reiss.","Biral, L.","Souza, V.C. ; Sakuragui, C.M.","1584.0","1990","01","01",NA,"Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,"ESA016163","ESA016163",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA
"28","2020-11-04 11:04:42-03","ESALQ","ESA","128829","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia",NA,"Biral, L.","Colletta, G.D.","1193.0","2013","06","14",NA,"Brasil","São Paulo","Ilhabela","Trilha de Castelhanos, antes do Pico","-45.3499984741211","-23.7700004577637",NA,"Árvore, 5m, frutos avermelhados com arilo branco","ESA128829",NA,"2013",NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA
"29","2020-12-20 21:16:34-03","UFV","VIC","12678","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Kurtz, B.C.; Caruzo, J.","250","1994","01","07",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Estação Ecológica Estadual do Paraíso, Floresta Ombrófila Densa (Mata Atlântica).","-42.6530990600586","-22.4624996185303",NA,"Arvoreta, c.a. de 6,0 metros de altura, fuste de 1,4 metros de altura, DAP de 6,4 cm; entrecasca laranja-vivo; folhas verdes fortemente discolores;frutos jovens verdes. Ind. K11.","VIC012678","VIC012678","1994","02","25",NA,NA,NA,NA,"32671","auto",NA,NA,NA
"30","2020-12-20 21:16:34-03","UFV","VIC","16831","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Marquete, R.","1834","1994","05","12",NA,"Brasil","Rio de Janeiro","Paraty","APA-Cairuçu, Fazenda do Gibail na trilha do lado direito de quem vai para o fundo do mamanguá, subindo o córrego.","-44.7131004333496","-23.2178001403809",NA,"Semi-ciófila. Arvoreta, c.a. de 10 metros de altura. ronco com casca levemente fissurada, internamente viscosa, externamente marrom; folhas cartáceas, discolores verdes. Frutos secos deiscentes de cor amarronzado.","VIC016831","VIC016831","1995","05","15",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"31","2020-12-20 21:16:34-03","UFV","VIC","15567","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Sylvestre, L.S.; et al.","474","1991","05","09",NA,"Brasil","Rio de Janeiro","Paraty","Trindade - Córrego da Trindade, Morro da Mãe D'Água. Caminho para a praia.","-44.7131004333496","-23.2178001403809",NA,"Arvoreta. Folhas concolores verdes. Frutos vináceos.","VIC015567","VIC015567","1993","02","16",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"32","2020-12-20 21:16:34-03","UFV","VIC","15569","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Jacques, E.L.; et al.","85","1989","04","11",NA,"Brasil","São Paulo","Paraty","Fazenda Santa Maria, Estrada para a Praia do Sono.",NA,NA,NA,"Arvoreta, c.a. de 3,0 metros de altura; umbrófila, no córrego. Frutos vináceo-acastanhado.","VIC015569","VIC015569","1993","02","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-12-20 21:16:34-03","UFV","VIC","15078","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Rodrigues, H.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçú","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"Árvore de 11 cm de CAP e 3,0 metros de altura. Nº 394.","VIC015078","VIC015078","1995","10","18",NA,NA,NA,NA,"25743","auto",NA,NA,NA
"34","2020-12-20 21:16:34-03","UFV","VIC","15077","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Rodrigues, H.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçú","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"Árvore de 19 cm de CAP e 5,0 metros de altura. Casca dourada finamente ranhurada, casca viva vermelha. Alburno bege. Nº 384.","VIC015077","VIC015077","1995","10","18",NA,NA,NA,NA,"25743","auto",NA,NA,NA
"35","2020-12-20 21:16:34-03","UFV","VIC","15079","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Rodrigues, H.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçú","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"Árvore de 12,5 cm de CAP e 3,5 metros de altura. Casca parda escura, ranhurada, casca viva vermelha, fibrosa. Nº 648.","VIC015079","VIC015079","1995","10","18",NA,NA,NA,NA,"25743","auto",NA,NA,NA
"36","2020-12-20 21:16:34-03","UFV","VIC","15568","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Marques, M.C.","188","1989","11","22",NA,"Brasil","Rio de Janeiro","Paraty","Ilha da Cutia","-44.7131004333496","-23.2178001403809",NA,"Árvore, c.a. de 10 metros de altura, com flores amareladas e pequenas nas axilas das folhas.","VIC015568","VIC015568","1993","11","16",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"37","2020-12-20 21:16:34-03","UFV","VIC","15080","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Rodrigues, H.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçú","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"Árvore de 14,8 cm de CAP e 4,0 metros de altura. Casca parda, finamente ranhurada, casca viva bege-amarelado, entrecasca vermelha. Nº 760.","VIC015080","VIC015080","1995","10","18",NA,NA,NA,NA,"25743","auto",NA,NA,NA
"38","2020-12-20 21:16:34-03","UFV","VIC","16832","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Marquete, R.","1384","1993","12","09",NA,"Brasil","Rio de Janeiro","Paraty","APA-Cairuçu - Laranjeiras, Cachoeira das Pedras, caminho para Praia do Sono.","-44.7131004333496","-23.2178001403809",NA,"Ciófila; arbusto com c.a. de 2,0 metros de altura; tronco de casca lisa e ramos de cor verde: folhas cartáceas, discolores verdes, flores amarelas.","VIC016832","VIC016832","1995","05","15",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"39","2020-12-20 21:16:34-03","UFV","VIC","15566","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Carvalho-Okano, R.M. de","Marques, M.C.; et al.","361","1993","01","17",NA,"Brasil","Rio de Janeiro","Paraty","Morro do Carrapato, Atrás do Sítio da D. Nadir, acesso pela BR 101, lado direito da estrada em direção à São Paulo.","-44.7131004333496","-23.2178001403809",NA,"Arvoreta, c.a. de 8,0 metros de altura, semi-ciófila, folhas membranáceasm verde discolores. Fruto verde oliva, semente verde envolvida por arilo branco.","VIC015566","VIC015566","1993","02","16",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"40","2021-03-01 16:27:48-03","UNICAMP","UEC","168681","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral","Lombardi, JA; Saka, MN; Temponi, LG; Cardozo, AP","8584","2011","07","13",NA,"Brazil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria.&nf;Amostra em sílica. Mata Atlântica.","-43.002639","-22.494833",NA,"Arvoreta ca. 5 m, entre rochas próximo ao rio, folhas herbáceas, frutos imaturos avermelhados, maduros abertos, arilo branco.","UEC035629","UEC035629","2011","08",NA,"-43.002639","-22.494833","348","348",NA,NA,NA,NA,NA
"41","2021-03-01 16:27:48-03","UNICAMP","UEC","186136","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Prata, EMB","Prata, EMB","s.n.","2008","05","02",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.","-44.833333","-23.335833",NA,"Indivíduo nº3, parcela-D, sub parcela 84, altura 4m, PAP = 8 cm, fruto marrom escuro.; Floresta Ombrófila Densa de Terras Baixas.","UEC110330","UEC110330",NA,NA,NA,"-44.833333","-23.335833","43","69",NA,NA,NA,NA,NA
"42","2019-08-20 10:09:22-03","UNICAMP","UEC","62082","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Carvalho-Okano, RM","Martinelli, G","592","1975","05","02",NA,"Brazil","Rio de Janeiro","Parati","Fazenda Laranjeiras","-44.7131004333496","-23.2178001403809",NA,"Árvore com ca. de 7 m. de altura, crescendo na mata; folhas verde lúcido, frutos ainda verdes de cor verde.",NA,NA,"1992","10","06",NA,NA,NA,NA,"34470","auto",NA,NA,NA
"43","2019-08-20 10:09:22-03","UNICAMP","UEC","62134","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Carvalho-Okano, RM","Duarte, AP","5750","1961","10",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estação Biológica do Guanabara, Entre a mesa do Imperador e Estação Biológica de Guanabara.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"1992","10","06",NA,NA,NA,NA,"57442","auto",NA,NA,NA
"44","2019-08-20 10:09:22-03","UNICAMP","UEC","62083","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Carvalho-Okano, RM","Pereira, E; Sucre, D","4339","1958","09","23",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Boa Vista","-43.2075004577637","-22.9027996063232",NA,"Árvore de flores alvas.",NA,NA,"1992","10","06",NA,NA,NA,NA,"57442","auto",NA,NA,NA
"45","2019-08-20 10:09:22-03","UNICAMP","UEC","62140","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Carvalho-Okano, RM","Sucre, D","RB2679",NA,NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, Mata do caminho do Pico do Papagaio.","-43.2075004577637","-22.9027996063232",NA,"Árvore pequena; flor branca.",NA,NA,"1992","10","06",NA,NA,NA,NA,"57442","auto",NA,NA,NA
