"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","individualCount"
"57","2020-12-11 11:41:58-03","UFMG","BHCB","57064","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Salino, A; Melo, LCN","5942","2000","11","15","Southern America","Brasil","Minas Gerais","Passa-Vinte","Usina Hidrelétrica de Paes Leme.",NA,NA,NA,"Arvoreta com 3m de altura, folhas cartáceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:41:58-03","UFMG","BHCB","150333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Cielo Filho, R; Imamoto, M; Martins, RA","441","2005","08","09","Southern America","Brasil","São Paulo","Caieiras","Condomínio Parque Suíça, Rua Queluz, Lote 67","-46.7400016784668","-23.3600006103516",NA,"Árvore de 7 m . Borda da mata secndária.","BHCB003135",NA,"9448","auto",NA,"2005","08","09",NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:41:58-03","UFMG","BHCB","49437","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Stehmann, JR; et al.","s.n.","2004","05",NA,"Southern America","Brasil","São Paulo","Jundiaí","estrada para a sede da Reserva do Japi","-46.8800010681152","-23.1800003051758",NA,"arbusto, ca. 3 m de altura, muito ramificado; flores amarelas.",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:41:58-03","UFMG","BHCB","162268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Isossintypus","Hoehne, FC","s.n.","1932","06","16","Southern America","Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 15m (árvore nº 184)","BHCB5501",NA,"53584","auto",NA,"1941",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:41:58-03","UFMG","BHCB","93279","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Mota, NFO; Stehmann, JR","243","2005","06","04","Southern America","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda.","-43.8064002990723","-20.9535999298096",NA,"Árvore de 15 m. de altura no interior de mata. Botões florais verdes",NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,"1200","1200",NA,NA
"62","2020-12-11 11:41:58-03","UFMG","BHCB","143050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Shirasuna, RT; Gonzalez, VM; Silva, GO","717","2007","11","28","Southern America","Brasil","São Paulo","Mauá","Rodoanel trecho sul, lote 1","-46.4599990844727","-23.6599998474121",NA,"Árvore ca. 6m alt. Inflorescência esverdeada",NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:41:58-03","UFMG","BHCB","162267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Isossintypus","Gehrt, A","s.n.","1936","05","12","Southern America","Brasil","São Paulo","Atibaia","Serra de Atibaia, Subida para Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,"Árvore, flores esverdeadas.","BHCB5502",NA,"21675","auto",NA,"1941",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:41:58-03","UFMG","BHCB","38479","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Neto, JV","s.n.","1990","06","11","Southern America","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"Árvore, ca. 15m de altura; flores de coloração creme-esverdeada","BHCB002692","BHCB002692","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-11-10 18:23:00-02","MO","MOBOT","2475545","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Oswaldo Handro","Handro 1196","1967","9","26","South America","Brazil","São Paulo",NA,"Cidade Jardin",NA,NA,NA,NA,NA,NA,NA,NA,"Handro, O., 11/",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","2955550","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"MELO","MELO 151","1979",NA,NA,"South America","Brazil","São Paulo",NA,"capital, reserva Biológica do Parque Estadual das Fontes do Ipiranga (entre vila Faccini e Campanário)",NA,NA,NA,NA,NA,NA,NA,NA,"S.C. Galassi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2011-02-28 19:36:00-03","MO","MOBOT","2955625","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Moysés Kuhlmann","Kuhlmann 1952","1949",NA,NA,"South America","Brazil","São Paulo",NA,"Igaratá",NA,NA,NA,NA,NA,NA,NA,NA,"M.Kuhlmann",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-08-31 08:59:56-03","INPA","INPA","237615","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Neves, FF de E.","316","1999","08","31","Southern America","Brasil","São Paulo","Jundiaí","Base de Estudo de Ecologia e Educação Ambiental Migué Castarde. Trilha do Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,"INPA0237615",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-15 14:43:46-03","UNESP-RC","HRCB","47664","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Lombardi","6696","2007","04","11",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,"borda da trilha. Arvoreta ca. 5 m, folhas cartáceas, botões verdes, frutos velhos remanescentes",NA,NA,"17840","auto",NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S","985","985",NA,NA
"70","2020-07-15 14:43:46-03","UNESP-RC","HRCB","48285","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Lombardi","6801","2007","08","14",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"borda da trilha. Árvore ca. 15 m, galho caído, folhas cartáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S","850","850",NA,NA
"71","2017-11-24 14:12:31-02","UFLA","ESAL","28076","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","Bairro Limeira","-46.3689002990723","-22.2831001281738",NA,"; ; ;",NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","2562398","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"O. Handro","1196","1967","9","26","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Cidade Jardim.",NA,NA,NA,NA,"US02845749","US02845749_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"73","2020-09-12 05:00:02-03","US","US","1742757","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"A. Gehrt & F. C. Hoehne","35305","1936","5","12","South America - Neotropics","Brazil","São Paulo",NA,"Serra do Atibaia, S. Paulo.",NA,NA,NA,NA,"US02845752","US02845752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"74","2020-09-12 05:00:02-03","US","US","1742769","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"O. De Paula Santos & F. C. Hoehne","38733","1937","9","18","South America - Neotropics","Brazil","São Paulo",NA,"Guaratinguetá, S. Paulo.",NA,NA,NA,NA,"US02845750","US02845750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"75","2020-09-12 05:00:02-03","US","US","3656010","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Isosyntype; Isosyntype","F. C. Hoehne","s.n.","1932","6","16","South America - Neotropics","Brazil","São Paulo",NA,"Jardim Botanico, Parque do Estado, S. Paulo.",NA,NA,NA,"Toledo describes as redescription (emended), refers to an earlier publication of name (1940) but that publication not found.","US01106002","US01106002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"76","2020-09-12 05:00:02-03","US","US","1617127","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Isosyntype; Isosyntype","F. C. Hoehne","29746","1932","6","16","South America - Neotropics","Brazil","São Paulo",NA,"Jardim Botanico, Parque do Estado, S. Paulo.",NA,NA,NA,NA,"US00028060","US00028060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"77","2020-09-12 05:00:02-03","US","US","1617151","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"M. Koscinski","30823","1933","10",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Serra da Cantareira.",NA,NA,NA,NA,"US02845753","US02845753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"78","2020-09-12 05:00:02-03","US","US","1742761","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"M. Kuhlmann & F. C. Hoehne","36288","1936","9","7","South America - Neotropics","Brazil","São Paulo",NA,"Santa Izabel, S. Paulo, Invernada.",NA,NA,NA,NA,"US02845751","US02845751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"79","2020-09-02 16:40:00-03","Cenargen","CEN","81318","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","ISOSINTYPUS","Frederico Carlos Hoehne",NA,"1932","06","16",NA,"Brasil","SP","SAO PAULO","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273","Exsicatas","ISOSINTYPUS. Árvore nº 184. Doação do Instituto de Botânica - SP. São Paulo.","CEN00081318","CEN00081318","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2019-11-13 11:32:09-03","USP","SPF","97447","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Garcia, RJF","487","1994","05","25",NA,"Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo","-46.466667","-23.583333",NA,NA,"SPF00097447","SPF00097447",NA,NA,"Giacomin, LL","2009","08",NA,"-46.466667","-23.583333","800","800",NA,NA
"81","2019-11-13 11:32:09-03","USP","SPF","168920","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Eça Neves, FF","316","1999","08","31",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"SPF00168920","SPF00168920","17840","auto","Eça Neves, FF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:18:11-03","UEFS","HUEFS","209650","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Biral, L.","892","2013","09","19",NA,"Brasil","São Paulo","Itapecerica da Serra","Fragmento de floresta ombrófila densa.","-46.991667",NA,NA,NA,"HUEFS0209650","HUEFS0209650",NA,NA,NA,NA,NA,NA,"46W59'30''","23S59'72''",NA,NA,"Asteranae",NA
"83","2015-03-07 08:26:59-03","F","FMNH-SEEDPLANTS","V0126650F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0126650F","V0126650F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"84","2019-09-04 17:25:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,"Isotype","K. T. Hartweg","1309",NA,NA,NA,"South America","Ecuador","Pichincha","Quito","Quito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"85","2019-09-04 17:47:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,"Holotype","K. T. Hartweg","1309","1863",NA,NA,"South America","Ecuador","Pichincha","Quito","Quito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"86","2019-01-23 10:18:13-02","F","FMNH-SEEDPLANTS","V0072807F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,"Isotype","K. T. Hartweg","1309",NA,NA,NA,"South America","Ecuador","Pichincha","Quito","Quito",NA,NA,NA,NA,"V0072807F","V0072807F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"87","2015-03-07 08:26:59-03","F","FMNH-SEEDPLANTS","V0126651F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0126651F","V0126651F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"88","2015-03-07 08:26:59-03","F","FMNH-SEEDPLANTS","V0126652F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0126652F","V0126652F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"89","2015-03-07 08:26:59-03","F","FMNH-SEEDPLANTS","V0126653F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0126653F","V0126653F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"90","2015-03-07 08:26:59-03","F","FMNH-SEEDPLANTS","V0126654F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0126654F","V0126654F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"91","2020-04-07 16:32:07-03","IAC","IAC","27645","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"B.O. Braga","s/nº","1959","08","14",NA,NA,NA,NA,"D.B. Pickel",NA,NA,NA,"Material doado pelo Herbário D. Bento Pickel",NA,NA,NA,NA,"B.O. Braga","1959","08","14",NA,NA,NA,NA,NA,NA
"92","2020-04-07 16:32:46-03","IAC","IAC","38566","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","802","1999","10","13",NA,"Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1447","-22.7553",NA,"coordenadas do material: 22°44#?#S, 46°08#?#W, 1000 m.s.m.",NA,NA,NA,NA,"R.B. Torres et al.","1999","10","13","-46.1447","-22.7553",NA,NA,NA,NA
"93","2020-04-07 16:32:07-03","IAC","IAC","43235","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan","3528","2001","06","28",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito André, indivíduo D 54.2","-47.058125","-23.734814",NA,NA,NA,NA,NA,NA,"L.C. Bernacci et al.","2001","06","28","-47.058125","-23.734814",NA,NA,NA,NA
"94","2020-04-07 16:32:07-03","IAC","IAC","43718","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"M.M.R.F. Melo","151","1979","10","10",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga (entre vila Faccini e Campanário)","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"S.C. Galassi","1994","06","10","-46.6361","-23.5475",NA,NA,NA,NA
"95","2020-04-07 16:32:07-03","IAC","IAC","43720","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"R.C.O. Santos","14","1994","05","20",NA,"Brasil","São Paulo","São Paulo","Parque Estadua das Fontes do Ipiranga, Instituto de Botânica, trilha próxima à Seção de Ecologia","-46.6361","-23.5475",NA,"Coletado para estudos de associação com drosofilídeos",NA,NA,NA,NA,"R.C.O. Santos","1994","05","20","-46.6361","-23.5475",NA,NA,NA,NA
"96","2020-04-07 16:32:46-03","IAC","IAC","50573","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & S. Santos","692","2006","11","08",NA,"Brasil","São Paulo","Ubatuba","Praia Puruba (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"J.A.M.A. Gomes et al.","2006","11","08","-45.0711","-23.4339",NA,NA,NA,NA
"97","2020-04-07 16:32:46-03","IAC","IAC","54567","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"F.C. Hoehne","s/nº","1932","06","16",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"F.C. Hoehne","1932","06","16","-46.6361","-23.5475",NA,NA,NA,NA
"98","2019-02-27 14:03:41-03","UFSJ","HUFSJ","2739","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Siqueira, PC","462","2007","09","12",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,"Árvore 20 m, em mata.","HUFSJ002739",NA,"44599","auto","Stehmann, JR","2007",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-12 17:03:35-03","UEL","FUEL","31998","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Pickel, B","s.n.","1945","08","22",NA,"Brasil","São Paulo","São Paulo","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","Pickel","1945",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:11:01-03","UnB","UB","171297","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Ladeira, JL; Rodrigues, G","528","1972","09","14","Southern America","Brasil","Minas Gerais","Viçosa","ESF - UFV. Próximo à mata do Departamento de Silvicultura.","-42.8819007873535","-20.7539005279541",NA,"Altura 10m. Flores claras.",NA,NA,"13937","auto","Ramalho, R","1973","01","13",NA,NA,NA,NA,NA,NA
"101","2019-10-03 10:04:30-03","UFSCar","SORO","6088","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Bianchini, R.S.; Fortes, E.P.; Shirasuna, R.T.","1947","2013","05","03",NA,"Brasil","São Paulo","Guarulhos","Divisa de Guarulhos com São Paulo, Lote 4. Mata derrubada. Alt: 667m.","-46.553056","-23.414167",NA,"Arvoreta com copa bem ramificada, flor verde clara, sem aroma.",NA,NA,NA,NA,"R.S. Bianchini","2013","08","26","46°33'11W","23°24'51S",NA,NA,NA,NA
"102","2019-05-06 12:02:33-03","UFU","HUFU","3814","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Lopes, F.J.","741","1943","09",NA,NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,"Mata.","HUFU00026108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-05-06 12:02:33-03","UFU","HUFU","29972","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Cordeiro, I.; Santos, R.C.O. & Vilela, C.R.","1236","1993","08",NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Instituto de Botânica, trilha da mata ao lado da seção de Ecologia, indo até o Jardim Zoológico, depois da bifurcação que leva até a Av. do Cursino.","-46.6300010681152","-23.5400009155273",NA,"Árvore, ca. 15 m. Frutos imaturos verdes.","HUFU00026109",NA,"53584","auto","Rossi, L.","1993","08",NA,NA,NA,NA,NA,NA,NA
"104","2021-02-23 13:23:08-03","MN","R-TIPOS","214943","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Isosyntypus","Hoehne, F.C.","s.n.","1932","04","16",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"R000214943","R000214943_001","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2018-10-24 21:03:50-03","UFMT","UFMT","35944","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Eça Neves, F.F.","316",NA,NA,NA,NA,"Brasil","São Paulo","Jundiaí","Base de Estudo de Ecologia e Educação Ambiental Miguél Castarde, Trilha do Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-04 15:46:45-03","IF","SPSF","06431","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"A.A.Jordao",NA,NA,NA,NA,"América do Sul","Brasil","MG","Negra Mina","Usina Wigg S/A",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"107","2021-03-04 15:46:45-03","IF","SPSF","40041","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"R.Esteves & R.C.Sousa & H.F.A.Pereira & J.S.Marinho","232","2007","09","13","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.765556","-23.451667",NA,"COLETA: Árvore, 12m. Frutos jovens verdes, maduros pardos (palha).; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,NA,NA,"G.A.D.C. Franco","2007","09","13",NA,NA,"1007","1007","Magnoliopsida",NA
"108","2021-03-04 15:46:45-03","IF","SPSF","40093","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"F.M.Souza & R.Esteves & J.B.Silva & A.N.Oliveira","835","2007","06","05","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774444","-23.453333",NA,"COLETA: Árvore, 15m. Botões verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,NA,NA,"J.R.Stehmann","2008","09","11",NA,NA,"923","923","Magnoliopsida",NA
"109","2021-03-04 15:46:45-03","IF","SPSF","53243","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"C.Kameyama & E.P.Fortes","282","2013","06","04","América do Sul","Brasil","SP","Guarulhos",NA,"-46.525833","-23.41",NA,"COLETA: Árvore com aprox. 12m de altura. Corola na cor creme-esverdeado. Abundante.; GEOGRAFIA: Floresta perturbada, não muito densa, com algumas espécies exóticas acompanhando o curso d'água. Propriedade do Sr. Antonio. Cabuçu.;",NA,NA,NA,NA,"R.J.Almeida-Scabbia",NA,NA,NA,NA,NA,"682","682","Magnoliopsida",NA
"110","2021-03-04 15:46:45-03","IF","SPSF","02232","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"J.P.Coelho",NA,"1945","08","22","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"111","2021-03-04 15:46:45-03","IF","SPSF","02215","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"J.P.Coelho",NA,"1945","07","16","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"112","2021-03-04 15:46:45-03","IF","SPSF","34568","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.A.R.D.P.Arzolla & G.C.R.de Paula & G.V.Menezes & C.O.Araujo","839","2004","06","03","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFNovo; Árvore 18m, flores creme esverdeadas; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=318921 Y=7403782;",NA,NA,"53584","auto","F. A. R. D. P. Arzolla","2005","06","14",NA,NA,"825","825","Magnoliopsida",NA
